frame,t,n_obs,n_cands_total,ordering_ms,jcbb_ms
122,672.434000,6,0,1,0
123,672.444000,6,0,2,0
124,672.454000,6,0,4,0
125,672.464000,6,0,2,0
126,672.474000,6,0,3,0
127,672.484000,6,0,1,0
128,672.494000,6,0,3,0
129,672.504000,6,0,2,0
130,672.514000,6,0,2,0
131,672.524000,6,0,1,0
132,672.534000,6,0,2,0
133,672.544000,6,0,3,0
134,672.554000,6,0,1,0
135,672.564000,6,0,3,0
136,672.574000,6,0,5,0
137,672.584000,6,0,1,0
138,672.594000,6,0,6,0
139,672.604000,6,0,2,0
140,672.614000,6,0,3,0
141,672.624000,6,0,6,0
142,672.634000,6,0,1,0
143,672.644000,6,0,4,0
144,672.654000,6,0,3,0
145,672.664000,6,0,1,0
146,672.674000,6,0,1,0
147,672.684000,6,0,2,0
148,672.694000,6,0,4,0
149,672.704000,6,0,2,0
150,672.714000,6,0,2,0
151,672.724000,6,0,4,0
152,672.734000,6,0,2,0
153,672.744000,6,0,2,0
154,672.754000,6,0,1,0
155,672.764000,6,0,2,0
156,672.774000,6,0,1,0
157,672.784000,6,0,1,0
158,672.794000,6,0,1,0
159,672.804000,6,0,1,0
160,672.814000,6,0,1,0
161,672.824000,6,0,2,0
162,672.834000,6,0,1,0
163,672.844000,6,0,2,0
164,672.854000,6,0,2,0
165,672.864000,6,0,3,0
166,672.874000,6,0,1,0
167,672.884000,6,0,2,0
168,672.894000,6,0,1,0
169,672.904000,6,0,2,0
170,672.914000,6,0,1,0
171,672.924000,6,0,2,0
172,672.934000,6,0,2,0
173,672.944000,6,0,3,0
174,672.954000,6,0,1,0
175,672.964000,6,0,2,0
176,672.974000,6,0,2,0
177,672.984000,6,0,1,0
178,672.994000,6,0,3,0
179,673.004000,6,0,1,0
180,673.014000,6,0,2,0
181,673.024000,6,0,3,0
182,673.034000,6,0,1,0
183,673.044000,6,0,4,0
184,673.054000,6,0,1,0
185,673.064000,6,0,1,0
186,673.074000,6,0,1,0
187,673.084000,6,0,2,0
188,673.094000,6,0,1,0
189,673.104000,6,0,1,0
190,673.114000,6,0,1,0
191,673.124000,6,0,1,0
192,673.134000,6,0,1,0
193,673.144000,6,0,1,0
194,673.154000,6,0,1,0
195,673.164000,6,0,3,0
196,673.174000,6,0,1,0
197,673.184000,6,0,2,0
198,673.194000,6,0,1,0
199,673.204000,6,0,1,0
200,673.214000,6,0,3,0
201,673.224000,6,0,2,0
202,673.234000,6,0,1,0
203,673.244000,6,0,1,0
204,673.254000,6,0,1,0
205,673.264000,6,0,2,0
206,673.274000,6,0,1,0
207,673.284000,6,0,2,0
208,673.294000,6,0,1,0
209,673.304000,6,0,2,0
210,673.314000,6,0,1,0
211,673.324000,6,0,2,0
212,673.334000,6,0,1,0
213,673.344000,6,0,1,0
214,673.354000,6,0,1,0
215,673.364000,6,0,1,0
216,673.374000,6,0,2,0
217,673.384000,6,0,2,0
218,673.394000,6,0,1,0
219,673.404000,6,0,3,0
220,673.414000,6,0,1,0
221,673.424000,6,0,3,0
222,673.434000,6,0,1,0
223,673.444000,6,0,2,0
224,673.454000,6,0,5,0
225,673.464000,6,0,2,0
226,673.474000,6,0,1,0
227,673.484000,6,0,2,0
228,673.494000,6,0,3,0
229,673.504000,6,0,2,0
230,673.514000,6,0,2,0
231,673.524000,6,0,1,0
232,673.534000,6,0,1,0
233,673.544000,6,0,1,0
234,673.554000,6,0,1,0
235,673.564000,6,0,3,0
236,673.574000,6,0,1,0
237,673.584000,6,0,2,0
238,673.594000,6,0,2,0
239,673.604000,6,0,2,0
240,673.614000,6,0,2,0
241,673.624000,6,0,5,0
242,673.634000,6,0,2,0
243,673.644000,6,0,1,0
244,673.654000,6,0,2,0
245,673.664000,6,0,3,0
246,673.674000,6,0,1,0
247,673.684000,6,0,1,0
248,673.694000,6,0,5,0
249,673.704000,6,0,1,0
250,673.714000,6,0,2,0
251,673.724000,6,0,1,0
252,673.734000,6,0,2,0
253,673.744000,6,0,1,0
254,673.754000,6,0,1,0
255,673.764000,6,0,1,0
256,673.774000,6,0,5,0
257,673.784000,6,0,1,0
258,673.794000,6,0,1,0
259,673.804000,6,0,1,0
260,673.814000,6,0,1,0
261,673.824000,6,0,1,0
262,673.834000,6,0,1,0
263,673.844000,6,0,3,0
264,673.854000,6,0,1,0
265,673.864000,6,0,1,0
266,673.874000,6,0,2,0
267,673.884000,6,0,1,0
268,673.894000,6,0,1,0
269,673.904000,6,0,1,0
270,673.914000,6,0,2,0
271,673.924000,6,0,1,0
272,673.934000,6,0,1,0
273,673.944000,6,0,1,0
274,673.954000,6,0,1,0
275,673.964000,6,0,1,0
276,673.974000,6,0,1,0
277,673.984000,6,0,1,0
278,673.994000,6,0,1,0
279,674.004000,6,0,1,0
280,674.014000,6,0,2,0
281,674.024000,6,0,1,0
282,674.034000,6,0,1,0
283,674.044000,6,0,1,0
284,674.054000,6,0,1,0
285,674.064000,6,0,2,0
286,674.074000,6,0,1,0
287,674.084000,6,0,1,0
288,674.094000,6,0,1,0
289,674.104000,6,0,2,0
290,674.114000,6,0,2,0
291,674.124000,6,0,1,0
292,674.134000,6,0,1,0
293,674.144000,6,0,1,0
294,674.154000,6,0,3,0
295,674.164000,6,0,1,0
296,674.174000,6,0,1,0
297,674.184000,6,0,1,0
298,674.194000,6,0,2,0
299,674.204000,6,0,2,0
300,674.214000,6,0,1,0
301,674.224000,6,0,2,0
302,674.234000,6,0,1,0
303,674.244000,6,0,1,0
304,674.254000,6,0,1,0
305,674.264000,6,0,1,0
306,674.274000,6,0,2,0
307,674.284000,6,0,1,0
308,674.294000,6,0,1,0
309,674.304000,6,0,2,0
310,674.314000,6,0,1,0
311,674.324000,6,0,3,0
312,674.334000,6,0,1,0
313,674.344000,6,0,2,0
314,674.354000,6,0,2,0
315,674.364000,6,0,1,0
316,674.374000,6,0,1,0
317,674.384000,6,0,1,0
318,674.394000,6,0,2,0
319,674.404000,6,0,2,0
320,674.414000,6,0,1,0
321,674.424000,6,0,1,0
322,674.434000,6,0,1,0
323,674.444000,6,0,1,0
324,674.454000,6,0,1,0
325,674.464000,6,0,1,0
326,674.474000,6,0,1,0
327,674.484000,6,0,4,0
328,674.494000,6,0,1,0
329,674.504000,6,0,2,0
330,674.514000,6,0,1,0
331,674.524000,6,0,2,0
332,674.534000,6,0,1,0
333,674.544000,6,0,2,0
334,674.554000,6,0,2,0
335,674.564000,6,0,2,0
336,674.574000,6,0,1,0
337,674.584000,6,0,1,0
338,674.594000,6,0,2,0
339,674.604000,6,0,3,0
340,674.614000,6,0,1,0
341,674.624000,6,0,2,0
342,674.634000,6,0,1,0
343,674.644000,6,0,1,0
344,674.654000,6,0,1,0
345,674.664000,6,0,1,0
346,674.674000,6,0,1,0
347,674.684000,6,0,3,0
348,674.694000,6,0,1,0
349,674.704000,6,0,1,0
350,674.714000,6,0,3,0
351,674.724000,6,0,2,0
352,674.734000,6,0,2,0
353,674.744000,6,0,1,0
354,674.754000,6,0,3,0
355,674.764000,6,0,2,0
356,674.774000,6,0,2,0
357,674.784000,6,0,2,0
358,674.794000,6,0,1,0
359,674.804000,6,0,1,0
360,674.814000,6,0,2,0
361,674.824000,6,0,3,0
362,674.834000,6,0,1,0
363,674.844000,6,0,2,0
364,674.854000,6,0,2,0
365,674.864000,6,0,4,0
366,674.874000,6,0,2,0
367,674.884000,6,0,1,0
368,674.894000,6,0,1,0
369,674.904000,6,0,1,0
370,674.914000,6,0,1,0
371,674.924000,6,0,3,0
372,674.934000,6,0,2,0
373,674.944000,6,0,1,0
374,674.954000,6,0,1,0
375,674.964000,6,0,1,0
376,674.974000,6,0,1,0
377,674.984000,6,0,1,0
378,674.994000,6,0,2,0
379,675.004000,6,0,2,0
380,675.014000,6,0,1,0
381,675.024000,6,0,3,0
382,675.034000,6,0,2,0
383,675.044000,6,0,2,0
384,675.054000,6,0,1,0
385,675.064000,6,0,2,0
386,675.074000,6,0,1,0
387,675.084000,6,0,1,0
388,675.094000,6,0,4,0
389,675.104000,6,0,3,0
390,675.114000,6,0,5,0
391,675.124000,6,0,2,0
392,675.134000,6,0,1,0
393,675.144000,6,0,1,0
394,675.154000,6,0,2,0
395,675.164000,6,0,3,0
396,675.174000,6,0,1,0
397,675.184000,6,0,2,0
398,675.194000,6,0,1,0
399,675.204000,6,0,1,0
400,675.214000,6,0,3,0
401,675.224000,6,0,2,0
402,675.234000,6,0,2,0
403,675.244000,6,0,1,0
404,675.254000,6,0,2,0
405,675.264000,6,0,2,0
406,675.274000,6,0,4,0
407,675.284000,6,0,2,0
408,675.294000,6,0,1,0
409,675.304000,6,0,1,0
410,675.314000,6,0,1,0
411,675.324000,6,0,1,0
412,675.334000,6,0,2,0
413,675.344000,6,0,2,0
414,675.354000,6,0,1,0
415,675.364000,6,0,3,0
416,675.374000,6,0,1,0
417,675.384000,6,0,2,0
418,675.394000,6,0,3,0
419,675.404000,6,0,2,0
420,675.414000,6,0,1,0
421,675.424000,6,0,1,0
422,675.434000,6,0,1,0
423,675.444000,6,0,4,0
424,675.454000,6,0,1,0
425,675.464000,6,0,1,0
426,675.474000,6,0,2,0
427,675.484000,6,0,1,0
428,675.494000,6,0,1,0
429,675.504000,6,0,2,0
430,675.514000,6,0,1,0
431,675.524000,6,0,2,0
432,675.534000,6,0,2,0
433,675.544000,6,0,1,0
434,675.554000,6,0,1,0
435,675.564000,6,0,1,0
436,675.574000,6,0,1,0
437,675.584000,6,0,2,0
438,675.594000,6,0,1,0
439,675.604000,6,0,2,0
440,675.614000,6,0,1,0
441,675.624000,6,0,2,0
442,675.634000,6,0,1,0
443,675.644000,6,0,1,0
444,675.654000,6,0,1,0
445,675.664000,6,0,1,0
446,675.674000,6,0,2,0
447,675.684000,6,0,3,0
448,675.694000,6,0,3,0
449,675.704000,6,0,3,0
450,675.714000,6,0,2,0
451,675.724000,6,0,4,0
452,675.734000,6,0,1,0
453,675.744000,6,0,2,0
454,675.754000,6,0,1,0
455,675.764000,6,0,2,0
456,675.774000,6,0,1,0
457,675.784000,6,0,2,0
458,675.794000,6,0,1,0
459,675.804000,6,0,1,0
460,675.814000,6,0,2,0
461,675.824000,6,0,2,0
462,675.834000,6,0,3,0
463,675.844000,6,0,1,0
464,675.854000,6,0,2,0
465,675.864000,6,0,2,0
466,675.874000,6,0,1,0
467,675.884000,6,0,2,0
468,675.894000,6,0,3,0
469,675.904000,6,0,2,0
470,675.914000,6,0,2,0
471,675.924000,6,0,5,0
472,675.934000,6,0,1,0
473,675.944000,6,0,3,0
474,675.954000,6,0,1,0
475,675.964000,6,0,1,0
476,675.974000,6,0,2,0
477,675.984000,6,0,2,0
478,675.994000,6,0,2,0
479,676.004000,6,0,3,0
480,676.014000,6,0,1,0
481,676.024000,6,0,1,0
482,676.034000,6,0,1,0
483,676.044000,6,0,1,0
484,676.054000,6,0,1,0
485,676.064000,6,0,1,0
486,676.074000,6,0,1,0
487,676.084000,6,0,2,0
488,676.094000,6,0,1,0
489,676.104000,6,0,1,0
490,676.114000,6,0,1,0
491,676.124000,6,0,2,0
492,676.134000,6,0,1,0
493,676.144000,6,0,4,0
494,676.154000,6,0,1,0
495,676.164000,6,0,2,0
496,676.174000,6,0,1,0
497,676.184000,6,0,1,0
498,676.194000,6,0,1,0
499,676.204000,6,0,1,0
500,676.214000,6,0,1,0
501,676.224000,6,0,1,0
502,676.234000,6,0,1,0
503,676.244000,6,0,1,0
504,676.254000,6,0,1,0
505,676.264000,6,0,2,0
506,676.274000,6,0,1,0
507,676.284000,6,0,2,0
508,676.294000,6,0,1,0
509,676.304000,6,0,1,0
510,676.314000,6,0,1,0
511,676.324000,6,0,1,0
512,676.334000,6,0,1,0
513,676.344000,6,0,2,0
514,676.354000,6,0,1,0
515,676.364000,6,0,1,0
516,676.374000,6,0,1,0
517,676.384000,6,0,1,0
518,676.394000,6,0,1,0
519,676.404000,6,0,1,0
520,676.414000,6,0,1,0
521,676.424000,6,0,2,0
522,676.434000,6,0,1,0
523,676.444000,6,0,2,0
524,676.454000,6,0,2,0
525,676.464000,6,0,2,0
526,676.474000,6,0,1,0
527,676.484000,6,0,1,0
528,676.494000,6,0,2,0
529,676.504000,6,0,1,0
530,676.514000,6,0,1,0
531,676.524000,6,0,1,0
532,676.534000,6,0,2,0
533,676.544000,6,0,1,0
534,676.554000,6,0,2,0
535,676.564000,6,0,4,0
536,676.574000,6,0,2,0
537,676.584000,6,0,3,0
538,676.594000,6,0,2,0
539,676.604000,6,0,1,0
540,676.614000,6,0,5,0
541,676.624000,6,0,2,0
542,676.634000,6,0,1,0
543,676.644000,6,0,3,0
544,676.654000,6,0,2,0
545,676.664000,6,0,2,0
546,676.674000,6,0,5,0
547,676.684000,6,0,2,0
548,676.694000,6,0,3,0
549,676.704000,6,0,2,0
550,676.714000,6,0,5,0
551,676.724000,6,0,1,0
552,676.734000,6,0,3,0
553,676.744000,6,0,2,0
554,676.754000,6,0,1,0
555,676.764000,6,0,1,0
556,676.774000,6,0,1,0
557,676.784000,6,0,1,0
558,676.794000,6,0,1,0
559,676.804000,6,0,4,0
560,676.814000,6,0,1,0
561,676.824000,6,0,1,0
562,676.834000,6,0,1,0
563,676.844000,6,0,1,0
564,676.854000,6,0,3,0
565,676.864000,6,0,1,0
566,676.874000,6,0,3,0
567,676.884000,6,0,2,0
568,676.894000,6,0,3,0
569,676.904000,6,0,1,0
570,676.914000,6,0,3,0
571,676.924000,6,0,1,0
572,676.934000,6,0,4,0
573,676.944000,6,0,1,0
574,676.954000,6,0,1,0
575,676.964000,6,0,3,0
576,676.974000,6,0,5,0
577,676.984000,6,0,1,0
578,676.994000,6,0,4,0
579,677.004000,6,0,1,0
580,677.014000,6,0,1,0
581,677.024000,6,0,1,0
582,677.034000,6,0,1,0
583,677.044000,6,0,1,0
584,677.054000,6,0,2,0
585,677.064000,6,0,1,0
586,677.074000,6,0,1,0
587,677.084000,6,0,1,0
588,677.094000,6,0,1,0
589,677.104000,6,0,1,0
590,677.114000,6,0,1,0
591,677.124000,6,0,1,0
592,677.134000,6,0,1,0
593,677.144000,6,0,2,0
594,677.154000,6,0,1,0
595,677.164000,6,0,2,0
596,677.174000,6,0,2,0
597,677.184000,6,0,1,0
598,677.194000,6,0,2,0
599,677.204000,6,0,1,0
600,677.214000,6,0,1,0
601,677.224000,6,0,1,0
602,677.234000,6,0,1,0
603,677.244000,6,0,1,0
604,677.254000,6,0,1,0
605,677.264000,6,0,1,0
606,677.274000,6,0,1,0
607,677.284000,6,0,1,0
608,677.294000,6,0,1,0
609,677.304000,6,0,1,0
610,677.314000,6,0,1,0
611,677.324000,6,0,1,0
612,677.334000,6,0,1,0
613,677.344000,6,0,1,0
614,677.354000,6,0,2,0
615,677.364000,6,0,1,0
616,677.374000,6,0,1,0
617,677.384000,6,0,1,0
618,677.394000,6,0,3,0
619,677.404000,6,0,2,0
620,677.414000,6,0,1,0
621,677.424000,6,0,1,0
622,677.434000,6,0,5,0
623,677.444000,6,0,1,0
624,677.454000,6,0,1,0
625,677.464000,6,0,1,0
626,677.474000,6,0,2,0
627,677.484000,6,0,2,0
628,677.494000,6,0,1,0
629,677.504000,6,0,1,0
630,677.514000,6,0,3,0
631,677.524000,6,0,1,0
632,677.534000,6,0,1,0
633,677.544000,6,0,1,0
634,677.554000,6,0,1,0
635,677.564000,6,0,1,0
636,677.574000,6,0,1,0
637,677.584000,6,0,1,0
638,677.594000,6,0,1,0
639,677.604000,6,0,1,0
640,677.614000,6,0,1,0
641,677.624000,6,0,3,0
642,677.634000,6,0,1,0
643,677.644000,6,0,1,0
644,677.654000,6,0,1,0
645,677.664000,6,0,1,0
646,677.674000,6,0,1,0
647,677.684000,6,0,1,0
648,677.694000,6,0,1,0
649,677.704000,6,0,1,0
650,677.714000,6,0,2,0
651,677.724000,6,0,2,0
652,677.734000,6,0,1,0
653,677.744000,6,0,1,0
654,677.754000,6,0,1,0
655,677.764000,6,0,1,0
656,677.774000,6,0,1,0
657,677.784000,6,0,1,0
658,677.794000,6,0,2,0
659,677.804000,6,0,1,0
660,677.814000,6,0,1,0
661,677.824000,6,0,1,0
662,677.834000,6,0,1,0
663,677.844000,6,0,1,0
664,677.854000,6,0,1,0
665,677.864000,6,0,1,0
666,677.874000,6,0,2,0
667,677.884000,6,0,1,0
668,677.894000,6,0,2,0
669,677.904000,6,0,2,0
670,677.914000,6,0,1,0
671,677.924000,6,0,1,0
672,677.934000,6,0,1,0
673,677.944000,6,0,1,0
674,677.954000,6,0,2,0
675,677.964000,6,0,1,0
676,677.974000,6,0,1,0
677,677.984000,6,0,1,0
678,677.994000,6,0,1,0
679,678.004000,6,0,1,0
680,678.014000,6,0,1,0
681,678.024000,6,0,1,0
682,678.034000,6,0,1,0
683,678.044000,6,0,1,0
684,678.054000,6,0,1,0
685,678.064000,6,0,4,0
686,678.074000,6,0,2,0
687,678.084000,6,0,1,0
688,678.094000,6,0,2,0
689,678.104000,6,0,1,0
690,678.114000,6,0,1,0
691,678.124000,6,0,2,0
692,678.134000,6,0,1,0
693,678.144000,6,0,2,0
694,678.154000,6,0,1,0
695,678.164000,6,0,1,0
696,678.174000,6,0,1,0
697,678.184000,6,0,2,0
698,678.194000,6,0,1,0
699,678.204000,6,0,2,0
700,678.214000,6,0,2,0
701,678.224000,6,0,3,0
702,678.234000,6,0,2,0
703,678.244000,6,0,2,0
704,678.254000,6,0,2,0
705,678.264000,6,0,1,0
706,678.274000,6,0,1,0
707,678.284000,6,0,1,0
708,678.294000,6,0,1,0
709,678.304000,6,0,1,0
710,678.314000,6,0,1,0
711,678.324000,6,0,2,0
712,678.334000,6,0,1,0
713,678.344000,6,0,1,0
714,678.354000,6,0,1,0
715,678.364000,6,0,5,0
716,678.374000,6,0,2,0
717,678.384000,6,0,1,0
718,678.394000,6,0,1,0
719,678.404000,6,0,1,0
720,678.414000,6,0,1,0
721,678.424000,6,0,1,0
722,678.434000,6,0,1,0
723,678.444000,6,0,1,0
724,678.454000,6,0,1,0
725,678.464000,6,0,2,0
726,678.474000,6,0,1,0
727,678.484000,6,0,1,0
728,678.494000,6,0,2,0
729,678.504000,6,0,1,0
730,678.514000,6,0,1,0
731,678.524000,6,0,1,0
732,678.534000,6,0,1,0
733,678.544000,6,0,2,0
734,678.554000,6,0,1,0
735,678.564000,6,0,1,0
736,678.574000,6,0,2,0
737,678.584000,6,0,2,0
738,678.594000,6,0,1,0
739,678.604000,6,0,1,0
740,678.614000,6,0,2,0
741,678.624000,6,0,1,0
742,678.634000,6,0,1,0
743,678.644000,6,0,2,0
744,678.654000,6,0,2,0
745,678.664000,6,0,1,0
746,678.674000,6,0,1,0
747,678.684000,6,0,1,0
748,678.694000,6,0,2,0
749,678.704000,6,0,1,0
750,678.714000,6,0,1,0
751,678.724000,6,0,2,0
752,678.734000,6,0,4,0
753,678.744000,6,0,1,0
754,678.754000,6,0,1,0
755,678.764000,6,0,3,0
756,678.774000,6,0,1,0
757,678.784000,6,0,2,0
758,678.794000,6,0,2,0
759,678.804000,6,0,2,0
760,678.814000,6,0,1,0
761,678.824000,6,0,1,0
762,678.834000,6,0,1,0
763,678.844000,6,0,2,0
764,678.854000,6,0,1,0
765,678.864000,6,0,2,0
766,678.874000,6,0,1,0
767,678.884000,6,0,1,0
768,678.894000,6,0,2,0
769,678.904000,6,0,1,0
770,678.914000,6,0,1,0
771,678.924000,6,0,1,0
772,678.934000,6,0,2,0
773,678.944000,6,0,1,0
774,678.954000,6,0,2,0
775,678.964000,6,0,1,0
776,678.974000,6,0,1,0
777,678.984000,6,0,1,0
778,678.994000,6,0,1,0
779,679.004000,6,0,1,0
780,679.014000,6,0,1,0
781,679.024000,6,0,2,0
782,679.034000,6,0,1,0
783,679.044000,6,0,2,0
784,679.054000,6,0,2,0
785,679.064000,6,0,1,0
786,679.074000,6,0,1,0
787,679.084000,6,0,3,0
788,679.094000,6,0,2,0
789,679.104000,6,0,1,0
790,679.114000,6,0,2,0
791,679.124000,6,0,2,0
792,679.134000,6,0,1,0
793,679.144000,6,0,1,0
794,679.154000,6,0,2,0
795,679.164000,6,0,1,0
796,679.174000,6,0,1,0
797,679.184000,6,0,1,0
798,679.194000,6,0,1,0
799,679.204000,6,0,1,0
800,679.214000,6,0,2,0
801,679.224000,6,0,1,0
802,679.234000,6,0,2,0
803,679.244000,6,0,4,0
804,679.254000,6,0,1,0
805,679.264000,6,0,3,0
806,679.274000,6,0,1,0
807,679.284000,6,0,3,0
808,679.294000,6,0,1,0
809,679.304000,6,0,3,0
810,679.314000,6,0,1,0
811,679.324000,6,0,1,0
812,679.334000,6,0,1,0
813,679.344000,6,0,1,0
814,679.354000,6,0,3,0
815,679.364000,6,0,1,0
816,679.374000,6,0,2,0
817,679.384000,6,0,2,0
818,679.394000,6,0,1,0
819,679.404000,6,0,1,0
820,679.414000,6,0,1,0
821,679.424000,6,0,3,0
822,679.434000,6,0,2,0
823,679.444000,6,0,4,0
824,679.454000,6,0,1,0
825,679.464000,6,0,1,0
826,679.474000,6,0,2,0
827,679.484000,6,0,1,0
828,679.494000,6,0,2,0
829,679.504000,6,0,1,0
830,679.514000,6,0,2,0
831,679.524000,6,0,1,0
832,679.534000,6,0,1,0
833,679.544000,6,0,1,0
834,679.554000,6,0,1,0
835,679.564000,6,0,1,0
836,679.574000,6,0,1,0
837,679.584000,6,0,1,0
838,679.594000,6,0,1,0
839,679.604000,6,0,2,0
840,679.614000,6,0,3,0
841,679.624000,6,0,1,0
842,679.634000,6,0,1,0
843,679.644000,6,0,4,0
844,679.654000,6,0,3,0
845,679.664000,6,0,1,0
846,679.674000,6,0,2,0
847,679.684000,6,0,2,0
848,679.694000,6,0,1,0
849,679.704000,6,0,4,0
850,679.714000,6,0,1,0
851,679.724000,6,0,1,0
852,679.734000,6,0,2,0
853,679.744000,6,0,1,0
854,679.754000,6,0,2,0
855,679.764000,6,0,1,0
856,679.774000,6,0,2,0
857,679.784000,6,0,1,0
858,679.794000,6,0,1,0
859,679.804000,6,0,1,0
860,679.814000,6,0,2,0
861,679.824000,6,0,2,0
862,679.834000,6,0,1,0
863,679.844000,6,0,2,0
864,679.854000,6,0,1,0
865,679.864000,6,0,1,0
866,679.874000,6,0,1,0
867,679.884000,6,0,1,0
868,679.894000,6,0,2,0
869,679.904000,6,0,1,0
870,679.914000,6,0,2,0
871,679.924000,6,0,1,0
872,679.934000,6,0,2,0
873,679.944000,6,0,1,0
874,679.954000,6,0,1,0
875,679.964000,6,0,1,0
876,679.974000,6,0,1,0
877,679.984000,6,0,5,0
878,679.994000,6,0,1,0
879,680.004000,6,0,2,0
880,680.014000,6,0,2,0
881,680.024000,6,0,4,0
882,680.034000,6,0,2,0
883,680.044000,6,0,2,0
884,680.054000,6,0,2,0
885,680.064000,6,0,3,0
886,680.074000,6,0,6,0
887,680.084000,6,0,1,0
888,680.094000,6,0,2,0
889,680.104000,6,0,2,0
890,680.114000,6,0,1,0
891,680.124000,6,0,2,0
892,680.134000,6,0,1,0
893,680.144000,6,0,1,0
894,680.154000,6,0,2,0
895,680.164000,6,0,4,0
896,680.174000,6,0,2,0
897,680.184000,6,0,2,0
898,680.194000,6,0,2,0
899,680.204000,6,0,1,0
900,680.214000,6,0,1,0
901,680.224000,6,0,2,0
902,680.234000,6,0,3,0
903,680.244000,6,0,1,0
904,680.254000,6,0,2,0
905,680.264000,6,0,3,0
906,680.274000,6,0,2,0
907,680.284000,6,0,1,0
908,680.294000,6,0,5,0
909,680.304000,6,0,1,0
910,680.314000,6,0,2,0
911,680.324000,6,0,6,0
912,680.334000,6,0,1,0
913,680.344000,6,0,1,0
914,680.354000,6,0,1,0
915,680.364000,6,0,1,0
916,680.374000,6,0,4,0
917,680.384000,6,0,2,0
918,680.394000,6,0,2,0
919,680.404000,6,0,2,0
920,680.414000,6,0,1,0
921,680.424000,6,0,2,0
922,680.434000,6,0,2,0
923,680.444000,6,0,2,0
924,680.454000,6,0,1,0
925,680.464000,6,0,2,0
926,680.474000,6,0,4,0
927,680.484000,6,0,1,0
928,680.494000,6,0,2,0
