frame,t,obs_idx,obs_x,obs_y,obs_color,map_id,map_x,map_y,map_color,m2,side_ok,color_penalty
2,17.545000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
2,17.545000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
3,17.555000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
3,17.555000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
3,17.555000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
3,17.555000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
3,17.555000,4,6.875,9.125,blue,-1,,,,,0,
3,17.555000,5,7.684,5.059,blue,-1,,,,,0,
3,17.555000,6,8.440,3.574,blue,-1,,,,,0,
3,17.555000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
3,17.555000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
3,17.555000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
3,17.555000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
3,17.555000,11,8.440,-3.573,yellow,-1,,,,,0,
3,17.555000,12,7.684,-5.059,yellow,-1,,,,,0,
3,17.555000,13,6.875,-9.125,yellow,-1,,,,,0,
3,17.555000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
3,17.555000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
3,17.555000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
3,17.555000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
4,17.565000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
4,17.565000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
4,17.565000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
4,17.565000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
4,17.565000,4,6.875,9.125,blue,-1,,,,,0,
4,17.565000,5,7.684,5.059,blue,-1,,,,,0,
4,17.565000,6,8.440,3.574,blue,-1,,,,,0,
4,17.565000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
4,17.565000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
4,17.565000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
4,17.565000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
4,17.565000,11,8.440,-3.573,yellow,-1,,,,,0,
4,17.565000,12,7.684,-5.059,yellow,-1,,,,,0,
4,17.565000,13,6.875,-9.125,yellow,-1,,,,,0,
4,17.565000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
4,17.565000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
4,17.565000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
4,17.565000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
5,17.575000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
5,17.575000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
5,17.575000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
5,17.575000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
5,17.575000,4,6.875,9.125,blue,-1,,,,,0,
5,17.575000,5,7.684,5.059,blue,-1,,,,,0,
5,17.575000,6,8.440,3.574,blue,-1,,,,,0,
5,17.575000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
5,17.575000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
5,17.575000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
5,17.575000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
5,17.575000,11,8.440,-3.573,yellow,-1,,,,,0,
5,17.575000,12,7.684,-5.059,yellow,-1,,,,,0,
5,17.575000,13,6.875,-9.125,yellow,-1,,,,,0,
5,17.575000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
5,17.575000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
5,17.575000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
5,17.575000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
6,17.585000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
6,17.585000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
6,17.585000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
6,17.585000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
6,17.585000,4,6.875,9.125,blue,-1,,,,,0,
6,17.585000,5,7.684,5.059,blue,-1,,,,,0,
6,17.585000,6,8.440,3.574,blue,-1,,,,,0,
6,17.585000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
6,17.585000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
6,17.585000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
6,17.585000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
6,17.585000,11,8.440,-3.573,yellow,-1,,,,,0,
6,17.585000,12,7.684,-5.059,yellow,-1,,,,,0,
6,17.585000,13,6.875,-9.125,yellow,-1,,,,,0,
6,17.585000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
6,17.585000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
6,17.585000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
6,17.585000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
7,17.595000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
7,17.595000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
7,17.595000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
7,17.595000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
7,17.595000,4,6.875,9.125,blue,-1,,,,,0,
7,17.595000,5,7.684,5.059,blue,-1,,,,,0,
7,17.595000,6,8.440,3.574,blue,-1,,,,,0,
7,17.595000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
7,17.595000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
7,17.595000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
7,17.595000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
7,17.595000,11,8.440,-3.573,yellow,-1,,,,,0,
7,17.595000,12,7.684,-5.059,yellow,-1,,,,,0,
7,17.595000,13,6.875,-9.125,yellow,-1,,,,,0,
7,17.595000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
7,17.595000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
7,17.595000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
7,17.595000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
8,17.605000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
8,17.605000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
8,17.605000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
8,17.605000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
8,17.605000,4,6.875,9.125,blue,-1,,,,,0,
8,17.605000,5,7.684,5.059,blue,-1,,,,,0,
8,17.605000,6,8.440,3.574,blue,-1,,,,,0,
8,17.605000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
8,17.605000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
8,17.605000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
8,17.605000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
8,17.605000,11,8.440,-3.573,yellow,-1,,,,,0,
8,17.605000,12,7.684,-5.059,yellow,-1,,,,,0,
8,17.605000,13,6.875,-9.125,yellow,-1,,,,,0,
8,17.605000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
8,17.605000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
8,17.605000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
8,17.605000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
9,17.615000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
9,17.615000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
9,17.615000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
9,17.615000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
9,17.615000,4,6.875,9.125,blue,-1,,,,,0,
9,17.615000,5,7.684,5.059,blue,-1,,,,,0,
9,17.615000,6,8.440,3.574,blue,-1,,,,,0,
9,17.615000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
9,17.615000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
9,17.615000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
9,17.615000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
9,17.615000,11,8.440,-3.573,yellow,-1,,,,,0,
9,17.615000,12,7.684,-5.059,yellow,-1,,,,,0,
9,17.615000,13,6.875,-9.125,yellow,-1,,,,,0,
9,17.615000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
9,17.615000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
9,17.615000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
9,17.615000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
10,17.625000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
10,17.625000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
10,17.625000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
10,17.625000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
10,17.625000,4,6.875,9.125,blue,-1,,,,,0,
10,17.625000,5,7.684,5.059,blue,-1,,,,,0,
10,17.625000,6,8.440,3.574,blue,-1,,,,,0,
10,17.625000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
10,17.625000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
10,17.625000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
10,17.625000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
10,17.625000,11,8.440,-3.573,yellow,-1,,,,,0,
10,17.625000,12,7.684,-5.059,yellow,-1,,,,,0,
10,17.625000,13,6.875,-9.125,yellow,-1,,,,,0,
10,17.625000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
10,17.625000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
10,17.625000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
10,17.625000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
11,17.635000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
11,17.635000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
11,17.635000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
11,17.635000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
11,17.635000,4,6.875,9.125,blue,-1,,,,,0,
11,17.635000,5,7.684,5.059,blue,-1,,,,,0,
11,17.635000,6,8.440,3.574,blue,-1,,,,,0,
11,17.635000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
11,17.635000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
11,17.635000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
11,17.635000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
11,17.635000,11,8.440,-3.573,yellow,-1,,,,,0,
11,17.635000,12,7.684,-5.059,yellow,-1,,,,,0,
11,17.635000,13,6.875,-9.125,yellow,-1,,,,,0,
11,17.635000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
11,17.635000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
11,17.635000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
11,17.635000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
12,17.645000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
12,17.645000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
12,17.645000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
12,17.645000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
12,17.645000,4,6.875,9.125,blue,-1,,,,,0,
12,17.645000,5,7.684,5.059,blue,-1,,,,,0,
12,17.645000,6,8.440,3.574,blue,-1,,,,,0,
12,17.645000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
12,17.645000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
12,17.645000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
12,17.645000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
12,17.645000,11,8.440,-3.573,yellow,-1,,,,,0,
12,17.645000,12,7.684,-5.059,yellow,-1,,,,,0,
12,17.645000,13,6.875,-9.125,yellow,-1,,,,,0,
12,17.645000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
12,17.645000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
12,17.645000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
12,17.645000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
13,17.655000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
13,17.655000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
13,17.655000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
13,17.655000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
13,17.655000,4,6.875,9.125,blue,-1,,,,,0,
13,17.655000,5,7.684,5.059,blue,-1,,,,,0,
13,17.655000,6,8.440,3.574,blue,-1,,,,,0,
13,17.655000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
13,17.655000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
13,17.655000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
13,17.655000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
13,17.655000,11,8.440,-3.573,yellow,-1,,,,,0,
13,17.655000,12,7.684,-5.059,yellow,-1,,,,,0,
13,17.655000,13,6.875,-9.125,yellow,-1,,,,,0,
13,17.655000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
13,17.655000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
13,17.655000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
13,17.655000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
14,17.665000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
14,17.665000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
14,17.665000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
14,17.665000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
14,17.665000,4,6.875,9.125,blue,-1,,,,,0,
14,17.665000,5,7.684,5.059,blue,-1,,,,,0,
14,17.665000,6,8.440,3.574,blue,-1,,,,,0,
14,17.665000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
14,17.665000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
14,17.665000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
14,17.665000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
14,17.665000,11,8.440,-3.573,yellow,-1,,,,,0,
14,17.665000,12,7.684,-5.059,yellow,-1,,,,,0,
14,17.665000,13,6.875,-9.125,yellow,-1,,,,,0,
14,17.665000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
14,17.665000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
14,17.665000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
14,17.665000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
15,17.675000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
15,17.675000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
15,17.675000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
15,17.675000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
15,17.675000,4,6.875,9.125,blue,-1,,,,,0,
15,17.675000,5,7.684,5.059,blue,-1,,,,,0,
15,17.675000,6,8.440,3.574,blue,-1,,,,,0,
15,17.675000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
15,17.675000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
15,17.675000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
15,17.675000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
15,17.675000,11,8.440,-3.573,yellow,-1,,,,,0,
15,17.675000,12,7.684,-5.059,yellow,-1,,,,,0,
15,17.675000,13,6.875,-9.125,yellow,-1,,,,,0,
15,17.675000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
15,17.675000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
15,17.675000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
15,17.675000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
16,17.685000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
16,17.685000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
16,17.685000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
16,17.685000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
16,17.685000,4,6.875,9.125,blue,-1,,,,,0,
16,17.685000,5,7.684,5.059,blue,-1,,,,,0,
16,17.685000,6,8.440,3.574,blue,-1,,,,,0,
16,17.685000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
16,17.685000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
16,17.685000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
16,17.685000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
16,17.685000,11,8.440,-3.573,yellow,-1,,,,,0,
16,17.685000,12,7.684,-5.059,yellow,-1,,,,,0,
16,17.685000,13,6.875,-9.125,yellow,-1,,,,,0,
16,17.685000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
16,17.685000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
16,17.685000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
16,17.685000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
17,17.695000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
17,17.695000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
17,17.695000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
17,17.695000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
17,17.695000,4,6.875,9.125,blue,-1,,,,,0,
17,17.695000,5,7.684,5.059,blue,-1,,,,,0,
17,17.695000,6,8.440,3.574,blue,-1,,,,,0,
17,17.695000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
17,17.695000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
17,17.695000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
17,17.695000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
17,17.695000,11,8.440,-3.573,yellow,-1,,,,,0,
17,17.695000,12,7.684,-5.059,yellow,-1,,,,,0,
17,17.695000,13,6.875,-9.125,yellow,-1,,,,,0,
17,17.695000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
17,17.695000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
17,17.695000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
17,17.695000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
18,17.705000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
18,17.705000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
18,17.705000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
18,17.705000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
18,17.705000,4,6.875,9.125,blue,-1,,,,,0,
18,17.705000,5,7.684,5.059,blue,-1,,,,,0,
18,17.705000,6,8.440,3.574,blue,-1,,,,,0,
18,17.705000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
18,17.705000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
18,17.705000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
18,17.705000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
18,17.705000,11,8.440,-3.573,yellow,-1,,,,,0,
18,17.705000,12,7.684,-5.059,yellow,-1,,,,,0,
18,17.705000,13,6.875,-9.125,yellow,-1,,,,,0,
18,17.705000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
18,17.705000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
