frame,t,n_obs,n_cands_total,ordering_ms,jcbb_ms
226,29.395000,12,10,7,28
227,29.405000,12,10,7,39
228,29.425000,12,10,8,39
229,29.435000,12,10,7,68
230,29.445000,12,10,5,41
231,29.455000,12,10,4,40
232,29.465000,12,10,5,44
233,29.475000,12,10,8,38
234,29.505000,12,10,8,57
235,29.515000,12,10,5,45
236,29.525000,12,10,4,45
237,29.535000,12,10,4,40
238,29.545000,12,10,7,51
239,29.555000,12,10,7,38
240,29.565000,12,10,5,47
241,29.575000,12,10,4,43
242,29.585000,12,10,14,44
243,29.595000,12,10,6,57
244,29.625000,12,10,5,42
245,29.635000,12,10,5,60
246,29.645000,12,10,4,42
247,29.655000,12,10,7,40
248,29.665000,12,10,5,38
249,29.675000,12,10,7,32
250,29.685000,12,10,7,34
251,29.705000,12,10,8,34
252,29.715000,12,10,4,34
253,29.725000,14,12,5,200
254,29.825000,14,12,15,209
255,29.835000,14,12,9,198
256,29.925000,14,12,5,190
257,30.025000,14,12,6,149
258,30.035000,14,12,5,183
259,30.125000,12,12,5,196
260,30.135000,12,12,7,171
261,30.225000,10,10,6,43
262,30.235000,10,10,7,45
263,30.245000,10,10,7,48
264,30.285000,8,8,6,8
265,30.305000,8,8,8,8
266,30.325000,8,8,5,7
267,30.335000,8,8,6,11
268,30.345000,8,8,5,11
269,30.355000,8,8,8,7
270,30.365000,8,8,4,9
271,30.375000,8,8,4,9
272,30.385000,8,8,3,13
273,30.395000,8,8,4,6
274,30.405000,8,8,4,7
275,30.415000,8,8,4,9
276,30.425000,8,8,4,10
277,30.435000,8,8,3,14
278,30.445000,8,8,3,6
279,30.455000,8,8,7,11
280,30.465000,8,8,4,8
281,30.475000,8,8,4,6
282,30.485000,8,8,6,7
283,30.495000,8,8,7,10
284,30.505000,8,8,5,8
285,30.515000,8,8,4,6
286,30.525000,8,8,8,6
287,30.535000,8,8,6,6
288,30.545000,8,8,3,8
289,30.555000,8,8,7,9
290,30.565000,8,8,4,11
291,30.575000,8,8,7,9
292,30.585000,8,8,5,11
293,30.595000,8,8,7,8
294,30.605000,8,8,4,11
295,30.615000,8,8,6,7
296,30.625000,8,8,6,16
297,30.635000,8,8,5,16
298,30.645000,8,8,7,12
299,30.655000,8,8,10,12
300,30.665000,8,8,10,7
301,30.675000,8,8,4,10
302,30.685000,8,8,5,9
303,30.695000,8,8,9,13
304,30.705000,8,8,5,6
305,30.715000,8,8,10,6
306,30.725000,8,8,6,6
307,30.735000,8,8,3,6
308,30.745000,8,8,4,7
309,30.755000,8,8,5,7
310,30.765000,8,8,8,8
311,30.775000,8,8,4,6
312,30.785000,8,8,3,11
313,30.795000,8,8,3,7
314,30.805000,8,8,5,7
315,30.815000,8,8,4,9
316,30.825000,8,8,11,6
317,30.835000,8,8,7,15
318,30.845000,8,8,11,14
319,30.855000,8,8,8,14
320,30.865000,8,8,9,5
321,30.875000,8,8,12,13
322,30.885000,10,10,5,35
323,30.895000,10,10,5,39
324,30.905000,10,10,4,50
325,30.915000,10,10,4,51
326,30.925000,10,10,11,30
327,30.935000,10,10,4,8
328,30.945000,10,10,4,3
329,30.955000,10,10,7,1
330,30.965000,10,10,7,1
331,30.975000,10,10,4,1
332,30.985000,10,0,14,0
333,30.995000,10,0,4,0
334,31.005000,10,0,14,0
335,31.015000,10,0,6,0
336,31.025000,10,0,5,0
337,31.035000,10,0,8,0
338,31.045000,10,0,7,0
339,31.055000,10,0,7,0
340,31.065000,10,0,9,0
341,31.075000,10,0,5,0
342,31.085000,10,0,5,0
343,31.095000,10,0,9,0
344,31.105000,10,0,9,0
345,31.115000,10,0,4,0
346,31.125000,10,0,5,0
347,31.135000,10,0,5,0
348,31.145000,10,0,6,0
349,31.155000,10,0,4,0
350,31.165000,10,0,6,0
351,31.175000,10,0,7,0
352,31.185000,10,0,4,0
353,31.195000,10,0,4,0
354,31.205000,10,0,9,0
355,31.215000,10,0,5,0
356,31.225000,10,10,4,43
357,31.235000,10,10,10,30
358,31.245000,10,10,5,37
359,31.255000,10,10,10,47
360,31.265000,10,10,6,49
361,31.275000,10,10,4,26
362,31.285000,10,10,4,44
363,31.295000,10,10,8,35
364,31.305000,10,10,4,44
365,31.315000,10,10,9,39
366,31.325000,10,10,9,13
367,31.335000,10,10,5,3
368,31.345000,10,10,6,1
369,31.355000,10,10,5,1
370,31.365000,10,10,5,1
371,31.375000,10,0,9,0
372,31.385000,10,0,6,0
373,31.395000,10,0,12,0
374,31.405000,10,0,4,0
375,31.415000,10,0,5,0
376,31.425000,10,0,6,0
377,31.435000,10,0,16,0
378,31.445000,10,0,7,0
379,31.455000,8,0,4,0
380,31.465000,8,0,4,0
381,31.475000,8,0,4,0
382,31.485000,8,0,8,0
383,31.495000,8,0,6,0
384,31.505000,8,0,10,0
385,31.515000,8,0,5,0
386,31.525000,8,8,6,8
387,31.535000,8,8,4,13
388,31.545000,8,8,9,8
389,31.555000,8,8,4,7
390,31.565000,8,8,4,7
391,31.575000,8,8,4,10
392,31.585000,8,8,3,6
393,31.595000,8,8,13,12
394,31.605000,8,8,12,15
395,31.615000,8,8,3,5
396,31.625000,8,8,3,6
397,31.635000,8,8,4,7
398,31.645000,8,8,4,6
399,31.655000,8,8,6,7
400,31.665000,8,8,4,8
401,31.675000,8,8,7,13
402,31.685000,8,8,4,14
403,31.695000,8,8,8,10
404,31.705000,8,8,5,12
405,31.715000,8,8,5,10
406,31.725000,8,8,8,16
407,31.735000,8,8,5,13
408,31.745000,8,8,4,11
409,31.755000,8,8,6,9
410,31.765000,8,8,5,15
411,31.775000,10,10,9,48
412,31.785000,10,10,13,39
413,31.795000,10,10,4,42
414,31.805000,10,10,4,41
415,31.815000,10,10,4,29
416,31.825000,10,10,6,9
417,31.835000,10,10,5,3
418,31.845000,10,10,4,1
419,31.855000,10,10,5,1
420,31.865000,10,0,5,0
421,31.875000,10,0,12,0
422,31.885000,10,0,12,0
423,31.895000,10,0,10,0
424,31.905000,10,0,4,0
425,31.915000,10,0,7,0
426,31.925000,10,10,4,36
427,31.935000,10,10,4,43
428,31.945000,10,10,13,33
429,31.955000,10,10,6,44
430,31.965000,10,10,9,45
431,31.975000,10,10,5,36
432,31.985000,10,10,5,42
433,31.995000,10,10,4,34
434,32.005000,10,10,5,44
435,32.015000,10,10,5,19
436,32.025000,10,10,6,39
437,32.035000,10,10,7,35
438,32.045000,10,10,9,57
439,32.055000,10,10,7,38
440,32.065000,10,10,9,30
441,32.075000,10,10,5,43
442,32.085000,10,10,4,38
443,32.095000,10,10,9,44
444,32.105000,10,10,12,42
445,32.115000,10,10,4,22
446,32.125000,10,10,6,45
447,32.135000,12,10,4,30
448,32.145000,12,10,7,48
449,32.155000,12,10,6,32
450,32.165000,12,10,6,40
451,32.175000,12,10,5,47
452,32.185000,12,10,6,40
453,32.195000,12,10,6,48
454,32.205000,12,10,7,34
455,32.215000,12,10,13,23
456,32.225000,12,10,5,3
457,32.235000,12,10,14,2
458,32.245000,12,10,13,2
459,32.255000,12,0,4,0
460,32.265000,12,0,5,0
461,32.275000,12,0,6,0
462,32.285000,12,0,6,0
463,32.295000,12,0,13,0
464,32.305000,12,0,12,0
465,32.315000,14,0,7,0
466,32.325000,14,10,9,50
467,32.335000,14,10,14,39
468,32.345000,14,10,7,47
469,32.355000,14,10,10,37
470,32.365000,14,10,7,48
471,32.375000,14,10,12,37
472,32.385000,14,10,10,44
473,32.395000,14,10,10,39
474,32.405000,14,10,14,41
475,32.415000,14,10,13,22
476,32.425000,14,10,5,8
477,32.435000,14,10,6,3
478,32.445000,14,10,7,2
479,32.455000,14,10,7,0
480,32.465000,14,0,5,0
481,32.475000,14,0,7,0
482,32.485000,14,0,6,0
483,32.495000,14,0,6,0
484,32.505000,14,0,7,0
485,32.515000,14,0,10,0
486,32.525000,16,0,6,0
487,32.535000,18,0,6,0
488,32.545000,18,0,8,0
489,32.555000,18,0,6,0
490,32.565000,18,0,6,0
491,32.575000,18,0,7,0
492,32.585000,16,0,5,0
493,32.595000,16,0,8,0
494,32.605000,16,0,8,0
495,32.615000,16,0,5,0
496,32.625000,16,10,6,42
497,32.635000,16,10,9,48
498,32.645000,16,10,13,48
499,32.655000,16,10,8,37
500,32.665000,16,10,8,42
501,32.675000,16,10,10,35
502,32.685000,16,10,6,52
503,32.695000,16,10,5,35
504,32.705000,16,10,14,49
505,32.715000,16,10,6,41
506,32.725000,16,10,13,28
507,32.735000,16,10,5,11
508,32.745000,16,10,5,3
509,32.755000,16,10,5,1
510,32.765000,16,10,8,1
511,32.775000,16,10,8,2
512,32.785000,16,0,5,0
513,32.795000,16,0,6,0
514,32.805000,16,0,10,0
515,32.815000,16,0,13,0
516,32.825000,16,0,14,0
517,32.835000,16,0,11,0
518,32.845000,16,0,8,0
519,32.855000,16,0,5,0
520,32.865000,16,0,7,0
521,32.875000,16,0,11,0
522,32.885000,16,0,5,0
523,32.895000,16,0,6,0
524,32.905000,16,0,5,0
525,32.915000,16,0,4,0
526,32.925000,16,10,5,42
527,32.935000,16,10,8,53
528,32.945000,16,10,5,39
529,32.955000,16,10,5,46
530,32.965000,16,10,6,31
531,32.975000,16,10,8,43
532,32.985000,16,10,6,39
533,32.995000,16,10,6,45
534,33.005000,16,10,9,35
535,33.015000,16,10,5,34
536,33.025000,16,10,7,36
537,33.035000,16,10,12,45
538,33.045000,16,10,16,27
539,33.055000,16,10,11,12
540,33.065000,16,10,11,7
541,33.075000,16,10,5,2
542,33.085000,16,10,6,1
543,33.095000,16,10,5,1
544,33.105000,16,0,6,0
545,33.115000,16,10,5,35
546,33.125000,16,10,11,36
547,33.135000,16,10,10,38
548,33.145000,16,10,9,53
549,33.155000,16,10,5,38
550,33.165000,16,10,6,41
551,33.175000,16,10,7,40
552,33.185000,16,10,5,29
553,33.195000,16,10,5,34
554,33.205000,16,10,13,46
555,33.215000,16,10,6,49
556,33.225000,16,10,7,37
557,33.235000,16,10,6,39
558,33.245000,16,10,8,31
559,33.255000,16,10,11,8
560,33.265000,16,10,9,3
561,33.275000,16,10,7,1
562,33.285000,16,10,15,2
563,33.295000,16,10,5,1
564,33.305000,16,10,9,2
565,33.315000,16,0,6,0
566,33.325000,16,0,7,0
567,33.335000,16,0,6,0
568,33.345000,16,0,8,0
569,33.355000,16,0,9,0
570,33.365000,16,0,8,0
571,33.375000,16,0,5,0
572,33.385000,16,0,17,0
573,33.395000,16,0,5,0
574,33.405000,16,0,8,0
575,33.415000,16,0,6,0
576,33.425000,16,0,5,0
577,33.435000,16,0,12,0
578,33.445000,16,0,11,0
579,33.455000,16,0,13,0
580,33.465000,16,0,6,0
581,33.475000,16,0,5,0
582,33.485000,16,0,7,0
583,33.495000,16,0,7,0
584,33.505000,16,0,5,0
585,33.515000,16,0,13,0
586,33.525000,16,10,4,35
587,33.535000,18,12,6,189
588,33.545000,18,12,8,185
589,33.555000,18,12,9,189
590,33.565000,18,12,7,198
591,33.575000,18,12,5,181
592,33.585000,18,12,16,206
593,33.595000,18,12,6,167
594,33.605000,18,12,8,187
595,33.615000,18,12,14,192
596,33.725000,18,12,10,196
597,33.765000,18,12,20,201
598,33.825000,18,12,15,173
599,33.835000,18,12,14,197
600,33.925000,20,12,14,162
601,33.935000,20,12,5,191
602,34.015000,20,12,5,211
603,34.125000,20,12,8,208
604,34.135000,20,12,6,192
605,34.225000,18,10,5,63
606,34.235000,18,10,5,44
607,34.245000,18,10,8,46
608,34.255000,18,10,5,54
609,34.265000,18,10,13,45
610,34.275000,18,10,13,44
611,34.285000,18,10,6,56
612,34.315000,18,10,7,47
613,34.325000,18,10,10,34
614,34.335000,18,10,6,44
615,34.345000,18,10,6,32
616,34.355000,18,10,5,49
617,34.395000,18,10,7,42
618,34.425000,18,10,17,48
619,34.435000,18,10,6,46
620,34.445000,18,10,16,50
621,34.455000,18,10,6,34
622,34.465000,18,10,9,50
623,34.475000,18,10,10,40
624,34.485000,18,10,5,49
625,34.515000,18,10,19,47
626,34.525000,18,10,12,48
627,34.535000,18,10,4,52
628,34.545000,18,10,7,44
629,34.555000,18,10,6,38
630,34.565000,18,10,5,53
631,34.575000,18,10,6,36
632,34.585000,18,10,8,49
633,34.625000,18,10,6,44
634,34.635000,18,10,6,54
635,34.645000,18,10,8,46
636,34.655000,18,10,8,53
637,34.665000,18,10,7,36
638,34.675000,18,10,12,38
639,34.685000,18,10,10,42
640,34.705000,18,10,9,38
641,34.715000,18,10,8,47
642,34.725000,18,10,13,43
643,34.735000,18,10,8,48
644,34.745000,18,10,5,46
645,34.755000,18,10,7,44
646,34.765000,18,10,11,56
647,34.775000,18,10,5,39
648,34.815000,18,10,6,39
649,34.825000,18,10,4,57
650,34.835000,18,10,7,50
651,34.845000,18,10,7,49
652,34.855000,18,10,8,46
653,34.865000,18,10,12,47
654,34.885000,18,10,9,48
655,34.925000,18,10,5,39
656,34.935000,18,10,8,37
657,34.945000,18,10,6,37
658,34.955000,18,10,5,46
659,34.965000,18,10,5,43
660,34.975000,18,10,7,44
661,34.985000,18,10,5,54
662,35.025000,18,10,5,63
663,35.035000,18,10,7,45
664,35.045000,18,10,5,38
665,35.055000,18,10,10,37
666,35.065000,18,10,6,41
667,35.075000,18,10,13,36
668,35.125000,18,10,4,40
669,35.135000,18,10,6,43
670,35.145000,18,10,7,47
671,35.155000,18,10,6,33
672,35.165000,18,10,5,48
673,35.175000,18,10,6,43
674,35.195000,18,10,5,40
675,35.225000,18,10,6,55
676,35.235000,18,10,5,37
677,35.245000,18,10,8,44
678,35.265000,18,10,5,39
679,35.325000,18,10,6,43
680,35.335000,18,10,5,41
681,35.345000,18,10,6,29
682,35.355000,18,10,7,43
683,35.405000,18,10,5,40
684,35.425000,18,10,5,42
685,35.435000,18,10,12,42
686,35.445000,18,10,6,34
687,35.455000,18,10,10,40
688,35.465000,18,10,5,58
689,35.525000,18,10,5,38
690,35.535000,18,10,8,49
691,35.545000,18,10,5,31
692,35.555000,18,10,8,34
693,35.565000,18,10,5,46
694,35.615000,18,10,5,56
695,35.625000,18,10,7,42
696,35.635000,18,10,13,32
697,35.645000,18,10,5,39
698,35.655000,18,10,6,47
699,35.665000,18,10,4,35
700,35.675000,18,10,6,43
701,35.685000,18,10,6,55
702,35.725000,18,10,11,51
703,35.735000,18,10,8,39
704,35.745000,18,10,11,53
705,35.755000,18,10,5,36
706,35.765000,18,10,13,34
707,35.775000,18,10,7,46
708,35.815000,18,10,12,35
709,35.825000,18,10,6,49
710,35.835000,18,10,6,39
711,35.845000,18,10,5,48
712,35.865000,18,10,5,45
713,35.925000,18,10,5,49
714,35.935000,18,10,16,44
715,35.945000,18,10,11,39
716,35.955000,18,10,11,33
717,35.965000,18,10,5,40
718,36.025000,18,10,6,53
719,36.035000,18,10,5,37
720,36.045000,18,10,11,41
721,36.055000,18,10,6,40
722,36.075000,18,10,4,39
723,36.115000,18,10,10,40
724,36.125000,18,10,5,45
725,36.135000,18,10,5,56
726,36.145000,18,10,15,39
727,36.155000,18,10,9,55
728,36.195000,18,10,5,42
729,36.225000,18,10,6,39
730,36.235000,18,10,5,35
731,36.245000,18,10,11,39
732,36.255000,18,10,10,41
733,36.265000,18,10,12,42
734,36.275000,18,10,4,49
735,36.285000,18,10,6,41
736,36.295000,18,10,5,38
737,36.315000,18,10,7,42
738,36.325000,18,10,12,41
739,36.335000,18,10,5,49
740,36.345000,18,10,14,44
741,36.355000,18,10,5,39
742,36.365000,18,10,7,47
743,36.415000,18,10,8,36
744,36.425000,18,10,6,45
745,36.435000,18,10,5,39
746,36.445000,18,10,4,28
747,36.455000,18,10,6,47
748,36.475000,18,10,6,44
749,36.525000,18,10,5,45
750,36.535000,18,10,8,37
751,36.545000,18,10,5,32
752,36.555000,18,10,6,34
753,36.565000,18,10,8,43
754,36.605000,18,10,6,31
755,36.615000,18,10,6,35
756,36.625000,18,10,6,31
757,36.635000,18,10,13,40
758,36.655000,18,10,6,44
759,36.705000,18,10,6,38
760,36.725000,18,10,7,41
761,36.735000,18,10,9,52
762,36.745000,18,10,5,37
763,36.755000,18,10,11,42
764,36.765000,18,10,5,49
765,36.775000,18,10,11,50
766,36.785000,18,10,8,37
767,36.815000,18,10,7,42
768,36.825000,18,10,5,44
769,36.835000,18,10,9,39
770,36.845000,18,10,5,43
771,36.855000,18,10,7,48
772,36.865000,18,10,7,44
773,36.875000,18,10,10,46
774,36.885000,18,10,7,44
775,36.905000,18,10,15,43
776,36.925000,18,10,7,54
777,36.935000,18,10,8,36
778,36.945000,18,10,6,52
779,36.955000,18,10,5,32
780,36.985000,18,10,5,48
781,37.025000,18,10,8,45
782,37.035000,18,10,7,53
783,37.045000,18,10,5,41
784,37.055000,18,10,5,45
785,37.075000,17,9,8,23
786,37.115000,17,9,9,23
787,37.125000,17,9,4,15
788,37.135000,17,9,5,17
789,37.145000,17,9,5,15
790,37.155000,17,9,10,27
791,37.165000,17,9,14,26
792,37.175000,17,9,5,18
793,37.185000,17,9,5,17
794,37.195000,17,9,5,22
795,37.205000,17,9,5,26
796,37.215000,17,9,4,16
797,37.225000,17,9,12,15
798,37.235000,17,9,5,18
799,37.245000,17,9,5,23
800,37.255000,17,9,7,17
801,37.265000,17,9,6,20
802,37.275000,17,9,4,15
803,37.285000,17,9,9,21
804,37.295000,17,9,12,33
805,37.305000,17,9,13,27
806,37.315000,17,9,4,18
807,37.325000,17,9,7,24
808,37.335000,17,9,11,23
809,37.345000,17,9,4,15
810,37.355000,17,9,5,22
811,37.365000,17,9,10,27
812,37.375000,17,9,13,28
813,37.385000,17,9,5,21
814,37.395000,17,9,6,24
815,37.405000,17,9,5,18
816,37.415000,17,9,5,19
817,37.425000,17,9,5,21
818,37.435000,17,9,4,17
819,37.445000,17,9,6,18
820,37.455000,17,9,5,21
821,37.465000,17,9,4,28
822,37.475000,17,9,15,20
823,37.485000,17,9,5,18
824,37.495000,17,9,10,15
825,37.505000,17,9,5,17
826,37.515000,17,9,9,26
827,37.525000,17,9,9,16
828,37.535000,17,9,14,23
829,37.545000,17,9,5,17
830,37.555000,17,9,4,19
831,37.565000,17,9,5,26
832,37.575000,17,9,9,21
833,37.585000,17,9,5,27
834,37.595000,17,9,13,17
835,37.605000,17,9,4,15
836,37.615000,17,9,7,17
837,37.625000,17,9,5,17
838,37.635000,17,9,6,16
839,37.645000,17,9,13,16
840,37.655000,17,9,5,14
841,37.665000,17,9,9,17
842,37.675000,17,9,12,18
843,37.685000,17,9,6,24
844,37.695000,17,9,4,30
845,37.705000,17,9,7,22
846,37.715000,17,9,6,20
847,37.725000,17,9,10,20
848,37.735000,17,9,5,17
849,37.745000,17,9,5,21
850,37.755000,17,9,7,15
851,37.765000,17,9,12,15
852,37.775000,17,9,4,16
853,37.785000,17,9,6,23
854,37.795000,17,9,5,21
855,37.805000,17,9,6,24
856,37.815000,17,9,5,17
857,37.825000,17,9,10,19
858,37.835000,17,9,12,19
859,37.845000,17,9,12,31
860,37.855000,17,9,11,18
861,37.865000,17,9,5,20
862,37.875000,17,9,11,15
863,37.885000,17,9,8,22
864,37.895000,17,9,8,18
865,37.905000,17,9,5,26
866,37.915000,17,9,6,24
867,37.925000,17,9,10,22
868,37.935000,17,9,4,25
869,37.945000,17,9,8,21
870,37.955000,17,9,6,22
871,37.965000,17,9,6,35
872,37.975000,17,9,6,20
873,37.985000,17,9,6,15
874,37.995000,17,9,9,19
875,38.005000,17,9,6,36
876,38.015000,17,9,5,24
877,38.025000,17,9,6,18
878,38.035000,17,9,6,26
879,38.045000,17,9,7,21
880,38.055000,17,9,14,17
881,38.065000,17,9,6,20
882,38.075000,17,9,7,20
883,38.085000,17,9,4,13
884,38.095000,17,9,6,18
885,38.105000,17,9,4,18
886,38.115000,17,9,5,17
887,38.125000,17,9,6,18
888,38.135000,17,9,10,18
889,38.145000,17,9,4,20
890,38.155000,17,9,6,24
891,38.165000,17,9,9,25
892,38.175000,17,9,4,14
893,38.185000,17,9,13,25
894,38.195000,17,9,11,33
895,38.205000,17,9,8,23
896,38.215000,17,9,9,16
897,38.225000,17,9,5,17
898,38.235000,17,9,5,21
899,38.245000,17,9,9,16
900,38.255000,17,9,11,21
901,38.265000,17,9,7,16
902,38.275000,17,9,4,14
903,38.285000,17,9,5,32
904,38.295000,17,9,11,17
905,38.305000,17,9,4,14
906,38.315000,17,9,10,21
907,38.325000,17,9,6,27
908,38.335000,17,9,7,24
909,38.345000,17,9,4,18
910,38.355000,17,9,8,22
911,38.365000,18,9,8,29
912,38.375000,18,9,6,21
913,38.385000,18,9,5,28
914,38.395000,18,9,5,16
915,38.405000,19,9,11,29
916,38.415000,19,9,11,15
917,38.425000,19,9,5,13
918,38.435000,19,9,4,16
919,38.445000,19,9,6,32
920,38.455000,19,9,6,21
921,38.465000,19,9,4,22
922,38.475000,19,9,6,16
923,38.485000,19,9,8,20
924,38.495000,19,9,12,19
925,38.505000,19,9,8,19
926,38.515000,19,9,6,16
927,38.525000,19,9,5,16
928,38.535000,19,9,14,15
