t,matches,dropped,mean_mahal,p95_mahal,match_frac,N
487.819000,18,0,0.001,0.001,1.00,300
487.969000,18,0,0.001,0.001,1.00,300
488.128000,18,0,0.001,0.001,1.00,300
488.261000,18,0,0.001,0.001,1.00,300
488.408000,18,0,0.001,0.001,1.00,300
488.552000,18,0,0.001,0.001,1.00,300
488.703000,18,0,0.001,0.001,1.00,300
488.870000,18,0,0.001,0.001,1.00,300
489.014000,18,0,0.001,0.001,1.00,300
489.170000,18,0,0.001,0.001,1.00,300
489.323000,18,0,0.001,0.001,1.00,300
489.464000,18,0,0.001,0.001,1.00,300
489.622000,18,0,0.001,0.001,1.00,300
489.764000,18,0,0.001,0.001,1.00,300
489.914000,18,0,0.001,0.001,1.00,300
490.063000,18,0,0.001,0.001,1.00,300
490.217000,18,0,0.005,0.005,1.00,300
490.362000,18,0,0.031,0.031,1.00,300
490.526000,18,0,0.098,0.098,1.00,300
490.672000,18,0,0.187,0.187,1.00,300
490.817000,18,0,0.316,0.316,1.00,300
490.950000,18,0,0.457,0.457,1.00,300
491.093000,18,0,0.638,0.638,1.00,300
491.249000,18,0,0.883,0.883,1.00,300
491.401000,18,0,1.150,1.150,1.00,300
491.546000,18,0,1.451,1.451,1.00,300
491.677000,18,0,1.741,1.741,1.00,300
491.833000,18,0,2.109,2.109,1.00,300
491.986000,18,0,2.512,2.512,1.00,300
492.134000,18,0,2.980,2.980,1.00,300
492.287000,0,18,0.000,0.000,0.00,300
492.429000,0,18,0.000,0.000,0.00,300
492.578000,0,20,0.000,0.000,0.00,300
492.732000,0,16,0.000,0.000,0.00,300
492.867000,0,16,0.000,0.000,0.00,300
492.988000,0,16,0.000,0.000,0.00,300
493.107000,0,16,0.000,0.000,0.00,300
493.245000,0,16,0.000,0.000,0.00,300
493.382000,2,16,1.700,1.701,0.11,300
493.529000,2,16,1.703,1.704,0.11,300
493.692000,2,16,2.071,2.072,0.11,300
493.839000,2,14,2.657,2.658,0.12,300
493.972000,0,16,0.000,0.000,0.00,300
494.116000,2,14,2.282,2.282,0.12,300
494.254000,2,14,1.415,1.415,0.12,300
494.388000,2,10,0.517,0.517,0.17,300
494.482000,2,10,0.076,0.076,0.17,300
494.597000,2,10,0.885,0.885,0.17,300
494.710000,4,10,1.194,1.646,0.29,300
494.825000,4,10,1.302,2.497,0.29,300
494.952000,2,12,0.981,0.981,0.14,300
495.058000,2,10,1.799,1.799,0.17,300
495.168000,2,8,2.636,2.636,0.20,300
495.261000,0,8,0.000,0.000,0.00,300
495.346000,0,8,0.000,0.000,0.00,300
495.419000,0,8,0.000,0.000,0.00,300
495.494000,0,8,0.000,0.000,0.00,300
495.569000,0,8,0.000,0.000,0.00,300
495.641000,0,8,0.000,0.000,0.00,300
495.729000,0,8,0.000,0.000,0.00,300
495.806000,0,10,0.000,0.000,0.00,300
495.897000,0,10,0.000,0.000,0.00,300
495.978000,0,10,0.000,0.000,0.00,300
496.087000,0,10,0.000,0.000,0.00,300
496.181000,2,8,2.985,2.985,0.20,300
496.280000,2,6,2.061,2.061,0.25,300
496.361000,2,6,1.312,1.312,0.25,300
496.444000,2,6,0.553,0.553,0.25,300
496.529000,2,8,0.312,0.312,0.20,300
496.624000,2,8,1.188,1.188,0.20,300
496.722000,2,8,2.175,2.175,0.20,300
496.817000,0,10,0.000,0.000,0.00,300
496.918000,0,12,0.000,0.000,0.00,300
497.026000,0,14,0.000,0.000,0.00,300
497.146000,2,12,2.970,2.970,0.14,300
497.257000,2,14,1.695,1.695,0.12,300
497.402000,2,14,0.183,0.183,0.12,300
497.545000,4,12,1.658,1.960,0.25,300
497.666000,4,12,1.658,2.811,0.25,300
497.793000,2,14,0.858,0.883,0.12,300
497.942000,1,17,1.932,1.932,0.06,300
498.095000,0,18,0.000,0.000,0.00,300
498.243000,2,12,2.184,2.887,0.14,300
498.369000,0,13,0.000,0.000,0.00,300
498.468000,0,12,0.000,0.000,0.00,300
498.533000,2,12,1.905,2.075,0.14,300
498.667000,3,10,2.144,2.826,0.23,300
498.793000,1,12,1.969,1.969,0.08,300
498.906000,1,10,0.994,0.994,0.09,300
499.015000,0,13,0.000,0.000,0.00,300
499.132000,1,13,0.125,0.125,0.07,300
499.257000,2,13,2.521,2.621,0.13,300
499.361000,0,15,0.000,0.000,0.00,300
499.480000,2,13,1.727,1.761,0.13,300
499.607000,1,12,0.915,0.915,0.08,300
499.702000,2,12,2.358,2.750,0.14,300
499.819000,0,12,0.000,0.000,0.00,300
499.914000,1,9,0.851,0.851,0.10,300
500.008000,2,8,2.840,2.912,0.20,300
500.108000,0,14,0.000,0.000,0.00,300
500.237000,2,10,1.359,2.054,0.17,300
500.349000,2,9,2.226,2.296,0.18,300
500.455000,1,13,1.907,1.907,0.07,300
500.573000,2,15,2.605,2.834,0.12,300
500.721000,1,16,2.934,2.934,0.06,300
500.866000,0,14,0.000,0.000,0.00,300
500.971000,0,13,0.000,0.000,0.00,300
501.071000,1,12,0.843,0.843,0.08,300
501.175000,1,13,2.462,2.462,0.07,300
501.291000,2,12,2.062,2.077,0.14,300
501.404000,2,14,2.873,2.945,0.12,300
501.532000,0,14,0.000,0.000,0.00,300
501.646000,0,13,0.000,0.000,0.00,300
501.736000,1,11,2.312,2.312,0.08,300
501.830000,1,10,2.872,2.872,0.09,300
501.926000,0,10,0.000,0.000,0.00,300
501.989000,0,11,0.000,0.000,0.00,300
502.062000,0,11,0.000,0.000,0.00,300
502.136000,0,11,0.000,0.000,0.00,300
502.220000,1,11,2.254,2.254,0.08,300
502.312000,1,11,0.353,0.353,0.08,300
502.392000,2,11,1.727,2.426,0.15,300
502.487000,0,11,0.000,0.000,0.00,300
502.577000,1,10,1.291,1.291,0.09,300
502.687000,2,8,1.808,1.841,0.20,300
502.778000,0,9,0.000,0.000,0.00,300
502.874000,1,8,0.998,0.998,0.11,300
502.964000,1,8,2.646,2.646,0.11,300
503.042000,1,9,2.978,2.978,0.10,300
503.138000,1,11,1.803,1.803,0.08,300
503.241000,1,12,2.844,2.844,0.08,300
503.356000,2,8,2.263,2.461,0.20,300
503.440000,2,9,2.215,2.736,0.18,300
503.563000,0,12,0.000,0.000,0.00,300
503.670000,0,16,0.000,0.000,0.00,300
503.799000,0,17,0.000,0.000,0.00,300
503.937000,2,14,2.343,2.618,0.12,300
504.066000,2,13,2.897,2.957,0.13,300
504.192000,0,14,0.000,0.000,0.00,300
504.303000,1,11,1.867,1.867,0.08,300
504.413000,0,11,0.000,0.000,0.00,300
504.510000,2,9,1.227,1.817,0.18,300
504.617000,1,11,2.863,2.863,0.08,300
504.731000,0,12,0.000,0.000,0.00,300
504.835000,0,13,0.000,0.000,0.00,300
504.947000,2,10,2.273,2.569,0.17,300
505.057000,1,12,0.791,0.791,0.08,300
505.175000,2,13,1.508,1.633,0.13,300
505.284000,0,15,0.000,0.000,0.00,300
505.385000,0,13,0.000,0.000,0.00,300
505.490000,1,12,1.176,1.176,0.08,300
505.597000,2,9,1.753,2.568,0.18,300
505.692000,0,10,0.000,0.000,0.00,300
505.782000,0,10,0.000,0.000,0.00,300
505.853000,0,11,0.000,0.000,0.00,300
505.933000,0,11,0.000,0.000,0.00,300
506.009000,0,12,0.000,0.000,0.00,300
506.088000,1,11,1.741,1.741,0.08,300
506.171000,1,11,0.375,0.375,0.08,300
506.250000,2,10,1.515,2.248,0.17,300
506.352000,0,12,0.000,0.000,0.00,300
506.450000,1,10,1.397,1.397,0.09,300
506.551000,2,8,1.259,1.340,0.20,300
506.657000,0,10,0.000,0.000,0.00,300
506.755000,2,7,2.690,2.854,0.22,300
506.841000,0,9,0.000,0.000,0.00,300
506.919000,1,9,1.136,1.136,0.10,300
507.015000,1,10,2.743,2.743,0.09,300
507.109000,1,10,1.839,1.839,0.09,300
507.208000,0,11,0.000,0.000,0.00,300
507.309000,2,7,2.585,2.670,0.22,300
507.398000,3,8,1.918,2.808,0.27,300
507.512000,0,11,0.000,0.000,0.00,300
507.608000,0,13,0.000,0.000,0.00,300
507.716000,1,17,2.629,2.629,0.06,300
507.872000,2,15,2.351,2.415,0.12,300
508.026000,4,13,2.498,2.894,0.24,300
508.168000,1,15,2.831,2.831,0.06,300
508.304000,0,15,0.000,0.000,0.00,300
508.427000,0,12,0.000,0.000,0.00,300
508.536000,0,10,0.000,0.000,0.00,300
508.625000,2,9,2.150,2.169,0.18,300
508.734000,3,8,2.044,2.707,0.27,300
508.837000,0,13,0.000,0.000,0.00,300
508.951000,0,12,0.000,0.000,0.00,300
509.059000,1,11,2.492,2.492,0.08,300
509.163000,3,10,1.842,2.335,0.23,300
509.288000,0,13,0.000,0.000,0.00,300
509.392000,1,12,0.212,0.212,0.08,300
509.516000,1,14,2.860,2.860,0.07,300
509.631000,2,13,1.992,2.021,0.13,300
509.743000,0,14,0.000,0.000,0.00,300
509.860000,0,13,0.000,0.000,0.00,300
509.959000,0,13,0.000,0.000,0.00,300
510.060000,0,12,0.000,0.000,0.00,300
510.173000,0,11,0.000,0.000,0.00,300
510.275000,1,10,2.563,2.563,0.09,300
510.381000,1,10,1.683,1.683,0.09,300
510.504000,1,11,1.453,1.453,0.08,300
510.612000,1,9,2.060,2.060,0.10,300
510.683000,1,8,2.707,2.707,0.11,300
510.773000,1,8,2.989,2.989,0.11,300
510.863000,1,7,2.924,2.924,0.12,300
510.947000,1,6,2.685,2.685,0.14,300
511.020000,1,6,2.643,2.643,0.14,300
511.094000,1,5,2.762,2.762,0.17,300
511.162000,1,5,3.001,3.001,0.17,300
511.226000,0,6,0.000,0.000,0.00,300
511.292000,0,6,0.000,0.000,0.00,300
511.350000,0,4,0.000,0.000,0.00,300
511.401000,0,3,0.000,0.000,0.00,300
511.438000,0,3,0.000,0.000,0.00,300
511.482000,0,3,0.000,0.000,0.00,300
511.520000,0,3,0.000,0.000,0.00,300
511.558000,0,3,0.000,0.000,0.00,300
511.597000,0,3,0.000,0.000,0.00,300
511.637000,0,3,0.000,0.000,0.00,300
511.670000,0,3,0.000,0.000,0.00,300
511.714000,0,3,0.000,0.000,0.00,300
511.753000,0,3,0.000,0.000,0.00,300
511.790000,0,2,0.000,0.000,0.00,300
511.816000,0,2,0.000,0.000,0.00,300
511.852000,0,2,0.000,0.000,0.00,300
511.888000,0,2,0.000,0.000,0.00,300
511.916000,0,2,0.000,0.000,0.00,300
511.948000,0,2,0.000,0.000,0.00,300
511.981000,0,2,0.000,0.000,0.00,300
512.011000,0,2,0.000,0.000,0.00,300
512.043000,0,2,0.000,0.000,0.00,300
512.082000,0,2,0.000,0.000,0.00,300
512.117000,0,2,0.000,0.000,0.00,300
512.148000,0,2,0.000,0.000,0.00,300
512.174000,0,2,0.000,0.000,0.00,300
512.205000,0,2,0.000,0.000,0.00,300
512.240000,0,2,0.000,0.000,0.00,300
512.274000,0,2,0.000,0.000,0.00,300
512.300000,0,2,0.000,0.000,0.00,300
512.334000,0,2,0.000,0.000,0.00,300
512.368000,0,2,0.000,0.000,0.00,300
512.403000,0,2,0.000,0.000,0.00,300
512.438000,0,2,0.000,0.000,0.00,300
512.466000,0,2,0.000,0.000,0.00,300
512.486000,0,2,0.000,0.000,0.00,300
512.514000,0,2,0.000,0.000,0.00,300
512.544000,0,2,0.000,0.000,0.00,300
512.581000,0,2,0.000,0.000,0.00,300
512.613000,0,2,0.000,0.000,0.00,300
512.645000,0,2,0.000,0.000,0.00,300
512.678000,0,2,0.000,0.000,0.00,300
512.707000,0,2,0.000,0.000,0.00,300
512.743000,0,2,0.000,0.000,0.00,300
512.776000,0,2,0.000,0.000,0.00,300
512.810000,0,2,0.000,0.000,0.00,300
512.839000,0,2,0.000,0.000,0.00,300
512.871000,0,2,0.000,0.000,0.00,300
512.902000,0,2,0.000,0.000,0.00,300
512.933000,0,2,0.000,0.000,0.00,300
512.965000,0,2,0.000,0.000,0.00,300
512.996000,0,1,0.000,0.000,0.00,300
513.020000,0,1,0.000,0.000,0.00,300
513.046000,0,1,0.000,0.000,0.00,300
513.072000,0,1,0.000,0.000,0.00,300
513.096000,0,1,0.000,0.000,0.00,300
513.117000,0,1,0.000,0.000,0.00,300
513.142000,0,0,0.000,0.000,0.00,300
513.143000,0,0,0.000,0.000,0.00,300
513.144000,0,0,0.000,0.000,0.00,300
513.145000,0,0,0.000,0.000,0.00,300
513.146000,0,0,0.000,0.000,0.00,300
513.147000,0,0,0.000,0.000,0.00,300
513.149000,0,0,0.000,0.000,0.00,300
513.150000,0,0,0.000,0.000,0.00,300
513.151000,0,0,0.000,0.000,0.00,300
513.152000,0,0,0.000,0.000,0.00,300
513.153000,0,0,0.000,0.000,0.00,300
513.155000,0,0,0.000,0.000,0.00,300
513.156000,0,0,0.000,0.000,0.00,300
513.157000,0,0,0.000,0.000,0.00,300
513.158000,0,0,0.000,0.000,0.00,300
513.159000,0,0,0.000,0.000,0.00,300
513.160000,0,0,0.000,0.000,0.00,300
513.161000,0,0,0.000,0.000,0.00,300
513.162000,0,0,0.000,0.000,0.00,300
513.163000,0,0,0.000,0.000,0.00,300
513.165000,0,0,0.000,0.000,0.00,300
513.166000,0,0,0.000,0.000,0.00,300
513.168000,0,0,0.000,0.000,0.00,300
513.169000,0,0,0.000,0.000,0.00,300
513.170000,0,0,0.000,0.000,0.00,300
513.171000,0,0,0.000,0.000,0.00,300
513.172000,0,0,0.000,0.000,0.00,300
513.174000,0,0,0.000,0.000,0.00,300
513.175000,0,0,0.000,0.000,0.00,300
513.176000,0,0,0.000,0.000,0.00,300
513.177000,0,0,0.000,0.000,0.00,300
513.178000,0,0,0.000,0.000,0.00,300
513.179000,0,0,0.000,0.000,0.00,300
513.180000,0,0,0.000,0.000,0.00,300
513.181000,0,0,0.000,0.000,0.00,300
513.182000,0,0,0.000,0.000,0.00,300
513.183000,0,0,0.000,0.000,0.00,300
513.184000,0,0,0.000,0.000,0.00,300
513.186000,0,0,0.000,0.000,0.00,300
513.187000,0,0,0.000,0.000,0.00,300
513.188000,0,0,0.000,0.000,0.00,300
513.189000,0,0,0.000,0.000,0.00,300
513.190000,0,0,0.000,0.000,0.00,300
513.191000,0,0,0.000,0.000,0.00,300
513.193000,0,0,0.000,0.000,0.00,300
513.194000,0,0,0.000,0.000,0.00,300
513.195000,0,0,0.000,0.000,0.00,300
513.196000,0,0,0.000,0.000,0.00,300
513.197000,0,0,0.000,0.000,0.00,300
513.198000,0,0,0.000,0.000,0.00,300
513.200000,0,0,0.000,0.000,0.00,300
513.201000,0,0,0.000,0.000,0.00,300
513.202000,0,0,0.000,0.000,0.00,300
513.203000,0,0,0.000,0.000,0.00,300
513.204000,0,0,0.000,0.000,0.00,300
513.205000,0,0,0.000,0.000,0.00,300
513.206000,0,0,0.000,0.000,0.00,300
513.207000,0,0,0.000,0.000,0.00,300
513.208000,0,0,0.000,0.000,0.00,300
513.209000,0,0,0.000,0.000,0.00,300
513.210000,0,0,0.000,0.000,0.00,300
513.211000,0,0,0.000,0.000,0.00,300
513.213000,0,0,0.000,0.000,0.00,300
513.214000,0,0,0.000,0.000,0.00,300
513.215000,0,0,0.000,0.000,0.00,300
513.216000,0,0,0.000,0.000,0.00,300
513.217000,0,0,0.000,0.000,0.00,300
513.218000,0,0,0.000,0.000,0.00,300
513.219000,0,0,0.000,0.000,0.00,300
513.220000,0,0,0.000,0.000,0.00,300
513.221000,0,0,0.000,0.000,0.00,300
513.222000,0,0,0.000,0.000,0.00,300
513.223000,0,0,0.000,0.000,0.00,300
513.225000,0,0,0.000,0.000,0.00,300
513.226000,0,0,0.000,0.000,0.00,300
513.227000,0,0,0.000,0.000,0.00,300
513.228000,0,0,0.000,0.000,0.00,300
513.230000,0,0,0.000,0.000,0.00,300
513.231000,0,0,0.000,0.000,0.00,300
513.233000,0,0,0.000,0.000,0.00,300
513.234000,0,0,0.000,0.000,0.00,300
513.235000,0,0,0.000,0.000,0.00,300
513.236000,0,0,0.000,0.000,0.00,300
513.237000,0,0,0.000,0.000,0.00,300
513.238000,0,0,0.000,0.000,0.00,300
513.239000,0,0,0.000,0.000,0.00,300
513.240000,0,0,0.000,0.000,0.00,300
513.241000,0,0,0.000,0.000,0.00,300
513.242000,0,0,0.000,0.000,0.00,300
513.243000,0,0,0.000,0.000,0.00,300
513.244000,0,0,0.000,0.000,0.00,300
513.245000,0,0,0.000,0.000,0.00,300
513.246000,0,0,0.000,0.000,0.00,300
513.247000,0,0,0.000,0.000,0.00,300
513.248000,0,0,0.000,0.000,0.00,300
513.250000,0,0,0.000,0.000,0.00,300
513.251000,0,0,0.000,0.000,0.00,300
513.252000,0,0,0.000,0.000,0.00,300
513.253000,0,0,0.000,0.000,0.00,300
513.254000,0,0,0.000,0.000,0.00,300
513.255000,0,0,0.000,0.000,0.00,300
513.256000,0,0,0.000,0.000,0.00,300
513.258000,0,0,0.000,0.000,0.00,300
513.259000,0,0,0.000,0.000,0.00,300
513.260000,0,0,0.000,0.000,0.00,300
513.261000,0,0,0.000,0.000,0.00,300
513.262000,0,0,0.000,0.000,0.00,300
513.263000,0,0,0.000,0.000,0.00,300
513.265000,0,0,0.000,0.000,0.00,300
513.266000,0,0,0.000,0.000,0.00,300
513.267000,0,0,0.000,0.000,0.00,300
513.268000,0,0,0.000,0.000,0.00,300
513.269000,0,0,0.000,0.000,0.00,300
513.270000,0,0,0.000,0.000,0.00,300
513.271000,0,0,0.000,0.000,0.00,300
513.272000,0,0,0.000,0.000,0.00,300
513.274000,0,0,0.000,0.000,0.00,300
513.275000,0,0,0.000,0.000,0.00,300
513.276000,0,0,0.000,0.000,0.00,300
513.278000,0,0,0.000,0.000,0.00,300
513.279000,0,0,0.000,0.000,0.00,300
513.280000,0,0,0.000,0.000,0.00,300
513.281000,0,0,0.000,0.000,0.00,300
513.282000,0,0,0.000,0.000,0.00,300
513.283000,0,0,0.000,0.000,0.00,300
513.285000,0,0,0.000,0.000,0.00,300
513.287000,0,0,0.000,0.000,0.00,300
513.288000,0,0,0.000,0.000,0.00,300
513.289000,0,0,0.000,0.000,0.00,300
513.290000,0,0,0.000,0.000,0.00,300
513.291000,0,0,0.000,0.000,0.00,300
513.292000,0,0,0.000,0.000,0.00,300
513.293000,0,0,0.000,0.000,0.00,300
513.294000,0,0,0.000,0.000,0.00,300
513.295000,0,0,0.000,0.000,0.00,300
513.296000,0,0,0.000,0.000,0.00,300
513.297000,0,0,0.000,0.000,0.00,300
513.298000,0,0,0.000,0.000,0.00,300
513.299000,0,0,0.000,0.000,0.00,300
513.300000,0,0,0.000,0.000,0.00,300
513.301000,0,0,0.000,0.000,0.00,300
513.302000,0,0,0.000,0.000,0.00,300
513.303000,0,0,0.000,0.000,0.00,300
513.304000,0,0,0.000,0.000,0.00,300
513.305000,0,0,0.000,0.000,0.00,300
513.306000,0,0,0.000,0.000,0.00,300
513.307000,0,0,0.000,0.000,0.00,300
513.308000,0,0,0.000,0.000,0.00,300
513.310000,0,0,0.000,0.000,0.00,300
513.311000,0,0,0.000,0.000,0.00,300
513.312000,0,0,0.000,0.000,0.00,300
513.314000,0,0,0.000,0.000,0.00,300
513.315000,0,0,0.000,0.000,0.00,300
513.316000,0,0,0.000,0.000,0.00,300
513.317000,0,0,0.000,0.000,0.00,300
513.318000,0,0,0.000,0.000,0.00,300
513.319000,0,0,0.000,0.000,0.00,300
513.320000,0,0,0.000,0.000,0.00,300
513.321000,0,0,0.000,0.000,0.00,300
513.322000,0,0,0.000,0.000,0.00,300
513.323000,0,0,0.000,0.000,0.00,300
513.324000,0,0,0.000,0.000,0.00,300
513.325000,0,0,0.000,0.000,0.00,300
513.326000,0,0,0.000,0.000,0.00,300
513.327000,0,0,0.000,0.000,0.00,300
513.328000,0,0,0.000,0.000,0.00,300
513.329000,0,0,0.000,0.000,0.00,300
513.330000,0,0,0.000,0.000,0.00,300
513.331000,0,0,0.000,0.000,0.00,300
513.332000,0,0,0.000,0.000,0.00,300
513.333000,0,0,0.000,0.000,0.00,300
513.334000,0,0,0.000,0.000,0.00,300
513.335000,0,0,0.000,0.000,0.00,300
513.336000,0,0,0.000,0.000,0.00,300
513.337000,0,0,0.000,0.000,0.00,300
513.338000,0,0,0.000,0.000,0.00,300
513.339000,0,0,0.000,0.000,0.00,300
513.340000,0,0,0.000,0.000,0.00,300
513.341000,0,0,0.000,0.000,0.00,300
513.342000,0,0,0.000,0.000,0.00,300
513.343000,0,0,0.000,0.000,0.00,300
513.344000,0,0,0.000,0.000,0.00,300
513.345000,0,0,0.000,0.000,0.00,300
513.346000,0,0,0.000,0.000,0.00,300
513.347000,0,0,0.000,0.000,0.00,300
513.348000,0,0,0.000,0.000,0.00,300
513.349000,0,0,0.000,0.000,0.00,300
513.350000,0,0,0.000,0.000,0.00,300
513.351000,0,0,0.000,0.000,0.00,300
513.352000,0,0,0.000,0.000,0.00,300
513.354000,0,0,0.000,0.000,0.00,300
513.355000,0,0,0.000,0.000,0.00,300
513.356000,0,0,0.000,0.000,0.00,300
513.357000,0,0,0.000,0.000,0.00,300
513.358000,0,0,0.000,0.000,0.00,300
513.359000,0,0,0.000,0.000,0.00,300
513.360000,0,0,0.000,0.000,0.00,300
513.361000,0,0,0.000,0.000,0.00,300
513.362000,0,0,0.000,0.000,0.00,300
513.363000,0,0,0.000,0.000,0.00,300
513.364000,0,0,0.000,0.000,0.00,300
513.365000,0,0,0.000,0.000,0.00,300
513.366000,0,0,0.000,0.000,0.00,300
513.367000,0,0,0.000,0.000,0.00,300
513.368000,0,0,0.000,0.000,0.00,300
513.369000,0,0,0.000,0.000,0.00,300
513.370000,0,0,0.000,0.000,0.00,300
513.371000,0,0,0.000,0.000,0.00,300
513.372000,0,0,0.000,0.000,0.00,300
513.373000,0,0,0.000,0.000,0.00,300
513.374000,0,0,0.000,0.000,0.00,300
513.375000,0,0,0.000,0.000,0.00,300
513.376000,0,0,0.000,0.000,0.00,300
513.377000,0,0,0.000,0.000,0.00,300
513.378000,0,0,0.000,0.000,0.00,300
513.379000,0,0,0.000,0.000,0.00,300
513.380000,0,0,0.000,0.000,0.00,300
513.381000,0,0,0.000,0.000,0.00,300
513.382000,0,0,0.000,0.000,0.00,300
513.383000,0,0,0.000,0.000,0.00,300
513.385000,0,0,0.000,0.000,0.00,300
513.386000,0,0,0.000,0.000,0.00,300
513.387000,0,0,0.000,0.000,0.00,300
513.388000,0,0,0.000,0.000,0.00,300
513.389000,0,0,0.000,0.000,0.00,300
513.390000,0,0,0.000,0.000,0.00,300
513.391000,0,0,0.000,0.000,0.00,300
513.393000,0,0,0.000,0.000,0.00,300
513.394000,0,0,0.000,0.000,0.00,300
513.395000,0,0,0.000,0.000,0.00,300
513.396000,0,0,0.000,0.000,0.00,300
513.397000,0,0,0.000,0.000,0.00,300
513.398000,0,0,0.000,0.000,0.00,300
513.399000,0,0,0.000,0.000,0.00,300
513.400000,0,0,0.000,0.000,0.00,300
513.401000,0,0,0.000,0.000,0.00,300
513.402000,0,0,0.000,0.000,0.00,300
513.403000,0,0,0.000,0.000,0.00,300
513.404000,0,0,0.000,0.000,0.00,300
513.405000,0,0,0.000,0.000,0.00,300
513.406000,0,0,0.000,0.000,0.00,300
513.407000,0,0,0.000,0.000,0.00,300
513.408000,0,0,0.000,0.000,0.00,300
513.409000,0,0,0.000,0.000,0.00,300
513.410000,0,0,0.000,0.000,0.00,300
513.411000,0,0,0.000,0.000,0.00,300
513.412000,0,0,0.000,0.000,0.00,300
513.413000,0,0,0.000,0.000,0.00,300
513.414000,0,0,0.000,0.000,0.00,300
513.415000,0,0,0.000,0.000,0.00,300
513.416000,0,0,0.000,0.000,0.00,300
513.417000,0,0,0.000,0.000,0.00,300
513.418000,0,0,0.000,0.000,0.00,300
513.419000,0,0,0.000,0.000,0.00,300
513.420000,0,0,0.000,0.000,0.00,300
513.421000,0,0,0.000,0.000,0.00,300
513.422000,0,0,0.000,0.000,0.00,300
513.423000,0,0,0.000,0.000,0.00,300
513.424000,0,0,0.000,0.000,0.00,300
513.425000,0,0,0.000,0.000,0.00,300
513.426000,0,0,0.000,0.000,0.00,300
513.427000,0,0,0.000,0.000,0.00,300
513.428000,0,0,0.000,0.000,0.00,300
513.429000,0,0,0.000,0.000,0.00,300
513.430000,0,0,0.000,0.000,0.00,300
513.431000,0,0,0.000,0.000,0.00,300
513.432000,0,0,0.000,0.000,0.00,300
513.433000,0,0,0.000,0.000,0.00,300
513.434000,0,0,0.000,0.000,0.00,300
513.435000,0,0,0.000,0.000,0.00,300
513.436000,0,0,0.000,0.000,0.00,300
513.437000,0,0,0.000,0.000,0.00,300
513.439000,0,0,0.000,0.000,0.00,300
513.440000,0,0,0.000,0.000,0.00,300
513.441000,0,0,0.000,0.000,0.00,300
513.442000,0,0,0.000,0.000,0.00,300
513.443000,0,0,0.000,0.000,0.00,300
513.444000,0,0,0.000,0.000,0.00,300
513.445000,0,0,0.000,0.000,0.00,300
513.446000,0,0,0.000,0.000,0.00,300
513.447000,0,0,0.000,0.000,0.00,300
513.448000,0,0,0.000,0.000,0.00,300
513.449000,0,0,0.000,0.000,0.00,300
513.450000,0,0,0.000,0.000,0.00,300
513.451000,0,0,0.000,0.000,0.00,300
513.452000,0,0,0.000,0.000,0.00,300
513.453000,0,0,0.000,0.000,0.00,300
513.454000,0,0,0.000,0.000,0.00,300
513.455000,0,0,0.000,0.000,0.00,300
