t,x,y,yaw
489.323000,0.000,0.000,0.00000
489.464000,0.000,0.000,0.00000
489.622000,0.000,0.000,0.00000
489.764000,0.000,0.000,0.00000
489.914000,0.000,0.000,0.00000
490.063000,0.000,0.000,0.00000
490.217000,0.004,0.000,0.00000
490.362000,0.016,0.000,0.00000
490.526000,0.044,0.000,0.00000
490.672000,0.080,0.000,0.00000
490.817000,0.127,0.000,0.00000
490.950000,0.180,0.000,0.00000
491.093000,0.249,0.000,0.00000
491.249000,0.340,0.000,0.00000
491.401000,0.437,0.000,0.00000
491.546000,0.543,0.000,0.00000
491.677000,0.644,0.000,0.00000
491.833000,0.785,0.000,0.00000
491.986000,0.930,0.000,0.00000
492.134000,1.088,0.000,0.00000
492.287000,1.263,0.000,0.00000
492.429000,1.433,0.000,0.00000
492.578000,1.620,0.000,0.00000
492.732000,1.833,0.000,0.00000
492.867000,2.037,0.000,0.00000
492.988000,2.220,0.000,0.00000
493.107000,2.402,0.000,0.00000
493.245000,2.634,0.000,0.00000
493.382000,2.868,0.000,0.00000
493.529000,3.139,0.000,0.00000
493.692000,3.441,0.000,0.00000
493.839000,3.737,0.000,0.00000
493.972000,4.003,0.000,0.00000
494.116000,4.311,0.000,0.00000
494.254000,4.607,0.000,0.00000
494.388000,4.913,0.000,0.00000
494.482000,5.146,0.000,0.00000
494.597000,5.421,0.000,0.00000
494.710000,5.690,0.000,0.00000
494.825000,5.990,0.000,0.00000
494.952000,6.311,0.000,0.00000
495.058000,6.588,0.000,0.00000
495.168000,6.883,0.000,0.00000
495.261000,7.143,0.000,0.00000
495.346000,7.366,0.000,0.00000
495.419000,7.578,0.000,0.00000
495.494000,7.807,0.000,0.00000
495.569000,8.010,0.000,0.00000
495.641000,8.231,0.000,0.00000
495.729000,8.484,0.000,0.00000
495.806000,8.726,0.000,0.00000
495.897000,9.002,0.000,0.00000
495.978000,9.266,0.000,0.00000
496.087000,9.598,0.000,0.00000
496.181000,9.887,0.000,0.00000
496.280000,10.229,0.000,0.00000
496.361000,10.493,0.000,0.00000
496.444000,10.761,0.000,0.00000
496.529000,11.049,0.000,0.00000
496.624000,11.358,0.000,0.00000
496.722000,11.705,0.000,0.00000
496.817000,12.058,0.000,0.00000
496.918000,12.416,0.000,0.00000
497.026000,12.797,0.000,0.00000
497.146000,13.239,0.000,0.00000
497.257000,13.688,0.000,0.00000
497.402000,14.221,0.000,0.00000
497.545000,14.763,0.000,0.00000
497.666000,15.275,0.000,0.00000
497.793000,15.755,-0.004,-0.00678
497.942000,16.340,-0.058,-0.06808
498.095000,16.971,-0.245,-0.22967
498.243000,17.473,-0.584,-0.47925
498.369000,17.785,-0.992,-0.73782
498.468000,17.960,-1.396,-0.96013
498.533000,18.029,-1.703,-1.11854
498.667000,18.027,-2.298,-1.41852
498.793000,17.855,-2.861,-1.71364
498.906000,17.553,-3.327,-1.99048
499.015000,17.168,-3.673,-2.24726
499.132000,16.629,-3.940,-2.54485
499.257000,15.998,-4.043,-2.85876
499.361000,15.430,-3.969,-3.13761
499.480000,14.873,-3.727,2.85214
499.607000,14.367,-3.291,2.53176
499.702000,14.084,-2.861,2.28777
499.819000,13.884,-2.238,1.97947
499.914000,13.861,-1.744,1.74843
500.008000,13.960,-1.227,1.50491
500.108000,14.194,-0.723,1.24910
500.237000,14.675,-0.180,0.91744
500.349000,15.204,0.138,0.63763
500.455000,15.802,0.301,0.35854
500.573000,16.478,0.284,0.05482
500.721000,17.270,-0.017,-0.32125
500.866000,17.907,-0.511,-0.59249
500.971000,18.342,-0.946,-0.71720
501.071000,18.763,-1.401,-0.78306
501.175000,19.171,-1.834,-0.79698
501.291000,19.671,-2.307,-0.76002
501.404000,20.196,-2.709,-0.67647
501.532000,20.885,-3.079,-0.52282
501.646000,21.544,-3.273,-0.34304
501.736000,22.076,-3.320,-0.18456
501.830000,22.634,-3.275,-0.01705
501.926000,23.173,-3.139,0.14966
501.989000,23.498,-3.007,0.25454
502.062000,23.905,-2.782,0.39390
502.136000,24.253,-2.522,0.52407
502.220000,24.583,-2.199,0.66242
502.312000,24.894,-1.786,0.81747
502.392000,25.114,-1.385,0.95478
502.487000,25.300,-0.877,1.11723
502.577000,25.398,-0.375,1.27055
502.687000,25.412,0.246,1.45720
502.778000,25.331,0.774,1.61776
502.874000,25.178,1.255,1.76936
502.964000,24.941,1.730,1.92884
503.042000,24.685,2.095,2.06273
503.138000,24.344,2.459,2.21293
503.241000,23.883,2.813,2.38761
503.356000,23.319,3.101,2.57825
503.440000,22.873,3.242,2.71874
503.563000,22.222,3.332,2.91647
503.670000,21.623,3.300,3.09713
503.799000,20.913,3.116,-2.96507
503.937000,20.286,2.797,-2.75301
504.066000,19.741,2.354,-2.54164
504.192000,19.318,1.832,-2.33903
504.303000,19.040,1.311,-2.16121
504.413000,18.853,0.725,-1.97577
504.510000,18.782,0.223,-1.82293
504.617000,18.794,-0.337,-1.65435
504.731000,18.914,-0.936,-1.47012
504.835000,19.118,-1.454,-1.30227
504.947000,19.420,-1.952,-1.12678
505.057000,19.804,-2.388,-0.95164
505.175000,20.301,-2.779,-0.76096
505.284000,20.813,-3.048,-0.58651
505.385000,21.337,-3.218,-0.42028
505.490000,21.856,-3.296,-0.26222
505.597000,22.431,-3.288,-0.08864
505.692000,22.894,-3.207,0.05318
505.782000,23.341,-3.061,0.19481
505.853000,23.694,-2.893,0.31271
505.933000,24.046,-2.670,0.43833
506.009000,24.347,-2.422,0.55597
506.088000,24.651,-2.101,0.68917
506.171000,24.895,-1.765,0.81440
506.250000,25.095,-1.402,0.93951
506.352000,25.271,-0.942,1.08792
506.450000,25.380,-0.437,1.24396
506.551000,25.410,0.079,1.39982
506.657000,25.350,0.643,1.57108
506.755000,25.222,1.113,1.71812
506.841000,25.041,1.532,1.85605
506.919000,24.848,1.857,1.97001
507.015000,24.573,2.211,2.10560
507.109000,24.218,2.553,2.25480
507.208000,23.820,2.836,2.40252
507.309000,23.389,3.055,2.54879
507.398000,22.958,3.202,2.68644
507.512000,22.469,3.292,2.83714
507.608000,22.000,3.310,2.97929
507.716000,21.515,3.256,3.12714
507.872000,20.813,3.043,-2.93345
508.026000,20.203,2.699,-2.72080
508.168000,19.731,2.290,-2.53117
508.304000,19.361,1.823,-2.35045
508.427000,19.110,1.364,-2.19152
508.536000,18.948,0.917,-2.04721
508.625000,18.865,0.540,-1.93009
508.734000,18.824,0.053,-1.78166
508.837000,18.847,-0.367,-1.65369
508.951000,18.933,-0.819,-1.51408
509.059000,19.088,-1.269,-1.36937
509.163000,19.273,-1.636,-1.24458
509.288000,19.563,-2.054,-1.08989
509.392000,19.837,-2.351,-0.96722
509.516000,20.216,-2.681,-0.83303
509.631000,20.584,-2.960,-0.74080
509.743000,20.960,-3.227,-0.68028
509.860000,21.334,-3.496,-0.65404
509.959000,21.653,-3.738,-0.65319
510.060000,21.970,-3.980,-0.65319
510.173000,22.334,-4.259,-0.65319
510.275000,22.647,-4.498,-0.65319
510.381000,22.966,-4.742,-0.65319
510.504000,23.333,-5.024,-0.65319
510.612000,23.632,-5.252,-0.65319
510.683000,23.853,-5.422,-0.65319
510.773000,24.083,-5.597,-0.65319
510.863000,24.306,-5.768,-0.65319
510.947000,24.523,-5.934,-0.65319
511.020000,24.698,-6.068,-0.65319
511.094000,24.880,-6.207,-0.65319
511.162000,25.046,-6.335,-0.65319
511.226000,25.197,-6.450,-0.65319
511.292000,25.344,-6.562,-0.65319
511.350000,25.477,-6.664,-0.65319
511.401000,25.585,-6.747,-0.65319
511.438000,25.670,-6.812,-0.65319
511.482000,25.754,-6.876,-0.65319
511.520000,25.837,-6.939,-0.65319
511.558000,25.908,-6.994,-0.65319
511.597000,25.998,-7.063,-0.65319
511.637000,26.076,-7.123,-0.65319
511.670000,26.135,-7.167,-0.65319
511.714000,26.220,-7.233,-0.65319
511.753000,26.286,-7.283,-0.65319
511.790000,26.360,-7.340,-0.65319
511.816000,26.414,-7.381,-0.65319
511.852000,26.477,-7.429,-0.65319
511.888000,26.538,-7.476,-0.65319
511.916000,26.591,-7.516,-0.65319
511.948000,26.642,-7.555,-0.65319
511.981000,26.692,-7.594,-0.65319
512.011000,26.742,-7.632,-0.65319
512.043000,26.799,-7.676,-0.65319
512.082000,26.864,-7.725,-0.65319
512.117000,26.911,-7.761,-0.65319
512.148000,26.965,-7.803,-0.65319
512.174000,27.011,-7.838,-0.65319
512.205000,27.056,-7.872,-0.65319
512.240000,27.100,-7.906,-0.65319
512.274000,27.151,-7.945,-0.65319
512.300000,27.194,-7.978,-0.65319
512.334000,27.242,-8.015,-0.65319
512.368000,27.290,-8.052,-0.65319
512.403000,27.331,-8.083,-0.65319
512.438000,27.377,-8.118,-0.65319
512.466000,27.409,-8.143,-0.65319
512.486000,27.441,-8.167,-0.65319
512.514000,27.472,-8.191,-0.65319
512.544000,27.509,-8.219,-0.65319
512.581000,27.551,-8.251,-0.65319
512.613000,27.592,-8.283,-0.65319
512.645000,27.627,-8.309,-0.65319
512.678000,27.666,-8.339,-0.65319
512.707000,27.699,-8.365,-0.65319
512.743000,27.737,-8.393,-0.65319
512.776000,27.773,-8.421,-0.65319
512.810000,27.804,-8.445,-0.65319
512.839000,27.834,-8.467,-0.65319
512.871000,27.863,-8.490,-0.65319
512.902000,27.891,-8.511,-0.65319
512.933000,27.919,-8.533,-0.65319
512.965000,27.950,-8.557,-0.65319
512.996000,27.976,-8.577,-0.65319
513.020000,27.997,-8.593,-0.65319
513.046000,28.018,-8.609,-0.65319
513.072000,28.038,-8.624,-0.65319
513.096000,28.058,-8.639,-0.65319
513.117000,28.077,-8.654,-0.65319
513.142000,28.096,-8.668,-0.65319
513.143000,28.100,-8.671,-0.65319
513.144000,28.103,-8.674,-0.65319
513.145000,28.107,-8.677,-0.65319
513.146000,28.110,-8.679,-0.65319
513.147000,28.114,-8.682,-0.65319
513.149000,28.118,-8.685,-0.65319
513.150000,28.121,-8.688,-0.65319
513.151000,28.125,-8.690,-0.65319
513.152000,28.128,-8.693,-0.65319
513.153000,28.132,-8.696,-0.65319
513.155000,28.135,-8.698,-0.65319
513.156000,28.135,-8.698,-0.65319
513.157000,28.135,-8.698,-0.65319
513.158000,28.135,-8.698,-0.65319
513.159000,28.135,-8.698,-0.65319
513.160000,28.135,-8.698,-0.65319
513.161000,28.135,-8.698,-0.65319
513.162000,28.135,-8.698,-0.65319
513.163000,28.135,-8.698,-0.65319
513.165000,28.135,-8.698,-0.65319
513.166000,28.135,-8.698,-0.65319
513.168000,28.135,-8.698,-0.65319
513.169000,28.135,-8.698,-0.65319
513.170000,28.135,-8.698,-0.65319
513.171000,28.135,-8.698,-0.65319
513.172000,28.135,-8.698,-0.65319
513.174000,28.135,-8.698,-0.65319
513.175000,28.135,-8.698,-0.65319
513.176000,28.135,-8.698,-0.65319
513.177000,28.139,-8.701,-0.65319
513.178000,28.139,-8.701,-0.65319
513.179000,28.139,-8.701,-0.65319
513.180000,28.139,-8.701,-0.65319
513.181000,28.139,-8.701,-0.65319
513.182000,28.139,-8.701,-0.65319
513.183000,28.139,-8.701,-0.65319
513.184000,28.139,-8.701,-0.65319
513.186000,28.139,-8.701,-0.65319
513.187000,28.139,-8.701,-0.65319
513.188000,28.139,-8.701,-0.65319
513.189000,28.139,-8.701,-0.65319
513.190000,28.139,-8.701,-0.65319
513.191000,28.139,-8.701,-0.65319
513.193000,28.139,-8.701,-0.65319
513.194000,28.139,-8.701,-0.65319
513.195000,28.139,-8.701,-0.65319
513.196000,28.142,-8.704,-0.65319
513.197000,28.142,-8.704,-0.65319
513.198000,28.142,-8.704,-0.65319
513.200000,28.142,-8.704,-0.65319
513.201000,28.142,-8.704,-0.65319
513.202000,28.142,-8.704,-0.65319
513.203000,28.142,-8.704,-0.65319
513.204000,28.142,-8.704,-0.65319
513.205000,28.142,-8.704,-0.65319
513.206000,28.142,-8.704,-0.65319
513.207000,28.142,-8.704,-0.65319
513.208000,28.142,-8.704,-0.65319
513.209000,28.142,-8.704,-0.65319
513.210000,28.142,-8.704,-0.65319
513.211000,28.142,-8.704,-0.65319
513.213000,28.146,-8.706,-0.65319
513.214000,28.146,-8.706,-0.65319
513.215000,28.146,-8.706,-0.65319
513.216000,28.146,-8.706,-0.65319
513.217000,28.146,-8.706,-0.65319
513.218000,28.146,-8.706,-0.65319
513.219000,28.146,-8.706,-0.65319
513.220000,28.146,-8.706,-0.65319
513.221000,28.146,-8.706,-0.65319
513.222000,28.146,-8.706,-0.65319
513.223000,28.146,-8.706,-0.65319
513.225000,28.149,-8.709,-0.65319
513.226000,28.149,-8.709,-0.65319
513.227000,28.149,-8.709,-0.65319
513.228000,28.149,-8.709,-0.65319
513.230000,28.149,-8.709,-0.65319
513.231000,28.152,-8.711,-0.65319
513.233000,28.152,-8.711,-0.65319
513.234000,28.152,-8.711,-0.65319
513.235000,28.152,-8.711,-0.65319
513.236000,28.156,-8.714,-0.65319
513.237000,28.156,-8.714,-0.65319
513.238000,28.156,-8.714,-0.65319
513.239000,28.156,-8.714,-0.65319
513.240000,28.159,-8.717,-0.65319
513.241000,28.159,-8.717,-0.65319
513.242000,28.159,-8.717,-0.65319
513.243000,28.159,-8.717,-0.65319
513.244000,28.159,-8.717,-0.65319
513.245000,28.162,-8.719,-0.65319
513.246000,28.162,-8.719,-0.65319
513.247000,28.162,-8.719,-0.65319
513.248000,28.162,-8.719,-0.65319
513.250000,28.162,-8.719,-0.65319
513.251000,28.166,-8.722,-0.65319
513.252000,28.166,-8.722,-0.65319
513.253000,28.166,-8.722,-0.65319
513.254000,28.166,-8.722,-0.65319
513.255000,28.166,-8.722,-0.65319
513.256000,28.169,-8.724,-0.65319
513.258000,28.169,-8.724,-0.65319
513.259000,28.169,-8.724,-0.65319
513.260000,28.169,-8.724,-0.65319
513.261000,28.172,-8.727,-0.65319
513.262000,28.172,-8.727,-0.65319
513.263000,28.172,-8.727,-0.65319
513.265000,28.172,-8.727,-0.65319
513.266000,28.176,-8.729,-0.65319
513.267000,28.176,-8.729,-0.65319
513.268000,28.176,-8.729,-0.65319
513.269000,28.176,-8.729,-0.65319
513.270000,28.179,-8.732,-0.65319
513.271000,28.179,-8.732,-0.65319
513.272000,28.179,-8.732,-0.65319
513.274000,28.179,-8.732,-0.65319
513.275000,28.182,-8.734,-0.65319
513.276000,28.182,-8.734,-0.65319
513.278000,28.182,-8.734,-0.65319
513.279000,28.182,-8.734,-0.65319
513.280000,28.185,-8.737,-0.65319
513.281000,28.185,-8.737,-0.65319
513.282000,28.185,-8.737,-0.65319
513.283000,28.185,-8.737,-0.65319
513.285000,28.188,-8.739,-0.65319
513.287000,28.188,-8.739,-0.65319
513.288000,28.188,-8.739,-0.65319
513.289000,28.188,-8.739,-0.65319
513.290000,28.191,-8.741,-0.65319
513.291000,28.191,-8.741,-0.65319
513.292000,28.191,-8.741,-0.65319
513.293000,28.191,-8.741,-0.65319
513.294000,28.191,-8.741,-0.65319
513.295000,28.191,-8.741,-0.65319
513.296000,28.195,-8.744,-0.65319
513.297000,28.195,-8.744,-0.65319
513.298000,28.195,-8.744,-0.65319
513.299000,28.195,-8.744,-0.65319
513.300000,28.195,-8.744,-0.65319
513.301000,28.198,-8.746,-0.65319
513.302000,28.198,-8.746,-0.65319
513.303000,28.198,-8.746,-0.65319
513.304000,28.198,-8.746,-0.65319
513.305000,28.198,-8.746,-0.65319
513.306000,28.201,-8.748,-0.65319
513.307000,28.201,-8.748,-0.65319
513.308000,28.201,-8.748,-0.65319
513.310000,28.201,-8.748,-0.65319
513.311000,28.204,-8.751,-0.65319
513.312000,28.204,-8.751,-0.65319
513.314000,28.204,-8.751,-0.65319
513.315000,28.204,-8.751,-0.65319
513.316000,28.207,-8.753,-0.65319
513.317000,28.207,-8.753,-0.65319
513.318000,28.207,-8.753,-0.65319
513.319000,28.207,-8.753,-0.65319
513.320000,28.207,-8.753,-0.65319
513.321000,28.210,-8.755,-0.65319
513.322000,28.210,-8.755,-0.65319
513.323000,28.210,-8.755,-0.65319
513.324000,28.210,-8.755,-0.65319
513.325000,28.210,-8.755,-0.65319
513.326000,28.213,-8.758,-0.65319
513.327000,28.213,-8.758,-0.65319
513.328000,28.213,-8.758,-0.65319
513.329000,28.213,-8.758,-0.65319
513.330000,28.216,-8.760,-0.65319
513.331000,28.216,-8.760,-0.65319
513.332000,28.216,-8.760,-0.65319
513.333000,28.216,-8.760,-0.65319
513.334000,28.216,-8.760,-0.65319
513.335000,28.216,-8.760,-0.65319
513.336000,28.219,-8.762,-0.65319
513.337000,28.219,-8.762,-0.65319
513.338000,28.219,-8.762,-0.65319
513.339000,28.219,-8.762,-0.65319
513.340000,28.222,-8.765,-0.65319
513.341000,28.222,-8.765,-0.65319
513.342000,28.222,-8.765,-0.65319
513.343000,28.222,-8.765,-0.65319
513.344000,28.222,-8.765,-0.65319
513.345000,28.222,-8.765,-0.65319
513.346000,28.225,-8.767,-0.65319
513.347000,28.225,-8.767,-0.65319
513.348000,28.225,-8.767,-0.65319
513.349000,28.225,-8.767,-0.65319
513.350000,28.225,-8.767,-0.65319
513.351000,28.228,-8.769,-0.65319
513.352000,28.228,-8.769,-0.65319
513.354000,28.228,-8.769,-0.65319
513.355000,28.228,-8.769,-0.65319
513.356000,28.231,-8.771,-0.65319
513.357000,28.231,-8.771,-0.65319
513.358000,28.231,-8.771,-0.65319
513.359000,28.231,-8.771,-0.65319
513.360000,28.231,-8.771,-0.65319
513.361000,28.233,-8.773,-0.65319
513.362000,28.233,-8.773,-0.65319
513.363000,28.233,-8.773,-0.65319
513.364000,28.233,-8.773,-0.65319
513.365000,28.236,-8.776,-0.65319
513.366000,28.236,-8.776,-0.65319
513.367000,28.236,-8.776,-0.65319
513.368000,28.236,-8.776,-0.65319
513.369000,28.236,-8.776,-0.65319
513.370000,28.236,-8.776,-0.65319
513.371000,28.239,-8.778,-0.65319
513.372000,28.239,-8.778,-0.65319
513.373000,28.239,-8.778,-0.65319
513.374000,28.239,-8.778,-0.65319
513.375000,28.239,-8.778,-0.65319
513.376000,28.242,-8.780,-0.65319
513.377000,28.242,-8.780,-0.65319
513.378000,28.242,-8.780,-0.65319
513.379000,28.242,-8.780,-0.65319
513.380000,28.242,-8.780,-0.65319
513.381000,28.245,-8.782,-0.65319
513.382000,28.245,-8.782,-0.65319
513.383000,28.245,-8.782,-0.65319
513.385000,28.245,-8.782,-0.65319
513.386000,28.247,-8.784,-0.65319
513.387000,28.247,-8.784,-0.65319
513.388000,28.247,-8.784,-0.65319
513.389000,28.247,-8.784,-0.65319
513.390000,28.247,-8.784,-0.65319
513.391000,28.250,-8.786,-0.65319
513.393000,28.250,-8.786,-0.65319
513.394000,28.250,-8.786,-0.65319
513.395000,28.250,-8.786,-0.65319
513.396000,28.253,-8.788,-0.65319
513.397000,28.253,-8.788,-0.65319
513.398000,28.253,-8.788,-0.65319
513.399000,28.253,-8.788,-0.65319
513.400000,28.253,-8.788,-0.65319
513.401000,28.256,-8.790,-0.65319
513.402000,28.256,-8.790,-0.65319
513.403000,28.256,-8.790,-0.65319
513.404000,28.256,-8.790,-0.65319
513.405000,28.256,-8.790,-0.65319
513.406000,28.258,-8.792,-0.65319
513.407000,28.258,-8.792,-0.65319
513.408000,28.258,-8.792,-0.65319
513.409000,28.258,-8.792,-0.65319
513.410000,28.258,-8.792,-0.65319
513.411000,28.261,-8.795,-0.65319
513.412000,28.261,-8.795,-0.65319
513.413000,28.261,-8.795,-0.65319
513.414000,28.261,-8.795,-0.65319
513.415000,28.261,-8.795,-0.65319
513.416000,28.264,-8.797,-0.65319
513.417000,28.264,-8.797,-0.65319
513.418000,28.264,-8.797,-0.65319
513.419000,28.264,-8.797,-0.65319
513.420000,28.264,-8.797,-0.65319
513.421000,28.266,-8.799,-0.65319
513.422000,28.266,-8.799,-0.65319
513.423000,28.266,-8.799,-0.65319
513.424000,28.266,-8.799,-0.65319
513.425000,28.266,-8.799,-0.65319
513.426000,28.269,-8.801,-0.65319
513.427000,28.269,-8.801,-0.65319
513.428000,28.269,-8.801,-0.65319
513.429000,28.269,-8.801,-0.65319
513.430000,28.269,-8.801,-0.65319
513.431000,28.271,-8.803,-0.65319
513.432000,28.271,-8.803,-0.65319
513.433000,28.271,-8.803,-0.65319
513.434000,28.271,-8.803,-0.65319
513.435000,28.271,-8.803,-0.65319
513.436000,28.274,-8.804,-0.65319
513.437000,28.274,-8.804,-0.65319
513.439000,28.274,-8.804,-0.65319
513.440000,28.274,-8.804,-0.65319
513.441000,28.277,-8.806,-0.65319
513.442000,28.277,-8.806,-0.65319
513.443000,28.277,-8.806,-0.65319
513.444000,28.277,-8.806,-0.65319
513.445000,28.277,-8.806,-0.65319
513.446000,28.279,-8.808,-0.65319
513.447000,28.279,-8.808,-0.65319
513.448000,28.279,-8.808,-0.65319
513.449000,28.279,-8.808,-0.65319
513.450000,28.279,-8.808,-0.65319
513.451000,28.282,-8.810,-0.65319
513.452000,28.282,-8.810,-0.65319
513.453000,28.282,-8.810,-0.65319
513.454000,28.282,-8.810,-0.65319
513.455000,28.282,-8.810,-0.65319
513.456000,28.284,-8.812,-0.65319
513.457000,28.284,-8.812,-0.65319
513.458000,28.284,-8.812,-0.65319
513.459000,28.284,-8.812,-0.65319
513.460000,28.287,-8.814,-0.65319
513.461000,28.287,-8.814,-0.65319
513.462000,28.287,-8.814,-0.65319
513.464000,28.287,-8.814,-0.65319
513.465000,28.287,-8.814,-0.65319
513.466000,28.289,-8.816,-0.65319
513.467000,28.289,-8.816,-0.65319
513.469000,28.289,-8.816,-0.65319
513.470000,28.289,-8.816,-0.65319
513.471000,28.291,-8.818,-0.65319
513.472000,28.291,-8.818,-0.65319
513.473000,28.291,-8.818,-0.65319
513.474000,28.291,-8.818,-0.65319
513.475000,28.291,-8.818,-0.65319
513.476000,28.294,-8.820,-0.65319
513.477000,28.294,-8.820,-0.65319
513.478000,28.294,-8.820,-0.65319
513.479000,28.294,-8.820,-0.65319
513.480000,28.294,-8.820,-0.65319
513.481000,28.296,-8.821,-0.65319
513.482000,28.296,-8.821,-0.65319
513.483000,28.296,-8.821,-0.65319
513.484000,28.296,-8.821,-0.65319
513.485000,28.296,-8.821,-0.65319
513.486000,28.299,-8.823,-0.65319
513.487000,28.299,-8.823,-0.65319
513.488000,28.299,-8.823,-0.65319
513.489000,28.299,-8.823,-0.65319
513.490000,28.299,-8.823,-0.65319
513.491000,28.301,-8.825,-0.65319
513.492000,28.301,-8.825,-0.65319
513.493000,28.301,-8.825,-0.65319
513.494000,28.301,-8.825,-0.65319
513.495000,28.303,-8.827,-0.65319
513.496000,28.303,-8.827,-0.65319
513.497000,28.303,-8.827,-0.65319
513.498000,28.303,-8.827,-0.65319
513.499000,28.303,-8.827,-0.65319
513.500000,28.303,-8.827,-0.65319
513.501000,28.306,-8.829,-0.65319
513.502000,28.306,-8.829,-0.65319
513.503000,28.306,-8.829,-0.65319
513.504000,28.306,-8.829,-0.65319
513.505000,28.306,-8.829,-0.65319
513.506000,28.308,-8.830,-0.65319
513.507000,28.308,-8.830,-0.65319
513.508000,28.308,-8.830,-0.65319
513.509000,28.308,-8.830,-0.65319
513.510000,28.308,-8.830,-0.65319
513.511000,28.310,-8.832,-0.65319
513.512000,28.310,-8.832,-0.65319
513.513000,28.310,-8.832,-0.65319
513.515000,28.310,-8.832,-0.65319
513.516000,28.312,-8.834,-0.65319
513.517000,28.312,-8.834,-0.65319
513.518000,28.312,-8.834,-0.65319
513.520000,28.312,-8.834,-0.65319
513.521000,28.315,-8.836,-0.65319
513.522000,28.315,-8.836,-0.65319
513.523000,28.315,-8.836,-0.65319
513.524000,28.315,-8.836,-0.65319
513.525000,28.315,-8.836,-0.65319
513.526000,28.317,-8.837,-0.65319
513.527000,28.317,-8.837,-0.65319
513.528000,28.317,-8.837,-0.65319
513.529000,28.317,-8.837,-0.65319
513.530000,28.319,-8.839,-0.65319
513.531000,28.319,-8.839,-0.65319
513.532000,28.319,-8.839,-0.65319
513.533000,28.319,-8.839,-0.65319
513.534000,28.319,-8.839,-0.65319
513.535000,28.319,-8.839,-0.65319
513.536000,28.321,-8.841,-0.65319
513.537000,28.321,-8.841,-0.65319
513.538000,28.321,-8.841,-0.65319
513.539000,28.321,-8.841,-0.65319
513.540000,28.321,-8.841,-0.65319
513.541000,28.323,-8.842,-0.65319
513.542000,28.323,-8.842,-0.65319
513.544000,28.323,-8.842,-0.65319
513.545000,28.323,-8.842,-0.65319
513.546000,28.325,-8.844,-0.65319
513.547000,28.325,-8.844,-0.65319
513.548000,28.325,-8.844,-0.65319
513.549000,28.325,-8.844,-0.65319
513.550000,28.325,-8.844,-0.65319
513.551000,28.328,-8.845,-0.65319
513.553000,28.328,-8.845,-0.65319
513.555000,28.328,-8.845,-0.65319
513.556000,28.330,-8.847,-0.65319
513.557000,28.330,-8.847,-0.65319
513.559000,28.330,-8.847,-0.65319
513.560000,28.330,-8.847,-0.65319
513.561000,28.332,-8.849,-0.65319
513.562000,28.332,-8.849,-0.65319
513.563000,28.332,-8.849,-0.65319
513.564000,28.332,-8.849,-0.65319
513.565000,28.332,-8.849,-0.65319
513.566000,28.334,-8.850,-0.65319
513.567000,28.334,-8.850,-0.65319
513.569000,28.334,-8.850,-0.65319
513.570000,28.334,-8.850,-0.65319
513.571000,28.336,-8.852,-0.65319
513.572000,28.336,-8.852,-0.65319
513.573000,28.336,-8.852,-0.65319
513.574000,28.336,-8.852,-0.65319
513.575000,28.336,-8.852,-0.65319
