frame,t,obs_idx,obs_x,obs_y,obs_color,map_id,map_x,map_y,map_color,m2,side_ok,color_penalty
1,480.844000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
1,480.844000,11,8.441,-3.573,yellow,-1,,,,,0,
1,480.844000,12,7.684,-5.059,yellow,-1,,,,,0,
1,480.844000,13,6.875,-9.125,yellow,-1,,,,,0,
1,480.844000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
1,480.844000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
1,480.844000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
1,480.844000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
2,480.854000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
2,480.854000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
2,480.854000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
2,480.854000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
2,480.854000,4,6.875,9.125,blue,-1,,,,,0,
2,480.854000,5,7.684,5.059,blue,-1,,,,,0,
2,480.854000,6,8.441,3.573,blue,-1,,,,,0,
2,480.854000,7,14.582,2.080,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
2,480.854000,8,12.108,3.733,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
2,480.854000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
2,480.854000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
2,480.854000,11,8.441,-3.573,yellow,-1,,,,,0,
2,480.854000,12,7.684,-5.059,yellow,-1,,,,,0,
2,480.854000,13,6.875,-9.125,yellow,-1,,,,,0,
2,480.854000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
2,480.854000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
2,480.854000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
2,480.854000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
3,480.864000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
3,480.864000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
3,480.864000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
3,480.864000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
3,480.864000,4,6.875,9.125,blue,-1,,,,,0,
3,480.864000,5,7.684,5.059,blue,-1,,,,,0,
3,480.864000,6,8.441,3.573,blue,-1,,,,,0,
3,480.864000,7,14.582,2.080,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
3,480.864000,8,12.108,3.733,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
3,480.864000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
3,480.864000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
3,480.864000,11,8.441,-3.573,yellow,-1,,,,,0,
3,480.864000,12,7.684,-5.059,yellow,-1,,,,,0,
3,480.864000,13,6.875,-9.125,yellow,-1,,,,,0,
3,480.864000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
3,480.864000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
3,480.864000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
3,480.864000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
4,480.874000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
4,480.874000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
4,480.874000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
4,480.874000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
4,480.874000,4,6.875,9.125,blue,-1,,,,,0,
4,480.874000,5,7.684,5.059,blue,-1,,,,,0,
4,480.874000,6,8.441,3.573,blue,-1,,,,,0,
4,480.874000,7,14.582,2.080,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
4,480.874000,8,12.108,3.733,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
4,480.874000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
4,480.874000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
4,480.874000,11,8.441,-3.573,yellow,-1,,,,,0,
4,480.874000,12,7.684,-5.059,yellow,-1,,,,,0,
4,480.874000,13,6.875,-9.125,yellow,-1,,,,,0,
4,480.874000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
4,480.874000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
4,480.874000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
4,480.874000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
5,480.924000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
5,480.924000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
5,480.924000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
5,480.924000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
5,480.924000,4,6.875,9.125,blue,-1,,,,,0,
5,480.924000,5,7.684,5.059,blue,-1,,,,,0,
5,480.924000,6,8.441,3.573,blue,-1,,,,,0,
5,480.924000,7,14.582,2.080,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
5,480.924000,8,12.108,3.733,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
5,480.924000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
5,480.924000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
5,480.924000,11,8.441,-3.573,yellow,-1,,,,,0,
5,480.924000,12,7.684,-5.059,yellow,-1,,,,,0,
5,480.924000,13,6.875,-9.125,yellow,-1,,,,,0,
5,480.924000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
5,480.924000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
5,480.924000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
5,480.924000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
6,480.934000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
6,480.934000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
6,480.934000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
6,480.934000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
6,480.934000,4,6.875,9.125,blue,-1,,,,,0,
6,480.934000,5,7.684,5.059,blue,-1,,,,,0,
6,480.934000,6,8.441,3.573,blue,-1,,,,,0,
6,480.934000,7,14.582,2.080,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
6,480.934000,8,12.108,3.733,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
6,480.934000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
6,480.934000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
6,480.934000,11,8.441,-3.573,yellow,-1,,,,,0,
6,480.934000,12,7.684,-5.059,yellow,-1,,,,,0,
6,480.934000,13,6.875,-9.125,yellow,-1,,,,,0,
6,480.934000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
6,480.934000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
6,480.934000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
6,480.934000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
7,480.984000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
7,480.984000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
7,480.984000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
7,480.984000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
7,480.984000,4,6.875,9.125,blue,-1,,,,,0,
7,480.984000,5,7.684,5.059,blue,-1,,,,,0,
7,480.984000,6,8.441,3.573,blue,-1,,,,,0,
7,480.984000,7,14.582,2.080,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
7,480.984000,8,12.108,3.733,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
7,480.984000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
7,480.984000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
7,480.984000,11,8.441,-3.573,yellow,-1,,,,,0,
7,480.984000,12,7.684,-5.059,yellow,-1,,,,,0,
7,480.984000,13,6.875,-9.125,yellow,-1,,,,,0,
7,480.984000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
7,480.984000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
7,480.984000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
7,480.984000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
8,481.024000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
8,481.024000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
8,481.024000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
8,481.024000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
8,481.024000,4,6.875,9.125,blue,-1,,,,,0,
8,481.024000,5,7.684,5.059,blue,-1,,,,,0,
8,481.024000,6,8.441,3.573,blue,-1,,,,,0,
8,481.024000,7,14.582,2.080,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
8,481.024000,8,12.108,3.733,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
8,481.024000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
8,481.024000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
8,481.024000,11,8.441,-3.573,yellow,-1,,,,,0,
8,481.024000,12,7.684,-5.059,yellow,-1,,,,,0,
8,481.024000,13,6.875,-9.125,yellow,-1,,,,,0,
8,481.024000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
8,481.024000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
8,481.024000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
8,481.024000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
9,481.034000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
9,481.034000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
9,481.034000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
9,481.034000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
9,481.034000,4,6.875,9.125,blue,-1,,,,,0,
9,481.034000,5,7.684,5.059,blue,-1,,,,,0,
9,481.034000,6,8.441,3.573,blue,-1,,,,,0,
9,481.034000,7,14.582,2.080,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
9,481.034000,8,12.108,3.733,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
9,481.034000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
9,481.034000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
9,481.034000,11,8.441,-3.573,yellow,-1,,,,,0,
9,481.034000,12,7.684,-5.059,yellow,-1,,,,,0,
9,481.034000,13,6.875,-9.125,yellow,-1,,,,,0,
9,481.034000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
9,481.034000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
9,481.034000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
9,481.034000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
10,481.124000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
10,481.124000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
10,481.124000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
10,481.124000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
10,481.124000,4,6.875,9.125,blue,-1,,,,,0,
10,481.124000,5,7.684,5.059,blue,-1,,,,,0,
10,481.124000,6,8.441,3.573,blue,-1,,,,,0,
10,481.124000,7,14.582,2.080,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
10,481.124000,8,12.108,3.733,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
10,481.124000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
10,481.124000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
10,481.124000,11,8.441,-3.573,yellow,-1,,,,,0,
10,481.124000,12,7.684,-5.059,yellow,-1,,,,,0,
10,481.124000,13,6.875,-9.125,yellow,-1,,,,,0,
10,481.124000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
10,481.124000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
10,481.124000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
10,481.124000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
11,481.134000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
11,481.134000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
11,481.134000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
11,481.134000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
11,481.134000,4,6.875,9.125,blue,-1,,,,,0,
11,481.134000,5,7.684,5.059,blue,-1,,,,,0,
11,481.134000,6,8.441,3.573,blue,-1,,,,,0,
11,481.134000,7,14.582,2.080,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
11,481.134000,8,12.108,3.733,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
11,481.134000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
11,481.134000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
11,481.134000,11,8.441,-3.573,yellow,-1,,,,,0,
11,481.134000,12,7.684,-5.059,yellow,-1,,,,,0,
11,481.134000,13,6.875,-9.125,yellow,-1,,,,,0,
11,481.134000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
11,481.134000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
11,481.134000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
11,481.134000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
12,481.234000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
12,481.234000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
12,481.234000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
12,481.234000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
12,481.234000,4,6.875,9.125,blue,-1,,,,,0,
12,481.234000,5,7.684,5.059,blue,-1,,,,,0,
12,481.234000,6,8.441,3.573,blue,-1,,,,,0,
12,481.234000,7,14.582,2.080,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
12,481.234000,8,12.108,3.733,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
12,481.234000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
12,481.234000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
12,481.234000,11,8.441,-3.573,yellow,-1,,,,,0,
12,481.234000,12,7.684,-5.059,yellow,-1,,,,,0,
12,481.234000,13,6.875,-9.125,yellow,-1,,,,,0,
12,481.234000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
12,481.234000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
12,481.234000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
12,481.234000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
13,481.294000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
13,481.294000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
13,481.294000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
13,481.294000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
13,481.294000,4,6.875,9.125,blue,-1,,,,,0,
13,481.294000,5,7.684,5.059,blue,-1,,,,,0,
13,481.294000,6,8.441,3.573,blue,-1,,,,,0,
13,481.294000,7,14.582,2.080,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
13,481.294000,8,12.108,3.733,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
13,481.294000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
13,481.294000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
13,481.294000,11,8.441,-3.573,yellow,-1,,,,,0,
13,481.294000,12,7.684,-5.059,yellow,-1,,,,,0,
13,481.294000,13,6.875,-9.125,yellow,-1,,,,,0,
13,481.294000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
13,481.294000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
13,481.294000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
13,481.294000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
14,481.324000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
14,481.324000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
14,481.324000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
14,481.324000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
14,481.324000,4,6.875,9.125,blue,-1,,,,,0,
14,481.324000,5,7.684,5.059,blue,-1,,,,,0,
14,481.324000,6,8.441,3.573,blue,-1,,,,,0,
14,481.324000,7,14.582,2.080,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
14,481.324000,8,12.108,3.733,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
14,481.324000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
14,481.324000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
14,481.324000,11,8.441,-3.573,yellow,-1,,,,,0,
14,481.324000,12,7.684,-5.059,yellow,-1,,,,,0,
14,481.324000,13,6.875,-9.125,yellow,-1,,,,,0,
14,481.324000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
14,481.324000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
14,481.324000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
14,481.324000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
15,481.424000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
15,481.424000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
15,481.424000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
15,481.424000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
15,481.424000,4,6.875,9.125,blue,-1,,,,,0,
15,481.424000,5,7.684,5.059,blue,-1,,,,,0,
15,481.424000,6,8.441,3.573,blue,-1,,,,,0,
15,481.424000,7,14.582,2.080,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
15,481.424000,8,12.108,3.733,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
15,481.424000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
15,481.424000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
15,481.424000,11,8.441,-3.573,yellow,-1,,,,,0,
15,481.424000,12,7.684,-5.059,yellow,-1,,,,,0,
15,481.424000,13,6.875,-9.125,yellow,-1,,,,,0,
15,481.424000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
15,481.424000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
15,481.424000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
15,481.424000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
16,481.444000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
16,481.444000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
16,481.444000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
16,481.444000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
16,481.444000,4,6.875,9.125,blue,-1,,,,,0,
16,481.444000,5,7.684,5.059,blue,-1,,,,,0,
16,481.444000,6,8.441,3.573,blue,-1,,,,,0,
16,481.444000,7,14.582,2.080,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
16,481.444000,8,12.108,3.733,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
16,481.444000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
16,481.444000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
16,481.444000,11,8.441,-3.573,yellow,-1,,,,,0,
16,481.444000,12,7.684,-5.059,yellow,-1,,,,,0,
16,481.444000,13,6.875,-9.125,yellow,-1,,,,,0,
16,481.444000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
16,481.444000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
16,481.444000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
16,481.444000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
17,481.524000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
17,481.524000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
17,481.524000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
17,481.524000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
17,481.524000,4,6.875,9.125,blue,-1,,,,,0,
17,481.524000,5,7.684,5.059,blue,-1,,,,,0,
17,481.524000,6,8.441,3.573,blue,-1,,,,,0,
17,481.524000,7,14.582,2.080,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
17,481.524000,8,12.108,3.733,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
17,481.524000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
17,481.524000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
17,481.524000,11,8.441,-3.573,yellow,-1,,,,,0,
17,481.524000,12,7.684,-5.059,yellow,-1,,,,,0,
17,481.524000,13,6.875,-9.125,yellow,-1,,,,,0,
17,481.524000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
17,481.524000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
17,481.524000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
17,481.524000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
18,481.534000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
18,481.534000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
18,481.534000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
18,481.534000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
18,481.534000,4,6.875,9.125,blue,-1,,,,,0,
18,481.534000,5,7.684,5.059,blue,-1,,,,,0,
18,481.534000,6,8.441,3.573,blue,-1,,,,,0,
18,481.534000,7,14.582,2.080,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
18,481.534000,8,12.108,3.733,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
18,481.534000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
18,481.534000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
18,481.534000,11,8.441,-3.573,yellow,-1,,,,,0,
18,481.534000,12,7.684,-5.059,yellow,-1,,,,,0,
18,481.534000,13,6.875,-9.125,yellow,-1,,,,,0,
18,481.534000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
18,481.534000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
