frame,t,n_obs,n_cands_total,ordering_ms,jcbb_ms
922,502.254000,18,8,5,8
923,502.264000,18,8,5,10
924,502.274000,18,8,8,6
925,502.284000,18,8,8,5
926,502.294000,18,8,6,0
927,502.304000,18,8,4,0
928,502.314000,16,0,3,0
929,502.324000,16,6,5,1
930,502.334000,16,6,4,1
931,502.344000,16,6,5,2
932,502.354000,16,6,5,1
933,502.364000,16,6,4,1
934,502.374000,16,6,3,1
935,502.384000,16,6,4,0
936,502.394000,16,6,4,0
937,502.404000,16,0,4,0
938,502.414000,16,0,4,0
939,502.424000,16,6,5,2
940,502.434000,16,6,4,1
941,502.444000,16,6,4,2
942,502.454000,16,6,7,2
943,502.464000,16,6,4,1
944,502.474000,14,4,4,0
945,502.484000,14,4,3,0
946,502.494000,14,4,3,0
947,502.504000,14,0,4,0
948,502.514000,14,0,3,0
949,502.524000,14,4,2,0
950,502.534000,14,4,4,0
951,502.544000,14,4,3,0
952,502.554000,14,4,4,0
953,502.564000,14,4,3,0
954,502.574000,14,4,5,0
955,502.584000,14,4,6,1
956,502.594000,14,4,4,0
957,502.604000,14,4,5,0
958,502.614000,14,4,3,0
959,502.624000,14,4,3,0
960,502.634000,14,4,3,0
961,502.644000,14,4,3,0
962,502.654000,14,4,2,0
963,502.664000,14,4,4,0
964,502.674000,14,4,3,0
965,502.684000,14,4,4,0
966,502.694000,14,4,3,1
967,502.704000,12,2,2,0
968,502.714000,12,2,2,0
969,502.724000,12,2,2,0
970,502.734000,12,2,2,0
971,502.744000,12,2,4,0
972,502.754000,10,0,1,0
973,502.764000,10,0,3,0
974,502.774000,10,0,1,0
975,502.784000,10,0,2,0
976,502.794000,10,0,1,0
977,502.804000,10,0,1,0
978,502.814000,10,0,2,0
979,502.824000,10,0,1,0
980,502.834000,10,0,1,0
981,502.844000,10,0,1,0
982,502.854000,10,0,2,0
983,502.864000,10,0,1,0
984,502.874000,10,0,1,0
985,502.884000,10,0,1,0
986,502.894000,10,0,1,0
987,502.904000,10,0,1,0
988,502.914000,10,0,1,0
989,502.924000,10,0,1,0
990,502.934000,10,0,1,0
991,502.944000,10,0,1,0
992,502.954000,10,0,1,0
993,502.964000,10,0,1,0
994,502.974000,10,0,1,0
995,502.984000,10,0,2,0
996,502.994000,10,0,1,0
997,503.004000,10,0,1,0
998,503.014000,10,0,1,0
999,503.024000,10,0,1,0
1000,503.034000,10,0,1,0
1001,503.044000,10,0,1,0
1002,503.054000,10,0,3,0
1003,503.064000,10,0,1,0
1004,503.074000,10,0,1,0
1005,503.084000,10,0,1,0
1006,503.094000,10,0,2,0
1007,503.104000,10,0,2,0
1008,503.114000,10,0,3,0
1009,503.124000,10,0,1,0
1010,503.134000,10,0,1,0
1011,503.144000,10,0,1,0
1012,503.154000,10,0,1,0
1013,503.164000,12,0,2,0
1014,503.174000,12,0,4,0
1015,503.184000,12,0,1,0
1016,503.194000,12,0,2,0
1017,503.204000,12,0,2,0
1018,503.214000,12,0,2,0
1019,503.224000,10,0,1,0
1020,503.234000,10,0,1,0
1021,503.244000,10,0,1,0
1022,503.254000,10,0,1,0
1023,503.264000,10,0,2,0
1024,503.274000,10,0,2,0
1025,503.284000,10,0,2,0
1026,503.294000,10,0,6,0
1027,503.304000,10,0,5,0
1028,503.314000,10,0,2,0
1029,503.324000,10,0,3,0
1030,503.334000,10,0,1,0
1031,503.344000,10,0,1,0
1032,503.354000,10,0,1,0
1033,503.364000,10,0,1,0
1034,503.374000,10,0,1,0
1035,503.384000,10,0,3,0
1036,503.394000,10,0,2,0
1037,503.404000,10,0,2,0
1038,503.414000,10,0,2,0
1039,503.424000,10,0,2,0
1040,503.434000,10,0,2,0
1041,503.444000,10,0,2,0
1042,503.454000,10,0,1,0
1043,503.464000,10,0,1,0
1044,503.474000,10,0,1,0
1045,503.484000,10,0,5,0
1046,503.494000,10,0,2,0
1047,503.504000,10,0,2,0
1048,503.514000,10,0,1,0
1049,503.524000,10,0,2,0
1050,503.534000,10,0,1,0
1051,503.544000,10,0,2,0
1052,503.554000,10,0,1,0
1053,503.564000,10,0,3,0
1054,503.574000,10,0,2,0
1055,503.584000,10,0,2,0
1056,503.594000,8,0,1,0
1057,503.604000,8,0,2,0
1058,503.614000,8,0,1,0
1059,503.624000,6,0,2,0
1060,503.634000,6,0,2,0
1061,503.644000,6,0,2,0
1062,503.654000,6,0,2,0
1063,503.664000,6,0,2,0
1064,503.674000,6,0,1,0
1065,503.684000,6,0,1,0
1066,503.694000,6,0,2,0
1067,503.704000,6,0,1,0
1068,503.714000,6,0,2,0
1069,503.724000,6,0,1,0
1070,503.734000,6,0,2,0
1071,503.744000,6,0,1,0
1072,503.754000,6,0,1,0
1073,503.764000,6,0,1,0
1074,503.774000,6,0,2,0
1075,503.784000,6,0,1,0
1076,503.794000,6,0,1,0
1077,503.804000,6,0,1,0
1078,503.814000,6,0,4,0
1079,503.824000,6,0,2,0
1080,503.834000,6,0,2,0
1081,503.844000,6,0,1,0
1082,503.854000,6,0,1,0
1083,503.864000,6,0,2,0
1084,503.874000,6,0,2,0
1085,503.884000,6,0,3,0
1086,503.894000,6,0,4,0
1087,503.904000,6,0,2,0
1088,503.914000,6,0,2,0
1089,503.924000,6,0,1,0
1090,503.934000,6,0,1,0
1091,503.944000,6,0,1,0
1092,503.954000,6,0,2,0
1093,503.964000,6,0,1,0
1094,503.974000,6,0,1,0
1095,503.984000,6,0,1,0
1096,503.994000,6,0,1,0
1097,504.004000,6,0,2,0
1098,504.014000,6,0,3,0
1099,504.024000,6,0,2,0
1100,504.034000,6,0,1,0
1101,504.044000,6,0,1,0
1102,504.054000,6,0,2,0
1103,504.064000,6,0,1,0
1104,504.074000,6,0,1,0
1105,504.084000,6,0,1,0
1106,504.094000,6,0,2,0
1107,504.104000,6,0,1,0
1108,504.114000,6,0,1,0
1109,504.124000,6,0,3,0
1110,504.134000,4,0,1,0
1111,504.144000,4,0,1,0
1112,504.154000,4,0,1,0
1113,504.164000,4,0,1,0
1114,504.174000,4,0,1,0
1115,504.184000,4,0,1,0
1116,504.194000,4,0,2,0
1117,504.204000,4,0,1,0
1118,504.214000,4,0,1,0
1119,504.224000,4,0,1,0
1120,504.234000,4,0,1,0
1121,504.244000,4,0,2,0
1122,504.254000,4,0,1,0
1123,504.264000,4,0,1,0
1124,504.274000,4,0,1,0
1125,504.284000,4,0,1,0
1126,504.294000,4,0,1,0
1127,504.304000,4,0,1,0
1128,504.314000,4,0,1,0
1129,504.324000,4,0,1,0
1130,504.334000,4,0,1,0
1131,504.344000,4,0,1,0
1132,504.354000,6,0,1,0
1133,504.364000,8,0,2,0
1134,504.374000,8,0,4,0
1135,504.384000,8,0,4,0
1136,504.394000,8,0,3,0
1137,504.404000,8,0,4,0
1138,504.414000,8,0,2,0
1139,504.424000,8,0,2,0
1140,504.434000,8,0,2,0
1141,504.444000,8,0,2,0
1142,504.454000,8,0,2,0
1143,504.464000,8,0,2,0
1144,504.474000,8,0,2,0
1145,504.484000,8,0,3,0
1146,504.494000,8,0,2,0
1147,504.504000,8,0,2,0
1148,504.514000,8,0,2,0
1149,504.524000,8,0,2,0
1150,504.534000,8,0,2,0
1151,504.544000,8,0,3,0
1152,504.554000,8,0,2,0
1153,504.564000,8,0,3,0
1154,504.574000,8,0,2,0
1155,504.584000,8,0,2,0
1156,504.594000,8,0,2,0
1157,504.604000,8,0,3,0
1158,504.614000,8,0,2,0
1159,504.624000,8,0,2,0
1160,504.634000,8,0,2,0
1161,504.644000,8,0,2,0
1162,504.654000,8,0,2,0
1163,504.664000,8,0,2,0
1164,504.674000,8,0,4,0
1165,504.684000,8,0,2,0
1166,504.694000,8,0,2,0
1167,504.704000,8,0,2,0
1168,504.714000,8,0,2,0
1169,504.724000,8,0,3,0
1170,504.734000,8,0,3,0
1171,504.744000,8,0,2,0
1172,504.754000,8,0,2,0
1173,504.764000,8,0,2,0
1174,504.774000,8,0,2,0
1175,504.784000,8,0,3,0
1176,504.794000,8,0,2,0
1177,504.804000,8,0,2,0
1178,504.814000,8,0,2,0
1179,504.824000,8,0,2,0
1180,504.834000,8,0,2,0
1181,504.844000,8,0,2,0
1182,504.854000,8,0,2,0
1183,504.864000,8,0,2,0
1184,504.874000,8,0,2,0
1185,504.884000,8,0,2,0
1186,504.894000,8,0,2,0
1187,504.904000,8,0,3,0
1188,504.914000,8,0,4,0
1189,504.924000,8,0,2,0
1190,504.934000,8,0,2,0
1191,504.944000,8,0,2,0
1192,504.954000,8,0,2,0
1193,504.964000,8,0,2,0
1194,504.974000,8,0,2,0
1195,504.984000,8,0,2,0
1196,504.994000,8,0,2,0
1197,505.004000,8,0,2,0
1198,505.014000,8,0,4,0
1199,505.024000,8,0,2,0
1200,505.034000,8,0,2,0
1201,505.044000,8,0,1,0
1202,505.054000,8,0,2,0
1203,505.064000,8,0,2,0
1204,505.074000,8,0,2,0
1205,505.084000,8,0,2,0
1206,505.094000,8,0,3,0
1207,505.104000,8,0,2,0
1208,505.114000,8,0,2,0
1209,505.124000,8,0,2,0
1210,505.134000,8,0,2,0
1211,505.144000,8,0,2,0
1212,505.154000,8,0,2,0
1213,505.164000,8,0,2,0
1214,505.174000,8,0,2,0
1215,505.184000,8,0,3,0
1216,505.194000,8,0,2,0
1217,505.204000,8,0,5,0
1218,505.214000,8,0,2,0
1219,505.224000,8,0,3,0
1220,505.234000,8,0,2,0
1221,505.244000,8,0,2,0
1222,505.254000,8,0,3,0
1223,505.264000,8,0,5,0
1224,505.274000,8,0,3,0
1225,505.284000,8,0,2,0
1226,505.294000,8,0,2,0
1227,505.304000,8,0,2,0
1228,505.314000,8,0,3,0
1229,505.324000,8,0,3,0
1230,505.334000,8,0,2,0
1231,505.344000,8,0,2,0
1232,505.354000,8,0,5,0
1233,505.364000,8,0,3,0
1234,505.374000,8,0,3,0
1235,505.384000,8,0,6,0
1236,505.394000,8,0,2,0
1237,505.404000,8,0,2,0
1238,505.414000,8,0,2,0
1239,505.424000,8,0,2,0
1240,505.434000,8,0,2,0
1241,505.444000,8,0,2,0
1242,505.454000,8,0,2,0
1243,505.464000,8,0,2,0
1244,505.474000,8,0,5,0
1245,505.484000,8,0,2,0
1246,505.494000,8,0,2,0
1247,505.504000,8,0,2,0
1248,505.514000,8,0,2,0
1249,505.524000,8,0,2,0
1250,505.534000,8,0,2,0
1251,505.544000,8,0,2,0
1252,505.554000,8,0,2,0
1253,505.564000,6,0,1,0
1254,505.574000,6,0,2,0
1255,505.584000,6,0,1,0
1256,505.594000,6,0,2,0
1257,505.604000,6,0,2,0
1258,505.614000,6,0,2,0
1259,505.624000,6,0,3,0
1260,505.634000,6,0,1,0
1261,505.644000,6,0,1,0
1262,505.654000,6,0,1,0
1263,505.664000,6,0,2,0
1264,505.674000,6,0,1,0
1265,505.684000,6,0,1,0
1266,505.694000,6,0,2,0
1267,505.704000,6,0,3,0
1268,505.714000,6,0,2,0
1269,505.724000,6,0,2,0
1270,505.734000,6,0,1,0
1271,505.744000,6,0,1,0
1272,505.754000,6,0,1,0
1273,505.764000,6,0,1,0
1274,505.774000,6,0,2,0
1275,505.784000,6,0,1,0
1276,505.794000,6,0,2,0
1277,505.804000,6,0,1,0
1278,505.814000,6,0,2,0
1279,505.824000,6,0,2,0
1280,505.834000,6,0,1,0
1281,505.844000,6,0,1,0
1282,505.854000,6,0,1,0
1283,505.864000,6,0,1,0
1284,505.874000,6,0,5,0
1285,505.884000,6,0,1,0
1286,505.894000,6,0,1,0
1287,505.904000,6,0,1,0
1288,505.914000,6,0,1,0
1289,505.924000,6,0,1,0
1290,505.934000,6,0,1,0
1291,505.944000,6,0,1,0
1292,505.954000,6,0,1,0
1293,505.964000,6,0,1,0
1294,505.974000,6,0,2,0
1295,505.984000,6,0,1,0
1296,505.994000,6,0,2,0
1297,506.004000,6,0,3,0
1298,506.014000,6,0,1,0
1299,506.024000,6,0,1,0
1300,506.034000,6,0,1,0
1301,506.044000,6,0,1,0
1302,506.054000,6,0,1,0
1303,506.064000,6,0,1,0
1304,506.074000,6,0,1,0
1305,506.084000,6,0,1,0
1306,506.094000,6,0,1,0
1307,506.104000,6,0,1,0
1308,506.114000,6,0,3,0
1309,506.124000,6,0,1,0
1310,506.134000,6,0,2,0
1311,506.144000,6,0,1,0
1312,506.154000,6,0,1,0
1313,506.164000,6,0,3,0
1314,506.174000,6,0,2,0
1315,506.184000,6,0,2,0
1316,506.194000,6,0,2,0
1317,506.204000,6,0,1,0
1318,506.214000,6,0,1,0
1319,506.224000,6,0,1,0
1320,506.234000,6,0,2,0
1321,506.244000,6,0,2,0
1322,506.254000,6,0,2,0
1323,506.264000,6,0,1,0
1324,506.274000,6,0,1,0
1325,506.284000,6,0,1,0
1326,506.294000,6,0,1,0
1327,506.304000,6,0,1,0
1328,506.314000,6,0,2,0
1329,506.324000,6,0,1,0
1330,506.334000,6,0,1,0
1331,506.344000,6,0,1,0
1332,506.354000,6,0,2,0
1333,506.364000,6,0,2,0
1334,506.374000,6,0,1,0
1335,506.384000,6,0,2,0
1336,506.394000,6,0,1,0
1337,506.404000,6,0,1,0
1338,506.414000,6,0,2,0
1339,506.424000,6,0,3,0
1340,506.434000,6,0,1,0
1341,506.444000,6,0,2,0
1342,506.454000,6,0,1,0
1343,506.464000,6,0,2,0
1344,506.474000,6,0,2,0
1345,506.484000,6,0,3,0
1346,506.494000,6,0,1,0
1347,506.504000,6,0,2,0
1348,506.514000,6,0,1,0
1349,506.524000,6,0,1,0
1350,506.534000,6,0,1,0
1351,506.544000,6,0,2,0
1352,506.554000,6,0,1,0
1353,506.564000,6,0,1,0
1354,506.574000,6,0,1,0
1355,506.584000,6,0,2,0
1356,506.594000,6,0,3,0
1357,506.604000,6,0,1,0
1358,506.614000,6,0,2,0
1359,506.624000,6,0,2,0
1360,506.634000,6,0,1,0
1361,506.644000,6,0,1,0
1362,506.654000,6,0,2,0
1363,506.664000,6,0,1,0
1364,506.674000,6,0,2,0
1365,506.684000,6,0,1,0
1366,506.694000,6,0,2,0
1367,506.704000,6,0,1,0
1368,506.714000,6,0,1,0
1369,506.724000,6,0,2,0
1370,506.734000,6,0,1,0
1371,506.744000,6,0,1,0
1372,506.754000,6,0,1,0
1373,506.764000,6,0,1,0
1374,506.774000,6,0,2,0
1375,506.784000,6,0,1,0
1376,506.794000,6,0,1,0
1377,506.804000,6,0,3,0
1378,506.814000,6,0,1,0
1379,506.824000,6,0,1,0
1380,506.834000,6,0,1,0
1381,506.844000,6,0,1,0
1382,506.854000,6,0,1,0
1383,506.864000,6,0,1,0
1384,506.874000,6,0,1,0
1385,506.884000,6,0,1,0
1386,506.894000,6,0,1,0
1387,506.904000,6,0,1,0
1388,506.914000,6,0,2,0
1389,506.924000,6,0,1,0
1390,506.934000,6,0,1,0
1391,506.944000,6,0,1,0
1392,506.954000,6,0,1,0
1393,506.964000,6,0,2,0
1394,506.974000,6,0,3,0
1395,506.984000,6,0,1,0
1396,506.994000,6,0,1,0
1397,507.004000,6,0,1,0
1398,507.014000,6,0,2,0
1399,507.024000,6,0,1,0
1400,507.034000,6,0,1,0
1401,507.044000,6,0,1,0
1402,507.054000,6,0,2,0
1403,507.064000,6,0,1,0
1404,507.074000,6,0,2,0
1405,507.084000,6,0,1,0
1406,507.094000,6,0,1,0
1407,507.104000,6,0,1,0
1408,507.114000,6,0,2,0
1409,507.124000,6,0,1,0
1410,507.134000,6,0,2,0
1411,507.144000,6,0,1,0
1412,507.154000,6,0,1,0
1413,507.164000,6,0,1,0
1414,507.174000,6,0,2,0
1415,507.184000,6,0,2,0
1416,507.194000,6,0,3,0
1417,507.204000,6,0,2,0
1418,507.214000,6,0,1,0
1419,507.224000,6,0,1,0
1420,507.234000,6,0,3,0
1421,507.244000,6,0,2,0
1422,507.254000,6,0,2,0
1423,507.264000,6,0,1,0
1424,507.274000,6,0,2,0
1425,507.284000,6,0,1,0
1426,507.294000,6,0,1,0
1427,507.304000,6,0,2,0
1428,507.314000,6,0,2,0
1429,507.324000,6,0,1,0
1430,507.334000,6,0,1,0
1431,507.344000,6,0,2,0
1432,507.354000,6,0,1,0
1433,507.364000,6,0,2,0
1434,507.374000,6,0,2,0
1435,507.384000,6,0,1,0
1436,507.394000,6,0,1,0
1437,507.404000,6,0,1,0
1438,507.414000,6,0,2,0
1439,507.424000,6,0,5,0
1440,507.434000,6,0,2,0
1441,507.444000,6,0,2,0
1442,507.454000,6,0,2,0
1443,507.464000,6,0,1,0
1444,507.474000,6,0,1,0
1445,507.484000,6,0,1,0
1446,507.494000,6,0,1,0
1447,507.504000,6,0,4,0
1448,507.514000,6,0,2,0
1449,507.524000,6,0,2,0
1450,507.534000,6,0,2,0
1451,507.544000,6,0,1,0
1452,507.554000,6,0,2,0
1453,507.564000,6,0,1,0
1454,507.574000,6,0,1,0
1455,507.584000,6,0,1,0
1456,507.594000,6,0,1,0
1457,507.604000,6,0,2,0
1458,507.614000,6,0,1,0
1459,507.624000,6,0,2,0
1460,507.634000,6,0,1,0
1461,507.644000,6,0,2,0
1462,507.654000,6,0,2,0
1463,507.664000,6,0,4,0
1464,507.674000,6,0,2,0
1465,507.684000,6,0,5,0
1466,507.694000,6,0,2,0
1467,507.704000,6,0,3,0
1468,507.714000,6,0,2,0
1469,507.724000,6,0,1,0
1470,507.734000,6,0,2,0
1471,507.744000,6,0,4,0
1472,507.754000,6,0,4,0
1473,507.764000,6,0,3,0
1474,507.774000,6,0,2,0
1475,507.784000,6,0,2,0
1476,507.794000,6,0,1,0
1477,507.804000,6,0,3,0
1478,507.814000,6,0,3,0
1479,507.824000,6,0,1,0
1480,507.834000,6,0,3,0
1481,507.844000,6,0,1,0
1482,507.854000,6,0,2,0
1483,507.864000,6,0,3,0
1484,507.874000,6,0,2,0
1485,507.884000,6,0,1,0
1486,507.894000,6,0,3,0
1487,507.904000,6,0,1,0
1488,507.914000,6,0,1,0
1489,507.924000,6,0,1,0
1490,507.934000,6,0,1,0
1491,507.944000,6,0,2,0
1492,507.954000,6,0,3,0
1493,507.964000,6,0,1,0
1494,507.974000,6,0,1,0
1495,507.984000,6,0,1,0
1496,507.994000,6,0,1,0
1497,508.004000,6,0,2,0
1498,508.014000,6,0,2,0
1499,508.024000,6,0,1,0
1500,508.034000,6,0,2,0
1501,508.044000,6,0,1,0
1502,508.054000,6,0,1,0
1503,508.064000,6,0,1,0
1504,508.074000,6,0,1,0
1505,508.084000,6,0,2,0
1506,508.094000,6,0,2,0
1507,508.104000,6,0,1,0
1508,508.114000,6,0,2,0
1509,508.124000,6,0,1,0
1510,508.134000,6,0,1,0
1511,508.144000,6,0,1,0
1512,508.154000,6,0,1,0
1513,508.164000,6,0,1,0
1514,508.174000,6,0,1,0
1515,508.184000,6,0,5,0
1516,508.194000,6,0,2,0
1517,508.204000,6,0,1,0
1518,508.214000,6,0,2,0
1519,508.224000,6,0,2,0
1520,508.234000,6,0,1,0
1521,508.244000,6,0,2,0
1522,508.254000,6,0,1,0
1523,508.264000,6,0,1,0
1524,508.274000,6,0,1,0
1525,508.284000,6,0,1,0
1526,508.294000,6,0,2,0
1527,508.304000,6,0,1,0
1528,508.314000,6,0,1,0
1529,508.324000,6,0,1,0
1530,508.334000,6,0,1,0
1531,508.344000,6,0,1,0
1532,508.354000,6,0,2,0
1533,508.364000,6,0,2,0
1534,508.374000,6,0,5,0
1535,508.384000,6,0,1,0
1536,508.394000,6,0,2,0
1537,508.404000,6,0,2,0
1538,508.414000,6,0,2,0
1539,508.424000,6,0,2,0
1540,508.434000,6,0,2,0
1541,508.444000,6,0,1,0
1542,508.454000,6,0,2,0
1543,508.464000,6,0,1,0
1544,508.474000,6,0,2,0
1545,508.484000,6,0,1,0
1546,508.494000,6,0,2,0
1547,508.504000,6,0,3,0
1548,508.514000,6,0,1,0
1549,508.524000,6,0,3,0
1550,508.534000,6,0,2,0
1551,508.544000,6,0,1,0
1552,508.554000,6,0,3,0
1553,508.564000,6,0,2,0
1554,508.574000,6,0,4,0
1555,508.584000,6,0,2,0
1556,508.594000,6,0,1,0
1557,508.604000,6,0,1,0
1558,508.614000,6,0,1,0
1559,508.624000,6,0,2,0
1560,508.634000,6,0,1,0
1561,508.644000,6,0,3,0
1562,508.654000,6,0,2,0
1563,508.664000,6,0,1,0
1564,508.674000,6,0,1,0
1565,508.684000,6,0,1,0
1566,508.694000,6,0,3,0
1567,508.704000,6,0,5,0
1568,508.714000,6,0,2,0
1569,508.724000,6,0,1,0
1570,508.734000,6,0,3,0
1571,508.744000,6,0,2,0
1572,508.754000,6,0,3,0
1573,508.764000,6,0,1,0
1574,508.774000,6,0,2,0
1575,508.784000,6,0,1,0
1576,508.794000,6,0,1,0
1577,508.804000,6,0,1,0
1578,508.814000,6,0,1,0
1579,508.824000,6,0,1,0
1580,508.834000,6,0,2,0
1581,508.844000,6,0,1,0
1582,508.854000,6,0,1,0
1583,508.864000,6,0,1,0
1584,508.874000,6,0,3,0
1585,508.884000,6,0,1,0
1586,508.894000,6,0,2,0
1587,508.904000,6,0,2,0
1588,508.914000,6,0,1,0
1589,508.924000,6,0,1,0
1590,508.934000,6,0,2,0
1591,508.944000,6,0,1,0
1592,508.954000,6,0,1,0
1593,508.964000,6,0,1,0
1594,508.974000,6,0,2,0
1595,508.984000,6,0,3,0
1596,508.994000,6,0,2,0
1597,509.004000,6,0,5,0
1598,509.014000,6,0,1,0
1599,509.024000,6,0,2,0
1600,509.034000,6,0,1,0
1601,509.044000,6,0,1,0
1602,509.054000,6,0,2,0
1603,509.064000,6,0,1,0
1604,509.074000,6,0,1,0
1605,509.084000,6,0,2,0
1606,509.094000,6,0,1,0
1607,509.104000,6,0,1,0
1608,509.114000,6,0,1,0
1609,509.124000,6,0,1,0
1610,509.134000,6,0,1,0
1611,509.144000,6,0,1,0
1612,509.154000,6,0,2,0
1613,509.164000,6,0,2,0
1614,509.174000,6,0,4,0
1615,509.184000,6,0,2,0
1616,509.194000,6,0,2,0
1617,509.204000,6,0,2,0
1618,509.214000,6,0,3,0
1619,509.224000,6,0,2,0
1620,509.234000,6,0,1,0
1621,509.244000,6,0,3,0
1622,509.254000,6,0,1,0
1623,509.264000,6,0,1,0
1624,509.274000,6,0,1,0
1625,509.284000,6,0,1,0
1626,509.294000,6,0,1,0
1627,509.304000,6,0,1,0
1628,509.314000,6,0,1,0
1629,509.324000,6,0,2,0
1630,509.334000,6,0,1,0
1631,509.344000,6,0,1,0
1632,509.354000,6,0,1,0
1633,509.364000,6,0,1,0
1634,509.374000,6,0,1,0
1635,509.384000,6,0,1,0
1636,509.394000,6,0,1,0
1637,509.404000,6,0,1,0
1638,509.414000,6,0,1,0
1639,509.424000,6,0,1,0
1640,509.434000,6,0,2,0
1641,509.444000,6,0,1,0
1642,509.454000,6,0,1,0
1643,509.464000,6,0,2,0
1644,509.474000,6,0,1,0
1645,509.484000,6,0,1,0
1646,509.494000,6,0,1,0
1647,509.504000,6,0,1,0
1648,509.514000,6,0,3,0
1649,509.524000,6,0,1,0
1650,509.534000,6,0,1,0
1651,509.544000,6,0,2,0
1652,509.554000,6,0,3,0
1653,509.564000,6,0,1,0
1654,509.574000,6,0,2,0
1655,509.584000,6,0,1,0
1656,509.594000,6,0,1,0
1657,509.604000,6,0,1,0
1658,509.614000,6,0,3,0
1659,509.624000,6,0,1,0
1660,509.634000,6,0,1,0
1661,509.644000,6,0,1,0
1662,509.654000,6,0,2,0
1663,509.664000,6,0,1,0
1664,509.674000,6,0,2,0
1665,509.684000,6,0,1,0
1666,509.694000,6,0,1,0
1667,509.704000,6,0,1,0
1668,509.714000,6,0,1,0
1669,509.724000,6,0,1,0
1670,509.734000,6,0,1,0
1671,509.744000,6,0,3,0
1672,509.754000,6,0,2,0
1673,509.764000,6,0,1,0
1674,509.774000,6,0,1,0
1675,509.784000,6,0,1,0
1676,509.794000,6,0,1,0
1677,509.804000,6,0,3,0
