t,x,y,yaw
97.023000,33.843,-14.927,-1.07731
97.025000,33.843,-14.927,-1.07731
97.026000,33.848,-14.935,-1.07731
97.027000,33.848,-14.935,-1.07731
97.028000,33.848,-14.935,-1.07731
97.029000,33.848,-14.935,-1.07731
97.030000,33.848,-14.935,-1.07731
97.031000,33.852,-14.943,-1.07731
97.032000,33.852,-14.943,-1.07731
97.033000,33.852,-14.943,-1.07731
97.034000,33.852,-14.943,-1.07731
97.035000,33.852,-14.943,-1.07731
97.036000,33.856,-14.951,-1.07731
97.037000,33.856,-14.951,-1.07731
97.038000,33.856,-14.951,-1.07731
97.039000,33.856,-14.951,-1.07731
97.040000,33.856,-14.951,-1.07731
97.041000,33.860,-14.959,-1.07731
97.042000,33.860,-14.959,-1.07731
97.043000,33.860,-14.959,-1.07731
97.044000,33.860,-14.959,-1.07731
97.045000,33.860,-14.959,-1.07731
97.046000,33.865,-14.966,-1.07731
97.047000,33.865,-14.966,-1.07731
97.048000,33.865,-14.966,-1.07731
97.049000,33.865,-14.966,-1.07731
97.050000,33.865,-14.966,-1.07731
97.051000,33.869,-14.974,-1.07731
97.052000,33.869,-14.974,-1.07731
97.053000,33.869,-14.974,-1.07731
97.054000,33.869,-14.974,-1.07731
97.056000,33.873,-14.982,-1.07731
97.057000,33.873,-14.982,-1.07731
97.058000,33.873,-14.982,-1.07731
97.059000,33.873,-14.982,-1.07731
97.060000,33.873,-14.982,-1.07731
97.061000,33.877,-14.990,-1.07731
97.062000,33.877,-14.990,-1.07731
97.063000,33.877,-14.990,-1.07731
97.064000,33.877,-14.990,-1.07731
97.065000,33.877,-14.990,-1.07731
97.066000,33.881,-14.998,-1.07731
97.067000,33.881,-14.998,-1.07731
97.068000,33.881,-14.998,-1.07731
97.070000,33.881,-14.998,-1.07731
97.071000,33.886,-15.006,-1.07731
97.072000,33.886,-15.006,-1.07731
97.073000,33.886,-15.006,-1.07731
97.074000,33.886,-15.006,-1.07731
97.075000,33.886,-15.006,-1.07731
97.076000,33.890,-15.013,-1.07731
97.077000,33.890,-15.013,-1.07731
97.078000,33.890,-15.013,-1.07731
97.079000,33.890,-15.013,-1.07731
97.081000,33.894,-15.021,-1.07731
97.082000,33.894,-15.021,-1.07731
97.083000,33.894,-15.021,-1.07731
97.084000,33.894,-15.021,-1.07731
97.085000,33.894,-15.021,-1.07731
97.086000,33.898,-15.029,-1.07731
97.087000,33.898,-15.029,-1.07731
97.088000,33.898,-15.029,-1.07731
97.089000,33.898,-15.029,-1.07731
97.090000,33.898,-15.029,-1.07731
97.091000,33.902,-15.036,-1.07731
97.093000,33.902,-15.036,-1.07731
97.094000,33.902,-15.036,-1.07731
97.096000,33.906,-15.044,-1.07731
97.097000,33.906,-15.044,-1.07731
97.098000,33.906,-15.044,-1.07731
97.099000,33.906,-15.044,-1.07731
97.100000,33.906,-15.044,-1.07731
97.101000,33.910,-15.052,-1.07731
97.103000,33.910,-15.052,-1.07731
97.104000,33.910,-15.052,-1.07731
97.105000,33.910,-15.052,-1.07731
97.106000,33.915,-15.059,-1.07731
97.107000,33.915,-15.059,-1.07731
97.108000,33.915,-15.059,-1.07731
97.109000,33.915,-15.059,-1.07731
97.110000,33.915,-15.059,-1.07731
97.111000,33.919,-15.067,-1.07731
97.112000,33.919,-15.067,-1.07731
97.113000,33.919,-15.067,-1.07731
97.114000,33.919,-15.067,-1.07731
97.115000,33.919,-15.067,-1.07731
97.116000,33.923,-15.075,-1.07731
97.117000,33.923,-15.075,-1.07731
97.118000,33.923,-15.075,-1.07731
97.120000,33.923,-15.075,-1.07731
97.121000,33.927,-15.082,-1.07731
97.122000,33.927,-15.082,-1.07731
97.124000,33.927,-15.082,-1.07731
97.125000,33.927,-15.082,-1.07731
97.126000,33.931,-15.090,-1.07731
97.128000,33.931,-15.090,-1.07731
97.129000,33.931,-15.090,-1.07731
97.130000,33.931,-15.090,-1.07731
97.131000,33.935,-15.097,-1.07731
97.132000,33.935,-15.097,-1.07731
97.134000,33.935,-15.097,-1.07731
97.135000,33.935,-15.097,-1.07731
97.136000,33.939,-15.105,-1.07731
97.137000,33.939,-15.105,-1.07731
97.138000,33.939,-15.105,-1.07731
97.139000,33.939,-15.105,-1.07731
97.140000,33.939,-15.105,-1.07731
97.141000,33.943,-15.112,-1.07731
97.143000,33.943,-15.112,-1.07731
97.144000,33.943,-15.112,-1.07731
97.145000,33.943,-15.112,-1.07731
97.146000,33.947,-15.120,-1.07731
97.147000,33.947,-15.120,-1.07731
97.148000,33.947,-15.120,-1.07731
97.149000,33.947,-15.120,-1.07731
97.150000,33.947,-15.120,-1.07731
97.151000,33.951,-15.127,-1.07731
97.152000,33.951,-15.127,-1.07731
97.154000,33.951,-15.127,-1.07731
97.155000,33.951,-15.127,-1.07731
97.156000,33.955,-15.134,-1.07731
97.157000,33.955,-15.134,-1.07731
97.158000,33.955,-15.134,-1.07731
97.159000,33.955,-15.134,-1.07731
97.160000,33.955,-15.134,-1.07731
97.161000,33.959,-15.142,-1.07731
97.162000,33.959,-15.142,-1.07731
97.163000,33.959,-15.142,-1.07731
97.164000,33.959,-15.142,-1.07731
97.165000,33.959,-15.142,-1.07731
97.166000,33.963,-15.149,-1.07731
97.167000,33.963,-15.149,-1.07731
97.168000,33.963,-15.149,-1.07731
97.169000,33.963,-15.149,-1.07731
97.170000,33.963,-15.149,-1.07731
97.171000,33.967,-15.156,-1.07731
97.172000,33.967,-15.156,-1.07731
97.173000,33.967,-15.156,-1.07731
97.174000,33.967,-15.156,-1.07731
97.175000,33.967,-15.156,-1.07731
97.176000,33.971,-15.164,-1.07731
97.177000,33.971,-15.164,-1.07731
97.178000,33.971,-15.164,-1.07731
97.179000,33.971,-15.164,-1.07731
97.180000,33.975,-15.171,-1.07731
97.181000,33.975,-15.171,-1.07731
97.182000,33.975,-15.171,-1.07731
97.183000,33.975,-15.171,-1.07731
97.185000,33.975,-15.171,-1.07731
97.186000,33.979,-15.178,-1.07731
97.188000,33.979,-15.178,-1.07731
97.189000,33.979,-15.178,-1.07731
97.190000,33.979,-15.178,-1.07731
97.191000,33.982,-15.186,-1.07731
97.193000,33.982,-15.186,-1.07731
97.194000,33.982,-15.186,-1.07731
97.195000,33.982,-15.186,-1.07731
97.196000,33.986,-15.193,-1.07731
97.197000,33.986,-15.193,-1.07731
97.198000,33.986,-15.193,-1.07731
97.199000,33.986,-15.193,-1.07731
97.200000,33.986,-15.193,-1.07731
97.201000,33.990,-15.200,-1.07731
97.202000,33.990,-15.200,-1.07731
97.203000,33.990,-15.200,-1.07731
97.204000,33.990,-15.200,-1.07731
97.205000,33.990,-15.200,-1.07731
97.206000,33.994,-15.207,-1.07731
97.207000,33.994,-15.207,-1.07731
97.208000,33.994,-15.207,-1.07731
97.209000,33.994,-15.207,-1.07731
97.210000,33.994,-15.207,-1.07731
97.211000,33.998,-15.214,-1.07731
97.212000,33.998,-15.214,-1.07731
97.213000,33.998,-15.214,-1.07731
97.214000,33.998,-15.214,-1.07731
97.216000,34.002,-15.221,-1.07731
97.217000,34.002,-15.221,-1.07731
97.219000,34.002,-15.221,-1.07731
97.220000,34.002,-15.221,-1.07731
97.221000,34.006,-15.229,-1.07731
97.222000,34.006,-15.229,-1.07731
97.223000,34.006,-15.229,-1.07731
97.224000,34.006,-15.229,-1.07731
97.225000,34.006,-15.229,-1.07731
97.226000,34.009,-15.236,-1.07731
97.227000,34.009,-15.236,-1.07731
97.228000,34.009,-15.236,-1.07731
97.229000,34.009,-15.236,-1.07731
97.230000,34.009,-15.236,-1.07731
97.231000,34.013,-15.243,-1.07731
97.232000,34.013,-15.243,-1.07731
97.233000,34.013,-15.243,-1.07731
97.234000,34.013,-15.243,-1.07731
97.235000,34.013,-15.243,-1.07731
97.236000,34.017,-15.250,-1.07731
97.237000,34.017,-15.250,-1.07731
97.238000,34.017,-15.250,-1.07731
97.239000,34.017,-15.250,-1.07731
97.240000,34.017,-15.250,-1.07731
97.241000,34.021,-15.257,-1.07731
97.242000,34.021,-15.257,-1.07731
97.243000,34.021,-15.257,-1.07731
97.244000,34.021,-15.257,-1.07731
97.246000,34.025,-15.264,-1.07731
97.248000,34.025,-15.264,-1.07731
97.249000,34.025,-15.264,-1.07731
97.250000,34.025,-15.264,-1.07731
97.251000,34.028,-15.271,-1.07731
97.252000,34.028,-15.271,-1.07731
97.253000,34.028,-15.271,-1.07731
97.254000,34.028,-15.271,-1.07731
97.255000,34.028,-15.271,-1.07731
97.256000,34.032,-15.278,-1.07731
97.257000,34.032,-15.278,-1.07731
97.258000,34.032,-15.278,-1.07731
97.260000,34.032,-15.278,-1.07731
97.261000,34.036,-15.285,-1.07731
97.262000,34.036,-15.285,-1.07731
97.263000,34.036,-15.285,-1.07731
97.264000,34.036,-15.285,-1.07731
97.265000,34.036,-15.285,-1.07731
97.266000,34.039,-15.291,-1.07731
97.268000,34.039,-15.291,-1.07731
97.269000,34.039,-15.291,-1.07731
97.270000,34.039,-15.291,-1.07731
97.271000,34.043,-15.298,-1.07731
97.272000,34.043,-15.298,-1.07731
97.273000,34.043,-15.298,-1.07731
97.274000,34.043,-15.298,-1.07731
97.275000,34.043,-15.298,-1.07731
97.276000,34.047,-15.305,-1.07731
97.277000,34.047,-15.305,-1.07731
97.278000,34.047,-15.305,-1.07731
97.279000,34.047,-15.305,-1.07731
97.280000,34.047,-15.305,-1.07731
97.281000,34.051,-15.312,-1.07731
97.282000,34.051,-15.312,-1.07731
97.283000,34.051,-15.312,-1.07731
97.284000,34.051,-15.312,-1.07731
97.285000,34.051,-15.312,-1.07731
97.286000,34.054,-15.319,-1.07731
97.287000,34.054,-15.319,-1.07731
97.289000,34.054,-15.319,-1.07731
97.290000,34.054,-15.319,-1.07731
97.291000,34.058,-15.326,-1.07731
97.292000,34.058,-15.326,-1.07731
97.293000,34.058,-15.326,-1.07731
97.294000,34.058,-15.326,-1.07731
97.296000,34.061,-15.332,-1.07731
97.297000,34.061,-15.332,-1.07731
97.298000,34.061,-15.332,-1.07731
97.299000,34.061,-15.332,-1.07731
97.300000,34.061,-15.332,-1.07731
97.301000,34.065,-15.339,-1.07731
97.302000,34.065,-15.339,-1.07731
97.304000,34.065,-15.339,-1.07731
97.305000,34.065,-15.339,-1.07731
97.306000,34.069,-15.346,-1.07731
97.307000,34.069,-15.346,-1.07731
97.308000,34.069,-15.346,-1.07731
97.309000,34.069,-15.346,-1.07731
97.310000,34.069,-15.346,-1.07731
97.311000,34.072,-15.353,-1.07731
97.312000,34.072,-15.353,-1.07731
97.313000,34.072,-15.353,-1.07731
97.314000,34.072,-15.353,-1.07731
97.316000,34.076,-15.359,-1.07731
97.317000,34.076,-15.359,-1.07731
97.318000,34.076,-15.359,-1.07731
97.319000,34.076,-15.359,-1.07731
97.320000,34.076,-15.359,-1.07731
97.321000,34.080,-15.366,-1.07731
97.322000,34.080,-15.366,-1.07731
97.323000,34.080,-15.366,-1.07731
97.324000,34.080,-15.366,-1.07731
97.325000,34.080,-15.366,-1.07731
97.326000,34.083,-15.373,-1.07731
97.327000,34.083,-15.373,-1.07731
97.328000,34.083,-15.373,-1.07731
97.329000,34.083,-15.373,-1.07731
97.330000,34.083,-15.373,-1.07731
97.331000,34.087,-15.379,-1.07731
97.332000,34.087,-15.379,-1.07731
97.333000,34.087,-15.379,-1.07731
97.334000,34.087,-15.379,-1.07731
97.335000,34.087,-15.379,-1.07731
97.336000,34.090,-15.386,-1.07731
97.337000,34.090,-15.386,-1.07731
97.338000,34.090,-15.386,-1.07731
97.339000,34.090,-15.386,-1.07731
97.340000,34.090,-15.386,-1.07731
97.341000,34.094,-15.392,-1.07731
97.342000,34.094,-15.392,-1.07731
97.343000,34.094,-15.392,-1.07731
97.344000,34.094,-15.392,-1.07731
97.345000,34.094,-15.392,-1.07731
97.346000,34.097,-15.399,-1.07731
97.347000,34.097,-15.399,-1.07731
97.348000,34.097,-15.399,-1.07731
97.349000,34.097,-15.399,-1.07731
97.350000,34.101,-15.406,-1.07731
97.351000,34.101,-15.406,-1.07731
97.352000,34.101,-15.406,-1.07731
97.353000,34.101,-15.406,-1.07731
97.354000,34.101,-15.406,-1.07731
97.355000,34.101,-15.406,-1.07731
97.356000,34.104,-15.412,-1.07731
97.357000,34.104,-15.412,-1.07731
97.358000,34.104,-15.412,-1.07731
97.359000,34.104,-15.412,-1.07731
97.360000,34.104,-15.412,-1.07731
97.361000,34.108,-15.419,-1.07731
97.362000,34.108,-15.419,-1.07731
97.363000,34.108,-15.419,-1.07731
97.364000,34.108,-15.419,-1.07731
97.366000,34.111,-15.425,-1.07731
97.367000,34.111,-15.425,-1.07731
97.369000,34.111,-15.425,-1.07731
97.370000,34.111,-15.425,-1.07731
97.371000,34.115,-15.431,-1.07731
97.372000,34.115,-15.431,-1.07731
97.374000,34.115,-15.431,-1.07731
97.375000,34.115,-15.431,-1.07731
97.376000,34.118,-15.438,-1.07731
97.377000,34.118,-15.438,-1.07731
97.379000,34.118,-15.438,-1.07731
97.380000,34.118,-15.438,-1.07731
97.381000,34.122,-15.444,-1.07731
97.382000,34.122,-15.444,-1.07731
97.383000,34.122,-15.444,-1.07731
97.384000,34.122,-15.444,-1.07731
97.385000,34.122,-15.444,-1.07731
97.386000,34.125,-15.451,-1.07731
97.387000,34.125,-15.451,-1.07731
97.388000,34.125,-15.451,-1.07731
97.389000,34.125,-15.451,-1.07731
97.390000,34.125,-15.451,-1.07731
97.391000,34.128,-15.457,-1.07731
97.392000,34.128,-15.457,-1.07731
97.393000,34.128,-15.457,-1.07731
97.394000,34.128,-15.457,-1.07731
97.395000,34.128,-15.457,-1.07731
97.396000,34.132,-15.463,-1.07731
97.397000,34.132,-15.463,-1.07731
97.398000,34.132,-15.463,-1.07731
97.399000,34.132,-15.463,-1.07731
97.400000,34.132,-15.463,-1.07731
97.401000,34.135,-15.470,-1.07731
97.402000,34.135,-15.470,-1.07731
97.403000,34.135,-15.470,-1.07731
97.404000,34.135,-15.470,-1.07731
97.405000,34.135,-15.470,-1.07731
97.406000,34.139,-15.476,-1.07731
97.407000,34.139,-15.476,-1.07731
97.408000,34.139,-15.476,-1.07731
97.409000,34.139,-15.476,-1.07731
97.410000,34.139,-15.476,-1.07731
97.411000,34.142,-15.482,-1.07731
97.412000,34.142,-15.482,-1.07731
97.413000,34.142,-15.482,-1.07731
97.414000,34.142,-15.482,-1.07731
97.415000,34.142,-15.482,-1.07731
97.416000,34.145,-15.488,-1.07731
97.417000,34.145,-15.488,-1.07731
97.418000,34.145,-15.488,-1.07731
97.419000,34.145,-15.488,-1.07731
97.420000,34.145,-15.488,-1.07731
97.421000,34.149,-15.495,-1.07731
97.422000,34.149,-15.495,-1.07731
97.423000,34.149,-15.495,-1.07731
97.424000,34.149,-15.495,-1.07731
97.425000,34.152,-15.501,-1.07731
97.426000,34.152,-15.501,-1.07731
97.427000,34.152,-15.501,-1.07731
97.428000,34.152,-15.501,-1.07731
97.429000,34.152,-15.501,-1.07731
97.430000,34.152,-15.501,-1.07731
97.431000,34.155,-15.507,-1.07731
97.433000,34.155,-15.507,-1.07731
97.434000,34.155,-15.507,-1.07731
97.435000,34.155,-15.507,-1.07731
97.436000,34.159,-15.513,-1.07731
97.437000,34.159,-15.513,-1.07731
97.438000,34.159,-15.513,-1.07731
97.439000,34.159,-15.513,-1.07731
97.440000,34.159,-15.513,-1.07731
97.441000,34.162,-15.519,-1.07731
97.442000,34.162,-15.519,-1.07731
97.443000,34.162,-15.519,-1.07731
97.444000,34.162,-15.519,-1.07731
97.445000,34.162,-15.519,-1.07731
97.446000,34.165,-15.525,-1.07731
97.447000,34.165,-15.525,-1.07731
97.448000,34.165,-15.525,-1.07731
97.449000,34.165,-15.525,-1.07731
97.450000,34.165,-15.525,-1.07731
97.451000,34.169,-15.531,-1.07731
97.452000,34.169,-15.531,-1.07731
97.453000,34.169,-15.531,-1.07731
97.454000,34.169,-15.531,-1.07731
97.455000,34.169,-15.531,-1.07731
97.456000,34.172,-15.538,-1.07731
97.457000,34.172,-15.538,-1.07731
97.458000,34.172,-15.538,-1.07731
97.459000,34.172,-15.538,-1.07731
97.460000,34.172,-15.538,-1.07731
97.461000,34.175,-15.544,-1.07731
97.462000,34.175,-15.544,-1.07731
97.463000,34.175,-15.544,-1.07731
97.464000,34.175,-15.544,-1.07731
97.465000,34.175,-15.544,-1.07731
97.466000,34.178,-15.550,-1.07731
97.467000,34.178,-15.550,-1.07731
97.468000,34.178,-15.550,-1.07731
97.469000,34.178,-15.550,-1.07731
97.470000,34.178,-15.550,-1.07731
97.471000,34.181,-15.556,-1.07731
97.472000,34.181,-15.556,-1.07731
97.473000,34.181,-15.556,-1.07731
97.474000,34.181,-15.556,-1.07731
97.475000,34.181,-15.556,-1.07731
97.476000,34.185,-15.562,-1.07731
97.477000,34.185,-15.562,-1.07731
97.478000,34.185,-15.562,-1.07731
97.479000,34.185,-15.562,-1.07731
97.480000,34.188,-15.568,-1.07731
97.481000,34.188,-15.568,-1.07731
97.483000,34.188,-15.568,-1.07731
97.484000,34.188,-15.568,-1.07731
97.485000,34.188,-15.568,-1.07731
97.486000,34.191,-15.573,-1.07731
97.487000,34.191,-15.573,-1.07731
97.488000,34.191,-15.573,-1.07731
97.489000,34.191,-15.573,-1.07731
97.490000,34.191,-15.573,-1.07731
97.491000,34.194,-15.579,-1.07731
97.492000,34.194,-15.579,-1.07731
97.493000,34.194,-15.579,-1.07731
97.494000,34.194,-15.579,-1.07731
97.495000,34.194,-15.579,-1.07731
97.496000,34.197,-15.585,-1.07731
97.497000,34.197,-15.585,-1.07731
97.498000,34.197,-15.585,-1.07731
97.499000,34.197,-15.585,-1.07731
97.500000,34.201,-15.591,-1.07731
97.501000,34.201,-15.591,-1.07731
97.502000,34.201,-15.591,-1.07731
97.504000,34.201,-15.591,-1.07731
97.505000,34.201,-15.591,-1.07731
97.506000,34.204,-15.597,-1.07731
97.507000,34.204,-15.597,-1.07731
97.508000,34.204,-15.597,-1.07731
97.509000,34.204,-15.597,-1.07731
97.510000,34.204,-15.597,-1.07731
97.511000,34.207,-15.603,-1.07731
97.512000,34.207,-15.603,-1.07731
97.513000,34.207,-15.603,-1.07731
97.514000,34.207,-15.603,-1.07731
97.515000,34.210,-15.609,-1.07731
97.516000,34.210,-15.609,-1.07731
97.517000,34.210,-15.609,-1.07731
97.518000,34.210,-15.609,-1.07731
97.519000,34.210,-15.609,-1.07731
97.520000,34.210,-15.609,-1.07731
97.521000,34.213,-15.614,-1.07731
97.522000,34.213,-15.614,-1.07731
97.523000,34.213,-15.614,-1.07731
97.524000,34.213,-15.614,-1.07731
97.525000,34.213,-15.614,-1.07731
97.526000,34.216,-15.620,-1.07731
97.527000,34.216,-15.620,-1.07731
97.528000,34.216,-15.620,-1.07731
97.529000,34.216,-15.620,-1.07731
97.530000,34.216,-15.620,-1.07731
97.531000,34.219,-15.626,-1.07731
97.532000,34.219,-15.626,-1.07731
97.533000,34.219,-15.626,-1.07731
97.534000,34.219,-15.626,-1.07731
97.535000,34.219,-15.626,-1.07731
97.536000,34.222,-15.632,-1.07731
97.537000,34.222,-15.632,-1.07731
97.538000,34.222,-15.632,-1.07731
97.539000,34.222,-15.632,-1.07731
97.540000,34.225,-15.637,-1.07731
97.541000,34.225,-15.637,-1.07731
97.542000,34.225,-15.637,-1.07731
97.543000,34.225,-15.637,-1.07731
97.544000,34.225,-15.637,-1.07731
97.545000,34.225,-15.637,-1.07731
97.546000,34.228,-15.643,-1.07731
97.547000,34.228,-15.643,-1.07731
97.548000,34.228,-15.643,-1.07731
97.549000,34.228,-15.643,-1.07731
97.550000,34.228,-15.643,-1.07731
97.551000,34.231,-15.649,-1.07731
97.552000,34.231,-15.649,-1.07731
97.553000,34.231,-15.649,-1.07731
97.554000,34.231,-15.649,-1.07731
97.555000,34.231,-15.649,-1.07731
97.556000,34.235,-15.654,-1.07731
97.558000,34.235,-15.654,-1.07731
97.560000,34.235,-15.654,-1.07731
97.561000,34.238,-15.660,-1.07731
97.562000,34.238,-15.660,-1.07731
97.563000,34.238,-15.660,-1.07731
97.565000,34.238,-15.660,-1.07731
97.566000,34.241,-15.665,-1.07731
97.567000,34.241,-15.665,-1.07731
97.568000,34.241,-15.665,-1.07731
97.569000,34.241,-15.665,-1.07731
97.570000,34.241,-15.665,-1.07731
97.571000,34.244,-15.671,-1.07731
97.572000,34.244,-15.671,-1.07731
97.573000,34.244,-15.671,-1.07731
97.574000,34.244,-15.671,-1.07731
97.575000,34.244,-15.671,-1.07731
97.576000,34.246,-15.676,-1.07731
97.578000,34.246,-15.676,-1.07731
97.580000,34.246,-15.676,-1.07731
97.581000,34.249,-15.682,-1.07731
97.582000,34.249,-15.682,-1.07731
97.583000,34.249,-15.682,-1.07731
97.584000,34.249,-15.682,-1.07731
97.585000,34.249,-15.682,-1.07731
97.586000,34.252,-15.687,-1.07731
97.587000,34.252,-15.687,-1.07731
97.588000,34.252,-15.687,-1.07731
97.589000,34.252,-15.687,-1.07731
97.590000,34.252,-15.687,-1.07731
97.591000,34.255,-15.693,-1.07731
97.592000,34.255,-15.693,-1.07731
97.593000,34.255,-15.693,-1.07731
97.595000,34.255,-15.693,-1.07731
97.596000,34.258,-15.698,-1.07731
97.597000,34.258,-15.698,-1.07731
97.598000,34.258,-15.698,-1.07731
97.599000,34.258,-15.698,-1.07731
97.600000,34.258,-15.698,-1.07731
97.601000,34.261,-15.704,-1.07731
97.603000,34.261,-15.704,-1.07731
97.604000,34.261,-15.704,-1.07731
97.605000,34.261,-15.704,-1.07731
97.606000,34.264,-15.709,-1.07731
97.607000,34.264,-15.709,-1.07731
97.608000,34.264,-15.709,-1.07731
97.610000,34.267,-15.715,-1.07731
97.611000,34.267,-15.715,-1.07731
97.612000,34.267,-15.715,-1.07731
97.613000,34.267,-15.715,-1.07731
97.614000,34.267,-15.715,-1.07731
97.616000,34.270,-15.720,-1.07731
97.618000,34.270,-15.720,-1.07731
97.620000,34.273,-15.725,-1.07731
97.621000,34.273,-15.725,-1.07731
97.622000,34.273,-15.725,-1.07731
97.623000,34.273,-15.725,-1.07731
97.624000,34.273,-15.725,-1.07731
97.625000,34.273,-15.725,-1.07731
97.626000,34.276,-15.730,-1.07731
97.627000,34.276,-15.730,-1.07731
97.628000,34.276,-15.730,-1.07731
97.630000,34.276,-15.730,-1.07731
97.631000,34.278,-15.736,-1.07731
97.632000,34.278,-15.736,-1.07731
97.634000,34.278,-15.736,-1.07731
97.635000,34.278,-15.736,-1.07731
97.636000,34.281,-15.741,-1.07731
97.637000,34.281,-15.741,-1.07731
97.638000,34.281,-15.741,-1.07731
97.639000,34.281,-15.741,-1.07731
97.640000,34.281,-15.741,-1.07731
97.641000,34.284,-15.746,-1.07731
97.642000,34.284,-15.746,-1.07731
97.644000,34.284,-15.746,-1.07731
97.645000,34.284,-15.746,-1.07731
97.646000,34.287,-15.752,-1.07731
97.647000,34.287,-15.752,-1.07731
97.649000,34.287,-15.752,-1.07731
97.650000,34.287,-15.752,-1.07731
97.651000,34.290,-15.757,-1.07731
97.652000,34.290,-15.757,-1.07731
97.653000,34.290,-15.757,-1.07731
97.654000,34.290,-15.757,-1.07731
97.656000,34.292,-15.762,-1.07731
97.657000,34.292,-15.762,-1.07731
97.658000,34.292,-15.762,-1.07731
97.659000,34.292,-15.762,-1.07731
97.660000,34.292,-15.762,-1.07731
97.661000,34.295,-15.767,-1.07731
97.662000,34.295,-15.767,-1.07731
97.663000,34.295,-15.767,-1.07731
97.664000,34.295,-15.767,-1.07731
97.665000,34.295,-15.767,-1.07731
97.666000,34.298,-15.772,-1.07731
97.667000,34.298,-15.772,-1.07731
97.668000,34.298,-15.772,-1.07731
97.669000,34.298,-15.772,-1.07731
97.670000,34.298,-15.772,-1.07731
97.671000,34.301,-15.777,-1.07731
97.672000,34.301,-15.777,-1.07731
97.673000,34.301,-15.777,-1.07731
97.675000,34.301,-15.777,-1.07731
97.676000,34.303,-15.782,-1.07731
97.677000,34.303,-15.782,-1.07731
97.678000,34.303,-15.782,-1.07731
97.679000,34.303,-15.782,-1.07731
97.680000,34.303,-15.782,-1.07731
97.681000,34.306,-15.787,-1.07731
97.682000,34.306,-15.787,-1.07731
97.683000,34.306,-15.787,-1.07731
97.684000,34.306,-15.787,-1.07731
97.685000,34.306,-15.787,-1.07731
97.686000,34.309,-15.792,-1.07731
97.687000,34.309,-15.792,-1.07731
97.688000,34.309,-15.792,-1.07731
97.689000,34.309,-15.792,-1.07731
97.690000,34.309,-15.792,-1.07731
97.691000,34.312,-15.798,-1.07731
97.692000,34.312,-15.798,-1.07731
97.693000,34.312,-15.798,-1.07731
97.694000,34.312,-15.798,-1.07731
97.696000,34.314,-15.803,-1.07731
97.697000,34.314,-15.803,-1.07731
97.698000,34.314,-15.803,-1.07731
97.700000,34.317,-15.807,-1.07731
97.701000,34.317,-15.807,-1.07731
97.702000,34.317,-15.807,-1.07731
97.703000,34.317,-15.807,-1.07731
97.704000,34.317,-15.807,-1.07731
97.705000,34.317,-15.807,-1.07731
97.706000,34.320,-15.812,-1.07731
97.707000,34.320,-15.812,-1.07731
97.708000,34.320,-15.812,-1.07731
97.709000,34.320,-15.812,-1.07731
97.710000,34.320,-15.812,-1.07731
97.711000,34.322,-15.817,-1.07731
97.712000,34.322,-15.817,-1.07731
97.713000,34.322,-15.817,-1.07731
97.714000,34.322,-15.817,-1.07731
97.715000,34.322,-15.817,-1.07731
97.716000,34.325,-15.822,-1.07731
97.717000,34.325,-15.822,-1.07731
97.718000,34.325,-15.822,-1.07731
97.719000,34.325,-15.822,-1.07731
97.720000,34.325,-15.822,-1.07731
97.721000,34.328,-15.827,-1.07731
97.722000,34.328,-15.827,-1.07731
97.723000,34.328,-15.827,-1.07731
97.724000,34.328,-15.827,-1.07731
97.726000,34.330,-15.832,-1.07731
97.727000,34.330,-15.832,-1.07731
97.728000,34.330,-15.832,-1.07731
97.729000,34.330,-15.832,-1.07731
97.730000,34.330,-15.832,-1.07731
97.731000,34.333,-15.837,-1.07731
97.732000,34.333,-15.837,-1.07731
97.733000,34.333,-15.837,-1.07731
97.734000,34.333,-15.837,-1.07731
97.735000,34.333,-15.837,-1.07731
97.736000,34.335,-15.842,-1.07731
97.737000,34.335,-15.842,-1.07731
97.738000,34.335,-15.842,-1.07731
97.739000,34.335,-15.842,-1.07731
97.740000,34.335,-15.842,-1.07731
97.741000,34.338,-15.847,-1.07731
97.742000,34.338,-15.847,-1.07731
97.743000,34.338,-15.847,-1.07731
97.744000,34.338,-15.847,-1.07731
97.745000,34.338,-15.847,-1.07731
97.746000,34.341,-15.851,-1.07731
97.747000,34.341,-15.851,-1.07731
97.748000,34.341,-15.851,-1.07731
97.749000,34.341,-15.851,-1.07731
97.750000,34.341,-15.851,-1.07731
97.751000,34.343,-15.856,-1.07731
97.753000,34.343,-15.856,-1.07731
97.754000,34.343,-15.856,-1.07731
97.755000,34.343,-15.856,-1.07731
97.756000,34.346,-15.861,-1.07731
97.757000,34.346,-15.861,-1.07731
97.758000,34.346,-15.861,-1.07731
97.759000,34.346,-15.861,-1.07731
97.760000,34.346,-15.861,-1.07731
97.761000,34.348,-15.865,-1.07731
97.762000,34.348,-15.865,-1.07731
97.763000,34.348,-15.865,-1.07731
97.764000,34.348,-15.865,-1.07731
97.765000,34.348,-15.865,-1.07731
97.766000,34.351,-15.870,-1.07731
97.767000,34.351,-15.870,-1.07731
97.768000,34.351,-15.870,-1.07731
97.769000,34.351,-15.870,-1.07731
97.770000,34.351,-15.870,-1.07731
97.771000,34.353,-15.875,-1.07731
97.772000,34.353,-15.875,-1.07731
97.773000,34.353,-15.875,-1.07731
97.774000,34.353,-15.875,-1.07731
97.775000,34.353,-15.875,-1.07731
