t,matches,dropped,mean_mahal,p95_mahal,match_frac,N
96.140000,0,0,0.000,0.000,0.00,300
96.141000,0,0,0.000,0.000,0.00,300
96.142000,0,0,0.000,0.000,0.00,300
96.144000,0,0,0.000,0.000,0.00,300
96.145000,0,0,0.000,0.000,0.00,300
96.146000,0,0,0.000,0.000,0.00,300
96.147000,0,0,0.000,0.000,0.00,300
96.148000,0,0,0.000,0.000,0.00,300
96.149000,0,0,0.000,0.000,0.00,300
96.150000,0,0,0.000,0.000,0.00,300
96.151000,0,0,0.000,0.000,0.00,300
96.152000,0,0,0.000,0.000,0.00,300
96.153000,0,0,0.000,0.000,0.00,300
96.154000,0,0,0.000,0.000,0.00,300
96.156000,0,0,0.000,0.000,0.00,300
96.157000,0,0,0.000,0.000,0.00,300
96.158000,0,0,0.000,0.000,0.00,300
96.159000,0,0,0.000,0.000,0.00,300
96.160000,0,0,0.000,0.000,0.00,300
96.161000,0,0,0.000,0.000,0.00,300
96.163000,0,0,0.000,0.000,0.00,300
96.164000,0,0,0.000,0.000,0.00,300
96.165000,0,0,0.000,0.000,0.00,300
96.166000,0,0,0.000,0.000,0.00,300
96.167000,0,0,0.000,0.000,0.00,300
96.168000,0,0,0.000,0.000,0.00,300
96.170000,0,0,0.000,0.000,0.00,300
96.171000,0,0,0.000,0.000,0.00,300
96.172000,0,0,0.000,0.000,0.00,300
96.173000,0,0,0.000,0.000,0.00,300
96.174000,0,0,0.000,0.000,0.00,300
96.175000,0,0,0.000,0.000,0.00,300
96.176000,0,0,0.000,0.000,0.00,300
96.177000,0,0,0.000,0.000,0.00,300
96.178000,0,0,0.000,0.000,0.00,300
96.179000,0,0,0.000,0.000,0.00,300
96.180000,0,0,0.000,0.000,0.00,300
96.181000,0,0,0.000,0.000,0.00,300
96.182000,0,0,0.000,0.000,0.00,300
96.183000,0,0,0.000,0.000,0.00,300
96.184000,0,0,0.000,0.000,0.00,300
96.185000,0,0,0.000,0.000,0.00,300
96.186000,0,0,0.000,0.000,0.00,300
96.187000,0,0,0.000,0.000,0.00,300
96.188000,0,0,0.000,0.000,0.00,300
96.189000,0,0,0.000,0.000,0.00,300
96.190000,0,0,0.000,0.000,0.00,300
96.191000,0,0,0.000,0.000,0.00,300
96.192000,0,0,0.000,0.000,0.00,300
96.193000,0,0,0.000,0.000,0.00,300
96.195000,0,0,0.000,0.000,0.00,300
96.196000,0,0,0.000,0.000,0.00,300
96.197000,0,0,0.000,0.000,0.00,300
96.198000,0,0,0.000,0.000,0.00,300
96.199000,0,0,0.000,0.000,0.00,300
96.200000,0,0,0.000,0.000,0.00,300
96.201000,0,0,0.000,0.000,0.00,300
96.202000,0,0,0.000,0.000,0.00,300
96.204000,0,0,0.000,0.000,0.00,300
96.205000,0,0,0.000,0.000,0.00,300
96.206000,0,0,0.000,0.000,0.00,300
96.208000,0,0,0.000,0.000,0.00,300
96.209000,0,0,0.000,0.000,0.00,300
96.210000,0,0,0.000,0.000,0.00,300
96.211000,0,0,0.000,0.000,0.00,300
96.212000,0,0,0.000,0.000,0.00,300
96.213000,0,0,0.000,0.000,0.00,300
96.214000,0,0,0.000,0.000,0.00,300
96.215000,0,0,0.000,0.000,0.00,300
96.216000,0,0,0.000,0.000,0.00,300
96.217000,0,0,0.000,0.000,0.00,300
96.218000,0,0,0.000,0.000,0.00,300
96.219000,0,0,0.000,0.000,0.00,300
96.220000,0,0,0.000,0.000,0.00,300
96.221000,0,0,0.000,0.000,0.00,300
96.222000,0,0,0.000,0.000,0.00,300
96.223000,0,0,0.000,0.000,0.00,300
96.224000,0,0,0.000,0.000,0.00,300
96.225000,0,0,0.000,0.000,0.00,300
96.226000,0,0,0.000,0.000,0.00,300
96.227000,0,0,0.000,0.000,0.00,300
96.228000,0,0,0.000,0.000,0.00,300
96.229000,0,0,0.000,0.000,0.00,300
96.230000,0,0,0.000,0.000,0.00,300
96.231000,0,0,0.000,0.000,0.00,300
96.232000,0,0,0.000,0.000,0.00,300
96.233000,0,0,0.000,0.000,0.00,300
96.234000,0,0,0.000,0.000,0.00,300
96.235000,0,0,0.000,0.000,0.00,300
96.236000,0,0,0.000,0.000,0.00,300
96.237000,0,0,0.000,0.000,0.00,300
96.238000,0,0,0.000,0.000,0.00,300
96.239000,0,0,0.000,0.000,0.00,300
96.240000,0,0,0.000,0.000,0.00,300
96.241000,0,0,0.000,0.000,0.00,300
96.242000,0,0,0.000,0.000,0.00,300
96.243000,0,0,0.000,0.000,0.00,300
96.244000,0,0,0.000,0.000,0.00,300
96.245000,0,0,0.000,0.000,0.00,300
96.246000,0,0,0.000,0.000,0.00,300
96.247000,0,0,0.000,0.000,0.00,300
96.248000,0,0,0.000,0.000,0.00,300
96.249000,0,0,0.000,0.000,0.00,300
96.250000,0,0,0.000,0.000,0.00,300
96.251000,0,0,0.000,0.000,0.00,300
96.252000,0,0,0.000,0.000,0.00,300
96.253000,0,0,0.000,0.000,0.00,300
96.254000,0,0,0.000,0.000,0.00,300
96.255000,0,0,0.000,0.000,0.00,300
96.256000,0,0,0.000,0.000,0.00,300
96.257000,0,0,0.000,0.000,0.00,300
96.258000,0,0,0.000,0.000,0.00,300
96.259000,0,0,0.000,0.000,0.00,300
96.260000,0,0,0.000,0.000,0.00,300
96.261000,0,0,0.000,0.000,0.00,300
96.262000,0,0,0.000,0.000,0.00,300
96.263000,0,0,0.000,0.000,0.00,300
96.264000,0,0,0.000,0.000,0.00,300
96.265000,0,0,0.000,0.000,0.00,300
96.266000,0,0,0.000,0.000,0.00,300
96.268000,0,0,0.000,0.000,0.00,300
96.269000,0,0,0.000,0.000,0.00,300
96.270000,0,0,0.000,0.000,0.00,300
96.271000,0,0,0.000,0.000,0.00,300
96.272000,0,0,0.000,0.000,0.00,300
96.273000,0,0,0.000,0.000,0.00,300
96.274000,0,0,0.000,0.000,0.00,300
96.275000,0,0,0.000,0.000,0.00,300
96.276000,0,0,0.000,0.000,0.00,300
96.277000,0,0,0.000,0.000,0.00,300
96.278000,0,0,0.000,0.000,0.00,300
96.279000,0,0,0.000,0.000,0.00,300
96.280000,0,0,0.000,0.000,0.00,300
96.281000,0,0,0.000,0.000,0.00,300
96.282000,0,0,0.000,0.000,0.00,300
96.283000,0,0,0.000,0.000,0.00,300
96.284000,0,0,0.000,0.000,0.00,300
96.285000,0,0,0.000,0.000,0.00,300
96.286000,0,0,0.000,0.000,0.00,300
96.287000,0,0,0.000,0.000,0.00,300
96.288000,0,0,0.000,0.000,0.00,300
96.289000,0,0,0.000,0.000,0.00,300
96.290000,0,0,0.000,0.000,0.00,300
96.291000,0,0,0.000,0.000,0.00,300
96.292000,0,0,0.000,0.000,0.00,300
96.293000,0,0,0.000,0.000,0.00,300
96.294000,0,0,0.000,0.000,0.00,300
96.295000,0,0,0.000,0.000,0.00,300
96.296000,0,0,0.000,0.000,0.00,300
96.297000,0,0,0.000,0.000,0.00,300
96.298000,0,0,0.000,0.000,0.00,300
96.300000,0,0,0.000,0.000,0.00,300
96.301000,0,0,0.000,0.000,0.00,300
96.302000,0,0,0.000,0.000,0.00,300
96.303000,0,0,0.000,0.000,0.00,300
96.304000,0,0,0.000,0.000,0.00,300
96.305000,0,0,0.000,0.000,0.00,300
96.306000,0,0,0.000,0.000,0.00,300
96.307000,0,0,0.000,0.000,0.00,300
96.308000,0,0,0.000,0.000,0.00,300
96.309000,0,0,0.000,0.000,0.00,300
96.310000,0,0,0.000,0.000,0.00,300
96.311000,0,0,0.000,0.000,0.00,300
96.312000,0,0,0.000,0.000,0.00,300
96.314000,0,0,0.000,0.000,0.00,300
96.315000,0,0,0.000,0.000,0.00,300
96.316000,0,0,0.000,0.000,0.00,300
96.317000,0,0,0.000,0.000,0.00,300
96.318000,0,0,0.000,0.000,0.00,300
96.319000,0,0,0.000,0.000,0.00,300
96.320000,0,0,0.000,0.000,0.00,300
96.321000,0,0,0.000,0.000,0.00,300
96.322000,0,0,0.000,0.000,0.00,300
96.323000,0,0,0.000,0.000,0.00,300
96.324000,0,0,0.000,0.000,0.00,300
96.325000,0,0,0.000,0.000,0.00,300
96.326000,0,0,0.000,0.000,0.00,300
96.327000,0,0,0.000,0.000,0.00,300
96.328000,0,0,0.000,0.000,0.00,300
96.329000,0,0,0.000,0.000,0.00,300
96.330000,0,0,0.000,0.000,0.00,300
96.331000,0,0,0.000,0.000,0.00,300
96.332000,0,0,0.000,0.000,0.00,300
96.333000,0,0,0.000,0.000,0.00,300
96.334000,0,0,0.000,0.000,0.00,300
96.335000,0,0,0.000,0.000,0.00,300
96.336000,0,0,0.000,0.000,0.00,300
96.337000,0,0,0.000,0.000,0.00,300
96.338000,0,0,0.000,0.000,0.00,300
96.339000,0,0,0.000,0.000,0.00,300
96.340000,0,0,0.000,0.000,0.00,300
96.341000,0,0,0.000,0.000,0.00,300
96.342000,0,0,0.000,0.000,0.00,300
96.343000,0,0,0.000,0.000,0.00,300
96.345000,0,0,0.000,0.000,0.00,300
96.346000,0,0,0.000,0.000,0.00,300
96.347000,0,0,0.000,0.000,0.00,300
96.348000,0,0,0.000,0.000,0.00,300
96.349000,0,0,0.000,0.000,0.00,300
96.350000,0,0,0.000,0.000,0.00,300
96.351000,0,0,0.000,0.000,0.00,300
96.353000,0,0,0.000,0.000,0.00,300
96.354000,0,0,0.000,0.000,0.00,300
96.355000,0,0,0.000,0.000,0.00,300
96.356000,0,0,0.000,0.000,0.00,300
96.358000,0,0,0.000,0.000,0.00,300
96.359000,0,0,0.000,0.000,0.00,300
96.360000,0,0,0.000,0.000,0.00,300
96.361000,0,0,0.000,0.000,0.00,300
96.362000,0,0,0.000,0.000,0.00,300
96.363000,0,0,0.000,0.000,0.00,300
96.364000,0,0,0.000,0.000,0.00,300
96.365000,0,0,0.000,0.000,0.00,300
96.366000,0,0,0.000,0.000,0.00,300
96.367000,0,0,0.000,0.000,0.00,300
96.368000,0,0,0.000,0.000,0.00,300
96.369000,0,0,0.000,0.000,0.00,300
96.370000,0,0,0.000,0.000,0.00,300
96.371000,0,0,0.000,0.000,0.00,300
96.372000,0,0,0.000,0.000,0.00,300
96.373000,0,0,0.000,0.000,0.00,300
96.374000,0,0,0.000,0.000,0.00,300
96.375000,0,0,0.000,0.000,0.00,300
96.376000,0,0,0.000,0.000,0.00,300
96.377000,0,0,0.000,0.000,0.00,300
96.378000,0,0,0.000,0.000,0.00,300
96.379000,0,0,0.000,0.000,0.00,300
96.380000,0,0,0.000,0.000,0.00,300
96.381000,0,0,0.000,0.000,0.00,300
96.382000,0,0,0.000,0.000,0.00,300
96.383000,0,0,0.000,0.000,0.00,300
96.384000,0,0,0.000,0.000,0.00,300
96.385000,0,0,0.000,0.000,0.00,300
96.386000,0,0,0.000,0.000,0.00,300
96.387000,0,0,0.000,0.000,0.00,300
96.388000,0,0,0.000,0.000,0.00,300
96.389000,0,0,0.000,0.000,0.00,300
96.390000,0,0,0.000,0.000,0.00,300
96.391000,0,0,0.000,0.000,0.00,300
96.392000,0,0,0.000,0.000,0.00,300
96.393000,0,0,0.000,0.000,0.00,300
96.394000,0,0,0.000,0.000,0.00,300
96.396000,0,0,0.000,0.000,0.00,300
96.397000,0,0,0.000,0.000,0.00,300
96.398000,0,0,0.000,0.000,0.00,300
96.399000,0,0,0.000,0.000,0.00,300
96.400000,0,0,0.000,0.000,0.00,300
96.401000,0,0,0.000,0.000,0.00,300
96.402000,0,0,0.000,0.000,0.00,300
96.403000,0,0,0.000,0.000,0.00,300
96.404000,0,0,0.000,0.000,0.00,300
96.405000,0,0,0.000,0.000,0.00,300
96.406000,0,0,0.000,0.000,0.00,300
96.407000,0,0,0.000,0.000,0.00,300
96.408000,0,0,0.000,0.000,0.00,300
96.409000,0,0,0.000,0.000,0.00,300
96.410000,0,0,0.000,0.000,0.00,300
96.411000,0,0,0.000,0.000,0.00,300
96.412000,0,0,0.000,0.000,0.00,300
96.413000,0,0,0.000,0.000,0.00,300
96.414000,0,0,0.000,0.000,0.00,300
96.415000,0,0,0.000,0.000,0.00,300
96.416000,0,0,0.000,0.000,0.00,300
96.417000,0,0,0.000,0.000,0.00,300
96.418000,0,0,0.000,0.000,0.00,300
96.419000,0,0,0.000,0.000,0.00,300
96.420000,0,0,0.000,0.000,0.00,300
96.421000,0,0,0.000,0.000,0.00,300
96.422000,0,0,0.000,0.000,0.00,300
96.423000,0,0,0.000,0.000,0.00,300
96.424000,0,0,0.000,0.000,0.00,300
96.425000,0,0,0.000,0.000,0.00,300
96.426000,0,0,0.000,0.000,0.00,300
96.427000,0,0,0.000,0.000,0.00,300
96.428000,0,0,0.000,0.000,0.00,300
96.430000,0,0,0.000,0.000,0.00,300
96.431000,0,0,0.000,0.000,0.00,300
96.432000,0,0,0.000,0.000,0.00,300
96.434000,0,0,0.000,0.000,0.00,300
96.435000,0,0,0.000,0.000,0.00,300
96.436000,0,0,0.000,0.000,0.00,300
96.437000,0,0,0.000,0.000,0.00,300
96.438000,0,0,0.000,0.000,0.00,300
96.439000,0,0,0.000,0.000,0.00,300
96.440000,0,0,0.000,0.000,0.00,300
96.441000,0,0,0.000,0.000,0.00,300
96.442000,0,0,0.000,0.000,0.00,300
96.443000,0,0,0.000,0.000,0.00,300
96.444000,0,0,0.000,0.000,0.00,300
96.445000,0,0,0.000,0.000,0.00,300
96.446000,0,0,0.000,0.000,0.00,300
96.447000,0,0,0.000,0.000,0.00,300
96.448000,0,0,0.000,0.000,0.00,300
96.449000,0,0,0.000,0.000,0.00,300
96.450000,0,0,0.000,0.000,0.00,300
96.451000,0,0,0.000,0.000,0.00,300
96.452000,0,0,0.000,0.000,0.00,300
96.453000,0,0,0.000,0.000,0.00,300
96.454000,0,0,0.000,0.000,0.00,300
96.455000,0,0,0.000,0.000,0.00,300
96.456000,0,0,0.000,0.000,0.00,300
96.457000,0,0,0.000,0.000,0.00,300
96.458000,0,0,0.000,0.000,0.00,300
96.459000,0,0,0.000,0.000,0.00,300
96.460000,0,0,0.000,0.000,0.00,300
96.461000,0,0,0.000,0.000,0.00,300
96.462000,0,0,0.000,0.000,0.00,300
96.463000,0,0,0.000,0.000,0.00,300
96.464000,0,0,0.000,0.000,0.00,300
96.465000,0,0,0.000,0.000,0.00,300
96.466000,0,0,0.000,0.000,0.00,300
96.467000,0,0,0.000,0.000,0.00,300
96.469000,0,0,0.000,0.000,0.00,300
96.470000,0,0,0.000,0.000,0.00,300
96.471000,0,0,0.000,0.000,0.00,300
96.472000,0,0,0.000,0.000,0.00,300
96.473000,0,0,0.000,0.000,0.00,300
96.474000,0,0,0.000,0.000,0.00,300
96.475000,0,0,0.000,0.000,0.00,300
96.476000,0,0,0.000,0.000,0.00,300
96.477000,0,0,0.000,0.000,0.00,300
96.478000,0,0,0.000,0.000,0.00,300
96.479000,0,0,0.000,0.000,0.00,300
96.480000,0,0,0.000,0.000,0.00,300
96.481000,0,0,0.000,0.000,0.00,300
96.482000,0,0,0.000,0.000,0.00,300
96.484000,0,0,0.000,0.000,0.00,300
96.485000,0,0,0.000,0.000,0.00,300
96.486000,0,0,0.000,0.000,0.00,300
96.488000,0,0,0.000,0.000,0.00,300
96.489000,0,0,0.000,0.000,0.00,300
96.490000,0,0,0.000,0.000,0.00,300
96.491000,0,0,0.000,0.000,0.00,300
96.492000,0,0,0.000,0.000,0.00,300
96.493000,0,0,0.000,0.000,0.00,300
96.494000,0,0,0.000,0.000,0.00,300
96.495000,0,0,0.000,0.000,0.00,300
96.496000,0,0,0.000,0.000,0.00,300
96.497000,0,0,0.000,0.000,0.00,300
96.498000,0,0,0.000,0.000,0.00,300
96.500000,0,0,0.000,0.000,0.00,300
96.501000,0,0,0.000,0.000,0.00,300
96.502000,0,0,0.000,0.000,0.00,300
96.503000,0,0,0.000,0.000,0.00,300
96.504000,0,0,0.000,0.000,0.00,300
96.505000,0,0,0.000,0.000,0.00,300
96.506000,0,0,0.000,0.000,0.00,300
96.507000,0,0,0.000,0.000,0.00,300
96.508000,0,0,0.000,0.000,0.00,300
96.509000,0,0,0.000,0.000,0.00,300
96.510000,0,0,0.000,0.000,0.00,300
96.511000,0,0,0.000,0.000,0.00,300
96.512000,0,0,0.000,0.000,0.00,300
96.513000,0,0,0.000,0.000,0.00,300
96.514000,0,0,0.000,0.000,0.00,300
96.515000,0,0,0.000,0.000,0.00,300
96.516000,0,0,0.000,0.000,0.00,300
96.517000,0,0,0.000,0.000,0.00,300
96.518000,0,0,0.000,0.000,0.00,300
96.520000,0,0,0.000,0.000,0.00,300
96.521000,0,0,0.000,0.000,0.00,300
96.522000,0,0,0.000,0.000,0.00,300
96.523000,0,0,0.000,0.000,0.00,300
96.524000,0,0,0.000,0.000,0.00,300
96.525000,0,0,0.000,0.000,0.00,300
96.526000,0,0,0.000,0.000,0.00,300
96.527000,0,0,0.000,0.000,0.00,300
96.528000,0,0,0.000,0.000,0.00,300
96.529000,0,0,0.000,0.000,0.00,300
96.530000,0,0,0.000,0.000,0.00,300
96.531000,0,0,0.000,0.000,0.00,300
96.532000,0,0,0.000,0.000,0.00,300
96.533000,0,0,0.000,0.000,0.00,300
96.534000,0,0,0.000,0.000,0.00,300
96.535000,0,0,0.000,0.000,0.00,300
96.536000,0,0,0.000,0.000,0.00,300
96.537000,0,0,0.000,0.000,0.00,300
96.539000,0,0,0.000,0.000,0.00,300
96.540000,0,0,0.000,0.000,0.00,300
96.541000,0,0,0.000,0.000,0.00,300
96.542000,0,0,0.000,0.000,0.00,300
96.543000,0,0,0.000,0.000,0.00,300
96.544000,0,0,0.000,0.000,0.00,300
96.545000,0,0,0.000,0.000,0.00,300
96.546000,0,0,0.000,0.000,0.00,300
96.547000,0,0,0.000,0.000,0.00,300
96.548000,0,0,0.000,0.000,0.00,300
96.549000,0,0,0.000,0.000,0.00,300
96.550000,0,0,0.000,0.000,0.00,300
96.551000,0,0,0.000,0.000,0.00,300
96.552000,0,0,0.000,0.000,0.00,300
96.553000,0,0,0.000,0.000,0.00,300
96.554000,0,0,0.000,0.000,0.00,300
96.555000,0,0,0.000,0.000,0.00,300
96.556000,0,0,0.000,0.000,0.00,300
96.557000,0,0,0.000,0.000,0.00,300
96.558000,0,0,0.000,0.000,0.00,300
96.559000,0,0,0.000,0.000,0.00,300
96.560000,0,0,0.000,0.000,0.00,300
96.561000,0,0,0.000,0.000,0.00,300
96.562000,0,0,0.000,0.000,0.00,300
96.563000,0,0,0.000,0.000,0.00,300
96.564000,0,0,0.000,0.000,0.00,300
96.565000,0,0,0.000,0.000,0.00,300
96.566000,0,0,0.000,0.000,0.00,300
96.567000,0,0,0.000,0.000,0.00,300
96.568000,0,0,0.000,0.000,0.00,300
96.569000,0,0,0.000,0.000,0.00,300
96.570000,0,0,0.000,0.000,0.00,300
96.571000,0,0,0.000,0.000,0.00,300
96.572000,0,0,0.000,0.000,0.00,300
96.573000,0,0,0.000,0.000,0.00,300
96.574000,0,0,0.000,0.000,0.00,300
96.575000,0,0,0.000,0.000,0.00,300
96.576000,0,0,0.000,0.000,0.00,300
96.577000,0,0,0.000,0.000,0.00,300
96.578000,0,0,0.000,0.000,0.00,300
96.579000,0,0,0.000,0.000,0.00,300
96.580000,0,0,0.000,0.000,0.00,300
96.581000,0,0,0.000,0.000,0.00,300
96.582000,0,0,0.000,0.000,0.00,300
96.583000,0,0,0.000,0.000,0.00,300
96.585000,0,0,0.000,0.000,0.00,300
96.586000,0,0,0.000,0.000,0.00,300
96.587000,0,0,0.000,0.000,0.00,300
96.588000,0,0,0.000,0.000,0.00,300
96.589000,0,0,0.000,0.000,0.00,300
96.590000,0,0,0.000,0.000,0.00,300
96.591000,0,0,0.000,0.000,0.00,300
96.592000,0,0,0.000,0.000,0.00,300
96.593000,0,0,0.000,0.000,0.00,300
96.594000,0,0,0.000,0.000,0.00,300
96.595000,0,0,0.000,0.000,0.00,300
96.596000,0,0,0.000,0.000,0.00,300
96.597000,0,0,0.000,0.000,0.00,300
96.598000,0,0,0.000,0.000,0.00,300
96.600000,0,0,0.000,0.000,0.00,300
96.601000,0,0,0.000,0.000,0.00,300
96.602000,0,0,0.000,0.000,0.00,300
96.603000,0,0,0.000,0.000,0.00,300
96.604000,0,0,0.000,0.000,0.00,300
96.605000,0,0,0.000,0.000,0.00,300
96.606000,0,0,0.000,0.000,0.00,300
96.607000,0,0,0.000,0.000,0.00,300
96.608000,0,0,0.000,0.000,0.00,300
96.609000,0,0,0.000,0.000,0.00,300
96.610000,0,0,0.000,0.000,0.00,300
96.611000,0,0,0.000,0.000,0.00,300
96.612000,0,0,0.000,0.000,0.00,300
96.613000,0,0,0.000,0.000,0.00,300
96.615000,0,0,0.000,0.000,0.00,300
96.616000,0,0,0.000,0.000,0.00,300
96.617000,0,0,0.000,0.000,0.00,300
96.618000,0,0,0.000,0.000,0.00,300
96.620000,0,0,0.000,0.000,0.00,300
96.621000,0,0,0.000,0.000,0.00,300
96.622000,0,0,0.000,0.000,0.00,300
96.623000,0,0,0.000,0.000,0.00,300
96.625000,0,0,0.000,0.000,0.00,300
96.626000,0,0,0.000,0.000,0.00,300
96.627000,0,0,0.000,0.000,0.00,300
96.628000,0,0,0.000,0.000,0.00,300
96.629000,0,0,0.000,0.000,0.00,300
96.630000,0,0,0.000,0.000,0.00,300
96.631000,0,0,0.000,0.000,0.00,300
96.632000,0,0,0.000,0.000,0.00,300
96.633000,0,0,0.000,0.000,0.00,300
96.634000,0,0,0.000,0.000,0.00,300
96.635000,0,0,0.000,0.000,0.00,300
96.636000,0,0,0.000,0.000,0.00,300
96.637000,0,0,0.000,0.000,0.00,300
96.638000,0,0,0.000,0.000,0.00,300
96.639000,0,0,0.000,0.000,0.00,300
96.641000,0,0,0.000,0.000,0.00,300
96.642000,0,0,0.000,0.000,0.00,300
96.643000,0,0,0.000,0.000,0.00,300
96.644000,0,0,0.000,0.000,0.00,300
96.645000,0,0,0.000,0.000,0.00,300
96.646000,0,0,0.000,0.000,0.00,300
96.647000,0,0,0.000,0.000,0.00,300
96.648000,0,0,0.000,0.000,0.00,300
96.649000,0,0,0.000,0.000,0.00,300
96.650000,0,0,0.000,0.000,0.00,300
96.651000,0,0,0.000,0.000,0.00,300
96.652000,0,0,0.000,0.000,0.00,300
96.653000,0,0,0.000,0.000,0.00,300
96.654000,0,0,0.000,0.000,0.00,300
96.655000,0,0,0.000,0.000,0.00,300
96.656000,0,0,0.000,0.000,0.00,300
96.657000,0,0,0.000,0.000,0.00,300
96.658000,0,0,0.000,0.000,0.00,300
96.659000,0,0,0.000,0.000,0.00,300
96.660000,0,0,0.000,0.000,0.00,300
96.661000,0,0,0.000,0.000,0.00,300
96.662000,0,0,0.000,0.000,0.00,300
96.663000,0,0,0.000,0.000,0.00,300
96.664000,0,0,0.000,0.000,0.00,300
96.665000,0,0,0.000,0.000,0.00,300
96.666000,0,0,0.000,0.000,0.00,300
96.668000,0,0,0.000,0.000,0.00,300
96.669000,0,0,0.000,0.000,0.00,300
96.670000,0,0,0.000,0.000,0.00,300
96.671000,0,0,0.000,0.000,0.00,300
96.672000,0,0,0.000,0.000,0.00,300
96.673000,0,0,0.000,0.000,0.00,300
96.674000,0,0,0.000,0.000,0.00,300
96.675000,0,0,0.000,0.000,0.00,300
96.676000,0,0,0.000,0.000,0.00,300
96.677000,0,0,0.000,0.000,0.00,300
96.679000,0,0,0.000,0.000,0.00,300
96.680000,0,0,0.000,0.000,0.00,300
96.681000,0,0,0.000,0.000,0.00,300
96.682000,0,0,0.000,0.000,0.00,300
96.683000,0,0,0.000,0.000,0.00,300
96.684000,0,0,0.000,0.000,0.00,300
96.685000,0,0,0.000,0.000,0.00,300
96.686000,0,0,0.000,0.000,0.00,300
96.687000,0,0,0.000,0.000,0.00,300
96.688000,0,0,0.000,0.000,0.00,300
96.689000,0,0,0.000,0.000,0.00,300
96.690000,0,0,0.000,0.000,0.00,300
96.691000,0,0,0.000,0.000,0.00,300
96.693000,0,0,0.000,0.000,0.00,300
96.694000,0,0,0.000,0.000,0.00,300
96.695000,0,0,0.000,0.000,0.00,300
96.696000,0,0,0.000,0.000,0.00,300
96.698000,0,0,0.000,0.000,0.00,300
96.699000,0,0,0.000,0.000,0.00,300
96.700000,0,0,0.000,0.000,0.00,300
96.701000,0,0,0.000,0.000,0.00,300
96.702000,0,0,0.000,0.000,0.00,300
96.703000,0,0,0.000,0.000,0.00,300
96.704000,0,0,0.000,0.000,0.00,300
96.705000,0,0,0.000,0.000,0.00,300
96.706000,0,0,0.000,0.000,0.00,300
96.707000,0,0,0.000,0.000,0.00,300
96.708000,0,0,0.000,0.000,0.00,300
96.709000,0,0,0.000,0.000,0.00,300
96.710000,0,0,0.000,0.000,0.00,300
96.711000,0,0,0.000,0.000,0.00,300
96.712000,0,0,0.000,0.000,0.00,300
96.713000,0,0,0.000,0.000,0.00,300
96.714000,0,0,0.000,0.000,0.00,300
96.715000,0,0,0.000,0.000,0.00,300
96.716000,0,0,0.000,0.000,0.00,300
96.717000,0,0,0.000,0.000,0.00,300
96.718000,0,0,0.000,0.000,0.00,300
96.719000,0,0,0.000,0.000,0.00,300
96.721000,0,0,0.000,0.000,0.00,300
96.722000,0,0,0.000,0.000,0.00,300
96.723000,0,0,0.000,0.000,0.00,300
96.724000,0,0,0.000,0.000,0.00,300
96.725000,0,0,0.000,0.000,0.00,300
96.726000,0,0,0.000,0.000,0.00,300
96.727000,0,0,0.000,0.000,0.00,300
96.728000,0,0,0.000,0.000,0.00,300
96.729000,0,0,0.000,0.000,0.00,300
96.730000,0,0,0.000,0.000,0.00,300
96.731000,0,0,0.000,0.000,0.00,300
96.732000,0,0,0.000,0.000,0.00,300
96.733000,0,0,0.000,0.000,0.00,300
96.734000,0,0,0.000,0.000,0.00,300
96.735000,0,0,0.000,0.000,0.00,300
96.736000,0,0,0.000,0.000,0.00,300
96.737000,0,0,0.000,0.000,0.00,300
96.738000,0,0,0.000,0.000,0.00,300
