frame,t,match_frac,mean_mahal_sqrt,p95_mahal_sqrt,wrong_side_rate,color_confusions,n_obs
0,907.934000,0.000,,,0.000,0,18
1,907.944000,1.000,0.005,0.005,0.333,0,18
2,911.604000,1.000,0.005,0.005,0.333,0,18
3,914.524000,1.000,0.005,0.005,0.333,0,18
4,917.434000,1.000,0.005,0.005,0.333,0,18
5,922.434000,1.000,0.005,0.005,0.333,0,18
6,925.534000,1.000,0.005,0.005,0.333,0,18
