frame,t,n_obs,n_cands_total,ordering_ms,jcbb_ms
0,907.934000,18,0,6,0
1,907.944000,18,18,19,15545
2,911.604000,18,18,12,16521
3,914.524000,18,18,14,16071
4,917.434000,18,18,17,14440
5,922.434000,18,18,12,17431
6,925.534000,18,18,12,17382
