frame,t,match_frac,mean_mahal_sqrt,p95_mahal_sqrt,wrong_side_rate,color_confusions,n_obs
63,129.264000,0.667,0.000,0.001,0.000,0,18
64,129.404000,0.667,0.000,0.001,0.000,0,18
65,129.514000,0.667,0.000,0.001,0.000,0,18
66,129.654000,0.667,0.000,0.001,0.000,0,18
67,129.774000,0.667,0.000,0.001,0.000,0,18
68,129.894000,0.667,0.000,0.001,0.000,0,18
69,130.024000,0.667,0.000,0.001,0.000,0,18
70,130.144000,0.667,0.000,0.001,0.000,0,18
71,130.274000,0.667,0.000,0.001,0.000,0,18
72,130.404000,0.667,0.000,0.001,0.000,0,18
73,130.524000,0.667,0.000,0.001,0.000,0,18
74,130.634000,0.667,0.000,0.001,0.000,0,18
75,130.764000,0.667,0.000,0.001,0.000,0,18
76,130.894000,0.667,0.000,0.001,0.000,0,18
77,131.024000,0.667,0.000,0.001,0.000,0,18
78,131.164000,0.667,0.000,0.001,0.000,0,18
79,131.294000,0.667,0.000,0.001,0.000,0,18
80,131.424000,0.667,0.000,0.001,0.000,0,18
81,131.564000,0.667,0.000,0.001,0.000,0,18
82,131.704000,0.667,0.000,0.001,0.000,0,18
83,131.844000,0.667,0.000,0.001,0.000,0,18
84,131.984000,0.667,0.000,0.001,0.000,0,18
85,132.134000,0.667,0.000,0.001,0.000,0,18
86,132.274000,0.667,0.000,0.001,0.000,0,18
87,132.424000,0.667,0.000,0.001,0.000,0,18
88,132.574000,0.667,0.000,0.001,0.000,0,18
89,132.694000,0.667,0.000,0.001,0.000,0,18
90,132.844000,0.667,0.000,0.001,0.000,0,18
91,132.994000,0.667,0.000,0.001,0.000,0,18
92,133.144000,0.667,0.000,0.001,0.000,0,18
93,133.284000,0.667,0.000,0.001,0.000,0,18
94,133.414000,0.667,0.000,0.001,0.000,0,18
95,133.554000,0.667,0.000,0.001,0.000,0,18
96,133.684000,0.667,0.000,0.001,0.000,0,18
97,133.814000,0.667,0.000,0.001,0.000,0,18
98,133.944000,0.667,0.000,0.001,0.000,0,18
99,134.064000,0.667,0.000,0.001,0.000,0,18
100,134.214000,0.667,0.000,0.001,0.000,0,18
101,134.344000,0.667,0.000,0.001,0.000,0,18
102,134.474000,0.667,0.000,0.001,0.000,0,18
103,134.604000,0.667,0.000,0.001,0.000,0,18
104,134.734000,0.667,0.000,0.001,0.000,0,18
105,134.864000,0.667,0.000,0.001,0.000,0,18
106,135.004000,0.667,0.000,0.001,0.000,0,18
107,135.124000,0.667,0.000,0.001,0.000,0,18
108,135.244000,0.667,0.000,0.001,0.000,0,18
109,135.374000,0.667,0.000,0.001,0.000,0,18
110,135.514000,0.667,0.000,0.001,0.000,0,18
111,135.654000,0.667,0.000,0.001,0.000,0,18
112,135.774000,0.667,0.000,0.001,0.000,0,18
113,135.904000,0.667,0.000,0.001,0.000,0,18
114,136.014000,0.667,0.000,0.001,0.000,0,18
115,136.144000,0.667,0.000,0.001,0.000,0,18
116,136.274000,0.667,0.000,0.001,0.000,0,18
117,136.414000,0.667,0.000,0.001,0.000,0,18
118,136.544000,0.667,0.000,0.001,0.000,0,18
119,136.674000,0.667,0.000,0.001,0.000,0,18
120,136.814000,0.667,0.000,0.001,0.000,0,18
121,136.954000,0.667,0.000,0.001,0.000,0,18
122,137.074000,0.667,0.000,0.001,0.000,0,18
123,137.194000,0.667,0.000,0.001,0.000,0,18
124,137.334000,0.667,0.000,0.001,0.000,0,18
125,137.474000,0.667,0.000,0.001,0.000,0,18
126,137.604000,0.667,0.000,0.001,0.000,0,18
127,137.734000,0.667,0.000,0.001,0.000,0,18
128,137.864000,0.667,0.000,0.001,0.000,0,18
129,137.984000,0.667,0.000,0.001,0.000,0,18
130,138.104000,0.667,0.000,0.001,0.000,0,18
131,138.244000,0.667,0.000,0.001,0.000,0,18
132,138.374000,0.667,0.000,0.001,0.000,0,18
133,138.514000,0.667,0.000,0.001,0.000,0,18
134,138.614000,0.667,0.000,0.001,0.000,0,18
135,138.744000,0.667,0.000,0.001,0.000,0,18
136,138.864000,0.667,0.000,0.001,0.000,0,18
137,138.994000,0.667,0.000,0.001,0.000,0,18
138,139.124000,0.667,0.000,0.001,0.000,0,18
139,139.234000,0.667,0.000,0.001,0.000,0,18
140,139.374000,0.667,0.000,0.001,0.000,0,18
141,139.514000,0.667,0.000,0.001,0.000,0,18
142,139.654000,0.667,0.000,0.001,0.000,0,18
143,139.784000,0.667,0.000,0.001,0.000,0,18
144,139.904000,0.667,0.000,0.001,0.000,0,18
145,140.044000,0.667,0.000,0.001,0.000,0,18
146,140.184000,0.667,0.000,0.001,0.000,0,18
147,140.314000,0.667,0.000,0.001,0.000,0,18
148,140.424000,0.667,0.000,0.001,0.000,0,18
149,140.544000,0.667,0.000,0.001,0.000,0,18
150,140.684000,0.667,0.000,0.001,0.000,0,18
151,140.814000,0.667,0.000,0.001,0.000,0,18
152,140.944000,0.667,0.000,0.001,0.000,0,18
153,141.054000,0.667,0.000,0.001,0.000,0,18
154,141.174000,0.667,0.000,0.001,0.000,0,18
155,141.324000,0.667,0.000,0.001,0.000,0,18
156,141.444000,0.667,0.000,0.001,0.000,0,18
157,141.544000,0.667,0.000,0.001,0.000,0,18
158,141.674000,0.667,0.000,0.001,0.000,0,18
159,141.784000,0.667,0.000,0.001,0.000,0,18
160,141.924000,0.667,0.000,0.001,0.000,0,18
161,142.044000,0.667,0.000,0.001,0.000,0,18
162,142.184000,0.667,0.000,0.001,0.000,0,18
163,142.294000,0.667,0.000,0.001,0.000,0,18
164,142.434000,0.667,0.000,0.001,0.000,0,18
165,142.554000,0.667,0.000,0.001,0.000,0,18
166,142.694000,0.667,0.000,0.001,0.000,0,18
167,142.814000,0.667,0.000,0.001,0.000,0,18
168,142.934000,0.667,0.000,0.001,0.000,0,18
169,143.074000,0.667,0.000,0.001,0.000,0,18
170,143.194000,0.667,0.000,0.001,0.000,0,18
171,143.334000,0.667,0.000,0.001,0.000,0,18
172,143.464000,0.667,0.000,0.001,0.000,0,18
173,143.584000,0.667,0.000,0.001,0.000,0,18
174,143.714000,0.667,0.000,0.001,0.000,0,18
175,143.854000,0.667,0.000,0.001,0.000,0,18
176,143.974000,0.667,0.000,0.001,0.000,0,18
177,144.134000,0.667,0.000,0.001,0.000,0,18
178,144.254000,0.667,0.000,0.001,0.000,0,18
179,144.394000,0.667,0.000,0.001,0.000,0,18
180,144.514000,0.667,0.000,0.001,0.000,0,18
181,144.654000,0.667,0.000,0.001,0.000,0,18
182,144.784000,0.667,0.000,0.001,0.000,0,18
183,144.914000,0.667,0.000,0.001,0.000,0,18
184,145.044000,0.667,0.000,0.001,0.000,0,18
185,145.174000,0.667,0.000,0.001,0.000,0,18
186,145.294000,0.667,0.000,0.001,0.000,0,18
187,145.414000,0.667,0.000,0.001,0.000,0,18
188,145.554000,0.667,0.000,0.001,0.000,0,18
189,145.694000,0.667,0.000,0.001,0.000,0,18
190,145.834000,0.667,0.000,0.001,0.000,0,18
191,145.954000,0.667,0.000,0.001,0.000,0,18
192,146.084000,0.667,0.000,0.001,0.000,0,18
193,146.204000,0.667,0.000,0.001,0.000,0,18
194,146.324000,0.667,0.000,0.001,0.000,0,18
195,146.444000,0.667,0.000,0.001,0.000,0,18
196,146.564000,0.667,0.000,0.001,0.000,0,18
197,146.704000,0.667,0.000,0.001,0.000,0,18
198,146.834000,0.667,0.000,0.001,0.000,0,18
199,146.964000,0.667,0.000,0.001,0.000,0,18
200,147.104000,0.667,0.000,0.001,0.000,0,18
201,147.224000,0.667,0.000,0.001,0.000,0,18
202,147.354000,0.667,0.000,0.001,0.000,0,18
203,147.474000,0.667,0.000,0.001,0.000,0,18
204,147.614000,0.667,0.000,0.001,0.000,0,18
205,147.744000,0.667,0.000,0.001,0.000,0,18
206,147.884000,0.667,0.000,0.001,0.000,0,18
207,148.024000,0.667,0.000,0.001,0.000,0,18
208,148.154000,0.667,0.000,0.001,0.000,0,18
209,148.294000,0.667,0.000,0.001,0.000,0,18
210,148.424000,0.667,0.000,0.001,0.000,0,18
211,148.544000,0.667,0.000,0.001,0.000,0,18
212,148.664000,0.667,0.000,0.001,0.000,0,18
213,148.794000,0.667,0.000,0.001,0.000,0,18
214,148.934000,0.667,0.000,0.001,0.000,0,18
215,149.054000,0.667,0.000,0.001,0.000,0,18
216,149.194000,0.667,0.000,0.001,0.000,0,18
217,149.314000,0.667,0.000,0.001,0.000,0,18
218,149.444000,0.667,0.000,0.001,0.000,0,18
219,149.584000,0.667,0.000,0.001,0.000,0,18
220,149.714000,0.667,0.000,0.001,0.000,0,18
221,149.854000,0.667,0.000,0.001,0.000,0,18
222,149.984000,0.667,0.000,0.001,0.000,0,18
223,150.124000,0.667,0.000,0.001,0.000,0,18
224,150.244000,0.667,0.000,0.001,0.000,0,18
225,150.374000,0.667,0.000,0.001,0.000,0,18
226,150.514000,0.667,0.000,0.001,0.000,0,18
227,150.654000,0.667,0.000,0.001,0.000,0,18
228,150.784000,0.667,0.000,0.001,0.000,0,18
229,150.904000,0.667,0.000,0.001,0.000,0,18
230,151.054000,0.667,0.000,0.001,0.000,0,18
231,151.184000,0.667,0.000,0.001,0.000,0,18
232,151.314000,0.667,0.000,0.001,0.000,0,18
233,151.454000,0.667,0.000,0.001,0.000,0,18
234,151.594000,0.667,0.000,0.001,0.000,0,18
235,151.724000,0.667,0.000,0.001,0.000,0,18
236,151.854000,0.667,0.000,0.001,0.000,0,18
237,151.974000,0.667,0.000,0.001,0.000,0,18
238,152.104000,0.667,0.000,0.001,0.000,0,18
239,152.234000,0.667,0.000,0.001,0.000,0,18
240,152.374000,0.667,0.000,0.001,0.000,0,18
241,152.494000,0.667,0.000,0.001,0.000,0,18
242,152.624000,0.667,0.000,0.001,0.000,0,18
243,152.734000,0.667,0.000,0.001,0.000,0,18
244,152.834000,0.667,0.000,0.001,0.000,0,18
245,152.954000,0.667,0.000,0.001,0.000,0,18
246,153.124000,0.667,0.000,0.001,0.000,0,18
247,153.264000,0.667,0.000,0.001,0.000,0,18
248,153.394000,0.667,0.000,0.001,0.000,0,18
249,153.524000,0.667,0.000,0.001,0.000,0,18
250,153.664000,0.667,0.000,0.001,0.000,0,18
251,153.784000,0.667,0.000,0.001,0.000,0,18
252,153.924000,0.667,0.000,0.001,0.000,0,18
253,154.064000,0.667,0.000,0.001,0.000,0,18
254,154.184000,0.667,0.000,0.001,0.000,0,18
255,154.324000,0.667,0.000,0.001,0.000,0,18
256,154.464000,0.667,0.000,0.001,0.000,0,18
257,154.584000,0.667,0.000,0.001,0.000,0,18
258,154.724000,0.667,0.000,0.001,0.000,0,18
259,154.854000,0.667,0.000,0.001,0.000,0,18
260,154.974000,0.667,0.000,0.001,0.000,0,18
261,155.104000,0.667,0.000,0.001,0.000,0,18
262,155.244000,0.667,0.000,0.001,0.000,0,18
263,155.374000,0.667,0.000,0.001,0.000,0,18
264,155.514000,0.667,0.000,0.001,0.000,0,18
265,155.644000,0.667,0.000,0.001,0.000,0,18
266,155.774000,0.667,0.000,0.001,0.000,0,18
267,155.914000,0.667,0.000,0.001,0.000,0,18
268,156.054000,0.667,0.000,0.001,0.000,0,18
269,156.174000,0.667,0.000,0.001,0.000,0,18
270,156.324000,0.667,0.000,0.001,0.000,0,18
271,156.444000,0.667,0.000,0.001,0.000,0,18
272,156.574000,0.667,0.000,0.001,0.000,0,18
273,156.704000,0.667,0.000,0.001,0.000,0,18
274,156.824000,0.667,0.000,0.001,0.000,0,18
275,156.964000,0.667,0.000,0.001,0.000,0,18
276,157.074000,0.667,0.000,0.001,0.000,0,18
277,157.224000,0.667,0.000,0.001,0.000,0,18
278,157.364000,0.667,0.000,0.001,0.000,0,18
279,157.504000,0.667,0.000,0.001,0.000,0,18
280,157.634000,0.667,0.000,0.001,0.000,0,18
281,157.764000,0.667,0.000,0.001,0.000,0,18
282,157.894000,0.667,0.000,0.001,0.000,0,18
283,158.014000,0.667,0.000,0.001,0.000,0,18
284,158.144000,0.667,0.000,0.001,0.000,0,18
285,158.254000,0.667,0.000,0.001,0.000,0,18
286,158.394000,0.667,0.000,0.001,0.000,0,18
287,158.524000,0.667,0.000,0.001,0.000,0,18
288,158.664000,0.667,0.000,0.001,0.000,0,18
289,158.774000,0.667,0.000,0.001,0.000,0,18
290,158.904000,0.667,0.000,0.001,0.000,0,18
291,159.024000,0.667,0.000,0.001,0.000,0,18
292,159.164000,0.667,0.000,0.001,0.000,0,18
293,159.294000,0.667,0.000,0.001,0.000,0,18
294,159.424000,0.667,0.000,0.001,0.000,0,18
295,159.554000,0.667,0.000,0.001,0.000,0,18
296,159.694000,0.667,0.000,0.001,0.000,0,18
297,159.804000,0.667,0.000,0.001,0.000,0,18
298,159.934000,0.667,0.000,0.001,0.000,0,18
299,160.054000,0.667,0.000,0.001,0.000,0,18
300,160.184000,0.667,0.000,0.001,0.000,0,18
301,160.304000,0.667,0.000,0.001,0.000,0,18
302,160.444000,0.667,0.000,0.001,0.000,0,18
303,160.574000,0.667,0.000,0.001,0.000,0,18
304,160.724000,0.667,0.000,0.001,0.000,0,18
305,160.844000,0.667,0.000,0.001,0.000,0,18
306,160.984000,0.667,0.000,0.001,0.000,0,18
307,161.114000,0.667,0.000,0.001,0.000,0,18
308,161.244000,0.667,0.000,0.001,0.000,0,18
309,161.374000,0.667,0.000,0.001,0.000,0,18
310,161.514000,0.667,0.000,0.001,0.000,0,18
311,161.654000,0.667,0.000,0.001,0.000,0,18
312,161.774000,0.667,0.000,0.001,0.000,0,18
313,161.894000,0.667,0.000,0.001,0.000,0,18
314,162.014000,0.667,0.000,0.001,0.000,0,18
315,162.154000,0.667,0.000,0.001,0.000,0,18
316,162.274000,0.667,0.000,0.001,0.000,0,18
317,162.404000,0.667,0.000,0.001,0.000,0,18
318,162.534000,0.667,0.000,0.001,0.000,0,18
319,162.654000,0.667,0.000,0.001,0.000,0,18
320,162.784000,0.667,0.000,0.001,0.000,0,18
321,162.904000,0.667,0.000,0.001,0.000,0,18
322,163.034000,0.667,0.000,0.001,0.000,0,18
323,163.154000,0.667,0.000,0.001,0.000,0,18
324,163.294000,0.667,0.000,0.001,0.000,0,18
325,163.414000,0.667,0.000,0.001,0.000,0,18
326,163.554000,0.667,0.000,0.001,0.000,0,18
327,163.684000,0.667,0.000,0.001,0.000,0,18
328,163.824000,0.667,0.000,0.001,0.000,0,18
329,163.954000,0.667,0.000,0.001,0.000,0,18
330,164.084000,0.667,0.000,0.001,0.000,0,18
331,164.194000,0.667,0.000,0.001,0.000,0,18
332,164.324000,0.667,0.000,0.001,0.000,0,18
333,164.464000,0.667,0.000,0.001,0.000,0,18
334,164.594000,0.667,0.000,0.001,0.000,0,18
335,164.724000,0.667,0.000,0.001,0.000,0,18
336,164.864000,0.667,0.000,0.001,0.000,0,18
337,165.004000,0.667,0.000,0.001,0.000,0,18
338,165.134000,0.667,0.000,0.001,0.000,0,18
339,165.244000,0.667,0.000,0.001,0.000,0,18
340,165.384000,0.667,0.000,0.001,0.000,0,18
341,165.514000,0.667,0.000,0.001,0.000,0,18
342,165.654000,0.667,0.000,0.001,0.000,0,18
343,165.774000,0.667,0.000,0.001,0.000,0,18
344,165.914000,0.667,0.000,0.001,0.000,0,18
345,166.054000,0.667,0.000,0.001,0.000,0,18
346,166.204000,0.667,0.000,0.001,0.000,0,18
347,166.344000,0.667,0.000,0.001,0.000,0,18
348,166.474000,0.667,0.000,0.001,0.000,0,18
349,166.624000,0.667,0.000,0.001,0.000,0,18
350,166.784000,0.667,0.000,0.001,0.000,0,18
351,166.924000,0.667,0.000,0.001,0.000,0,18
352,167.084000,0.667,0.000,0.001,0.000,0,18
353,167.214000,0.667,0.000,0.001,0.000,0,18
354,167.354000,0.667,0.000,0.001,0.000,0,18
355,167.484000,0.667,0.000,0.001,0.000,0,18
356,167.624000,0.667,0.000,0.001,0.000,0,18
357,167.774000,0.667,0.000,0.001,0.000,0,18
358,167.924000,0.667,0.000,0.001,0.000,0,18
359,168.074000,0.667,0.000,0.001,0.000,0,18
360,168.214000,0.667,0.000,0.001,0.000,0,18
361,168.354000,0.667,0.000,0.001,0.000,0,18
362,168.504000,0.667,0.000,0.001,0.000,0,18
363,168.654000,0.667,0.000,0.001,0.000,0,18
364,168.794000,0.667,0.000,0.001,0.000,0,18
365,168.954000,0.667,0.000,0.001,0.000,0,18
366,169.094000,0.667,0.000,0.001,0.000,0,18
367,169.244000,0.667,0.000,0.001,0.000,0,18
368,169.384000,0.667,0.000,0.001,0.000,0,18
369,169.534000,0.667,0.000,0.001,0.000,0,18
370,169.684000,0.667,0.000,0.001,0.000,0,18
371,169.844000,0.667,0.000,0.001,0.000,0,18
372,169.994000,0.667,0.000,0.001,0.000,0,18
373,170.144000,0.667,0.000,0.001,0.000,0,18
374,170.294000,0.667,0.000,0.001,0.000,0,18
375,170.424000,0.667,0.000,0.001,0.000,0,18
376,170.564000,0.667,0.000,0.001,0.000,0,18
377,170.704000,0.667,0.000,0.001,0.000,0,18
378,170.854000,0.667,0.000,0.001,0.000,0,18
379,170.984000,0.667,0.000,0.001,0.000,0,18
380,171.144000,0.667,0.000,0.001,0.000,0,18
381,171.284000,0.667,0.000,0.001,0.000,0,18
382,171.424000,0.667,0.000,0.001,0.000,0,18
383,171.554000,0.667,0.000,0.001,0.000,0,18
384,171.684000,0.667,0.000,0.001,0.000,0,18
385,171.814000,0.667,0.000,0.001,0.000,0,18
386,171.944000,0.667,0.000,0.001,0.000,0,18
387,172.064000,0.667,0.000,0.001,0.000,0,18
388,172.194000,0.667,0.000,0.001,0.000,0,18
389,172.324000,0.667,0.000,0.001,0.000,0,18
390,172.464000,0.667,0.000,0.001,0.000,0,18
391,172.594000,0.667,0.000,0.001,0.000,0,18
392,172.714000,0.667,0.000,0.001,0.000,0,18
393,172.844000,0.667,0.000,0.001,0.000,0,18
394,172.984000,0.667,0.000,0.001,0.000,0,18
395,173.094000,0.667,0.000,0.001,0.000,0,18
396,173.224000,0.667,0.000,0.001,0.000,0,18
397,173.364000,0.667,0.000,0.001,0.000,0,18
398,173.494000,0.667,0.000,0.001,0.000,0,18
399,173.634000,0.667,0.000,0.001,0.000,0,18
400,173.784000,0.667,0.000,0.001,0.000,0,18
401,173.934000,0.667,0.000,0.001,0.000,0,18
402,174.074000,0.667,0.000,0.001,0.000,0,18
403,174.204000,0.667,0.000,0.001,0.000,0,18
404,174.344000,0.667,0.000,0.001,0.000,0,18
405,174.484000,0.667,0.000,0.001,0.000,0,18
406,174.594000,0.667,0.000,0.001,0.000,0,18
407,174.724000,0.667,0.000,0.001,0.000,0,18
408,174.854000,0.667,0.000,0.001,0.000,0,18
409,174.994000,0.667,0.000,0.001,0.000,0,18
410,175.134000,0.667,0.000,0.000,0.000,0,18
411,175.264000,0.667,0.001,0.001,0.000,0,18
412,175.374000,0.667,0.000,0.000,0.000,0,18
413,175.494000,0.667,0.001,0.001,0.000,0,18
414,175.624000,0.667,0.000,0.000,0.000,0,18
415,175.754000,0.667,0.001,0.001,0.000,0,18
416,175.894000,0.667,0.002,0.002,0.000,0,18
417,176.024000,0.667,0.001,0.002,0.000,0,18
418,176.134000,0.667,0.000,0.001,0.000,0,18
419,176.284000,0.667,0.001,0.001,0.000,0,18
420,176.424000,0.667,0.003,0.003,0.000,0,18
421,176.554000,0.667,0.001,0.002,0.000,0,18
422,176.684000,0.667,0.001,0.001,0.000,0,18
423,176.814000,0.667,0.001,0.001,0.000,0,18
424,176.944000,0.667,0.001,0.001,0.000,0,18
425,177.084000,0.667,0.002,0.002,0.000,0,18
426,177.214000,0.667,0.002,0.002,0.000,0,18
427,177.334000,0.667,0.001,0.001,0.000,0,18
428,177.474000,0.667,0.001,0.002,0.000,0,18
429,177.604000,0.667,0.002,0.002,0.000,0,18
430,177.744000,0.667,0.001,0.002,0.000,0,18
431,177.884000,0.667,0.002,0.002,0.000,0,18
432,178.024000,0.667,0.002,0.002,0.000,0,18
433,178.134000,0.667,0.000,0.000,0.000,0,18
434,178.274000,0.667,0.000,0.000,0.000,0,18
435,178.434000,0.667,0.003,0.003,0.000,0,18
436,178.564000,0.667,0.003,0.003,0.000,0,18
437,178.704000,0.667,0.002,0.002,0.000,0,18
438,178.824000,0.667,0.001,0.001,0.000,0,18
439,178.964000,0.667,0.001,0.001,0.000,0,18
440,179.104000,0.667,0.002,0.002,0.000,0,18
441,179.254000,0.667,0.003,0.003,0.000,0,18
442,179.394000,0.667,0.003,0.003,0.000,0,18
443,179.534000,0.667,0.002,0.003,0.000,0,18
444,179.654000,0.667,0.001,0.001,0.000,0,18
445,179.794000,0.667,0.001,0.001,0.000,0,18
446,179.934000,0.667,0.002,0.002,0.000,0,18
447,180.074000,0.667,0.002,0.002,0.000,0,18
448,180.204000,0.667,0.002,0.002,0.000,0,18
449,180.334000,0.667,0.001,0.001,0.000,0,18
450,180.474000,0.667,0.002,0.002,0.000,0,18
451,180.614000,0.667,0.002,0.003,0.000,0,18
452,180.744000,0.700,0.002,0.002,0.000,0,20
453,181.324000,0.750,0.062,0.062,0.000,0,16
454,181.444000,0.750,0.044,0.044,0.000,0,16
455,181.574000,0.750,0.000,0.001,0.000,0,16
456,181.704000,0.750,0.001,0.001,0.000,0,16
457,181.834000,0.750,0.001,0.001,0.000,0,16
458,181.994000,0.750,0.002,0.003,0.000,0,16
459,182.124000,0.750,0.003,0.003,0.000,0,16
460,182.254000,0.750,0.001,0.001,0.000,0,16
461,182.384000,0.778,0.001,0.001,0.000,0,18
462,182.944000,0.778,0.055,0.055,0.000,0,18
463,183.474000,0.778,0.051,0.051,0.000,0,18
464,184.064000,0.750,0.061,0.061,0.000,0,16
465,184.214000,0.750,0.035,0.035,0.000,0,16
466,184.344000,0.750,0.002,0.002,0.000,0,16
467,184.494000,0.750,0.003,0.003,0.000,0,16
468,184.624000,0.750,0.002,0.002,0.000,0,16
469,184.744000,0.714,0.000,0.000,0.000,0,14
470,184.774000,0.714,0.002,0.002,0.000,0,14
471,184.814000,0.714,0.003,0.003,0.000,0,14
472,184.854000,0.714,0.001,0.001,0.000,0,14
473,184.884000,0.714,0.001,0.001,0.000,0,14
474,184.924000,0.833,0.002,0.003,0.000,0,12
475,184.954000,0.833,0.002,0.002,0.000,0,12
476,184.984000,0.833,0.000,0.000,0.000,0,12
477,185.014000,0.833,0.000,0.000,0.000,0,12
478,185.054000,0.833,0.000,0.000,0.000,0,12
479,185.084000,0.833,0.000,0.000,0.000,0,12
480,185.114000,0.833,0.000,0.000,0.000,0,12
481,185.154000,0.833,0.000,0.000,0.000,0,12
482,185.184000,0.833,0.000,0.000,0.000,0,12
483,185.224000,0.833,0.000,0.000,0.000,0,12
484,185.254000,0.833,0.000,0.000,0.000,0,12
485,185.284000,0.833,0.000,0.000,0.000,0,12
486,185.314000,0.833,0.000,0.000,0.000,0,12
487,185.354000,0.833,0.000,0.000,0.000,0,12
488,185.384000,0.833,0.000,0.000,0.000,0,12
489,185.424000,0.833,0.000,0.000,0.000,0,12
490,185.454000,0.833,0.000,0.000,0.000,0,12
491,185.484000,0.833,0.000,0.000,0.000,0,12
492,185.524000,0.833,0.000,0.000,0.000,0,12
493,185.554000,0.833,0.000,0.000,0.000,0,12
494,185.594000,0.833,0.000,0.000,0.000,0,12
495,185.624000,0.833,0.000,0.000,0.000,0,12
496,185.654000,0.833,0.000,0.000,0.000,0,12
497,185.684000,0.833,0.000,0.000,0.000,0,12
498,185.714000,0.857,0.000,0.001,0.000,0,14
499,185.844000,0.857,0.000,0.001,0.000,0,14
500,185.974000,0.857,0.001,0.001,0.000,0,14
501,186.094000,0.857,0.000,0.001,0.000,0,14
502,186.234000,0.857,0.001,0.001,0.000,0,14
503,186.354000,0.857,0.001,0.001,0.000,0,14
504,186.474000,1.000,0.000,0.001,0.000,0,12
505,186.594000,1.000,0.000,0.001,0.000,0,12
506,186.724000,1.000,0.000,0.001,0.000,0,10
507,186.754000,1.000,0.002,0.002,0.000,0,10
508,186.794000,1.000,0.002,0.003,0.000,0,10
509,186.824000,1.000,0.001,0.002,0.000,0,10
510,186.854000,1.000,0.001,0.001,0.000,0,10
511,186.884000,1.000,0.002,0.003,0.000,0,8
512,186.894000,1.000,0.003,0.003,0.000,0,8
513,186.904000,1.000,0.003,0.003,0.000,0,8
