frame,t,n_obs,n_cands_total,ordering_ms,jcbb_ms
97,244.754000,18,12,4,119
98,244.874000,18,12,4,117
99,244.994000,18,12,3,122
100,245.124000,18,12,4,123
101,245.254000,18,12,6,119
102,245.384000,18,12,4,129
103,245.524000,18,12,4,131
104,245.664000,18,12,4,119
105,245.794000,18,12,4,149
106,245.944000,18,12,7,138
107,246.094000,18,12,4,111
108,246.214000,18,12,4,130
109,246.354000,18,12,7,139
110,246.504000,18,12,4,145
111,246.654000,18,12,5,132
112,246.804000,18,12,4,140
113,246.944000,18,12,4,141
114,247.094000,18,12,9,135
115,247.244000,18,12,5,141
116,247.394000,18,12,6,134
117,247.544000,18,12,6,122
118,247.674000,18,12,5,130
119,247.814000,18,12,3,133
120,247.954000,18,12,4,130
121,248.094000,18,12,4,129
122,248.224000,18,12,3,114
123,248.344000,18,12,4,136
124,248.494000,18,12,5,120
125,248.624000,18,12,3,123
126,248.754000,18,12,6,118
127,248.884000,18,12,5,127
128,249.014000,18,12,4,113
129,249.134000,18,12,3,130
130,249.274000,18,12,4,117
131,249.394000,18,12,4,120
132,249.524000,18,12,3,123
133,249.654000,18,12,3,150
134,249.804000,18,12,4,124
135,249.934000,18,12,4,116
136,250.064000,18,12,3,146
137,250.214000,18,12,3,126
138,250.344000,18,12,4,123
139,250.474000,18,12,3,130
140,250.614000,18,12,4,132
141,250.754000,18,12,3,125
142,250.884000,18,12,5,120
143,251.014000,18,12,4,125
144,251.144000,18,12,5,127
145,251.284000,18,12,4,129
146,251.424000,18,12,5,135
147,251.564000,18,12,4,135
148,251.704000,18,12,4,129
149,251.844000,18,12,4,124
150,251.974000,18,12,5,122
151,252.104000,18,12,5,123
152,252.234000,18,12,5,130
153,252.374000,18,12,4,122
154,252.504000,18,12,4,125
155,252.644000,18,12,3,136
156,252.784000,18,12,4,124
157,252.914000,18,12,4,113
158,253.034000,18,12,4,121
159,253.164000,18,12,5,115
160,253.294000,18,12,5,124
161,253.424000,18,12,4,123
162,253.554000,18,12,3,124
163,253.684000,18,12,4,136
164,253.834000,18,12,6,128
165,253.964000,18,12,5,132
166,254.104000,18,12,4,139
167,254.254000,18,12,4,129
168,254.394000,18,12,5,133
169,254.534000,18,12,4,131
170,254.674000,18,12,4,126
171,254.804000,18,12,4,125
172,254.944000,18,12,4,107
173,255.054000,18,12,5,117
174,255.184000,18,12,3,127
175,255.314000,18,12,4,136
176,255.454000,18,12,5,118
177,255.584000,18,12,5,109
178,255.704000,18,12,3,142
179,255.854000,18,12,4,124
180,255.984000,18,12,3,128
181,256.114000,18,12,3,120
182,256.244000,18,12,5,114
183,256.364000,18,12,3,119
184,256.494000,18,12,4,123
185,256.624000,18,12,3,131
186,256.764000,18,12,4,125
187,256.894000,18,12,5,133
188,257.034000,18,12,6,112
189,257.164000,18,12,3,144
190,257.314000,18,12,5,118
191,257.434000,18,12,5,123
192,257.564000,18,12,5,120
193,257.694000,18,12,4,133
194,257.844000,18,12,4,121
195,257.964000,18,12,4,140
196,258.114000,18,12,3,120
197,258.244000,18,12,4,123
198,258.374000,18,12,3,135
199,258.514000,18,12,5,143
200,258.664000,18,12,3,149
201,258.824000,18,12,4,133
202,258.964000,18,12,3,148
203,259.114000,18,12,6,130
204,259.254000,18,12,4,107
205,259.374000,18,12,4,123
206,259.504000,18,12,3,127
207,259.634000,18,12,5,106
208,259.754000,18,12,4,130
209,259.894000,18,12,6,139
210,260.034000,18,12,3,122
211,260.164000,18,12,6,127
212,260.304000,18,12,3,134
213,260.444000,18,12,4,122
214,260.574000,18,12,4,123
215,260.704000,18,12,4,119
216,260.834000,18,12,3,135
217,260.974000,18,12,4,132
218,261.114000,18,12,3,121
219,261.244000,18,12,4,125
220,261.374000,18,12,3,127
221,261.514000,18,12,4,124
222,261.644000,18,12,4,118
223,261.764000,18,12,3,131
224,261.904000,18,12,4,117
225,262.034000,18,12,3,121
226,262.154000,18,12,3,127
227,262.294000,18,12,3,123
228,262.424000,18,12,4,125
229,262.554000,18,12,3,125
230,262.684000,18,12,3,122
231,262.814000,18,12,3,119
232,262.934000,18,12,3,120
233,263.064000,18,12,5,135
234,263.214000,18,12,4,131
235,263.344000,18,12,4,120
236,263.474000,18,12,7,133
237,263.624000,18,12,4,108
238,263.744000,18,12,3,128
239,263.874000,18,12,5,143
240,264.024000,18,12,7,127
241,264.154000,18,12,4,121
242,264.284000,18,12,7,126
243,264.424000,18,12,4,144
244,264.574000,18,12,4,121
245,264.704000,18,12,4,149
246,264.864000,18,12,5,129
247,265.004000,18,12,5,125
248,265.144000,18,12,5,127
249,265.274000,18,12,3,134
250,265.414000,18,12,4,117
251,265.534000,18,12,4,122
252,265.664000,18,12,4,126
253,265.804000,18,12,4,111
254,265.924000,18,12,5,121
255,266.054000,18,12,6,133
256,266.194000,18,12,3,108
257,266.314000,18,12,4,124
258,266.444000,18,12,4,120
259,266.574000,18,12,3,125
260,266.704000,18,12,4,117
261,266.824000,18,12,3,129
262,266.964000,18,12,4,124
263,267.094000,18,12,4,133
264,267.234000,18,12,3,121
265,267.364000,18,12,4,116
266,267.484000,18,12,3,133
267,267.624000,18,12,5,120
268,267.754000,18,12,4,142
269,267.904000,18,12,3,125
270,268.034000,18,12,3,131
271,268.174000,18,12,3,126
272,268.304000,18,12,4,137
273,268.444000,18,12,4,171
274,268.624000,18,12,3,130
275,268.764000,18,12,4,163
276,268.934000,18,12,4,133
277,269.074000,18,12,6,139
278,269.224000,18,12,4,128
279,269.364000,18,12,4,132
280,269.504000,18,12,6,147
281,269.664000,18,12,5,138
282,269.804000,18,12,3,141
283,269.954000,18,12,4,130
284,270.094000,18,12,3,141
285,270.244000,18,12,3,128
286,270.374000,18,12,4,138
287,270.524000,18,12,5,132
288,270.664000,18,12,3,134
289,270.804000,18,12,5,122
290,270.934000,18,12,5,126
291,271.074000,18,12,8,137
292,271.224000,18,12,8,143
293,271.384000,18,12,4,140
294,271.524000,18,12,4,141
295,271.674000,18,12,6,137
296,271.824000,18,12,5,132
297,271.964000,18,12,4,142
298,272.114000,18,12,3,158
299,272.274000,18,12,3,151
300,272.434000,18,12,4,138
301,272.584000,18,12,4,118
302,272.714000,18,12,3,155
303,272.874000,18,12,4,149
304,273.034000,18,12,9,142
305,273.194000,18,12,8,143
306,273.344000,18,12,4,151
307,273.504000,18,12,5,149
308,273.664000,18,12,4,146
309,273.824000,18,12,4,138
310,273.964000,18,12,5,142
311,274.114000,18,12,5,173
312,274.294000,18,12,5,120
313,274.424000,18,12,4,144
314,274.574000,18,12,4,134
315,274.714000,18,12,4,118
316,274.844000,18,12,4,141
317,274.994000,18,12,4,133
318,275.134000,18,12,3,133
319,275.274000,18,12,6,152
320,275.434000,18,12,6,139
321,275.584000,18,12,5,150
322,275.744000,18,12,4,151
