frame,t,n_obs,n_cands_total,ordering_ms,jcbb_ms
200,80.714000,18,12,6,156
201,80.814000,18,12,4,146
202,80.874000,18,12,5,157
203,80.914000,18,12,6,147
204,81.014000,18,12,5,154
205,81.114000,18,12,7,157
206,81.184000,18,12,5,153
207,81.234000,18,12,4,158
208,81.314000,18,12,5,152
209,81.414000,18,12,5,158
210,81.514000,18,12,4,165
211,81.574000,18,12,5,160
212,81.624000,18,12,6,153
213,81.714000,18,12,4,154
214,81.814000,18,12,5,164
215,81.914000,18,12,4,151
216,81.964000,18,12,5,156
217,82.024000,18,12,9,165
218,82.114000,18,12,5,167
219,82.214000,18,12,5,146
220,82.284000,18,12,4,161
221,82.324000,18,12,4,182
222,82.414000,18,12,4,151
223,82.514000,18,12,4,148
224,82.614000,18,12,6,145
225,82.684000,18,12,4,157
226,82.744000,18,12,5,147
227,82.814000,18,12,5,155
228,82.924000,18,12,4,141
229,82.994000,18,12,6,161
230,83.044000,18,12,6,147
231,83.114000,18,12,5,157
232,83.214000,18,12,5,160
233,83.314000,18,12,5,167
234,83.384000,18,12,5,139
235,83.434000,18,12,4,164
236,83.514000,18,12,4,154
237,83.614000,18,12,5,150
238,83.714000,18,12,4,158
239,83.784000,18,12,4,159
240,83.834000,18,12,4,151
241,83.914000,18,12,6,155
242,84.014000,18,12,4,161
243,84.114000,18,12,5,152
244,84.184000,18,12,4,159
245,84.224000,18,12,6,154
246,84.314000,18,12,5,159
247,84.414000,18,12,6,147
248,84.504000,18,12,4,154
249,84.554000,18,12,6,147
250,84.614000,18,12,6,149
251,84.714000,18,12,4,161
252,84.794000,18,12,4,152
253,84.854000,18,12,5,162
254,84.914000,18,12,5,146
255,85.014000,18,12,6,149
256,85.114000,18,12,6,148
257,85.164000,18,12,6,173
258,85.214000,18,12,7,148
259,85.314000,18,12,5,141
260,85.414000,18,12,7,156
261,85.464000,18,12,4,159
262,85.514000,18,12,5,163
263,85.614000,18,12,5,176
264,85.714000,18,12,4,158
265,85.784000,18,12,5,153
266,85.834000,18,12,5,154
267,85.914000,18,12,4,160
268,86.014000,18,12,8,147
269,86.114000,18,12,5,157
270,86.164000,18,12,4,144
271,86.214000,18,12,4,183
272,86.324000,18,12,8,225
273,86.334000,18,12,9,187
274,86.344000,18,12,5,184
275,86.424000,18,12,5,79
276,86.434000,18,12,6,101
277,86.444000,18,12,8,89
278,86.474000,18,12,5,49
279,86.524000,18,12,5,20
280,86.534000,18,12,5,16
281,86.544000,18,12,4,18
282,86.554000,18,12,4,17
283,86.564000,18,12,5,22
284,86.574000,18,12,7,8
285,86.584000,18,12,4,9
286,86.594000,18,12,9,5
287,86.604000,18,12,5,6
288,86.614000,18,12,6,5
289,86.624000,18,12,5,6
290,86.634000,18,12,5,6
291,86.644000,18,12,7,7
292,86.654000,18,12,11,4
293,86.664000,18,12,8,5
294,86.674000,18,12,7,8
295,86.684000,18,12,5,2
296,86.694000,18,12,5,1
297,86.704000,18,12,6,2
298,86.714000,18,12,8,1
299,86.724000,18,12,6,1
300,86.734000,18,12,6,1
301,86.744000,18,12,6,1
302,86.754000,18,12,9,2
303,86.764000,18,12,7,2
304,86.774000,18,12,6,2
305,86.784000,18,12,6,1
306,86.794000,18,12,7,2
307,86.804000,18,12,4,1
308,86.814000,18,12,9,1
309,86.824000,18,12,9,1
310,86.834000,18,12,5,1
311,86.844000,18,12,6,1
312,86.854000,18,12,5,1
313,86.864000,18,12,9,1
314,86.874000,18,12,7,3
315,86.884000,18,12,5,1
316,86.894000,18,12,5,1
317,86.904000,18,12,5,1
318,86.914000,18,0,9,0
319,86.924000,18,0,4,0
320,86.934000,18,0,6,0
321,86.944000,18,0,5,0
322,86.954000,18,0,7,0
323,86.964000,18,0,6,0
324,86.974000,18,0,5,0
325,86.984000,18,0,5,0
326,86.994000,18,0,10,0
327,87.004000,18,0,6,0
328,87.014000,18,0,5,0
329,87.024000,18,0,4,0
330,87.034000,18,0,6,0
331,87.044000,18,0,6,0
332,87.054000,18,0,5,0
333,87.064000,18,0,6,0
334,87.074000,18,0,11,0
335,87.084000,18,0,9,0
336,87.094000,18,0,7,0
337,87.104000,18,0,5,0
338,87.114000,18,0,4,0
339,87.124000,18,0,7,0
340,87.134000,18,0,4,0
341,87.144000,18,0,5,0
342,87.154000,18,0,7,0
343,87.164000,18,0,5,0
344,87.174000,18,0,5,0
345,87.184000,18,0,5,0
346,87.194000,18,0,5,0
347,87.204000,18,0,7,0
348,87.214000,18,0,4,0
349,87.224000,18,0,4,0
350,87.234000,18,0,7,0
351,87.244000,18,0,4,0
352,87.254000,18,0,7,0
353,87.264000,18,0,10,0
354,87.274000,18,0,5,0
355,87.284000,18,0,5,0
356,87.294000,18,0,5,0
357,87.304000,18,0,7,0
358,87.314000,18,0,5,0
359,87.324000,18,0,11,0
360,87.334000,18,0,6,0
361,87.344000,18,0,8,0
362,87.354000,18,0,4,0
363,87.364000,18,0,8,0
364,87.374000,18,0,5,0
365,87.384000,18,0,6,0
366,87.394000,18,0,6,0
367,87.404000,18,0,5,0
368,87.414000,18,0,7,0
369,87.424000,18,0,5,0
370,87.434000,18,0,5,0
371,87.444000,18,0,7,0
372,87.454000,18,0,9,0
373,87.464000,18,0,8,0
374,87.474000,18,0,4,0
375,87.484000,18,0,9,0
376,87.494000,18,0,8,0
377,87.504000,18,0,6,0
378,87.514000,18,0,5,0
379,87.524000,18,0,5,0
380,87.534000,18,0,7,0
381,87.544000,18,0,12,0
382,87.554000,18,0,6,0
383,87.564000,18,0,4,0
384,87.574000,18,0,5,0
385,87.584000,18,0,4,0
386,87.594000,18,0,5,0
387,87.604000,18,0,9,0
388,87.614000,18,0,5,0
389,87.624000,18,0,6,0
390,87.634000,18,0,5,0
391,87.644000,18,0,5,0
392,87.654000,18,0,5,0
393,87.664000,18,0,7,0
394,87.674000,18,0,8,0
395,87.684000,18,0,6,0
396,87.694000,18,0,5,0
397,87.704000,18,0,6,0
398,87.714000,18,0,4,0
399,87.724000,18,0,5,0
400,87.734000,18,0,8,0
401,87.744000,18,0,6,0
402,87.754000,18,0,9,0
403,87.764000,18,0,6,0
404,87.774000,18,0,7,0
405,87.784000,18,0,11,0
406,87.794000,18,0,8,0
407,87.804000,18,0,4,0
408,87.814000,18,0,6,0
409,87.824000,18,0,4,0
410,87.834000,18,0,5,0
411,87.844000,18,0,6,0
412,87.854000,18,0,4,0
413,87.864000,18,0,8,0
414,87.874000,18,0,7,0
415,87.884000,18,0,5,0
416,87.894000,18,0,5,0
417,87.904000,18,0,6,0
418,87.914000,18,0,6,0
419,87.924000,18,0,6,0
420,87.934000,18,0,5,0
421,87.944000,18,0,8,0
422,87.954000,18,0,10,0
423,87.964000,18,0,6,0
424,87.974000,18,0,10,0
425,87.984000,18,0,8,0
426,87.994000,18,0,6,0
427,88.004000,18,0,5,0
428,88.014000,18,0,4,0
429,88.024000,18,0,6,0
430,88.034000,18,0,5,0
431,88.044000,18,0,8,0
432,88.054000,18,0,5,0
433,88.064000,18,0,6,0
434,88.074000,18,0,5,0
435,88.084000,18,0,7,0
436,88.094000,18,0,8,0
437,88.104000,18,0,6,0
438,88.114000,18,0,6,0
439,88.124000,18,0,4,0
440,88.134000,18,0,6,0
441,88.144000,18,0,4,0
442,88.154000,18,0,7,0
443,88.164000,18,0,8,0
444,88.174000,18,0,5,0
445,88.184000,18,0,6,0
446,88.194000,18,0,5,0
447,88.204000,18,0,8,0
448,88.214000,18,0,7,0
449,88.224000,18,0,4,0
450,88.234000,18,0,5,0
451,88.244000,18,0,8,0
452,88.254000,18,0,6,0
453,88.264000,18,0,5,0
454,88.274000,18,0,7,0
455,88.284000,18,0,6,0
456,88.294000,18,0,8,0
457,88.304000,18,0,4,0
458,88.314000,18,0,8,0
459,88.324000,18,0,4,0
460,88.334000,18,0,8,0
461,88.344000,18,0,6,0
462,88.354000,18,0,6,0
463,88.364000,18,0,6,0
464,88.374000,18,0,5,0
465,88.384000,18,0,6,0
466,88.394000,18,0,4,0
467,88.404000,18,0,6,0
468,88.414000,18,0,6,0
469,88.424000,18,0,4,0
470,88.434000,18,0,4,0
471,88.444000,18,0,6,0
472,88.454000,18,0,4,0
473,88.464000,18,0,7,0
474,88.474000,18,0,5,0
475,88.484000,18,0,4,0
476,88.494000,18,0,7,0
477,88.504000,18,0,4,0
478,88.514000,18,0,4,0
479,88.524000,18,0,8,0
480,88.534000,18,0,8,0
481,88.544000,18,0,5,0
482,88.554000,18,0,7,0
483,88.564000,18,0,6,0
484,88.574000,18,0,5,0
485,88.584000,18,0,10,0
486,88.594000,18,0,5,0
487,88.604000,18,0,4,0
488,88.614000,18,0,5,0
489,88.624000,18,12,4,188
490,88.634000,18,12,10,170
491,88.644000,18,12,4,196
492,88.654000,18,12,7,171
493,88.664000,18,12,4,180
494,88.674000,18,12,5,201
495,88.714000,18,12,6,161
496,88.724000,18,12,5,174
497,88.814000,18,12,7,189
498,88.824000,18,12,5,195
499,88.894000,18,12,6,189
500,88.924000,18,12,4,175
501,88.934000,18,12,5,190
502,89.024000,18,12,6,173
503,89.034000,18,12,5,174
504,89.044000,18,12,8,186
505,89.114000,18,12,8,203
506,89.124000,18,12,12,208
507,89.144000,18,12,4,199
508,89.214000,18,12,8,203
509,89.224000,18,12,5,176
510,89.234000,18,12,6,194
511,89.324000,18,12,8,199
512,89.334000,18,12,8,184
513,89.374000,18,12,5,178
514,89.414000,18,12,7,179
515,89.514000,18,12,7,168
516,89.544000,18,12,5,162
517,89.624000,18,12,6,162
518,89.714000,18,12,4,173
519,89.774000,18,12,5,178
520,89.814000,18,12,5,159
521,89.914000,18,12,6,183
522,89.994000,18,12,5,176
523,90.024000,18,12,5,161
524,90.114000,18,12,4,155
525,90.204000,18,12,6,181
526,90.264000,18,12,5,157
527,90.324000,18,12,5,158
528,90.414000,18,12,5,157
529,90.514000,18,12,5,182
530,90.524000,18,12,5,180
531,90.624000,18,12,5,174
532,90.724000,18,12,5,170
533,90.784000,18,12,5,153
534,90.814000,18,12,5,160
535,90.914000,18,12,6,161
536,90.994000,18,12,5,153
537,91.034000,18,12,6,162
538,91.114000,18,12,7,174
539,91.224000,18,12,9,165
540,91.234000,18,12,4,187
541,91.314000,18,12,5,173
542,91.384000,18,12,7,184
543,91.424000,18,12,8,184
544,91.464000,18,12,4,171
545,91.524000,18,12,6,173
546,91.624000,18,12,5,151
547,91.664000,18,12,5,177
548,91.714000,18,12,5,177
549,91.784000,18,12,5,163
550,91.814000,18,12,8,175
551,91.914000,18,12,5,169
552,91.924000,18,12,5,165
553,92.014000,18,12,6,165
554,92.094000,18,12,7,167
555,92.114000,18,12,6,175
556,92.174000,18,12,5,170
557,92.224000,18,12,4,145
558,92.314000,18,12,4,183
559,92.364000,18,12,4,176
560,92.424000,18,12,8,183
561,92.524000,18,12,8,152
562,92.594000,18,12,6,180
563,92.624000,18,12,4,163
564,92.714000,18,12,5,164
565,92.804000,18,12,6,158
566,92.824000,18,12,6,181
567,92.914000,18,12,4,176
568,93.024000,18,12,4,159
569,93.034000,18,12,6,174
570,93.124000,18,12,5,157
571,93.214000,18,12,7,180
572,93.254000,18,12,7,176
573,93.324000,18,12,4,165
574,93.414000,18,12,5,171
575,93.514000,18,12,9,153
576,93.554000,18,12,4,175
577,93.614000,18,12,7,168
578,93.714000,18,12,4,164
579,93.814000,18,12,4,176
580,93.824000,18,12,7,175
581,93.924000,18,12,4,163
582,94.024000,18,12,4,164
583,94.104000,18,12,7,168
584,94.144000,18,12,5,165
585,94.214000,18,12,4,155
586,94.314000,18,12,6,175
587,94.354000,18,12,4,172
588,94.414000,18,12,8,157
589,94.514000,18,12,5,169
590,94.574000,18,12,4,181
591,94.624000,18,12,3,166
592,94.714000,18,12,5,170
593,94.784000,18,12,5,178
594,94.814000,18,12,8,167
595,94.924000,18,12,4,159
596,95.014000,18,12,6,156
597,95.054000,18,12,6,157
598,95.114000,18,12,5,163
599,95.224000,18,12,5,169
600,95.234000,18,12,6,160
601,95.324000,18,12,6,156
602,95.364000,18,12,5,187
603,95.424000,18,12,9,174
604,95.514000,18,12,9,164
605,95.574000,18,12,5,169
606,95.614000,18,12,5,161
607,95.724000,18,12,5,183
608,95.774000,18,12,6,158
609,95.814000,18,12,5,173
610,95.914000,18,12,7,151
611,95.934000,18,12,5,179
612,96.024000,18,12,6,171
613,96.114000,18,12,4,165
614,96.204000,18,12,5,168
615,96.234000,18,12,6,170
616,96.314000,18,12,5,152
617,96.414000,18,12,5,168
618,96.504000,18,12,6,170
619,96.534000,18,12,5,155
620,96.624000,18,12,4,157
621,96.714000,18,12,4,167
622,96.764000,18,12,6,184
623,96.824000,18,12,5,161
624,96.914000,18,12,5,147
625,97.014000,18,12,6,169
626,97.054000,18,12,7,189
627,97.114000,18,12,6,174
628,97.214000,18,12,6,147
629,97.274000,18,12,6,181
630,97.324000,18,12,4,173
631,97.414000,18,12,8,161
632,97.464000,18,12,4,179
633,97.514000,18,12,4,165
634,97.614000,18,12,8,177
635,97.664000,18,12,7,176
636,97.724000,18,12,6,173
637,97.824000,18,12,6,183
638,97.914000,18,12,7,166
639,97.944000,18,12,7,166
640,98.014000,18,12,5,164
641,98.124000,18,12,5,174
642,98.194000,18,12,7,167
643,98.254000,18,12,6,173
644,98.314000,18,12,6,168
645,98.414000,18,12,9,167
646,98.524000,18,12,7,171
647,98.584000,18,12,4,167
648,98.614000,18,12,4,169
649,98.714000,18,12,8,181
650,98.724000,18,12,6,162
651,98.824000,18,12,5,156
652,98.914000,18,12,6,178
653,98.964000,18,12,5,170
654,99.014000,18,12,4,185
655,99.114000,18,12,10,175
656,99.134000,18,12,6,169
657,99.224000,18,12,4,162
658,99.314000,18,12,4,164
659,99.414000,18,12,6,164
660,99.464000,18,12,6,180
661,99.514000,18,12,8,180
662,99.604000,18,12,7,175
663,99.654000,18,12,5,167
664,99.724000,18,12,5,180
665,99.824000,18,12,11,169
666,99.854000,18,12,4,187
667,99.914000,18,12,4,190
668,100.014000,18,12,7,162
669,100.084000,18,12,4,184
670,100.114000,18,12,4,181
671,100.224000,18,12,4,175
672,100.254000,18,12,8,164
673,100.314000,18,12,5,156
674,100.414000,18,12,4,173
675,100.484000,18,12,8,171
676,100.524000,18,12,4,168
677,100.624000,18,12,5,158
678,100.714000,18,12,4,159
679,100.764000,18,12,5,187
680,100.814000,18,12,6,167
681,100.914000,18,12,4,176
682,101.024000,18,12,4,156
683,101.054000,18,12,4,174
684,101.114000,18,12,6,184
685,101.224000,18,12,11,182
686,101.234000,18,12,6,171
687,101.324000,18,12,5,167
688,101.414000,18,12,6,170
689,101.454000,18,12,5,168
690,101.524000,18,12,4,157
691,101.614000,18,12,5,177
692,101.674000,18,12,6,175
693,101.714000,18,12,4,174
694,101.724000,18,12,5,167
695,101.824000,18,12,4,188
696,101.834000,18,12,4,166
697,101.914000,18,12,8,179
698,101.994000,18,12,6,167
699,102.014000,18,12,6,182
700,102.114000,18,12,10,180
701,102.124000,18,12,6,160
702,102.214000,18,12,6,165
703,102.234000,18,12,6,177
704,102.314000,18,12,4,170
705,102.414000,18,12,5,174
706,102.474000,18,12,6,165
707,102.524000,18,12,7,197
708,102.594000,18,12,5,162
709,102.614000,18,12,4,182
710,102.714000,18,12,5,169
711,102.814000,18,12,12,170
712,102.824000,18,12,6,149
713,102.914000,18,12,8,164
714,102.994000,18,12,5,162
715,103.034000,18,12,5,178
716,103.114000,18,12,6,159
717,103.214000,18,12,5,180
718,103.284000,18,12,5,160
719,103.314000,18,12,7,161
720,103.414000,18,12,5,186
721,103.454000,18,12,8,175
722,103.514000,18,12,6,177
723,103.534000,18,12,7,171
724,103.614000,18,12,13,211
725,103.624000,18,12,7,207
726,103.684000,18,12,7,197
727,103.724000,18,12,5,206
728,103.734000,18,12,6,183
729,103.784000,18,12,11,209
730,103.824000,18,12,14,189
731,103.844000,18,12,4,172
732,103.914000,18,12,9,189
733,103.924000,18,12,9,199
734,103.964000,18,12,5,186
735,104.024000,18,12,7,162
736,104.034000,18,12,4,181
737,104.124000,18,12,14,192
738,104.134000,18,12,4,199
739,104.184000,18,12,7,195
740,104.224000,18,12,6,191
741,104.234000,18,12,5,185
742,104.314000,18,12,6,178
743,104.324000,18,12,7,189
744,104.414000,18,12,7,179
745,104.434000,18,12,6,190
746,104.524000,18,12,7,182
747,104.534000,18,12,6,171
748,104.624000,18,12,5,193
749,104.634000,18,12,6,173
750,104.704000,18,12,7,205
751,104.724000,18,12,6,177
752,104.774000,18,12,4,194
753,104.824000,18,12,5,190
754,104.834000,18,12,8,206
755,104.924000,18,12,7,193
756,104.934000,18,12,5,200
757,104.974000,18,12,6,190
758,105.024000,18,12,7,153
759,105.034000,18,12,4,172
760,105.124000,18,12,5,184
761,105.134000,18,12,6,194
762,105.144000,18,12,5,179
763,105.214000,18,12,5,181
764,105.224000,18,12,7,182
765,105.234000,18,12,7,190
766,105.324000,18,12,6,193
767,105.334000,18,12,4,217
768,105.344000,18,12,6,188
769,105.424000,18,12,8,189
770,105.434000,18,12,8,189
771,105.514000,18,12,7,201
772,105.524000,18,12,5,184
773,105.564000,18,12,12,187
774,105.624000,18,12,4,184
775,105.634000,18,12,7,190
776,105.734000,18,12,4,164
777,105.744000,18,12,6,136
778,105.754000,18,12,7,129
779,105.774000,18,12,6,104
780,105.824000,18,12,8,24
781,105.834000,18,12,9,19
782,105.844000,18,12,5,28
783,105.854000,18,12,5,4
784,105.864000,18,12,7,5
785,105.874000,18,12,5,9
786,105.884000,18,12,5,9
787,105.894000,18,12,6,6
788,105.904000,18,12,5,1
789,105.914000,18,12,10,1
790,105.924000,18,12,11,1
791,105.934000,18,12,5,1
792,105.944000,18,12,8,1
793,105.954000,18,12,7,2
794,105.964000,18,12,4,1
795,105.974000,18,12,5,1
796,105.984000,18,12,9,2
797,105.994000,18,12,5,1
798,106.004000,18,0,5,0
799,106.014000,18,0,4,0
800,106.024000,18,0,4,0
801,106.034000,18,0,6,0
802,106.044000,18,0,9,0
803,106.054000,18,0,8,0
804,106.064000,18,0,7,0
805,106.074000,18,0,10,0
806,106.084000,18,0,6,0
807,106.094000,18,0,6,0
808,106.104000,18,0,6,0
809,106.114000,18,0,10,0
810,106.124000,18,0,4,0
811,106.134000,18,0,5,0
812,106.144000,18,0,5,0
813,106.154000,18,0,5,0
814,106.164000,18,0,9,0
815,106.174000,18,0,5,0
816,106.184000,18,0,5,0
817,106.194000,18,0,9,0
818,106.204000,18,0,5,0
819,106.214000,18,0,6,0
820,106.224000,18,0,5,0
821,106.234000,18,0,6,0
822,106.244000,18,0,6,0
823,106.254000,18,0,5,0
824,106.264000,18,0,5,0
825,106.274000,18,0,8,0
826,106.284000,18,0,8,0
827,106.294000,18,0,4,0
828,106.304000,18,0,6,0
829,106.314000,18,0,5,0
830,106.324000,18,0,4,0
831,106.334000,18,0,7,0
832,106.344000,18,0,7,0
833,106.354000,18,0,13,0
834,106.364000,18,0,7,0
835,106.374000,18,0,5,0
836,106.384000,18,0,5,0
837,106.394000,18,0,9,0
838,106.404000,18,0,5,0
839,106.414000,18,0,4,0
840,106.424000,18,0,5,0
841,106.434000,18,0,5,0
842,106.444000,18,0,13,0
843,106.454000,18,0,6,0
844,106.464000,18,0,6,0
845,106.474000,18,0,5,0
846,106.484000,18,0,4,0
847,106.494000,18,0,6,0
848,106.504000,18,0,5,0
849,106.514000,18,0,5,0
850,106.524000,18,0,5,0
851,106.534000,18,0,4,0
852,106.544000,18,0,6,0
853,106.554000,18,0,8,0
854,106.564000,18,0,5,0
855,106.574000,18,0,5,0
856,106.584000,18,0,5,0
857,106.594000,18,0,8,0
858,106.604000,18,0,4,0
859,106.614000,18,0,6,0
860,106.624000,18,0,5,0
861,106.634000,18,0,8,0
862,106.644000,18,0,5,0
863,106.654000,18,0,4,0
864,106.664000,18,0,9,0
865,106.674000,18,0,7,0
866,106.684000,18,0,5,0
867,106.694000,18,0,5,0
868,106.704000,18,0,6,0
869,106.714000,18,0,6,0
870,106.724000,18,0,6,0
871,106.734000,18,0,6,0
872,106.744000,18,0,12,0
873,106.754000,18,0,6,0
874,106.764000,18,0,6,0
875,106.774000,18,0,4,0
876,106.784000,18,0,10,0
877,106.794000,18,0,8,0
878,106.804000,18,0,5,0
879,106.814000,18,0,6,0
880,106.824000,18,0,5,0
881,106.834000,18,0,4,0
882,106.844000,18,0,6,0
883,106.854000,18,0,12,0
884,106.864000,18,0,4,0
885,106.874000,18,0,11,0
886,106.884000,18,0,11,0
887,106.894000,18,0,6,0
888,106.904000,18,0,6,0
889,106.914000,18,0,4,0
890,106.924000,18,0,8,0
891,106.934000,18,0,6,0
892,106.944000,18,0,7,0
893,106.954000,18,0,9,0
894,106.964000,18,0,5,0
895,106.974000,18,0,5,0
896,106.984000,18,0,11,0
897,106.994000,18,0,10,0
898,107.004000,18,0,6,0
899,107.014000,18,0,12,0
900,107.024000,18,0,6,0
901,107.034000,18,0,6,0
902,107.044000,18,0,5,0
903,107.054000,18,0,9,0
904,107.064000,18,0,6,0
905,107.074000,18,0,7,0
906,107.084000,18,0,9,0
907,107.094000,18,0,6,0
908,107.104000,18,0,4,0
909,107.114000,18,0,8,0
910,107.124000,18,0,4,0
911,107.134000,18,0,6,0
912,107.144000,18,0,5,0
913,107.154000,18,0,4,0
914,107.164000,18,0,6,0
915,107.174000,18,0,7,0
916,107.184000,18,0,5,0
917,107.194000,18,0,4,0
918,107.204000,18,0,7,0
919,107.214000,18,0,4,0
920,107.224000,18,0,4,0
921,107.234000,18,0,7,0
922,107.244000,18,0,7,0
923,107.254000,18,0,5,0
924,107.264000,18,0,4,0
925,107.274000,18,0,8,0
926,107.284000,18,0,6,0
927,107.294000,18,0,6,0
928,107.304000,18,0,7,0
