frame,t,match_frac,mean_mahal_sqrt,p95_mahal_sqrt,wrong_side_rate,color_confusions,n_obs
69,70.414000,0.667,0.000,0.001,0.000,0,18
70,70.464000,0.667,0.000,0.001,0.000,0,18
71,70.534000,0.667,0.000,0.001,0.000,0,18
72,70.614000,0.667,0.000,0.001,0.000,0,18
73,70.714000,0.667,0.000,0.001,0.000,0,18
74,70.814000,0.667,0.000,0.001,0.000,0,18
75,70.894000,0.667,0.000,0.001,0.000,0,18
76,70.954000,0.667,0.000,0.001,0.000,0,18
77,71.014000,0.667,0.000,0.001,0.000,0,18
78,71.114000,0.667,0.000,0.001,0.000,0,18
79,71.214000,0.667,0.000,0.001,0.000,0,18
80,71.284000,0.667,0.000,0.001,0.000,0,18
81,71.334000,0.667,0.000,0.001,0.000,0,18
82,71.414000,0.667,0.000,0.001,0.000,0,18
83,71.514000,0.667,0.000,0.001,0.000,0,18
84,71.594000,0.667,0.000,0.001,0.000,0,18
85,71.654000,0.667,0.000,0.001,0.000,0,18
86,71.714000,0.667,0.000,0.001,0.000,0,18
87,71.814000,0.667,0.000,0.001,0.000,0,18
88,71.914000,0.667,0.000,0.001,0.000,0,18
89,72.014000,0.667,0.000,0.001,0.000,0,18
90,72.064000,0.667,0.000,0.001,0.000,0,18
91,72.134000,0.667,0.000,0.001,0.000,0,18
92,72.214000,0.667,0.000,0.001,0.000,0,18
93,72.314000,0.667,0.000,0.001,0.000,0,18
94,72.414000,0.667,0.000,0.001,0.000,0,18
95,72.474000,0.667,0.000,0.001,0.000,0,18
96,72.534000,0.667,0.000,0.001,0.000,0,18
97,72.614000,0.667,0.000,0.001,0.000,0,18
98,72.714000,0.667,0.000,0.001,0.000,0,18
99,72.804000,0.667,0.000,0.001,0.000,0,18
100,72.854000,0.667,0.000,0.001,0.000,0,18
101,72.914000,0.667,0.000,0.001,0.000,0,18
102,73.014000,0.667,0.000,0.001,0.000,0,18
103,73.114000,0.667,0.000,0.001,0.000,0,18
104,73.194000,0.667,0.000,0.001,0.000,0,18
105,73.264000,0.667,0.000,0.001,0.000,0,18
106,73.334000,0.667,0.000,0.001,0.000,0,18
107,73.414000,0.667,0.000,0.001,0.000,0,18
108,73.514000,0.667,0.000,0.001,0.000,0,18
109,73.584000,0.667,0.000,0.001,0.000,0,18
110,73.644000,0.667,0.000,0.001,0.000,0,18
111,73.714000,0.667,0.000,0.001,0.000,0,18
112,73.814000,0.667,0.000,0.001,0.000,0,18
113,73.904000,0.667,0.000,0.001,0.000,0,18
114,73.964000,0.667,0.000,0.001,0.000,0,18
115,74.024000,0.667,0.000,0.001,0.000,0,18
116,74.114000,0.667,0.000,0.001,0.000,0,18
117,74.214000,0.667,0.000,0.001,0.000,0,18
118,74.294000,0.667,0.000,0.001,0.000,0,18
119,74.354000,0.667,0.000,0.001,0.000,0,18
120,74.414000,0.667,0.000,0.001,0.000,0,18
121,74.514000,0.667,0.000,0.001,0.000,0,18
122,74.614000,0.667,0.000,0.001,0.000,0,18
123,74.704000,0.667,0.000,0.001,0.000,0,18
124,74.764000,0.667,0.000,0.001,0.000,0,18
125,74.834000,0.667,0.000,0.001,0.000,0,18
126,74.914000,0.667,0.000,0.001,0.000,0,18
127,75.014000,0.667,0.000,0.001,0.000,0,18
128,75.114000,0.667,0.000,0.001,0.000,0,18
129,75.184000,0.667,0.000,0.001,0.000,0,18
130,75.234000,0.667,0.000,0.001,0.000,0,18
131,75.314000,0.667,0.000,0.001,0.000,0,18
132,75.414000,0.667,0.000,0.001,0.000,0,18
133,75.494000,0.667,0.000,0.001,0.000,0,18
134,75.554000,0.667,0.000,0.001,0.000,0,18
135,75.614000,0.667,0.000,0.001,0.000,0,18
136,75.714000,0.667,0.000,0.001,0.000,0,18
137,75.804000,0.667,0.000,0.001,0.000,0,18
138,75.864000,0.667,0.000,0.001,0.000,0,18
139,75.924000,0.667,0.000,0.001,0.000,0,18
140,76.014000,0.667,0.000,0.001,0.000,0,18
141,76.114000,0.667,0.000,0.001,0.000,0,18
142,76.194000,0.667,0.000,0.001,0.000,0,18
143,76.234000,0.667,0.000,0.001,0.000,0,18
144,76.314000,0.667,0.000,0.001,0.000,0,18
145,76.414000,0.667,0.000,0.001,0.000,0,18
146,76.474000,0.667,0.000,0.001,0.000,0,18
147,76.524000,0.667,0.000,0.001,0.000,0,18
148,76.624000,0.667,0.000,0.001,0.000,0,18
149,76.714000,0.667,0.000,0.001,0.000,0,18
150,76.794000,0.667,0.000,0.001,0.000,0,18
151,76.854000,0.667,0.000,0.001,0.000,0,18
152,76.914000,0.667,0.000,0.001,0.000,0,18
153,77.014000,0.667,0.000,0.001,0.000,0,18
154,77.114000,0.667,0.000,0.001,0.000,0,18
155,77.194000,0.667,0.000,0.001,0.000,0,18
156,77.244000,0.667,0.000,0.001,0.000,0,18
157,77.314000,0.667,0.000,0.001,0.000,0,18
158,77.424000,0.667,0.000,0.001,0.000,0,18
159,77.514000,0.667,0.000,0.001,0.000,0,18
160,77.584000,0.667,0.000,0.001,0.000,0,18
161,77.644000,0.667,0.000,0.001,0.000,0,18
162,77.714000,0.667,0.000,0.001,0.000,0,18
163,77.814000,0.667,0.000,0.001,0.000,0,18
164,77.894000,0.667,0.000,0.001,0.000,0,18
165,77.944000,0.667,0.000,0.001,0.000,0,18
166,78.014000,0.667,0.000,0.001,0.000,0,18
167,78.114000,0.667,0.000,0.001,0.000,0,18
168,78.214000,0.667,0.000,0.001,0.000,0,18
169,78.304000,0.667,0.000,0.001,0.000,0,18
170,78.364000,0.667,0.000,0.001,0.000,0,18
171,78.424000,0.667,0.000,0.001,0.000,0,18
172,78.514000,0.667,0.000,0.001,0.000,0,18
173,78.614000,0.667,0.000,0.001,0.000,0,18
174,78.704000,0.667,0.000,0.001,0.000,0,18
175,78.754000,0.667,0.000,0.001,0.000,0,18
176,78.814000,0.667,0.000,0.001,0.000,0,18
177,78.914000,0.667,0.000,0.001,0.000,0,18
178,79.014000,0.667,0.000,0.001,0.000,0,18
179,79.074000,0.667,0.000,0.001,0.000,0,18
180,79.134000,0.667,0.000,0.001,0.000,0,18
181,79.214000,0.667,0.000,0.001,0.000,0,18
182,79.314000,0.667,0.000,0.001,0.000,0,18
183,79.414000,0.667,0.000,0.001,0.000,0,18
184,79.474000,0.667,0.000,0.001,0.000,0,18
185,79.514000,0.667,0.000,0.001,0.000,0,18
186,79.614000,0.667,0.000,0.001,0.000,0,18
187,79.714000,0.667,0.000,0.001,0.000,0,18
188,79.774000,0.667,0.000,0.001,0.000,0,18
189,79.814000,0.667,0.000,0.001,0.000,0,18
190,79.924000,0.667,0.000,0.001,0.000,0,18
191,80.014000,0.667,0.000,0.001,0.000,0,18
192,80.094000,0.667,0.000,0.001,0.000,0,18
193,80.144000,0.667,0.000,0.001,0.000,0,18
194,80.214000,0.667,0.000,0.001,0.000,0,18
195,80.314000,0.667,0.000,0.001,0.000,0,18
196,80.414000,0.667,0.000,0.001,0.000,0,18
197,80.464000,0.667,0.000,0.001,0.000,0,18
198,80.534000,0.667,0.000,0.001,0.000,0,18
199,80.614000,0.667,0.000,0.001,0.000,0,18
200,80.714000,0.667,0.000,0.001,0.000,0,18
201,80.814000,0.667,0.000,0.001,0.000,0,18
202,80.874000,0.667,0.000,0.001,0.000,0,18
203,80.914000,0.667,0.000,0.001,0.000,0,18
204,81.014000,0.667,0.000,0.001,0.000,0,18
205,81.114000,0.667,0.000,0.001,0.000,0,18
206,81.184000,0.667,0.000,0.001,0.000,0,18
207,81.234000,0.667,0.000,0.001,0.000,0,18
208,81.314000,0.667,0.000,0.001,0.000,0,18
209,81.414000,0.667,0.000,0.001,0.000,0,18
210,81.514000,0.667,0.000,0.001,0.000,0,18
211,81.574000,0.667,0.000,0.001,0.000,0,18
212,81.624000,0.667,0.000,0.001,0.000,0,18
213,81.714000,0.667,0.000,0.001,0.000,0,18
214,81.814000,0.667,0.000,0.001,0.000,0,18
215,81.914000,0.667,0.000,0.001,0.000,0,18
216,81.964000,0.667,0.000,0.001,0.000,0,18
217,82.024000,0.667,0.000,0.001,0.000,0,18
218,82.114000,0.667,0.000,0.001,0.000,0,18
219,82.214000,0.667,0.000,0.001,0.000,0,18
220,82.284000,0.667,0.000,0.001,0.000,0,18
221,82.324000,0.667,0.000,0.001,0.000,0,18
222,82.414000,0.667,0.000,0.001,0.000,0,18
223,82.514000,0.667,0.000,0.001,0.000,0,18
224,82.614000,0.667,0.000,0.001,0.000,0,18
225,82.684000,0.667,0.000,0.001,0.000,0,18
226,82.744000,0.667,0.000,0.001,0.000,0,18
227,82.814000,0.667,0.000,0.001,0.000,0,18
228,82.924000,0.667,0.000,0.001,0.000,0,18
229,82.994000,0.667,0.000,0.001,0.000,0,18
230,83.044000,0.667,0.000,0.001,0.000,0,18
231,83.114000,0.667,0.000,0.001,0.000,0,18
232,83.214000,0.667,0.000,0.001,0.000,0,18
233,83.314000,0.667,0.000,0.001,0.000,0,18
234,83.384000,0.667,0.000,0.001,0.000,0,18
235,83.434000,0.667,0.000,0.001,0.000,0,18
236,83.514000,0.667,0.000,0.001,0.000,0,18
237,83.614000,0.667,0.000,0.001,0.000,0,18
238,83.714000,0.667,0.000,0.001,0.000,0,18
239,83.784000,0.667,0.000,0.001,0.000,0,18
240,83.834000,0.667,0.000,0.001,0.000,0,18
241,83.914000,0.667,0.000,0.001,0.000,0,18
242,84.014000,0.667,0.000,0.001,0.000,0,18
243,84.114000,0.667,0.003,0.003,0.000,0,18
244,84.184000,0.667,0.008,0.009,0.000,0,18
245,84.224000,0.667,0.013,0.014,0.000,0,18
246,84.314000,0.667,0.028,0.029,0.000,0,18
247,84.414000,0.667,0.052,0.053,0.000,0,18
248,84.504000,0.667,0.080,0.080,0.000,0,18
249,84.554000,0.667,0.098,0.098,0.000,0,18
250,84.614000,0.667,0.122,0.122,0.000,0,18
251,84.714000,0.667,0.168,0.168,0.000,0,18
252,84.794000,0.667,0.210,0.211,0.000,0,18
253,84.854000,0.667,0.245,0.245,0.000,0,18
254,84.914000,0.667,0.282,0.283,0.000,0,18
255,85.014000,0.667,0.350,0.351,0.000,0,18
256,85.114000,0.667,0.426,0.426,0.000,0,18
257,85.164000,0.667,0.467,0.467,0.000,0,18
258,85.214000,0.667,0.509,0.510,0.000,0,18
259,85.314000,0.667,0.599,0.600,0.000,0,18
260,85.414000,0.667,0.697,0.698,0.000,0,18
261,85.464000,0.667,0.749,0.749,0.000,0,18
262,85.514000,0.667,0.802,0.803,0.000,0,18
263,85.614000,0.667,0.915,0.916,0.000,0,18
264,85.714000,0.667,1.035,1.036,0.000,0,18
265,85.784000,0.667,1.123,1.124,0.000,0,18
266,85.834000,0.667,1.189,1.189,0.000,0,18
267,85.914000,0.667,1.297,1.298,0.000,0,18
268,86.014000,0.667,1.439,1.440,0.000,0,18
269,86.114000,0.667,1.589,1.590,0.000,0,18
270,86.164000,0.667,1.667,1.667,0.000,0,18
271,86.214000,0.667,1.746,1.747,0.000,0,18
272,86.324000,0.556,1.927,1.927,0.000,0,18
273,86.334000,0.500,1.944,1.944,0.000,0,18
274,86.344000,0.500,1.961,1.961,0.000,0,18
275,86.424000,0.278,2.099,2.100,0.000,0,18
276,86.434000,0.278,2.117,2.117,0.000,0,18
277,86.444000,0.278,2.135,2.135,0.000,0,18
278,86.474000,0.222,2.189,2.189,0.000,0,18
279,86.524000,0.167,2.279,2.279,0.000,0,18
280,86.534000,0.167,2.298,2.298,0.000,0,18
281,86.544000,0.167,2.316,2.316,0.000,0,18
282,86.554000,0.167,2.335,2.335,0.000,0,18
283,86.564000,0.167,2.353,2.353,0.000,0,18
284,86.574000,0.111,2.372,2.372,0.000,0,18
285,86.584000,0.111,2.391,2.391,0.000,0,18
286,86.594000,0.111,2.410,2.410,0.000,0,18
287,86.604000,0.111,2.429,2.429,0.000,0,18
288,86.614000,0.111,2.448,2.448,0.000,0,18
289,86.624000,0.111,2.467,2.467,0.000,0,18
290,86.634000,0.111,2.486,2.486,0.000,0,18
291,86.644000,0.111,2.505,2.505,0.000,0,18
292,86.654000,0.111,2.524,2.524,0.000,0,18
293,86.664000,0.111,2.544,2.544,0.000,0,18
294,86.674000,0.111,2.563,2.563,0.000,0,18
295,86.684000,0.056,2.583,2.583,0.000,0,18
296,86.694000,0.056,2.602,2.602,0.000,0,18
297,86.704000,0.056,2.622,2.622,0.000,0,18
298,86.714000,0.056,2.642,2.642,0.000,0,18
299,86.724000,0.056,2.661,2.661,0.000,0,18
300,86.734000,0.056,2.681,2.681,0.000,0,18
301,86.744000,0.056,2.701,2.701,0.000,0,18
302,86.754000,0.056,2.721,2.721,0.000,0,18
303,86.764000,0.056,2.741,2.741,0.000,0,18
304,86.774000,0.056,2.762,2.762,0.000,0,18
305,86.784000,0.056,2.782,2.782,0.000,0,18
306,86.794000,0.056,2.802,2.802,0.000,0,18
307,86.804000,0.056,2.822,2.822,0.000,0,18
308,86.814000,0.056,2.843,2.843,0.000,0,18
309,86.824000,0.056,2.863,2.863,0.000,0,18
310,86.834000,0.056,2.884,2.884,0.000,0,18
311,86.844000,0.056,2.905,2.905,0.000,0,18
312,86.854000,0.056,2.926,2.926,0.000,0,18
313,86.864000,0.056,2.946,2.946,0.000,0,18
314,86.874000,0.056,2.967,2.967,0.000,0,18
315,86.884000,0.056,2.988,2.988,0.000,0,18
316,86.894000,0.056,3.009,3.009,0.000,0,18
317,86.904000,0.056,3.030,3.030,0.000,0,18
318,86.914000,0.000,,,0.000,0,18
319,86.924000,0.000,,,0.000,0,18
320,86.934000,0.000,,,0.000,0,18
321,86.944000,0.000,,,0.000,0,18
322,86.954000,0.000,,,0.000,0,18
323,86.964000,0.000,,,0.000,0,18
324,86.974000,0.000,,,0.000,0,18
325,86.984000,0.000,,,0.000,0,18
326,86.994000,0.000,,,0.000,0,18
327,87.004000,0.000,,,0.000,0,18
328,87.014000,0.000,,,0.000,0,18
329,87.024000,0.000,,,0.000,0,18
330,87.034000,0.000,,,0.000,0,18
331,87.044000,0.000,,,0.000,0,18
332,87.054000,0.000,,,0.000,0,18
333,87.064000,0.000,,,0.000,0,18
334,87.074000,0.000,,,0.000,0,18
335,87.084000,0.000,,,0.000,0,18
336,87.094000,0.000,,,0.000,0,18
337,87.104000,0.000,,,0.000,0,18
338,87.114000,0.000,,,0.000,0,18
339,87.124000,0.000,,,0.000,0,18
340,87.134000,0.000,,,0.000,0,18
341,87.144000,0.000,,,0.000,0,18
342,87.154000,0.000,,,0.000,0,18
343,87.164000,0.000,,,0.000,0,18
344,87.174000,0.000,,,0.000,0,18
345,87.184000,0.000,,,0.000,0,18
346,87.194000,0.000,,,0.000,0,18
347,87.204000,0.000,,,0.000,0,18
348,87.214000,0.000,,,0.000,0,18
349,87.224000,0.000,,,0.000,0,18
350,87.234000,0.000,,,0.000,0,18
351,87.244000,0.000,,,0.000,0,18
352,87.254000,0.000,,,0.000,0,18
353,87.264000,0.000,,,0.000,0,18
354,87.274000,0.000,,,0.000,0,18
355,87.284000,0.000,,,0.000,0,18
356,87.294000,0.000,,,0.000,0,18
357,87.304000,0.000,,,0.000,0,18
358,87.314000,0.000,,,0.000,0,18
359,87.324000,0.000,,,0.000,0,18
360,87.334000,0.000,,,0.000,0,18
361,87.344000,0.000,,,0.000,0,18
362,87.354000,0.000,,,0.000,0,18
363,87.364000,0.000,,,0.000,0,18
364,87.374000,0.000,,,0.000,0,18
365,87.384000,0.000,,,0.000,0,18
366,87.394000,0.000,,,0.000,0,18
367,87.404000,0.000,,,0.000,0,18
368,87.414000,0.000,,,0.000,0,18
369,87.424000,0.000,,,0.000,0,18
370,87.434000,0.000,,,0.000,0,18
371,87.444000,0.000,,,0.000,0,18
372,87.454000,0.000,,,0.000,0,18
373,87.464000,0.000,,,0.000,0,18
374,87.474000,0.000,,,0.000,0,18
375,87.484000,0.000,,,0.000,0,18
376,87.494000,0.000,,,0.000,0,18
377,87.504000,0.000,,,0.000,0,18
378,87.514000,0.000,,,0.000,0,18
379,87.524000,0.000,,,0.000,0,18
380,87.534000,0.000,,,0.000,0,18
381,87.544000,0.000,,,0.000,0,18
382,87.554000,0.000,,,0.000,0,18
383,87.564000,0.000,,,0.000,0,18
384,87.574000,0.000,,,0.000,0,18
385,87.584000,0.000,,,0.000,0,18
386,87.594000,0.000,,,0.000,0,18
387,87.604000,0.000,,,0.000,0,18
388,87.614000,0.000,,,0.000,0,18
389,87.624000,0.000,,,0.000,0,18
390,87.634000,0.000,,,0.000,0,18
391,87.644000,0.000,,,0.000,0,18
392,87.654000,0.000,,,0.000,0,18
393,87.664000,0.000,,,0.000,0,18
394,87.674000,0.000,,,0.000,0,18
395,87.684000,0.000,,,0.000,0,18
396,87.694000,0.000,,,0.000,0,18
397,87.704000,0.000,,,0.000,0,18
398,87.714000,0.000,,,0.000,0,18
399,87.724000,0.000,,,0.000,0,18
400,87.734000,0.000,,,0.000,0,18
401,87.744000,0.000,,,0.000,0,18
402,87.754000,0.000,,,0.000,0,18
403,87.764000,0.000,,,0.000,0,18
404,87.774000,0.000,,,0.000,0,18
405,87.784000,0.000,,,0.000,0,18
406,87.794000,0.000,,,0.000,0,18
407,87.804000,0.000,,,0.000,0,18
408,87.814000,0.000,,,0.000,0,18
409,87.824000,0.000,,,0.000,0,18
410,87.834000,0.000,,,0.000,0,18
411,87.844000,0.000,,,0.000,0,18
412,87.854000,0.000,,,0.000,0,18
413,87.864000,0.000,,,0.000,0,18
414,87.874000,0.000,,,0.000,0,18
415,87.884000,0.000,,,0.000,0,18
416,87.894000,0.000,,,0.000,0,18
417,87.904000,0.000,,,0.000,0,18
418,87.914000,0.000,,,0.000,0,18
419,87.924000,0.000,,,0.000,0,18
420,87.934000,0.000,,,0.000,0,18
421,87.944000,0.000,,,0.000,0,18
422,87.954000,0.000,,,0.000,0,18
423,87.964000,0.000,,,0.000,0,18
424,87.974000,0.000,,,0.000,0,18
425,87.984000,0.000,,,0.000,0,18
426,87.994000,0.000,,,0.000,0,18
427,88.004000,0.000,,,0.000,0,18
428,88.014000,0.000,,,0.000,0,18
429,88.024000,0.000,,,0.000,0,18
430,88.034000,0.000,,,0.000,0,18
431,88.044000,0.000,,,0.000,0,18
432,88.054000,0.000,,,0.000,0,18
433,88.064000,0.000,,,0.000,0,18
434,88.074000,0.000,,,0.000,0,18
435,88.084000,0.000,,,0.000,0,18
436,88.094000,0.000,,,0.000,0,18
437,88.104000,0.000,,,0.000,0,18
438,88.114000,0.000,,,0.000,0,18
439,88.124000,0.000,,,0.000,0,18
440,88.134000,0.000,,,0.000,0,18
441,88.144000,0.000,,,0.000,0,18
442,88.154000,0.000,,,0.000,0,18
443,88.164000,0.000,,,0.000,0,18
444,88.174000,0.000,,,0.000,0,18
445,88.184000,0.000,,,0.000,0,18
446,88.194000,0.000,,,0.000,0,18
447,88.204000,0.000,,,0.000,0,18
448,88.214000,0.000,,,0.000,0,18
449,88.224000,0.000,,,0.000,0,18
450,88.234000,0.000,,,0.000,0,18
451,88.244000,0.000,,,0.000,0,18
452,88.254000,0.000,,,0.000,0,18
453,88.264000,0.000,,,0.000,0,18
454,88.274000,0.000,,,0.000,0,18
455,88.284000,0.000,,,0.000,0,18
456,88.294000,0.000,,,0.000,0,18
457,88.304000,0.000,,,0.000,0,18
458,88.314000,0.000,,,0.000,0,18
459,88.324000,0.000,,,0.000,0,18
460,88.334000,0.000,,,0.000,0,18
461,88.344000,0.000,,,0.000,0,18
462,88.354000,0.000,,,0.000,0,18
463,88.364000,0.000,,,0.000,0,18
464,88.374000,0.000,,,0.000,0,18
465,88.384000,0.000,,,0.000,0,18
466,88.394000,0.000,,,0.000,0,18
467,88.404000,0.000,,,0.000,0,18
468,88.414000,0.000,,,0.000,0,18
469,88.424000,0.000,,,0.000,0,18
470,88.434000,0.000,,,0.000,0,18
471,88.444000,0.000,,,0.000,0,18
472,88.454000,0.000,,,0.000,0,18
473,88.464000,0.000,,,0.000,0,18
474,88.474000,0.000,,,0.000,0,18
475,88.484000,0.000,,,0.000,0,18
476,88.494000,0.000,,,0.000,0,18
477,88.504000,0.000,,,0.000,0,18
478,88.514000,0.000,,,0.000,0,18
479,88.524000,0.000,,,0.000,0,18
480,88.534000,0.000,,,0.000,0,18
481,88.544000,0.000,,,0.000,0,18
482,88.554000,0.000,,,0.000,0,18
483,88.564000,0.000,,,0.000,0,18
484,88.574000,0.000,,,0.000,0,18
485,88.584000,0.000,,,0.000,0,18
486,88.594000,0.000,,,0.000,0,18
487,88.604000,0.000,,,0.000,0,18
488,88.614000,0.000,,,0.000,0,18
489,88.624000,0.667,0.006,0.007,0.000,0,18
490,88.634000,0.667,0.006,0.006,0.000,0,18
491,88.644000,0.667,0.006,0.006,0.000,0,18
492,88.654000,0.667,0.006,0.006,0.000,0,18
493,88.664000,0.667,0.006,0.006,0.000,0,18
494,88.674000,0.667,0.006,0.006,0.000,0,18
495,88.714000,0.667,0.004,0.004,0.000,0,18
496,88.724000,0.667,0.004,0.004,0.000,0,18
497,88.814000,0.667,0.010,0.010,0.000,0,18
498,88.824000,0.667,0.011,0.012,0.000,0,18
499,88.894000,0.667,0.015,0.016,0.000,0,18
500,88.924000,0.667,0.015,0.016,0.000,0,18
501,88.934000,0.667,0.015,0.016,0.000,0,18
502,89.024000,0.667,0.015,0.016,0.000,0,18
503,89.034000,0.667,0.015,0.016,0.000,0,18
504,89.044000,0.667,0.015,0.016,0.000,0,18
505,89.114000,0.667,0.015,0.016,0.000,0,18
506,89.124000,0.667,0.015,0.016,0.000,0,18
507,89.144000,0.667,0.015,0.016,0.000,0,18
508,89.214000,0.667,0.015,0.016,0.000,0,18
509,89.224000,0.667,0.015,0.016,0.000,0,18
510,89.234000,0.667,0.015,0.016,0.000,0,18
511,89.324000,0.667,0.015,0.016,0.000,0,18
512,89.334000,0.667,0.015,0.016,0.000,0,18
513,89.374000,0.667,0.015,0.016,0.000,0,18
514,89.414000,0.667,0.015,0.016,0.000,0,18
515,89.514000,0.667,0.015,0.016,0.000,0,18
516,89.544000,0.667,0.015,0.016,0.000,0,18
517,89.624000,0.667,0.015,0.016,0.000,0,18
518,89.714000,0.667,0.015,0.016,0.000,0,18
519,89.774000,0.667,0.015,0.016,0.000,0,18
520,89.814000,0.667,0.015,0.016,0.000,0,18
521,89.914000,0.667,0.015,0.016,0.000,0,18
522,89.994000,0.667,0.015,0.016,0.000,0,18
523,90.024000,0.667,0.015,0.016,0.000,0,18
524,90.114000,0.667,0.015,0.016,0.000,0,18
525,90.204000,0.667,0.015,0.016,0.000,0,18
526,90.264000,0.667,0.015,0.016,0.000,0,18
527,90.324000,0.667,0.015,0.016,0.000,0,18
528,90.414000,0.667,0.015,0.016,0.000,0,18
529,90.514000,0.667,0.015,0.016,0.000,0,18
530,90.524000,0.667,0.015,0.016,0.000,0,18
531,90.624000,0.667,0.015,0.016,0.000,0,18
532,90.724000,0.667,0.015,0.016,0.000,0,18
533,90.784000,0.667,0.015,0.016,0.000,0,18
534,90.814000,0.667,0.015,0.016,0.000,0,18
535,90.914000,0.667,0.015,0.016,0.000,0,18
536,90.994000,0.667,0.015,0.016,0.000,0,18
537,91.034000,0.667,0.015,0.016,0.000,0,18
538,91.114000,0.667,0.015,0.016,0.000,0,18
539,91.224000,0.667,0.015,0.016,0.000,0,18
540,91.234000,0.667,0.015,0.016,0.000,0,18
541,91.314000,0.667,0.015,0.016,0.000,0,18
542,91.384000,0.667,0.015,0.016,0.000,0,18
543,91.424000,0.667,0.015,0.016,0.000,0,18
544,91.464000,0.667,0.015,0.016,0.000,0,18
545,91.524000,0.667,0.015,0.016,0.000,0,18
546,91.624000,0.667,0.015,0.016,0.000,0,18
547,91.664000,0.667,0.015,0.016,0.000,0,18
548,91.714000,0.667,0.015,0.016,0.000,0,18
549,91.784000,0.667,0.015,0.016,0.000,0,18
550,91.814000,0.667,0.015,0.016,0.000,0,18
551,91.914000,0.667,0.015,0.016,0.000,0,18
