frame,t,n_obs,n_cands_total,ordering_ms,jcbb_ms
97,1074.244000,18,12,5,177
98,1074.334000,18,12,5,177
99,1074.394000,18,12,8,183
100,1074.444000,18,12,5,178
101,1074.544000,18,12,5,177
102,1074.594000,18,12,4,181
103,1074.644000,18,12,6,168
104,1074.744000,18,12,5,168
105,1074.814000,18,12,5,181
106,1074.834000,18,12,6,178
107,1074.894000,18,12,4,164
108,1074.934000,18,12,13,182
109,1074.944000,18,12,9,202
110,1075.034000,18,12,12,178
111,1075.044000,18,12,5,183
112,1075.134000,18,12,13,205
113,1075.144000,18,12,6,185
114,1075.154000,18,12,9,172
115,1075.234000,18,12,6,175
116,1075.284000,18,12,5,177
117,1075.344000,18,12,5,177
118,1075.434000,18,12,4,165
119,1075.464000,18,12,5,178
120,1075.544000,18,12,11,162
121,1075.554000,18,12,7,190
122,1075.644000,18,12,4,150
123,1075.664000,18,12,5,177
124,1075.744000,18,12,4,178
125,1075.754000,18,12,4,176
126,1075.804000,18,12,7,183
127,1075.854000,18,12,6,191
128,1075.944000,18,12,6,174
129,1075.954000,18,12,5,169
130,1076.044000,18,12,4,165
131,1076.054000,18,12,8,170
132,1076.134000,18,12,12,170
133,1076.244000,18,12,7,187
134,1076.254000,18,12,5,177
135,1076.344000,18,12,7,194
136,1076.354000,18,12,5,186
137,1076.444000,18,12,4,190
138,1076.494000,18,12,7,172
139,1076.544000,18,12,5,175
140,1076.644000,18,12,5,200
141,1076.654000,18,12,7,177
142,1076.744000,18,12,6,163
143,1076.834000,18,12,8,186
144,1076.844000,18,12,4,165
145,1076.944000,18,12,5,162
146,1077.024000,18,12,4,157
147,1077.064000,20,14,6,826
148,1077.344000,16,12,12,195
149,1077.354000,16,12,4,167
150,1077.374000,16,12,5,181
151,1077.444000,16,12,6,204
152,1077.454000,16,12,5,203
153,1077.544000,16,12,8,171
154,1077.554000,16,12,6,178
155,1077.644000,16,12,5,169
156,1077.654000,16,12,10,167
157,1077.744000,16,12,4,158
158,1077.784000,16,12,7,175
159,1077.834000,16,12,9,168
160,1077.944000,16,12,7,177
161,1077.954000,16,12,10,171
162,1078.044000,18,14,8,834
163,1078.244000,18,14,7,767
164,1078.434000,18,14,7,748
165,1078.764000,16,12,8,174
166,1078.834000,16,12,5,157
167,1078.944000,16,12,9,166
168,1078.984000,16,12,5,158
169,1079.044000,16,12,6,169
170,1079.144000,16,12,6,168
171,1079.244000,16,12,8,185
172,1079.254000,16,12,5,189
173,1079.304000,16,12,5,171
174,1079.344000,14,10,4,39
175,1079.354000,14,10,5,41
176,1079.364000,14,10,7,35
177,1079.374000,14,10,4,44
178,1079.384000,14,10,4,37
179,1079.394000,14,10,4,38
180,1079.444000,12,10,4,41
181,1079.454000,12,10,4,31
182,1079.464000,12,10,4,38
183,1079.474000,12,10,11,32
184,1079.484000,12,10,4,36
185,1079.494000,12,10,5,33
186,1079.504000,12,10,9,46
187,1079.514000,12,10,4,34
188,1079.524000,12,10,4,42
189,1079.544000,12,10,5,34
190,1079.554000,12,10,4,44
191,1079.564000,12,10,5,35
192,1079.574000,12,10,4,36
193,1079.584000,12,10,6,29
194,1079.594000,12,10,8,45
195,1079.604000,12,10,8,50
196,1079.644000,12,10,8,29
197,1079.654000,12,10,4,30
198,1079.664000,12,10,4,37
199,1079.674000,12,10,4,36
200,1079.684000,12,10,7,34
201,1079.694000,12,10,4,33
202,1079.724000,12,10,10,38
203,1079.744000,12,10,4,39
204,1079.754000,12,10,4,33
205,1079.764000,12,10,9,38
206,1079.774000,12,10,6,38
207,1079.784000,12,10,4,32
208,1079.794000,12,10,4,37
209,1079.824000,12,10,9,38
210,1079.854000,12,10,5,41
211,1079.864000,12,10,6,40
212,1079.874000,12,10,4,29
213,1079.884000,12,10,4,36
214,1079.894000,14,12,9,174
215,1079.934000,14,12,11,199
216,1079.944000,14,12,7,191
217,1079.964000,14,12,10,216
218,1080.044000,14,12,7,195
219,1080.054000,14,12,9,184
220,1080.064000,14,12,8,206
221,1080.134000,14,12,8,177
222,1080.144000,14,12,7,178
223,1080.154000,14,12,5,191
224,1080.164000,14,12,9,192
225,1080.244000,14,12,6,207
226,1080.254000,14,12,7,193
227,1080.264000,14,12,11,211
228,1080.274000,14,12,12,182
229,1080.354000,12,12,6,190
230,1080.364000,12,12,9,177
231,1080.374000,12,12,9,194
232,1080.394000,12,12,5,181
233,1080.444000,10,10,6,37
234,1080.454000,10,10,7,35
235,1080.464000,10,10,9,39
236,1080.474000,10,10,7,38
237,1080.484000,10,10,10,37
238,1080.494000,10,10,7,46
239,1080.504000,10,10,7,40
240,1080.514000,10,10,6,40
241,1080.524000,10,10,11,36
242,1080.534000,10,10,4,54
243,1080.544000,10,10,7,34
244,1080.554000,8,8,4,9
245,1080.564000,8,8,4,8
246,1080.574000,8,8,4,11
247,1080.584000,8,8,4,14
248,1080.594000,8,8,7,6
249,1080.604000,8,8,7,9
250,1080.614000,8,8,5,8
251,1080.624000,8,8,7,9
252,1080.634000,8,8,4,7
253,1080.644000,8,8,12,11
254,1080.654000,8,8,4,9
255,1080.664000,8,8,11,7
256,1080.674000,8,8,6,8
257,1080.684000,8,8,5,8
258,1080.694000,8,8,3,7
259,1080.704000,8,8,10,13
260,1080.714000,8,8,4,7
261,1080.724000,8,8,7,11
262,1080.734000,8,8,7,13
263,1080.744000,8,8,10,8
264,1080.754000,8,8,3,10
265,1080.764000,8,8,8,9
266,1080.774000,8,8,9,8
267,1080.784000,8,8,7,6
268,1080.794000,8,8,5,9
269,1080.804000,8,8,12,10
270,1080.814000,8,8,5,9
271,1080.824000,8,8,9,8
272,1080.834000,8,8,3,6
273,1080.844000,8,8,8,7
274,1080.854000,8,8,11,14
275,1080.864000,8,8,4,8
276,1080.874000,8,8,5,8
277,1080.884000,8,8,9,6
278,1080.894000,8,8,4,10
279,1080.904000,8,8,5,7
280,1080.914000,8,8,8,8
281,1080.924000,8,8,8,8
282,1080.934000,8,8,4,7
283,1080.944000,8,8,4,9
284,1080.954000,8,8,4,13
285,1080.964000,8,8,4,9
286,1080.974000,8,8,6,22
287,1080.984000,8,8,8,11
288,1080.994000,8,8,4,9
289,1081.004000,8,8,5,9
290,1081.014000,8,8,10,10
291,1081.024000,8,8,6,9
292,1081.034000,8,8,8,10
293,1081.044000,8,8,4,7
294,1081.054000,8,8,6,11
295,1081.064000,8,8,7,7
296,1081.074000,8,8,4,21
297,1081.084000,8,8,7,8
298,1081.094000,8,8,4,13
299,1081.104000,8,8,3,1
300,1081.114000,8,8,5,0
301,1081.124000,8,8,8,1
302,1081.134000,8,0,9,0
303,1081.144000,8,0,6,0
304,1081.154000,8,8,6,10
305,1081.164000,8,8,5,7
306,1081.174000,8,8,8,10
307,1081.184000,8,8,7,11
308,1081.194000,8,8,7,13
309,1081.204000,8,8,11,13
310,1081.214000,8,8,4,8
311,1081.224000,8,8,4,11
312,1081.234000,8,8,3,7
313,1081.244000,8,8,4,15
314,1081.254000,10,10,10,44
315,1081.264000,10,10,8,36
316,1081.274000,10,10,6,43
317,1081.284000,10,10,5,35
318,1081.294000,10,10,6,43
319,1081.304000,10,10,10,37
320,1081.314000,10,10,6,58
321,1081.324000,10,10,6,37
322,1081.334000,10,10,6,19
323,1081.344000,10,10,4,37
324,1081.354000,10,10,5,36
325,1081.364000,10,10,5,40
326,1081.374000,10,10,8,41
327,1081.384000,10,10,6,35
328,1081.394000,10,10,5,39
329,1081.404000,10,10,14,35
330,1081.414000,10,10,4,31
331,1081.424000,10,10,4,28
332,1081.434000,10,10,4,8
333,1081.444000,10,10,7,3
334,1081.454000,10,10,4,43
335,1081.464000,10,10,5,38
336,1081.474000,10,10,7,39
337,1081.484000,10,10,5,41
338,1081.494000,10,10,5,34
339,1081.504000,10,10,6,39
340,1081.514000,10,10,5,39
341,1081.524000,10,10,7,37
342,1081.534000,10,10,5,33
343,1081.544000,10,10,5,10
344,1081.554000,10,10,4,44
345,1081.564000,10,10,7,37
346,1081.574000,10,10,4,38
347,1081.584000,10,10,5,35
348,1081.594000,10,10,5,30
349,1081.604000,10,10,8,40
350,1081.614000,10,10,9,40
351,1081.624000,10,10,6,42
352,1081.634000,10,10,5,35
353,1081.644000,10,10,4,41
354,1081.654000,10,10,10,33
355,1081.664000,10,10,5,34
356,1081.674000,10,10,5,38
357,1081.684000,10,10,7,42
358,1081.694000,10,10,5,39
359,1081.704000,10,10,10,44
360,1081.714000,10,10,4,29
361,1081.724000,10,10,4,32
362,1081.734000,10,10,8,10
363,1081.744000,10,10,5,34
364,1081.754000,10,10,6,36
365,1081.764000,10,10,5,41
366,1081.774000,10,10,8,40
367,1081.784000,10,10,11,37
368,1081.794000,10,10,6,39
369,1081.804000,10,10,6,36
370,1081.814000,10,10,7,36
371,1081.824000,10,10,5,25
372,1081.834000,10,10,4,3
373,1081.844000,10,10,4,32
374,1081.854000,10,10,8,42
375,1081.864000,10,10,7,45
376,1081.874000,10,10,8,36
377,1081.884000,10,10,7,35
378,1081.894000,10,10,5,37
379,1081.904000,10,10,6,37
380,1081.914000,8,8,4,9
381,1081.924000,8,8,4,5
382,1081.934000,8,8,5,3
383,1081.944000,8,8,7,1
384,1081.954000,8,8,4,9
385,1081.964000,8,8,4,8
386,1081.974000,8,8,4,7
387,1081.984000,8,8,4,7
388,1081.994000,8,8,7,10
389,1082.004000,8,8,4,12
390,1082.014000,8,8,4,9
391,1082.024000,8,8,3,8
392,1082.034000,8,8,4,7
393,1082.044000,8,8,3,6
394,1082.054000,8,8,3,11
395,1082.064000,8,8,4,9
396,1082.074000,8,8,4,13
397,1082.084000,8,8,4,10
398,1082.094000,8,8,4,14
399,1082.104000,8,8,4,9
400,1082.114000,8,8,4,6
401,1082.124000,8,8,7,4
402,1082.134000,8,8,3,1
403,1082.144000,8,8,3,1
404,1082.154000,8,8,4,7
405,1082.164000,8,8,3,9
406,1082.174000,8,8,4,8
407,1082.184000,8,8,7,12
408,1082.194000,8,8,5,9
409,1082.204000,8,8,4,11
410,1082.214000,8,8,6,7
411,1082.224000,8,8,4,7
412,1082.234000,8,8,3,6
413,1082.244000,8,8,3,6
414,1082.254000,8,8,5,8
415,1082.264000,8,8,4,6
416,1082.274000,8,8,4,7
417,1082.284000,8,8,4,11
418,1082.294000,10,10,5,35
419,1082.304000,10,10,8,40
420,1082.314000,10,10,5,44
421,1082.324000,10,10,6,8
422,1082.334000,10,10,5,7
423,1082.344000,10,10,4,36
424,1082.354000,10,10,7,39
425,1082.364000,10,10,4,36
426,1082.374000,10,10,5,58
427,1082.384000,10,10,5,31
428,1082.394000,10,10,6,34
429,1082.404000,10,10,4,33
430,1082.414000,10,10,5,45
431,1082.424000,10,10,5,8
432,1082.434000,10,10,5,4
433,1082.444000,10,10,6,1
434,1082.454000,10,0,8,0
435,1082.464000,10,0,7,0
436,1082.474000,10,0,7,0
437,1082.484000,10,0,6,0
438,1082.494000,10,0,5,0
439,1082.504000,10,0,6,0
440,1082.514000,10,0,5,0
441,1082.524000,10,0,4,0
442,1082.534000,10,0,4,0
443,1082.544000,10,10,4,34
444,1082.554000,10,10,9,38
445,1082.564000,10,10,4,40
446,1082.574000,10,10,7,37
447,1082.584000,10,10,5,30
448,1082.594000,10,10,5,32
449,1082.604000,10,10,5,43
450,1082.614000,10,10,5,32
451,1082.624000,10,10,6,8
452,1082.634000,10,10,4,0
453,1082.644000,10,10,7,2
454,1082.654000,10,0,5,0
455,1082.664000,10,0,7,0
456,1082.674000,10,0,10,0
457,1082.684000,10,0,5,0
458,1082.694000,10,0,9,0
459,1082.704000,10,0,5,0
460,1082.714000,12,0,4,0
461,1082.724000,12,0,5,0
462,1082.734000,12,0,6,0
463,1082.744000,12,10,8,43
464,1082.754000,12,10,7,40
465,1082.764000,12,10,6,36
466,1082.774000,12,10,5,38
467,1082.784000,12,10,6,38
468,1082.794000,12,10,5,39
469,1082.804000,12,10,5,32
470,1082.814000,12,10,4,29
471,1082.824000,12,10,4,3
472,1082.834000,12,10,7,38
473,1082.844000,12,10,7,38
474,1082.854000,12,10,8,40
475,1082.864000,12,10,5,42
476,1082.874000,12,10,4,29
477,1082.884000,12,10,4,48
478,1082.894000,12,10,7,32
479,1082.904000,12,10,4,29
480,1082.914000,12,10,5,5
481,1082.924000,14,10,6,1
482,1082.934000,14,10,7,1
483,1082.944000,14,0,9,0
484,1082.954000,14,0,8,0
485,1082.964000,14,0,6,0
486,1082.974000,14,0,8,0
487,1082.984000,14,0,6,0
488,1082.994000,14,0,9,0
489,1083.004000,14,0,4,0
490,1083.014000,14,0,4,0
491,1083.024000,14,0,9,0
492,1083.034000,14,0,6,0
493,1083.044000,14,0,6,0
494,1083.054000,14,10,5,34
495,1083.064000,14,10,8,40
496,1083.074000,14,10,6,40
497,1083.084000,14,10,6,44
498,1083.094000,14,10,9,31
499,1083.104000,14,10,6,48
500,1083.114000,14,10,6,40
501,1083.124000,14,10,8,20
502,1083.134000,14,10,5,3
503,1083.144000,16,10,5,48
504,1083.154000,18,12,7,181
505,1083.164000,18,12,8,190
506,1083.174000,18,12,10,170
507,1083.184000,18,12,6,175
508,1083.194000,18,12,5,190
509,1083.204000,18,12,10,189
510,1083.214000,16,10,5,32
511,1083.224000,16,10,9,36
512,1083.234000,16,10,5,35
513,1083.244000,16,10,5,36
514,1083.254000,16,10,5,37
515,1083.264000,16,10,7,37
516,1083.274000,16,10,7,31
517,1083.284000,16,10,4,41
518,1083.294000,16,10,5,33
519,1083.304000,16,10,7,40
520,1083.314000,16,10,5,38
521,1083.324000,16,10,7,36
522,1083.334000,16,10,5,45
523,1083.344000,16,10,8,38
524,1083.354000,16,10,7,35
525,1083.364000,16,10,7,37
526,1083.374000,16,10,7,43
527,1083.384000,16,10,5,35
528,1083.394000,16,10,6,36
529,1083.404000,16,10,5,30
530,1083.414000,16,10,4,33
531,1083.424000,16,10,5,36
532,1083.434000,16,10,6,46
533,1083.444000,16,10,5,40
534,1083.454000,16,10,6,42
535,1083.464000,16,10,5,33
536,1083.474000,16,10,13,33
537,1083.484000,16,10,5,37
538,1083.494000,16,10,5,45
539,1083.504000,16,10,6,37
540,1083.514000,16,10,5,40
541,1083.524000,16,10,6,42
542,1083.534000,16,10,6,33
543,1083.544000,16,10,6,38
544,1083.554000,16,10,5,31
545,1083.564000,16,10,9,38
546,1083.574000,16,10,7,34
547,1083.584000,16,10,6,39
548,1083.594000,16,10,6,38
549,1083.604000,16,10,6,53
550,1083.614000,16,10,6,30
551,1083.624000,16,10,10,44
552,1083.634000,16,10,6,37
553,1083.644000,16,10,5,37
554,1083.654000,16,10,4,50
555,1083.664000,16,10,7,35
556,1083.674000,16,10,5,42
557,1083.684000,16,10,7,36
558,1083.694000,16,10,6,40
559,1083.704000,16,10,8,38
560,1083.714000,16,10,5,41
561,1083.724000,16,10,6,42
562,1083.734000,16,10,7,31
563,1083.744000,16,10,7,48
564,1083.754000,16,10,9,45
565,1083.764000,16,10,6,50
566,1083.774000,16,10,6,37
567,1083.784000,16,10,6,54
568,1083.794000,16,10,11,36
569,1083.804000,16,10,5,41
570,1083.814000,16,10,5,34
571,1083.824000,16,10,7,48
572,1083.834000,16,10,8,38
573,1083.844000,16,10,5,39
574,1083.854000,16,10,5,41
575,1083.864000,16,10,5,40
576,1083.874000,16,10,6,38
577,1083.884000,16,10,6,37
578,1083.894000,16,10,5,37
579,1083.904000,16,10,5,38
580,1083.914000,16,10,7,38
581,1083.924000,16,10,5,45
582,1083.954000,16,10,7,41
583,1083.964000,18,12,7,164
584,1083.974000,18,12,6,172
585,1084.044000,18,12,9,185
586,1084.054000,18,12,9,173
587,1084.144000,18,12,8,195
588,1084.154000,18,12,6,194
589,1084.164000,20,12,5,201
590,1084.244000,20,12,12,171
591,1084.254000,20,12,7,208
592,1084.344000,18,10,8,45
593,1084.354000,18,10,6,42
594,1084.364000,18,10,8,38
595,1084.374000,18,10,5,43
596,1084.384000,18,10,5,38
597,1084.404000,18,10,9,36
598,1084.454000,18,10,5,42
599,1084.464000,18,10,7,37
600,1084.474000,18,10,4,35
601,1084.484000,18,10,5,40
602,1084.494000,18,10,5,39
603,1084.504000,17,9,7,17
604,1084.514000,17,9,7,19
605,1084.524000,17,9,7,16
606,1084.534000,17,9,7,18
607,1084.544000,17,9,6,16
608,1084.554000,17,9,5,20
609,1084.564000,17,9,10,20
610,1084.574000,17,9,7,14
611,1084.584000,17,9,4,15
612,1084.594000,19,9,6,15
613,1084.604000,19,9,5,27
614,1084.614000,19,9,11,17
615,1084.624000,19,9,7,20
616,1084.634000,19,9,6,18
617,1084.644000,19,9,7,22
618,1084.654000,19,9,9,18
619,1084.664000,19,9,6,17
620,1084.674000,19,9,8,22
621,1084.684000,19,9,6,17
622,1084.694000,19,9,6,18
623,1084.704000,19,9,6,18
624,1084.724000,19,9,5,17
625,1084.744000,19,9,5,17
626,1084.754000,19,9,8,18
627,1084.764000,19,9,5,19
628,1084.774000,19,9,6,14
629,1084.784000,19,9,12,20
630,1084.794000,19,9,9,20
631,1084.804000,19,9,6,14
632,1084.814000,19,9,5,16
633,1084.824000,19,9,6,19
634,1084.834000,19,9,6,17
635,1084.844000,19,9,9,21
636,1084.854000,19,9,6,17
637,1084.864000,18,8,6,8
638,1084.874000,18,8,9,9
639,1084.884000,18,8,7,7
640,1084.894000,18,8,7,11
641,1084.904000,18,8,5,10
642,1084.914000,18,8,7,11
643,1084.924000,18,8,10,8
644,1084.934000,18,8,7,7
645,1084.944000,17,7,9,3
646,1084.954000,17,7,6,3
647,1084.964000,17,7,5,3
648,1084.974000,17,7,7,3
649,1084.984000,17,7,4,5
650,1084.994000,17,7,5,4
651,1085.004000,17,7,5,5
652,1085.014000,17,7,4,3
653,1085.024000,17,7,7,4
654,1085.034000,17,7,6,4
655,1085.044000,17,7,8,3
656,1085.054000,17,7,5,5
657,1085.064000,16,6,3,1
658,1085.074000,16,6,6,2
659,1085.084000,16,6,4,2
660,1085.094000,16,6,5,1
661,1085.104000,16,6,5,1
662,1085.114000,16,6,6,2
663,1085.124000,15,5,3,0
664,1085.134000,15,5,3,0
665,1085.144000,15,5,3,1
666,1085.154000,14,5,3,1
667,1085.164000,14,5,4,0
668,1085.174000,14,5,5,1
669,1085.184000,14,5,5,2
670,1085.194000,15,5,4,0
671,1085.204000,15,5,5,1
672,1085.214000,15,5,4,1
673,1085.224000,15,5,4,3
674,1085.234000,15,5,3,1
675,1085.244000,15,5,5,1
676,1085.254000,15,5,3,1
677,1085.264000,15,5,4,1
678,1085.274000,15,5,5,1
679,1085.284000,15,5,4,1
680,1085.294000,15,5,5,1
681,1085.304000,15,5,3,1
682,1085.314000,15,5,3,0
683,1085.324000,15,5,3,0
684,1085.334000,15,5,4,1
685,1085.344000,15,5,3,2
686,1085.354000,15,5,4,2
687,1085.364000,15,5,4,1
688,1085.374000,16,6,7,2
689,1085.384000,16,6,4,1
690,1085.394000,16,6,5,1
691,1085.404000,15,4,3,0
692,1085.414000,15,2,5,1
693,1085.424000,15,1,5,0
694,1085.434000,15,0,3,0
695,1085.444000,14,0,4,0
696,1085.454000,14,0,3,0
697,1085.464000,14,0,4,0
698,1085.474000,14,0,3,0
699,1085.484000,14,0,4,0
700,1085.494000,14,0,3,0
701,1085.504000,14,0,4,0
702,1085.514000,14,0,3,0
703,1085.524000,14,0,3,0
704,1085.534000,14,0,3,0
705,1085.544000,13,5,4,1
706,1085.554000,13,5,6,1
707,1085.564000,13,5,4,1
708,1085.574000,13,5,5,1
709,1085.584000,13,6,5,2
710,1085.594000,13,6,4,2
711,1085.604000,13,6,4,2
712,1085.614000,13,5,5,1
713,1085.624000,13,5,6,1
714,1085.634000,13,5,4,1
715,1085.644000,13,2,3,0
716,1085.654000,13,6,7,2
717,1085.664000,13,6,5,1
718,1085.674000,13,6,5,2
719,1085.684000,13,6,7,2
720,1085.694000,13,6,4,2
721,1085.704000,13,6,6,2
722,1085.714000,13,6,5,2
723,1085.724000,13,5,6,2
724,1085.734000,13,5,3,1
725,1085.744000,13,3,5,0
726,1085.754000,13,6,3,2
727,1085.764000,13,6,3,1
728,1085.774000,13,6,6,1
729,1085.784000,13,6,3,3
730,1085.794000,13,6,3,2
731,1085.804000,13,6,6,3
732,1085.814000,13,6,12,2
733,1085.824000,13,6,4,3
734,1085.834000,13,6,4,3
735,1085.844000,13,5,4,0
736,1085.854000,13,6,3,2
737,1085.864000,13,6,3,2
738,1085.874000,13,6,6,1
739,1085.884000,13,6,4,2
740,1085.894000,13,6,3,1
741,1085.904000,13,6,6,2
742,1085.914000,13,6,6,3
743,1085.924000,13,6,4,1
744,1085.934000,13,6,3,1
745,1085.944000,13,5,4,1
746,1085.954000,13,6,4,1
747,1085.964000,13,6,5,2
748,1085.974000,13,6,4,2
749,1085.984000,12,6,6,2
750,1085.994000,12,6,7,2
751,1086.004000,12,6,4,3
752,1086.014000,12,6,4,4
753,1086.024000,12,5,5,1
754,1086.034000,12,5,9,1
755,1086.044000,12,4,5,1
756,1086.054000,12,7,5,3
757,1086.064000,12,7,4,4
758,1086.074000,12,7,3,5
759,1086.084000,12,7,7,8
760,1086.094000,12,7,8,6
761,1086.104000,12,7,4,6
762,1086.114000,12,7,4,5
763,1086.124000,13,5,4,1
764,1086.134000,13,5,3,0
765,1086.144000,13,7,5,3
766,1086.154000,13,7,4,3
767,1086.164000,13,7,7,5
768,1086.174000,13,7,9,4
769,1086.184000,13,7,6,3
770,1086.194000,13,7,5,5
771,1086.204000,13,7,4,3
772,1086.214000,13,7,5,3
773,1086.224000,13,5,6,0
774,1086.234000,14,3,5,0
775,1086.244000,14,7,4,5
776,1086.254000,14,7,4,3
777,1086.264000,14,7,5,4
778,1086.274000,14,7,5,4
779,1086.284000,14,7,11,3
780,1086.294000,14,7,9,4
781,1086.304000,14,7,3,1
782,1086.314000,14,7,4,0
783,1086.324000,14,1,5,0
784,1086.334000,14,0,5,0
785,1086.344000,14,7,7,6
786,1086.354000,14,7,5,6
787,1086.364000,14,7,4,4
788,1086.374000,14,7,4,3
789,1086.384000,14,7,4,3
790,1086.394000,14,7,7,3
791,1086.404000,14,7,4,2
792,1086.414000,13,6,3,1
793,1086.424000,14,4,7,1
794,1086.434000,14,3,4,0
795,1086.444000,14,6,4,1
796,1086.454000,14,6,5,1
797,1086.464000,13,6,6,2
798,1086.474000,13,6,5,2
799,1086.484000,13,6,6,2
800,1086.494000,13,6,3,1
801,1086.504000,13,6,3,1
802,1086.514000,13,4,3,1
803,1086.524000,13,4,6,0
804,1086.534000,13,0,6,0
805,1086.544000,13,0,6,0
806,1086.554000,13,6,4,2
807,1086.564000,13,6,4,2
808,1086.574000,13,6,4,3
809,1086.584000,13,6,5,3
810,1086.594000,13,6,3,3
811,1086.604000,12,5,5,1
812,1086.614000,12,2,4,0
813,1086.624000,12,1,4,0
814,1086.634000,12,1,3,0
815,1086.644000,11,0,3,0
816,1086.654000,11,6,4,2
817,1086.664000,11,6,3,3
818,1086.674000,11,6,4,2
819,1086.684000,11,6,3,3
820,1086.694000,11,6,3,1
821,1086.704000,11,5,4,1
822,1086.714000,11,2,3,0
823,1086.724000,12,1,4,0
824,1086.734000,12,1,7,1
825,1086.744000,12,7,3,2
826,1086.754000,12,7,3,3
827,1086.764000,12,7,3,3
828,1086.774000,12,7,3,3
829,1086.784000,11,5,5,2
830,1086.794000,11,2,4,0
831,1086.804000,11,1,3,0
832,1086.814000,11,1,5,0
833,1086.824000,11,0,3,0
834,1086.834000,11,0,6,0
835,1086.844000,11,0,3,0
836,1086.854000,10,7,3,3
837,1086.864000,10,7,7,5
838,1086.874000,10,7,3,6
839,1086.884000,10,6,3,2
840,1086.894000,10,5,7,1
841,1086.904000,9,2,3,0
842,1086.914000,9,1,2,0
843,1086.924000,9,1,2,0
844,1086.934000,9,1,2,0
845,1086.944000,9,7,3,3
846,1086.954000,9,7,3,5
847,1086.964000,9,7,3,3
848,1086.974000,10,5,5,0
849,1086.984000,10,3,3,0
850,1086.994000,10,1,5,1
851,1087.004000,10,1,3,0
852,1087.014000,11,1,4,0
853,1087.024000,11,0,5,0
854,1087.034000,11,0,4,0
855,1087.044000,11,8,3,8
856,1087.054000,11,8,3,6
857,1087.064000,11,8,5,8
858,1087.074000,11,8,4,7
859,1087.084000,11,8,6,4
860,1087.094000,11,5,7,2
861,1087.104000,11,3,4,0
862,1087.114000,11,1,5,0
863,1087.124000,11,0,3,0
864,1087.134000,11,0,4,0
865,1087.144000,11,0,5,0
866,1087.154000,11,8,3,7
867,1087.164000,11,8,3,6
868,1087.174000,11,8,3,7
869,1087.184000,11,8,5,9
