frame,t,match_frac,mean_mahal_sqrt,p95_mahal_sqrt,wrong_side_rate,color_confusions,n_obs
121,1075.554000,0.667,0.008,0.008,0.000,0,18
122,1075.644000,0.667,0.013,0.013,0.000,0,18
123,1075.664000,0.667,0.011,0.011,0.000,0,18
124,1075.744000,0.667,0.010,0.010,0.000,0,18
125,1075.754000,0.667,0.010,0.010,0.000,0,18
126,1075.804000,0.667,0.008,0.009,0.000,0,18
127,1075.854000,0.667,0.012,0.013,0.000,0,18
128,1075.944000,0.667,0.012,0.012,0.000,0,18
129,1075.954000,0.667,0.012,0.012,0.000,0,18
130,1076.044000,0.667,0.008,0.008,0.000,0,18
131,1076.054000,0.667,0.006,0.007,0.000,0,18
132,1076.134000,0.667,0.012,0.012,0.000,0,18
133,1076.244000,0.667,0.013,0.013,0.000,0,18
134,1076.254000,0.667,0.012,0.013,0.000,0,18
135,1076.344000,0.667,0.011,0.011,0.000,0,18
136,1076.354000,0.667,0.011,0.011,0.000,0,18
137,1076.444000,0.667,0.015,0.015,0.000,0,18
138,1076.494000,0.667,0.007,0.007,0.000,0,18
139,1076.544000,0.667,0.012,0.012,0.000,0,18
140,1076.644000,0.667,0.013,0.013,0.000,0,18
141,1076.654000,0.667,0.012,0.013,0.000,0,18
142,1076.744000,0.667,0.007,0.007,0.000,0,18
143,1076.834000,0.667,0.013,0.014,0.000,0,18
144,1076.844000,0.667,0.013,0.014,0.000,0,18
145,1076.944000,0.667,0.013,0.013,0.000,0,18
146,1077.024000,0.667,0.012,0.012,0.000,0,18
147,1077.064000,0.700,0.010,0.010,0.000,0,20
148,1077.344000,0.750,0.031,0.032,0.000,0,16
149,1077.354000,0.750,0.038,0.038,0.000,0,16
150,1077.374000,0.750,0.049,0.049,0.000,0,16
151,1077.444000,0.750,0.067,0.067,0.000,0,16
152,1077.454000,0.750,0.067,0.067,0.000,0,16
153,1077.544000,0.750,0.039,0.039,0.000,0,16
154,1077.554000,0.750,0.033,0.033,0.000,0,16
155,1077.644000,0.750,0.009,0.009,0.000,0,16
156,1077.654000,0.750,0.009,0.009,0.000,0,16
157,1077.744000,0.750,0.013,0.013,0.000,0,16
158,1077.784000,0.750,0.008,0.008,0.000,0,16
159,1077.834000,0.750,0.012,0.012,0.000,0,16
160,1077.944000,0.750,0.013,0.014,0.000,0,16
161,1077.954000,0.750,0.013,0.013,0.000,0,16
162,1078.044000,0.778,0.007,0.008,0.000,0,18
163,1078.244000,0.778,0.013,0.013,0.000,0,18
164,1078.434000,0.778,0.028,0.028,0.000,0,18
165,1078.764000,0.750,0.064,0.064,0.000,0,16
166,1078.834000,0.750,0.084,0.084,0.000,0,16
167,1078.944000,0.750,0.054,0.054,0.000,0,16
168,1078.984000,0.750,0.025,0.025,0.000,0,16
169,1079.044000,0.750,0.011,0.011,0.000,0,16
170,1079.144000,0.750,0.013,0.013,0.000,0,16
171,1079.244000,0.750,0.008,0.008,0.000,0,16
172,1079.254000,0.750,0.009,0.009,0.000,0,16
173,1079.304000,0.750,0.010,0.010,0.000,0,16
174,1079.344000,0.714,0.013,0.013,0.000,0,14
175,1079.354000,0.714,0.013,0.013,0.000,0,14
176,1079.364000,0.714,0.012,0.012,0.000,0,14
177,1079.374000,0.714,0.010,0.010,0.000,0,14
178,1079.384000,0.714,0.008,0.008,0.000,0,14
179,1079.394000,0.714,0.007,0.008,0.000,0,14
180,1079.444000,0.833,0.013,0.013,0.000,0,12
181,1079.454000,0.833,0.013,0.013,0.000,0,12
182,1079.464000,0.833,0.012,0.012,0.000,0,12
183,1079.474000,0.833,0.010,0.010,0.000,0,12
184,1079.484000,0.833,0.008,0.008,0.000,0,12
185,1079.494000,0.833,0.006,0.007,0.000,0,12
186,1079.504000,0.833,0.007,0.007,0.000,0,12
187,1079.514000,0.833,0.008,0.008,0.000,0,12
188,1079.524000,0.833,0.008,0.008,0.000,0,12
189,1079.544000,0.833,0.006,0.007,0.000,0,12
190,1079.554000,0.833,0.007,0.007,0.000,0,12
191,1079.564000,0.833,0.008,0.008,0.000,0,12
192,1079.574000,0.833,0.007,0.008,0.000,0,12
193,1079.584000,0.833,0.007,0.007,0.000,0,12
194,1079.594000,0.833,0.006,0.007,0.000,0,12
195,1079.604000,0.833,0.006,0.007,0.000,0,12
196,1079.644000,0.833,0.007,0.007,0.000,0,12
197,1079.654000,0.833,0.008,0.008,0.000,0,12
198,1079.664000,0.833,0.008,0.008,0.000,0,12
199,1079.674000,0.833,0.008,0.008,0.000,0,12
200,1079.684000,0.833,0.007,0.007,0.000,0,12
201,1079.694000,0.833,0.006,0.007,0.000,0,12
202,1079.724000,0.833,0.006,0.007,0.000,0,12
203,1079.744000,0.833,0.007,0.007,0.000,0,12
204,1079.754000,0.833,0.008,0.008,0.000,0,12
205,1079.764000,0.833,0.008,0.008,0.000,0,12
206,1079.774000,0.833,0.008,0.008,0.000,0,12
207,1079.784000,0.833,0.007,0.007,0.000,0,12
208,1079.794000,0.833,0.006,0.007,0.000,0,12
209,1079.824000,0.833,0.007,0.007,0.000,0,12
210,1079.854000,0.833,0.006,0.007,0.000,0,12
211,1079.864000,0.833,0.007,0.007,0.000,0,12
212,1079.874000,0.833,0.007,0.007,0.000,0,12
213,1079.884000,0.833,0.007,0.007,0.000,0,12
214,1079.894000,0.857,0.006,0.007,0.000,0,14
215,1079.934000,0.857,0.007,0.008,0.000,0,14
216,1079.944000,0.857,0.008,0.008,0.000,0,14
217,1079.964000,0.857,0.007,0.008,0.000,0,14
218,1080.044000,0.857,0.008,0.008,0.000,0,14
219,1080.054000,0.857,0.008,0.008,0.000,0,14
220,1080.064000,0.857,0.007,0.008,0.000,0,14
221,1080.134000,0.857,0.009,0.010,0.000,0,14
222,1080.144000,0.857,0.010,0.010,0.000,0,14
223,1080.154000,0.857,0.010,0.010,0.000,0,14
224,1080.164000,0.857,0.009,0.010,0.000,0,14
225,1080.244000,0.857,0.010,0.011,0.000,0,14
226,1080.254000,0.857,0.011,0.012,0.000,0,14
227,1080.264000,0.857,0.010,0.011,0.000,0,14
228,1080.274000,0.857,0.010,0.010,0.000,0,14
229,1080.354000,1.000,0.010,0.011,0.000,0,12
230,1080.364000,1.000,0.009,0.010,0.000,0,12
231,1080.374000,1.000,0.007,0.008,0.000,0,12
232,1080.394000,1.000,0.006,0.007,0.000,0,12
233,1080.444000,1.000,0.011,0.012,0.000,0,10
234,1080.454000,1.000,0.011,0.012,0.000,0,10
235,1080.464000,1.000,0.010,0.011,0.000,0,10
236,1080.474000,1.000,0.009,0.010,0.000,0,10
237,1080.484000,1.000,0.008,0.008,0.000,0,10
238,1080.494000,1.000,0.006,0.007,0.000,0,10
239,1080.504000,1.000,0.006,0.007,0.000,0,10
240,1080.514000,1.000,0.008,0.009,0.000,0,10
241,1080.524000,1.000,0.010,0.011,0.000,0,10
242,1080.534000,1.000,0.012,0.012,0.000,0,10
243,1080.544000,1.000,0.012,0.013,0.000,0,10
244,1080.554000,1.000,0.013,0.013,0.000,0,8
245,1080.564000,1.000,0.012,0.013,0.000,0,8
246,1080.574000,1.000,0.011,0.012,0.000,0,8
247,1080.584000,1.000,0.010,0.011,0.000,0,8
248,1080.594000,1.000,0.008,0.009,0.000,0,8
249,1080.604000,1.000,0.006,0.007,0.000,0,8
250,1080.614000,1.000,0.007,0.007,0.000,0,8
251,1080.624000,1.000,0.007,0.008,0.000,0,8
252,1080.634000,1.000,0.007,0.008,0.000,0,8
253,1080.644000,1.000,0.007,0.008,0.000,0,8
254,1080.654000,1.000,0.008,0.009,0.000,0,8
255,1080.664000,1.000,0.008,0.009,0.000,0,8
256,1080.674000,1.000,0.008,0.009,0.000,0,8
257,1080.684000,1.000,0.008,0.008,0.000,0,8
258,1080.694000,1.000,0.007,0.007,0.000,0,8
259,1080.704000,1.000,0.007,0.007,0.000,0,8
260,1080.714000,1.000,0.007,0.007,0.000,0,8
261,1080.724000,1.000,0.007,0.007,0.000,0,8
262,1080.734000,1.000,0.007,0.007,0.000,0,8
263,1080.744000,1.000,0.007,0.007,0.000,0,8
264,1080.754000,1.000,0.007,0.007,0.000,0,8
265,1080.764000,1.000,0.007,0.007,0.000,0,8
266,1080.774000,1.000,0.007,0.007,0.000,0,8
267,1080.784000,1.000,0.007,0.007,0.000,0,8
268,1080.794000,1.000,0.007,0.007,0.000,0,8
269,1080.804000,1.000,0.006,0.007,0.000,0,8
270,1080.814000,1.000,0.007,0.007,0.000,0,8
271,1080.824000,1.000,0.007,0.007,0.000,0,8
272,1080.834000,1.000,0.007,0.007,0.000,0,8
273,1080.844000,1.000,0.006,0.007,0.000,0,8
274,1080.854000,1.000,0.007,0.007,0.000,0,8
275,1080.864000,1.000,0.007,0.007,0.000,0,8
276,1080.874000,1.000,0.007,0.007,0.000,0,8
277,1080.884000,1.000,0.007,0.007,0.000,0,8
278,1080.894000,1.000,0.006,0.007,0.000,0,8
279,1080.904000,1.000,0.006,0.007,0.000,0,8
280,1080.914000,1.000,0.007,0.007,0.000,0,8
281,1080.924000,1.000,0.006,0.007,0.000,0,8
282,1080.934000,1.000,0.006,0.007,0.000,0,8
283,1080.944000,1.000,0.007,0.007,0.000,0,8
284,1080.954000,1.000,0.006,0.007,0.000,0,8
285,1080.964000,1.000,0.006,0.007,0.000,0,8
286,1080.974000,1.000,0.007,0.007,0.000,0,8
287,1080.984000,1.000,0.006,0.007,0.000,0,8
288,1080.994000,1.000,0.006,0.007,0.000,0,8
289,1081.004000,1.000,0.171,0.171,0.000,0,8
290,1081.014000,1.000,0.391,0.392,0.000,0,8
291,1081.024000,1.000,0.612,0.612,0.000,0,8
292,1081.034000,1.000,0.833,0.833,0.000,0,8
293,1081.044000,1.000,1.054,1.055,0.000,0,8
294,1081.054000,1.000,1.276,1.277,0.000,0,8
295,1081.064000,1.000,1.499,1.499,0.000,0,8
296,1081.074000,1.000,1.721,1.722,0.000,0,8
297,1081.084000,1.000,1.945,1.945,0.000,0,8
298,1081.094000,0.500,2.168,2.168,0.000,0,8
299,1081.104000,0.250,2.392,2.392,0.000,0,8
300,1081.114000,0.125,2.617,2.617,0.000,0,8
301,1081.124000,0.125,2.842,2.842,0.000,0,8
302,1081.134000,0.000,,,0.000,0,8
303,1081.144000,0.000,,,0.000,0,8
304,1081.154000,1.000,0.174,0.175,0.000,0,8
305,1081.164000,1.000,0.399,0.400,0.000,0,8
306,1081.174000,1.000,0.624,0.625,0.000,0,8
307,1081.184000,1.000,0.850,0.850,0.000,0,8
308,1081.194000,1.000,1.076,1.076,0.000,0,8
309,1081.204000,1.000,1.302,1.303,0.000,0,8
310,1081.214000,1.000,1.529,1.530,0.000,0,8
311,1081.224000,1.000,1.756,1.757,0.000,0,8
312,1081.234000,1.000,1.984,1.985,0.000,0,8
313,1081.244000,1.000,0.176,0.177,0.000,0,8
314,1081.254000,1.000,0.404,0.404,0.000,0,10
315,1081.264000,1.000,0.631,0.632,0.000,0,10
316,1081.274000,1.000,0.860,0.860,0.000,0,10
317,1081.284000,1.000,1.088,1.089,0.000,0,10
318,1081.294000,1.000,1.318,1.318,0.000,0,10
319,1081.304000,1.000,1.547,1.548,0.000,0,10
320,1081.314000,1.000,1.777,1.778,0.000,0,10
321,1081.324000,0.700,2.007,2.008,0.000,0,10
322,1081.334000,0.400,2.238,2.238,0.000,0,10
323,1081.344000,1.000,0.179,0.180,0.000,0,10
324,1081.354000,1.000,0.409,0.410,0.000,0,10
325,1081.364000,1.000,0.640,0.641,0.000,0,10
326,1081.374000,1.000,0.871,0.872,0.000,0,10
327,1081.384000,1.000,1.103,1.103,0.000,0,10
328,1081.394000,1.000,1.335,1.335,0.000,0,10
329,1081.404000,1.000,1.567,1.568,0.000,0,10
330,1081.414000,1.000,1.800,1.801,0.000,0,10
331,1081.424000,0.700,2.033,2.034,0.000,0,10
332,1081.434000,0.300,2.267,2.267,0.000,0,10
333,1081.444000,0.200,2.501,2.501,0.000,0,10
334,1081.454000,1.000,0.181,0.182,0.000,0,10
335,1081.464000,1.000,0.415,0.416,0.000,0,10
336,1081.474000,1.000,0.649,0.650,0.000,0,10
337,1081.484000,1.000,0.883,0.884,0.000,0,10
338,1081.494000,1.000,1.118,1.119,0.000,0,10
339,1081.504000,1.000,1.354,1.354,0.000,0,10
340,1081.514000,1.000,1.589,1.590,0.000,0,10
341,1081.524000,1.000,1.826,1.826,0.000,0,10
342,1081.534000,0.600,2.062,2.062,0.000,0,10
343,1081.544000,0.300,2.299,2.299,0.000,0,10
344,1081.554000,1.000,0.184,0.185,0.000,0,10
345,1081.564000,1.000,0.420,0.421,0.000,0,10
346,1081.574000,1.000,0.657,0.658,0.000,0,10
347,1081.584000,1.000,0.895,0.895,0.000,0,10
348,1081.594000,1.000,1.132,1.133,0.000,0,10
349,1081.604000,1.000,1.371,1.371,0.000,0,10
350,1081.614000,1.000,1.609,1.610,0.000,0,10
351,1081.624000,1.000,1.849,1.849,0.000,0,10
352,1081.634000,0.600,2.088,2.088,0.000,0,10
353,1081.644000,1.000,0.186,0.187,0.000,0,10
354,1081.654000,1.000,0.425,0.426,0.000,0,10
355,1081.664000,1.000,0.665,0.665,0.000,0,10
356,1081.674000,1.000,0.905,0.905,0.000,0,10
357,1081.684000,1.000,1.145,1.146,0.000,0,10
358,1081.694000,1.000,1.386,1.387,0.000,0,10
359,1081.704000,1.000,1.627,1.628,0.000,0,10
360,1081.714000,1.000,1.869,1.870,0.000,0,10
361,1081.724000,0.500,2.111,2.112,0.000,0,10
362,1081.734000,0.300,2.354,2.354,0.000,0,10
363,1081.744000,1.000,0.188,0.189,0.000,0,10
364,1081.754000,1.000,0.430,0.431,0.000,0,10
365,1081.764000,1.000,0.673,0.674,0.000,0,10
366,1081.774000,1.000,0.916,0.917,0.000,0,10
367,1081.784000,1.000,1.159,1.160,0.000,0,10
368,1081.794000,1.000,1.403,1.404,0.000,0,10
369,1081.804000,1.000,1.647,1.648,0.000,0,10
370,1081.814000,1.000,1.892,1.893,0.000,0,10
371,1081.824000,0.500,2.137,2.137,0.000,0,10
372,1081.834000,0.200,2.382,2.382,0.000,0,10
373,1081.844000,1.000,0.191,0.191,0.000,0,10
374,1081.854000,1.000,0.436,0.436,0.000,0,10
375,1081.864000,1.000,0.681,0.682,0.000,0,10
376,1081.874000,1.000,0.927,0.928,0.000,0,10
377,1081.884000,1.000,1.173,1.174,0.000,0,10
378,1081.894000,1.000,1.420,1.421,0.000,0,10
379,1081.904000,1.000,1.667,1.668,0.000,0,10
380,1081.914000,1.000,1.915,1.916,0.000,0,8
381,1081.924000,0.500,2.163,2.163,0.000,0,8
382,1081.934000,0.250,2.411,2.411,0.000,0,8
383,1081.944000,0.125,2.660,2.660,0.000,0,8
384,1081.954000,1.000,0.193,0.194,0.000,0,8
385,1081.964000,1.000,0.441,0.442,0.000,0,8
386,1081.974000,1.000,0.690,0.691,0.000,0,8
387,1081.984000,1.000,0.939,0.940,0.000,0,8
388,1081.994000,1.000,1.189,1.190,0.000,0,8
389,1082.004000,1.000,1.439,1.440,0.000,0,8
390,1082.014000,1.000,1.689,1.690,0.000,0,8
391,1082.024000,1.000,1.940,1.941,0.000,0,8
392,1082.034000,0.500,2.191,2.191,0.000,0,8
393,1082.044000,1.000,0.195,0.196,0.000,0,8
394,1082.054000,1.000,0.446,0.447,0.000,0,8
395,1082.064000,1.000,0.697,0.698,0.000,0,8
396,1082.074000,1.000,0.949,0.950,0.000,0,8
397,1082.084000,1.000,1.201,1.202,0.000,0,8
398,1082.094000,1.000,1.454,1.455,0.000,0,8
399,1082.104000,1.000,1.707,1.708,0.000,0,8
400,1082.114000,1.000,1.961,1.962,0.000,0,8
401,1082.124000,0.500,2.214,2.214,0.000,0,8
402,1082.134000,0.250,2.468,2.468,0.000,0,8
403,1082.144000,0.125,2.723,2.723,0.000,0,8
404,1082.154000,1.000,0.198,0.199,0.000,0,8
405,1082.164000,1.000,0.452,0.453,0.000,0,8
406,1082.174000,1.000,0.706,0.707,0.000,0,8
407,1082.184000,1.000,0.961,0.962,0.000,0,8
408,1082.194000,1.000,1.217,1.218,0.000,0,8
409,1082.204000,1.000,1.473,1.473,0.000,0,8
410,1082.214000,1.000,1.729,1.730,0.000,0,8
411,1082.224000,1.000,1.986,1.987,0.000,0,8
412,1082.234000,0.500,2.242,2.243,0.000,0,8
413,1082.244000,1.000,0.200,0.201,0.000,0,8
414,1082.254000,1.000,0.457,0.457,0.000,0,8
415,1082.264000,1.000,0.714,0.715,0.000,0,8
416,1082.274000,1.000,0.971,0.972,0.000,0,8
417,1082.284000,1.000,1.229,1.230,0.000,0,8
418,1082.294000,1.000,1.488,1.489,0.000,0,10
419,1082.304000,1.000,1.747,1.748,0.000,0,10
420,1082.314000,0.700,2.006,2.006,0.000,0,10
421,1082.324000,0.300,2.265,2.266,0.000,0,10
422,1082.334000,0.200,2.525,2.525,0.000,0,10
423,1082.344000,1.000,0.202,0.203,0.000,0,10
424,1082.354000,1.000,0.462,0.463,0.000,0,10
425,1082.364000,1.000,0.722,0.723,0.000,0,10
426,1082.374000,1.000,0.982,0.983,0.000,0,10
427,1082.384000,1.000,1.243,1.244,0.000,0,10
428,1082.394000,1.000,1.505,1.506,0.000,0,10
429,1082.404000,1.000,1.766,1.767,0.000,0,10
430,1082.414000,0.700,2.028,2.029,0.000,0,10
431,1082.424000,0.300,2.291,2.291,0.000,0,10
432,1082.434000,0.200,2.554,2.554,0.000,0,10
433,1082.444000,0.100,2.817,2.817,0.000,0,10
434,1082.454000,0.000,,,0.000,0,10
435,1082.464000,0.000,,,0.000,0,10
436,1082.474000,0.000,,,0.000,0,10
437,1082.484000,0.000,,,0.000,0,10
438,1082.494000,0.000,,,0.000,0,10
439,1082.504000,0.000,,,0.000,0,10
440,1082.514000,0.000,,,0.000,0,10
441,1082.524000,0.000,,,0.000,0,10
442,1082.534000,0.000,,,0.000,0,10
443,1082.544000,1.000,0.207,0.208,0.000,0,10
444,1082.554000,1.000,0.472,0.473,0.000,0,10
445,1082.564000,1.000,0.738,0.739,0.000,0,10
446,1082.574000,1.000,1.004,1.005,0.000,0,10
447,1082.584000,1.000,1.271,1.272,0.000,0,10
448,1082.594000,1.000,1.538,1.539,0.000,0,10
449,1082.604000,1.000,1.806,1.807,0.000,0,10
450,1082.614000,0.600,2.073,2.074,0.000,0,10
451,1082.624000,0.300,2.342,2.342,0.000,0,10
452,1082.634000,0.100,2.610,2.610,0.000,0,10
453,1082.644000,0.100,2.880,2.880,0.000,0,10
454,1082.654000,0.000,,,0.000,0,10
455,1082.664000,0.000,,,0.000,0,10
456,1082.674000,0.000,,,0.000,0,10
457,1082.684000,0.000,,,0.000,0,10
458,1082.694000,0.000,,,0.000,0,10
459,1082.704000,0.000,,,0.000,0,10
460,1082.714000,0.000,,,0.000,0,12
461,1082.724000,0.000,,,0.000,0,12
462,1082.734000,0.000,,,0.000,0,12
463,1082.744000,0.833,0.211,0.212,0.000,0,12
464,1082.754000,0.833,0.483,0.483,0.000,0,12
465,1082.764000,0.833,0.754,0.755,0.000,0,12
466,1082.774000,0.833,1.026,1.027,0.000,0,12
467,1082.784000,0.833,1.299,1.300,0.000,0,12
468,1082.794000,0.833,1.572,1.572,0.000,0,12
469,1082.804000,0.833,1.845,1.846,0.000,0,12
470,1082.814000,0.417,2.118,2.119,0.000,0,12
471,1082.824000,0.167,2.392,2.392,0.000,0,12
472,1082.834000,0.833,0.213,0.214,0.000,0,12
473,1082.844000,0.833,0.487,0.488,0.000,0,12
474,1082.854000,0.833,0.761,0.762,0.000,0,12
475,1082.864000,0.833,1.036,1.037,0.000,0,12
476,1082.874000,0.833,1.311,1.312,0.000,0,12
477,1082.884000,0.833,1.587,1.587,0.000,0,12
478,1082.894000,0.833,1.862,1.863,0.000,0,12
479,1082.904000,0.417,2.138,2.139,0.000,0,12
480,1082.914000,0.167,2.415,2.415,0.000,0,12
481,1082.924000,0.071,2.692,2.692,0.000,0,14
482,1082.934000,0.071,2.970,2.970,0.000,0,14
483,1082.944000,0.000,,,0.000,0,14
484,1082.954000,0.000,,,0.000,0,14
485,1082.964000,0.000,,,0.000,0,14
486,1082.974000,0.000,,,0.000,0,14
487,1082.984000,0.000,,,0.000,0,14
488,1082.994000,0.000,,,0.000,0,14
489,1083.004000,0.000,,,0.000,0,14
490,1083.014000,0.000,,,0.000,0,14
491,1083.024000,0.000,,,0.000,0,14
492,1083.034000,0.000,,,0.000,0,14
493,1083.044000,0.000,,,0.000,0,14
494,1083.054000,0.714,0.218,0.219,0.000,0,14
495,1083.064000,0.714,0.498,0.499,0.000,0,14
496,1083.074000,0.714,0.779,0.780,0.000,0,14
497,1083.084000,0.714,1.060,1.061,0.000,0,14
498,1083.094000,0.714,1.341,1.342,0.000,0,14
499,1083.104000,0.714,1.623,1.624,0.000,0,14
500,1083.114000,0.714,1.905,1.906,0.000,0,14
501,1083.124000,0.286,2.187,2.188,0.000,0,14
