frame,t,obs_idx,obs_x,obs_y,obs_color,map_id,map_x,map_y,map_color,m2,side_ok,color_penalty
4,115.564000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
4,115.564000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
5,115.574000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
5,115.574000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
5,115.574000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
5,115.574000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
5,115.574000,4,6.875,9.125,blue,-1,,,,,0,
5,115.574000,5,7.684,5.059,blue,-1,,,,,0,
5,115.574000,6,8.440,3.574,blue,-1,,,,,0,
5,115.574000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
5,115.574000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
5,115.574000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
5,115.574000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
5,115.574000,11,8.440,-3.573,yellow,-1,,,,,0,
5,115.574000,12,7.684,-5.059,yellow,-1,,,,,0,
5,115.574000,13,6.875,-9.125,yellow,-1,,,,,0,
5,115.574000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
5,115.574000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
5,115.574000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
5,115.574000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
6,115.584000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
6,115.584000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
6,115.584000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
6,115.584000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
6,115.584000,4,6.875,9.125,blue,-1,,,,,0,
6,115.584000,5,7.684,5.059,blue,-1,,,,,0,
6,115.584000,6,8.440,3.574,blue,-1,,,,,0,
6,115.584000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
6,115.584000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
6,115.584000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
6,115.584000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
6,115.584000,11,8.440,-3.573,yellow,-1,,,,,0,
6,115.584000,12,7.684,-5.059,yellow,-1,,,,,0,
6,115.584000,13,6.875,-9.125,yellow,-1,,,,,0,
6,115.584000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
6,115.584000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
6,115.584000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
6,115.584000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
7,115.594000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
7,115.594000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
7,115.594000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
7,115.594000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
7,115.594000,4,6.875,9.125,blue,-1,,,,,0,
7,115.594000,5,7.684,5.059,blue,-1,,,,,0,
7,115.594000,6,8.440,3.574,blue,-1,,,,,0,
7,115.594000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
7,115.594000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
7,115.594000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
7,115.594000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
7,115.594000,11,8.440,-3.573,yellow,-1,,,,,0,
7,115.594000,12,7.684,-5.059,yellow,-1,,,,,0,
7,115.594000,13,6.875,-9.125,yellow,-1,,,,,0,
7,115.594000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
7,115.594000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
7,115.594000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
7,115.594000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
8,115.604000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
8,115.604000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
8,115.604000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
8,115.604000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
8,115.604000,4,6.875,9.125,blue,-1,,,,,0,
8,115.604000,5,7.684,5.059,blue,-1,,,,,0,
8,115.604000,6,8.440,3.574,blue,-1,,,,,0,
8,115.604000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
8,115.604000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
8,115.604000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
8,115.604000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
8,115.604000,11,8.440,-3.573,yellow,-1,,,,,0,
8,115.604000,12,7.684,-5.059,yellow,-1,,,,,0,
8,115.604000,13,6.875,-9.125,yellow,-1,,,,,0,
8,115.604000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
8,115.604000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
8,115.604000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
8,115.604000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
9,115.664000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
9,115.664000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
9,115.664000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
9,115.664000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
9,115.664000,4,6.875,9.125,blue,-1,,,,,0,
9,115.664000,5,7.684,5.059,blue,-1,,,,,0,
9,115.664000,6,8.440,3.574,blue,-1,,,,,0,
9,115.664000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
9,115.664000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
9,115.664000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
9,115.664000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
9,115.664000,11,8.440,-3.573,yellow,-1,,,,,0,
9,115.664000,12,7.684,-5.059,yellow,-1,,,,,0,
9,115.664000,13,6.875,-9.125,yellow,-1,,,,,0,
9,115.664000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
9,115.664000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
9,115.664000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
9,115.664000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
10,115.744000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
10,115.744000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
10,115.744000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
10,115.744000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
10,115.744000,4,6.875,9.125,blue,-1,,,,,0,
10,115.744000,5,7.684,5.059,blue,-1,,,,,0,
10,115.744000,6,8.440,3.574,blue,-1,,,,,0,
10,115.744000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
10,115.744000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
10,115.744000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
10,115.744000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
10,115.744000,11,8.440,-3.573,yellow,-1,,,,,0,
10,115.744000,12,7.684,-5.059,yellow,-1,,,,,0,
10,115.744000,13,6.875,-9.125,yellow,-1,,,,,0,
10,115.744000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
10,115.744000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
10,115.744000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
10,115.744000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
11,115.824000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
11,115.824000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
11,115.824000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
11,115.824000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
11,115.824000,4,6.875,9.125,blue,-1,,,,,0,
11,115.824000,5,7.684,5.059,blue,-1,,,,,0,
11,115.824000,6,8.440,3.574,blue,-1,,,,,0,
11,115.824000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
11,115.824000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
11,115.824000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
11,115.824000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
11,115.824000,11,8.440,-3.573,yellow,-1,,,,,0,
11,115.824000,12,7.684,-5.059,yellow,-1,,,,,0,
11,115.824000,13,6.875,-9.125,yellow,-1,,,,,0,
11,115.824000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
11,115.824000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
11,115.824000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
11,115.824000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
12,115.864000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
12,115.864000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
12,115.864000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
12,115.864000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
12,115.864000,4,6.875,9.125,blue,-1,,,,,0,
12,115.864000,5,7.684,5.059,blue,-1,,,,,0,
12,115.864000,6,8.440,3.574,blue,-1,,,,,0,
12,115.864000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
12,115.864000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
12,115.864000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
12,115.864000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
12,115.864000,11,8.440,-3.573,yellow,-1,,,,,0,
12,115.864000,12,7.684,-5.059,yellow,-1,,,,,0,
12,115.864000,13,6.875,-9.125,yellow,-1,,,,,0,
12,115.864000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
12,115.864000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
12,115.864000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
12,115.864000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
13,115.944000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
13,115.944000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
13,115.944000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
13,115.944000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
13,115.944000,4,6.875,9.125,blue,-1,,,,,0,
13,115.944000,5,7.684,5.059,blue,-1,,,,,0,
13,115.944000,6,8.440,3.574,blue,-1,,,,,0,
13,115.944000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
13,115.944000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
13,115.944000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
13,115.944000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
13,115.944000,11,8.440,-3.573,yellow,-1,,,,,0,
13,115.944000,12,7.684,-5.059,yellow,-1,,,,,0,
13,115.944000,13,6.875,-9.125,yellow,-1,,,,,0,
13,115.944000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
13,115.944000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
13,115.944000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
13,115.944000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
14,116.034000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
14,116.034000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
14,116.034000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
14,116.034000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
14,116.034000,4,6.875,9.125,blue,-1,,,,,0,
14,116.034000,5,7.684,5.059,blue,-1,,,,,0,
14,116.034000,6,8.440,3.574,blue,-1,,,,,0,
14,116.034000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
14,116.034000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
14,116.034000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
14,116.034000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
14,116.034000,11,8.440,-3.573,yellow,-1,,,,,0,
14,116.034000,12,7.684,-5.059,yellow,-1,,,,,0,
14,116.034000,13,6.875,-9.125,yellow,-1,,,,,0,
14,116.034000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
14,116.034000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
14,116.034000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
14,116.034000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
15,116.074000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
15,116.074000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
15,116.074000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
15,116.074000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
15,116.074000,4,6.875,9.125,blue,-1,,,,,0,
15,116.074000,5,7.684,5.059,blue,-1,,,,,0,
15,116.074000,6,8.440,3.574,blue,-1,,,,,0,
15,116.074000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
15,116.074000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
15,116.074000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
15,116.074000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
15,116.074000,11,8.440,-3.573,yellow,-1,,,,,0,
15,116.074000,12,7.684,-5.059,yellow,-1,,,,,0,
15,116.074000,13,6.875,-9.125,yellow,-1,,,,,0,
15,116.074000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
15,116.074000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
15,116.074000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
15,116.074000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
16,116.144000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
16,116.144000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
16,116.144000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
16,116.144000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
16,116.144000,4,6.875,9.125,blue,-1,,,,,0,
16,116.144000,5,7.684,5.059,blue,-1,,,,,0,
16,116.144000,6,8.440,3.574,blue,-1,,,,,0,
16,116.144000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
16,116.144000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
16,116.144000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
16,116.144000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
16,116.144000,11,8.440,-3.573,yellow,-1,,,,,0,
16,116.144000,12,7.684,-5.059,yellow,-1,,,,,0,
16,116.144000,13,6.875,-9.125,yellow,-1,,,,,0,
16,116.144000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
16,116.144000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
16,116.144000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
16,116.144000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
17,116.244000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
17,116.244000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
17,116.244000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
17,116.244000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
17,116.244000,4,6.875,9.125,blue,-1,,,,,0,
17,116.244000,5,7.684,5.059,blue,-1,,,,,0,
17,116.244000,6,8.440,3.574,blue,-1,,,,,0,
17,116.244000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
17,116.244000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
17,116.244000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
17,116.244000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
17,116.244000,11,8.440,-3.573,yellow,-1,,,,,0,
17,116.244000,12,7.684,-5.059,yellow,-1,,,,,0,
17,116.244000,13,6.875,-9.125,yellow,-1,,,,,0,
17,116.244000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
17,116.244000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
17,116.244000,16,2.500,1.500,orange,59,2.500,1.500,orange,0.0000,1,0.0
17,116.244000,17,7.500,1.500,orange,58,7.500,1.500,orange,0.0000,1,0.0
18,116.314000,0,14.582,-2.080,blue,41,14.582,-2.080,blue,0.0000,1,0.0
18,116.314000,1,12.108,-3.733,blue,40,12.108,-3.733,blue,0.0000,1,0.0
18,116.314000,2,10.455,-6.207,blue,39,10.455,-6.207,blue,0.0000,1,0.0
18,116.314000,3,9.875,-9.125,blue,38,9.875,-9.125,blue,0.0000,1,0.0
18,116.314000,4,6.875,9.125,blue,-1,,,,,0,
18,116.314000,5,7.684,5.059,blue,-1,,,,,0,
18,116.314000,6,8.440,3.574,blue,-1,,,,,0,
18,116.314000,7,14.582,2.081,yellow,57,14.582,2.081,yellow,0.0000,1,0.0
18,116.314000,8,12.108,3.734,yellow,56,12.108,3.734,yellow,0.0000,1,0.0
18,116.314000,9,10.455,6.207,yellow,55,10.455,6.207,yellow,0.0000,1,0.0
18,116.314000,10,9.875,9.125,yellow,54,9.875,9.125,yellow,0.0000,1,0.0
18,116.314000,11,8.440,-3.573,yellow,-1,,,,,0,
18,116.314000,12,7.684,-5.059,yellow,-1,,,,,0,
18,116.314000,13,6.875,-9.125,yellow,-1,,,,,0,
18,116.314000,14,2.500,-1.500,orange,61,2.500,-1.500,orange,0.0000,1,0.0
18,116.314000,15,7.500,-1.500,orange,60,7.500,-1.500,orange,0.0000,1,0.0
