frame,t,match_frac,mean_mahal_sqrt,p95_mahal_sqrt,wrong_side_rate,color_confusions,n_obs
113,123.114000,0.667,0.000,0.000,0.000,0,18
114,123.174000,0.667,0.000,0.000,0.000,0,18
115,123.244000,0.667,0.000,0.000,0.000,0,18
116,123.344000,0.667,0.000,0.000,0.000,0,18
117,123.404000,0.667,0.000,0.000,0.000,0,18
118,123.454000,0.667,0.000,0.000,0.000,0,18
119,123.544000,0.667,0.000,0.000,0.000,0,18
120,123.634000,0.667,0.000,0.000,0.000,0,18
121,123.694000,0.667,0.000,0.000,0.000,0,18
122,123.754000,0.667,0.000,0.000,0.000,0,18
123,123.844000,0.667,0.000,0.000,0.000,0,18
124,123.944000,0.667,0.000,0.000,0.000,0,18
125,123.984000,0.667,0.000,0.000,0.000,0,18
126,124.044000,0.667,0.000,0.000,0.000,0,18
127,124.144000,0.667,0.000,0.000,0.000,0,18
128,124.214000,0.667,0.000,0.000,0.000,0,18
129,124.274000,0.667,0.000,0.000,0.000,0,18
130,124.344000,0.667,0.000,0.000,0.000,0,18
131,124.444000,0.667,0.000,0.000,0.000,0,18
132,124.504000,0.667,0.000,0.000,0.000,0,18
133,124.574000,0.667,0.000,0.000,0.000,0,18
134,124.644000,0.667,0.000,0.000,0.000,0,18
135,124.744000,0.667,0.000,0.000,0.000,0,18
136,124.804000,0.667,0.000,0.000,0.000,0,18
137,124.854000,0.667,0.000,0.000,0.000,0,18
138,124.944000,0.667,0.000,0.000,0.000,0,18
139,125.044000,0.667,0.000,0.000,0.000,0,18
140,125.094000,0.667,0.000,0.000,0.000,0,18
141,125.144000,0.667,0.000,0.000,0.000,0,18
142,125.244000,0.667,0.000,0.000,0.000,0,18
143,125.304000,0.667,0.000,0.000,0.000,0,18
144,125.354000,0.667,0.000,0.000,0.000,0,18
145,125.444000,0.667,0.000,0.001,0.000,0,18
146,125.544000,0.667,0.000,0.000,0.000,0,18
147,125.594000,0.667,0.000,0.000,0.000,0,18
148,125.644000,0.667,0.001,0.001,0.000,0,18
149,125.744000,0.667,0.001,0.001,0.000,0,18
150,125.824000,0.667,0.000,0.000,0.000,0,18
151,125.874000,0.667,0.000,0.000,0.000,0,18
152,125.944000,0.667,0.001,0.001,0.000,0,18
153,126.044000,0.667,0.000,0.000,0.000,0,18
154,126.144000,0.667,0.000,0.000,0.000,0,18
155,126.204000,0.667,0.000,0.000,0.000,0,18
156,126.244000,0.667,0.001,0.001,0.000,0,18
157,126.344000,0.667,0.001,0.001,0.000,0,18
158,126.424000,0.667,0.000,0.000,0.000,0,18
159,126.464000,0.667,0.000,0.000,0.000,0,18
160,126.544000,0.667,0.001,0.001,0.000,0,18
161,126.644000,0.667,0.000,0.001,0.000,0,18
162,126.684000,0.667,0.000,0.000,0.000,0,18
163,126.754000,0.667,0.000,0.000,0.000,0,18
164,126.844000,0.667,0.001,0.001,0.000,0,18
165,126.934000,0.667,0.000,0.000,0.000,0,18
166,126.984000,0.667,0.000,0.000,0.000,0,18
167,127.044000,0.667,0.001,0.001,0.000,0,18
168,127.144000,0.667,0.001,0.001,0.000,0,18
169,127.234000,0.667,0.000,0.000,0.000,0,18
170,127.284000,0.667,0.000,0.000,0.000,0,18
171,127.344000,0.667,0.001,0.001,0.000,0,18
172,127.444000,0.667,0.001,0.001,0.000,0,18
173,127.514000,0.667,0.000,0.000,0.000,0,18
174,127.574000,0.667,0.000,0.000,0.000,0,18
175,127.644000,0.667,0.001,0.001,0.000,0,18
176,127.744000,0.667,0.000,0.000,0.000,0,18
177,127.794000,0.667,0.000,0.000,0.000,0,18
178,127.844000,0.667,0.000,0.000,0.000,0,18
179,127.944000,0.667,0.001,0.001,0.000,0,18
180,128.034000,0.667,0.000,0.000,0.000,0,18
181,128.084000,0.667,0.000,0.000,0.000,0,18
182,128.144000,0.667,0.001,0.001,0.000,0,18
183,128.244000,0.667,0.001,0.001,0.000,0,18
184,128.314000,0.667,0.000,0.000,0.000,0,18
185,128.344000,0.667,0.000,0.000,0.000,0,18
186,128.444000,0.667,0.001,0.001,0.000,0,18
187,128.524000,0.667,0.000,0.000,0.000,0,18
188,128.554000,0.667,0.000,0.000,0.000,0,18
189,128.644000,0.667,0.001,0.001,0.000,0,18
190,128.744000,0.667,0.000,0.000,0.000,0,18
191,128.794000,0.667,0.000,0.000,0.000,0,18
192,128.844000,0.667,0.001,0.001,0.000,0,18
193,128.944000,0.667,0.001,0.001,0.000,0,18
194,129.004000,0.667,0.000,0.000,0.000,0,18
195,129.044000,0.667,0.000,0.000,0.000,0,18
196,129.144000,0.667,0.001,0.001,0.000,0,18
197,129.214000,0.667,0.000,0.000,0.000,0,18
198,129.264000,0.667,0.000,0.000,0.000,0,18
199,129.344000,0.667,0.001,0.001,0.000,0,18
200,129.424000,0.667,0.000,0.000,0.000,0,18
201,129.474000,0.667,0.000,0.000,0.000,0,18
202,129.544000,0.667,0.000,0.001,0.000,0,18
203,129.644000,0.667,0.000,0.000,0.000,0,18
204,129.704000,0.667,0.000,0.000,0.000,0,18
205,129.764000,0.667,0.000,0.000,0.000,0,18
206,129.844000,0.667,0.001,0.001,0.000,0,18
207,129.944000,0.667,0.000,0.000,0.000,0,18
208,129.994000,0.667,0.000,0.000,0.000,0,18
209,130.054000,0.667,0.001,0.001,0.000,0,18
210,130.144000,0.667,0.001,0.001,0.000,0,18
211,130.244000,0.667,0.000,0.000,0.000,0,18
212,130.304000,0.667,0.000,0.000,0.000,0,18
213,130.354000,0.667,0.001,0.001,0.000,0,18
214,130.444000,0.667,0.001,0.001,0.000,0,18
215,130.544000,0.667,0.000,0.000,0.000,0,18
216,130.584000,0.667,0.000,0.000,0.000,0,18
217,130.644000,0.667,0.001,0.001,0.000,0,18
218,130.744000,0.667,0.001,0.001,0.000,0,18
219,130.824000,0.667,0.000,0.000,0.000,0,18
220,130.884000,0.667,0.000,0.000,0.000,0,18
221,130.944000,0.667,0.001,0.001,0.000,0,18
222,131.044000,0.667,0.001,0.001,0.000,0,18
223,131.104000,0.700,0.001,0.001,0.000,0,20
224,131.444000,0.750,0.016,0.016,0.000,0,16
225,131.514000,0.750,0.021,0.021,0.000,0,16
226,131.564000,0.750,0.020,0.020,0.000,0,16
227,131.644000,0.750,0.010,0.011,0.000,0,16
228,131.734000,0.750,0.001,0.001,0.000,0,16
229,131.784000,0.750,0.000,0.001,0.000,0,16
230,131.844000,0.750,0.001,0.001,0.000,0,16
231,131.944000,0.750,0.001,0.001,0.000,0,16
232,131.994000,0.750,0.000,0.000,0.000,0,16
233,132.054000,0.750,0.000,0.000,0.000,0,16
234,132.144000,0.750,0.002,0.002,0.000,0,16
235,132.224000,0.750,0.000,0.001,0.000,0,16
236,132.274000,0.750,0.000,0.001,0.000,0,16
237,132.344000,0.750,0.002,0.002,0.000,0,16
238,132.444000,0.750,0.001,0.001,0.000,0,16
239,132.494000,0.750,0.000,0.000,0.000,0,16
240,132.544000,0.750,0.001,0.001,0.000,0,16
241,132.644000,0.778,0.001,0.002,0.000,0,18
242,132.934000,0.778,0.029,0.029,0.000,0,18
243,133.224000,0.778,0.026,0.026,0.000,0,18
244,133.504000,0.750,0.023,0.023,0.000,0,16
245,133.554000,0.750,0.046,0.046,0.000,0,16
246,133.644000,0.750,0.052,0.052,0.000,0,16
247,133.734000,0.750,0.015,0.015,0.000,0,16
248,133.784000,0.750,0.002,0.002,0.000,0,16
249,133.844000,0.750,0.005,0.005,0.000,0,16
250,133.934000,0.750,0.005,0.005,0.000,0,16
251,133.974000,0.750,0.001,0.001,0.000,0,16
252,134.044000,0.750,0.001,0.001,0.000,0,16
253,134.144000,0.750,0.002,0.002,0.000,0,16
254,134.204000,0.714,0.000,0.000,0.000,0,14
255,134.244000,0.833,0.000,0.000,0.000,0,12
256,134.254000,0.833,0.000,0.000,0.000,0,12
257,134.264000,0.833,0.000,0.000,0.000,0,12
258,134.274000,0.833,0.000,0.000,0.000,0,12
259,134.284000,0.833,0.000,0.000,0.000,0,12
260,134.304000,0.833,0.000,0.000,0.000,0,12
261,134.334000,0.833,0.001,0.001,0.000,0,12
262,134.344000,0.833,0.001,0.001,0.000,0,12
263,134.354000,0.833,0.001,0.001,0.000,0,12
264,134.364000,0.833,0.001,0.001,0.000,0,12
265,134.374000,0.833,0.000,0.000,0.000,0,12
266,134.394000,0.833,0.000,0.000,0.000,0,12
267,134.424000,0.833,0.000,0.000,0.000,0,12
268,134.444000,0.833,0.000,0.000,0.000,0,12
269,134.454000,0.833,0.000,0.000,0.000,0,12
270,134.464000,0.833,0.000,0.000,0.000,0,12
271,134.474000,0.833,0.000,0.000,0.000,0,12
272,134.484000,0.833,0.000,0.000,0.000,0,12
273,134.504000,0.833,0.000,0.000,0.000,0,12
274,134.544000,0.833,0.000,0.000,0.000,0,12
275,134.554000,0.833,0.000,0.000,0.000,0,12
276,134.564000,0.833,0.000,0.000,0.000,0,12
277,134.574000,0.833,0.000,0.000,0.000,0,12
278,134.584000,0.833,0.000,0.000,0.000,0,12
279,134.604000,0.833,0.000,0.000,0.000,0,12
280,134.644000,0.833,0.000,0.000,0.000,0,12
281,134.654000,0.833,0.000,0.000,0.000,0,12
282,134.664000,0.833,0.000,0.000,0.000,0,12
283,134.674000,0.857,0.000,0.000,0.000,0,14
284,134.744000,0.857,0.000,0.000,0.000,0,14
285,134.834000,0.857,0.000,0.000,0.000,0,14
286,134.884000,0.857,0.000,0.000,0.000,0,14
287,134.944000,0.857,0.001,0.001,0.000,0,14
288,135.044000,0.857,0.002,0.002,0.000,0,14
289,135.104000,1.000,0.001,0.001,0.000,0,12
290,135.154000,1.000,0.003,0.004,0.000,0,12
291,135.244000,1.000,0.008,0.008,0.000,0,10
292,135.254000,1.000,0.007,0.008,0.000,0,10
293,135.264000,1.000,0.006,0.007,0.000,0,10
294,135.284000,1.000,0.002,0.002,0.000,0,10
295,135.324000,1.000,0.003,0.003,0.000,0,8
296,135.334000,1.000,0.002,0.003,0.000,0,8
297,135.344000,1.000,0.001,0.001,0.000,0,8
298,135.354000,1.000,0.001,0.001,0.000,0,8
299,135.364000,1.000,0.002,0.002,0.000,0,8
300,135.374000,1.000,0.002,0.002,0.000,0,8
301,135.384000,1.000,0.002,0.002,0.000,0,8
302,135.394000,1.000,0.001,0.001,0.000,0,8
303,135.404000,1.000,0.001,0.001,0.000,0,8
304,135.414000,1.000,0.004,0.004,0.000,0,8
305,135.424000,1.000,0.005,0.006,0.000,0,8
306,135.434000,1.000,0.007,0.007,0.000,0,8
307,135.444000,1.000,0.007,0.007,0.000,0,8
308,135.454000,1.000,0.007,0.007,0.000,0,8
309,135.464000,1.000,0.006,0.006,0.000,0,8
310,135.474000,1.000,0.004,0.004,0.000,0,8
311,135.484000,1.000,0.002,0.002,0.000,0,8
312,135.494000,1.000,0.000,0.000,0.000,0,8
313,135.504000,1.000,0.000,0.000,0.000,0,8
314,135.514000,1.000,0.001,0.001,0.000,0,8
315,135.524000,1.000,0.001,0.001,0.000,0,8
316,135.534000,1.000,0.000,0.000,0.000,0,8
317,135.544000,1.000,0.000,0.001,0.000,0,8
318,135.554000,1.000,0.000,0.001,0.000,0,8
319,135.564000,1.000,0.000,0.000,0.000,0,8
320,135.574000,1.000,0.000,0.000,0.000,0,8
321,135.584000,1.000,0.000,0.000,0.000,0,8
322,135.594000,1.000,0.000,0.000,0.000,0,8
323,135.604000,1.000,0.000,0.000,0.000,0,8
324,135.614000,1.000,0.000,0.000,0.000,0,8
325,135.624000,1.000,0.000,0.000,0.000,0,8
326,135.634000,1.000,0.000,0.000,0.000,0,8
327,135.644000,1.000,0.000,0.000,0.000,0,8
328,135.654000,1.000,0.000,0.000,0.000,0,8
329,135.664000,1.000,0.000,0.000,0.000,0,8
330,135.674000,1.000,0.000,0.000,0.000,0,8
331,135.684000,1.000,0.000,0.000,0.000,0,8
332,135.694000,1.000,0.000,0.000,0.000,0,8
333,135.704000,1.000,0.000,0.000,0.000,0,8
334,135.714000,1.000,0.000,0.000,0.000,0,8
335,135.724000,1.000,0.000,0.000,0.000,0,8
336,135.734000,1.000,0.000,0.000,0.000,0,8
337,135.744000,1.000,0.000,0.000,0.000,0,8
338,135.754000,1.000,0.000,0.000,0.000,0,8
339,135.764000,1.000,0.000,0.000,0.000,0,8
340,135.774000,1.000,0.000,0.000,0.000,0,8
341,135.784000,1.000,0.000,0.000,0.000,0,8
342,135.794000,1.000,0.000,0.000,0.000,0,8
343,135.804000,1.000,0.000,0.000,0.000,0,8
344,135.814000,1.000,0.000,0.000,0.000,0,8
345,135.824000,1.000,0.000,0.000,0.000,0,8
346,135.834000,1.000,0.000,0.000,0.000,0,8
347,135.844000,1.000,0.000,0.000,0.000,0,8
348,135.854000,1.000,0.000,0.000,0.000,0,8
349,135.864000,1.000,0.000,0.000,0.000,0,8
350,135.874000,1.000,0.000,0.000,0.000,0,8
351,135.884000,1.000,0.000,0.000,0.000,0,8
352,135.894000,1.000,0.072,0.072,0.000,0,8
353,135.904000,1.000,0.162,0.162,0.000,0,8
354,135.914000,1.000,0.252,0.253,0.000,0,8
355,135.924000,1.000,0.343,0.343,0.000,0,8
356,135.934000,1.000,0.434,0.434,0.000,0,8
357,135.944000,1.000,0.524,0.525,0.000,0,8
358,135.954000,1.000,0.615,0.616,0.000,0,10
359,135.964000,1.000,0.706,0.707,0.000,0,10
360,135.974000,1.000,0.707,0.708,0.000,0,10
361,135.984000,1.000,0.345,0.346,0.000,0,10
362,135.994000,1.000,0.073,0.073,0.000,0,10
363,136.004000,1.000,0.164,0.164,0.000,0,10
364,136.014000,1.000,0.256,0.256,0.000,0,10
365,136.024000,1.000,0.256,0.256,0.000,0,10
366,136.034000,1.000,0.000,0.000,0.000,0,10
367,136.044000,1.000,0.000,0.000,0.000,0,10
368,136.054000,1.000,0.000,0.000,0.000,0,10
369,136.064000,1.000,0.000,0.000,0.000,0,10
370,136.074000,1.000,0.000,0.001,0.000,0,10
371,136.084000,1.000,0.000,0.000,0.000,0,10
372,136.094000,1.000,0.000,0.000,0.000,0,10
373,136.104000,1.000,0.000,0.000,0.000,0,10
374,136.114000,1.000,0.000,0.000,0.000,0,10
375,136.124000,1.000,0.000,0.001,0.000,0,10
376,136.134000,1.000,0.000,0.000,0.000,0,10
377,136.144000,1.000,0.000,0.000,0.000,0,10
378,136.154000,1.000,0.000,0.001,0.000,0,10
379,136.164000,1.000,0.000,0.000,0.000,0,10
380,136.174000,1.000,0.000,0.000,0.000,0,10
381,136.184000,1.000,0.000,0.000,0.000,0,10
382,136.194000,1.000,0.000,0.000,0.000,0,10
383,136.204000,1.000,0.000,0.000,0.000,0,10
384,136.214000,1.000,0.000,0.000,0.000,0,10
385,136.224000,1.000,0.000,0.000,0.000,0,10
386,136.234000,1.000,0.000,0.000,0.000,0,10
387,136.244000,1.000,0.000,0.001,0.000,0,10
388,136.254000,1.000,0.000,0.000,0.000,0,10
389,136.264000,1.000,0.000,0.000,0.000,0,10
390,136.274000,1.000,0.000,0.000,0.000,0,10
391,136.284000,1.000,0.000,0.000,0.000,0,10
392,136.294000,1.000,0.000,0.000,0.000,0,10
393,136.304000,1.000,0.000,0.000,0.000,0,10
394,136.314000,1.000,0.000,0.000,0.000,0,10
395,136.324000,1.000,0.000,0.001,0.000,0,10
396,136.334000,1.000,0.000,0.000,0.000,0,10
397,136.344000,1.000,0.000,0.000,0.000,0,10
398,136.354000,1.000,0.000,0.000,0.000,0,10
399,136.364000,1.000,0.000,0.000,0.000,0,10
400,136.374000,1.000,0.000,0.000,0.000,0,10
401,136.384000,1.000,0.000,0.000,0.000,0,10
402,136.394000,1.000,0.000,0.000,0.000,0,10
403,136.404000,1.000,0.000,0.000,0.000,0,10
404,136.414000,1.000,0.000,0.000,0.000,0,10
405,136.444000,1.000,0.000,0.001,0.000,0,10
406,136.454000,1.000,0.000,0.001,0.000,0,10
407,136.464000,1.000,0.000,0.000,0.000,0,10
408,136.474000,1.000,0.000,0.000,0.000,0,10
409,136.484000,1.000,0.000,0.000,0.000,0,10
410,136.504000,1.000,0.000,0.000,0.000,0,10
411,136.534000,1.000,0.000,0.000,0.000,0,10
412,136.544000,1.000,0.000,0.000,0.000,0,10
413,136.554000,1.000,0.000,0.000,0.000,0,8
414,136.564000,1.000,0.000,0.000,0.000,0,8
415,136.574000,1.000,0.000,0.001,0.000,0,8
416,136.584000,1.000,0.000,0.000,0.000,0,8
417,136.594000,1.000,0.000,0.000,0.000,0,8
418,136.604000,1.000,0.000,0.000,0.000,0,8
419,136.614000,1.000,0.000,0.000,0.000,0,8
420,136.624000,1.000,0.000,0.001,0.000,0,8
421,136.634000,1.000,0.000,0.000,0.000,0,8
422,136.644000,1.000,0.000,0.000,0.000,0,8
423,136.654000,1.000,0.000,0.000,0.000,0,8
424,136.664000,1.000,0.000,0.000,0.000,0,8
425,136.674000,1.000,0.000,0.000,0.000,0,8
426,136.684000,1.000,0.000,0.000,0.000,0,8
427,136.694000,1.000,0.000,0.000,0.000,0,8
428,136.704000,1.000,0.000,0.000,0.000,0,8
429,136.714000,1.000,0.000,0.000,0.000,0,8
430,136.724000,1.000,0.000,0.000,0.000,0,8
431,136.734000,1.000,0.000,0.000,0.000,0,8
432,136.744000,1.000,0.000,0.000,0.000,0,8
433,136.754000,1.000,0.000,0.000,0.000,0,8
434,136.764000,1.000,0.000,0.000,0.000,0,8
435,136.774000,1.000,0.000,0.000,0.000,0,8
436,136.784000,1.000,0.000,0.000,0.000,0,8
437,136.794000,1.000,0.000,0.000,0.000,0,8
438,136.804000,1.000,0.000,0.000,0.000,0,8
439,136.814000,1.000,0.000,0.000,0.000,0,8
440,136.824000,1.000,0.000,0.000,0.000,0,8
441,136.834000,1.000,0.000,0.000,0.000,0,8
442,136.844000,1.000,0.000,0.000,0.000,0,8
443,136.854000,1.000,0.000,0.000,0.000,0,8
444,136.864000,1.000,0.000,0.000,0.000,0,8
445,136.874000,1.000,0.000,0.000,0.000,0,8
446,136.884000,1.000,0.000,0.000,0.000,0,8
447,136.894000,1.000,0.000,0.000,0.000,0,10
448,136.904000,1.000,0.000,0.000,0.000,0,10
449,136.914000,1.000,0.000,0.000,0.000,0,10
450,136.924000,1.000,0.000,0.000,0.000,0,10
451,136.934000,1.000,0.000,0.000,0.000,0,10
452,136.944000,1.000,0.000,0.000,0.000,0,10
453,136.954000,1.000,0.000,0.000,0.000,0,10
454,136.964000,1.000,0.000,0.000,0.000,0,10
455,136.974000,1.000,0.000,0.000,0.000,0,10
456,136.984000,1.000,0.000,0.000,0.000,0,10
457,136.994000,1.000,0.000,0.000,0.000,0,10
458,137.004000,1.000,0.000,0.000,0.000,0,10
459,137.014000,1.000,0.000,0.000,0.000,0,10
460,137.024000,1.000,0.000,0.000,0.000,0,10
461,137.034000,1.000,0.000,0.000,0.000,0,10
462,137.044000,1.000,0.000,0.000,0.000,0,10
463,137.054000,1.000,0.000,0.000,0.000,0,10
464,137.064000,1.000,0.000,0.000,0.000,0,10
465,137.074000,1.000,0.000,0.000,0.000,0,10
466,137.084000,1.000,0.000,0.000,0.000,0,10
467,137.104000,1.000,0.000,0.000,0.000,0,10
468,137.134000,1.000,0.000,0.000,0.000,0,10
469,137.144000,1.000,0.000,0.000,0.000,0,10
470,137.154000,1.000,0.000,0.000,0.000,0,10
471,137.164000,1.000,0.000,0.000,0.000,0,10
472,137.174000,1.000,0.000,0.000,0.000,0,10
473,137.214000,1.000,0.000,0.000,0.000,0,10
474,137.244000,1.000,0.000,0.000,0.000,0,10
475,137.254000,1.000,0.000,0.000,0.000,0,10
476,137.264000,1.000,0.000,0.000,0.000,0,10
477,137.274000,1.000,0.000,0.000,0.000,0,10
478,137.284000,0.833,0.000,0.000,0.000,0,12
479,137.314000,0.833,0.000,0.000,0.000,0,12
480,137.344000,0.833,0.000,0.000,0.000,0,12
481,137.354000,0.833,0.000,0.000,0.000,0,12
482,137.364000,0.833,0.000,0.000,0.000,0,12
483,137.374000,0.833,0.000,0.000,0.000,0,12
484,137.404000,0.833,0.000,0.000,0.000,0,12
485,137.434000,0.833,0.000,0.000,0.000,0,12
486,137.444000,0.833,0.000,0.000,0.000,0,12
487,137.454000,0.833,0.000,0.000,0.000,0,12
488,137.464000,0.833,0.000,0.000,0.000,0,12
489,137.474000,0.833,0.000,0.000,0.000,0,12
490,137.494000,0.714,0.000,0.000,0.000,0,14
491,137.524000,0.714,0.000,0.000,0.000,0,14
492,137.544000,0.714,0.000,0.000,0.000,0,14
493,137.554000,0.714,0.000,0.000,0.000,0,14
494,137.564000,0.714,0.000,0.000,0.000,0,14
495,137.574000,0.714,0.000,0.000,0.000,0,14
496,137.604000,0.714,0.000,0.000,0.000,0,14
497,137.634000,0.714,0.000,0.000,0.000,0,14
498,137.644000,0.714,0.000,0.000,0.000,0,14
499,137.654000,0.714,0.000,0.000,0.000,0,14
500,137.664000,0.714,0.000,0.000,0.000,0,14
501,137.684000,0.714,0.000,0.000,0.000,0,14
502,137.714000,0.625,0.000,0.000,0.000,0,16
503,137.744000,0.667,0.000,0.000,0.000,0,18
504,137.774000,0.625,0.000,0.000,0.000,0,16
505,137.804000,0.625,0.000,0.000,0.000,0,16
506,137.834000,0.625,0.000,0.001,0.000,0,16
507,137.844000,0.625,0.000,0.000,0.000,0,16
508,137.854000,0.625,0.000,0.000,0.000,0,16
509,137.864000,0.625,0.001,0.001,0.000,0,16
510,137.894000,0.625,0.000,0.000,0.000,0,16
511,137.934000,0.625,0.000,0.000,0.000,0,16
512,137.944000,0.625,0.001,0.001,0.000,0,16
513,137.954000,0.625,0.001,0.001,0.000,0,16
